水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
劣Ⅵ类,32.1,9.12,17.76,313.7,25.2,4.04,0.019,0.08,2.42
劣Ⅵ类,32.2,9.07,10.15,132.7,49.3,3.01,0.091,0.112,2.02
Ⅱ类,31.2,7.28,6.43,127.5,6.6,2.8,0.071,0.052,1.65
Ⅱ类,30.2,6.94,7.32,98.5,21.9,1.58,0.026,0.056,1.92
Ⅰ类,30.7,8.9,9.43,55.4,4.0,1.63,0.011,0.01,0.64
Ⅱ类,30.8,7.14,6.84,106.8,20.0,1.55,0.048,0.061,1.73
Ⅱ类,26.9,7.08,8.0,38.5,19.0,1.77,0.05,0.054,0.61
Ⅱ类,31.7,8.22,9.11,142.9,4.5,1.63,0.027,0.041,2.0
Ⅱ类,26.1,8.17,9.11,30.9,8.1,1.56,0.236,0.013,0.31
Ⅲ类,30.2,8.03,7.55,371.3,44.2,5.23,0.18,0.093,0.99
Ⅳ类,30.2,7.15,4.54,319.9,21.2,7.59,0.153,0.042,2.58
Ⅳ类,29.7,7.36,3.05,462.7,38.0,6.24,0.227,0.131,3.12
Ⅴ类,28.7,7.22,2.75,364.5,20.8,3.55,0.617,0.161,4.99
Ⅴ类,28.2,6.74,2.49,219.3,68.0,6.25,1.162,0.166,4.37
劣Ⅵ类,29.2,6.88,1.75,311.4,55.2,6.81,0.89,0.133,2.79
劣Ⅵ类,29.1,6.58,1.41,329.1,43.1,5.57,1.554,0.166,3.73
Ⅳ类,29.7,7.04,3.89,532.2,44.9,5.76,0.747,0.186,5.02
Ⅴ类,27.0,6.76,5.47,240.4,40.2,5.26,0.888,0.109,2.66
Ⅳ类,29.1,8.48,8.03,341.6,38.2,4.8,0.019,0.061,0.42
Ⅲ类,30.4,7.62,5.58,446.6,20.2,4.05,0.104,0.068,1.67
Ⅴ类,29.8,7.16,2.59,404.4,20.6,6.9,0.576,0.165,3.23
Ⅲ类,29.6,7.77,5.54,242.2,37.6,1.74,0.086,0.079,1.58
Ⅱ类,27.6,7.08,6.17,101.9,30.1,2.23,0.045,0.038,1.38
Ⅳ类,29.7,7.38,4.18,366.4,51.1,5.12,0.207,0.083,1.45
Ⅲ类,29.0,7.48,5.45,353.6,13.0,3.59,0.06,0.073,1.8
Ⅲ类,28.3,7.11,5.03,144.8,17.0,3.15,0.097,0.047,1.56
劣Ⅵ类,30.1,6.94,1.5,309.2,43.5,5.75,0.393,0.087,1.74
Ⅳ类,28.7,7.36,4.97,428.5,79.5,4.31,0.119,0.148,1.48
Ⅳ类,29.1,7.83,3.55,851.3,13.9,5.35,0.257,0.126,2.16
劣Ⅵ类,29.3,7.29,1.88,388.2,24.6,3.83,0.091,0.135,1.37
Ⅴ类,29.3,7.95,2.07,1680.8,31.6,5.07,0.108,0.1,0.57
Ⅳ类,30.6,7.21,3.16,404.2,24.3,3.74,0.059,0.08,1.83
Ⅱ类,31.2,7.64,7.24,277.4,24.7,3.2,0.052,0.075,1.48
Ⅳ类,30.9,8.5,10.66,866.4,15.1,6.72,0.294,0.053,1.55
Ⅴ类,30.5,7.26,2.29,373.0,25.3,3.83,0.01,0.076,2.21
Ⅲ类,30.2,8.64,9.13,612.9,16.5,5.4,0.011,0.039,0.88
Ⅱ类,30.1,6.77,7.28,149.7,34.5,2.44,0.023,0.051,1.51
Ⅳ类,31.6,7.04,3.0,301.7,37.6,6.05,0.036,0.12,4.19
Ⅲ类,29.5,7.61,5.52,295.0,41.7,2.98,0.057,0.061,2.2
Ⅴ类,28.2,7.02,2.55,333.9,59.2,7.71,1.082,0.326,3.6
Ⅳ类,27.7,7.96,4.97,305.2,36.6,2.31,0.06,0.065,1.14
Ⅱ类,31.1,8.09,9.98,1486.7,8.9,3.21,0.053,0.093,1.27
Ⅳ类,31.1,8.96,11.63,1479.6,177.6,7.8,0.034,0.137,1.27
Ⅴ类,29.4,8.42,2.99,1404.7,9.5,6.52,0.052,0.057,0.65
Ⅱ类,27.1,7.19,7.17,448.2,18.9,3.23,0.014,0.044,1.31
Ⅲ类,29.6,7.65,5.74,250.4,29.2,1.81,0.046,0.057,1.68
Ⅲ类,30.8,7.97,6.82,197.2,8.8,3.56,0.007,0.03,0.57
Ⅲ类,29.7,7.46,5.5,246.8,27.5,1.92,0.048,0.051,2.08
Ⅱ类,29.2,8.82,7.8,84.0,3.3,2.07,0.009,0.018,0.57
Ⅲ类,29.0,7.64,5.24,349.6,44.8,3.96,0.222,0.072,0.76
Ⅱ类,27.2,7.1,9.94,54.1,25.1,1.6,0.057,0.036,1.17
Ⅱ类,27.5,7.91,7.87,175.6,11.9,1.33,0.0003,0.056,1.5
Ⅱ类,27.2,8.51,10.46,197.4,4.7,1.83,0.004,0.038,1.64
劣Ⅵ类,28.4,6.86,0.53,499.0,83.8,5.78,0.4,0.134,2.98
Ⅳ类,30.1,7.02,4.4,361.7,70.0,7.65,0.28,0.168,2.44
Ⅳ类,29.5,6.93,4.54,339.1,51.6,3.23,0.01,0.118,1.84
Ⅴ类,29.5,7.3,5.25,426.6,76.6,7.44,0.167,0.346,2.78
Ⅱ类,31.6,7.78,6.44,887.1,13.1,3.06,0.04,0.099,3.08
Ⅲ类,31.1,7.91,6.96,825.0,16.9,3.64,0.037,0.158,1.5
Ⅳ类,33.5,8.6,11.02,1085.9,19.8,6.43,0.143,0.079,1.58
Ⅲ类,31.8,7.93,6.65,237.6,30.7,4.16,0.118,0.094,1.9
Ⅳ类,33.6,7.48,4.87,758.6,21.8,2.56,0.485,0.14,2.23
Ⅳ类,31.0,7.59,6.46,700.5,2.7,6.66,0.01,0.153,0.71
Ⅳ类,28.1,7.6,3.38,832.8,23.2,2.22,0.014,0.094,2.85
劣Ⅵ类,30.2,7.43,6.59,820.2,23.3,6.9,2.118,0.336,5.97
Ⅲ类,31.7,8.4,9.03,1965.8,24.6,5.63,0.097,0.103,1.25
Ⅲ类,30.6,8.03,9.44,949.6,11.8,5.53,0.009,0.157,1.89
Ⅲ类,30.8,8.58,13.41,1196.9,12.0,5.5,0.042,0.087,2.03
劣Ⅵ类,32.1,9.39,17.15,334.8,11.1,5.22,0.01,0.061,0.68
Ⅱ类,25.2,7.47,8.15,83.0,23.8,2.45,0.049,0.044,2.11
劣Ⅵ类,30.7,9.3,10.22,265.3,13.7,4.67,0.018,0.041,0.7
Ⅱ类,26.7,7.99,8.64,114.4,25.9,2.75,0.037,0.041,1.24
Ⅱ类,15.4,7.13,8.59,81.3,3.1,2.05,0.005,0.006,0.82
Ⅱ类,30.3,8.15,7.77,100.9,3.6,1.54,0.009,0.037,0.25
劣Ⅵ类,29.3,9.39,11.01,149.0,3.2,2.2,0.007,0.032,0.81
Ⅴ类,28.8,7.95,2.41,1476.2,52.8,5.03,0.072,0.104,1.28
Ⅴ类,31.4,8.04,2.87,1466.0,17.1,5.35,0.044,0.113,1.14
Ⅲ类,32.2,8.86,12.58,719.7,7.2,5.62,0.049,0.059,0.81
Ⅲ类,29.3,7.71,5.4,237.7,35.0,1.57,0.038,0.045,1.87
Ⅱ类,25.2,7.42,6.72,178.9,13.0,2.26,0.037,0.036,1.48
Ⅳ类,28.7,7.35,3.54,217.9,8.7,3.16,0.032,0.055,1.63
Ⅱ类,27.4,7.59,6.47,203.1,14.9,1.84,0.079,0.035,1.04
Ⅳ类,31.3,7.3,5.51,260.8,16.4,7.38,0.064,0.108,2.49
Ⅱ类,25.9,7.48,6.27,182.9,27.7,1.65,0.097,0.09,1.89
Ⅲ类,29.6,7.23,6.63,253.4,43.0,4.3,0.289,0.128,2.91
Ⅲ类,28.9,7.64,5.47,449.1,8.0,4.18,0.63,0.1,2.86
Ⅳ类,28.6,7.27,4.8,193.3,27.5,3.2,0.01,0.038,1.41
Ⅲ类,31.0,7.23,5.39,3359.1,106.5,2.16,0.051,0.068,1.45
Ⅱ类,31.5,7.33,6.99,78.4,50.6,2.26,0.035,0.068,1.04
劣Ⅵ类,30.2,9.19,9.8,42.1,8.7,2.09,0.028,0.027,0.45
Ⅱ类,32.3,8.56,8.52,113.8,2.1,2.36,0.021,0.031,0.96
Ⅲ类,30.4,7.33,7.26,124.7,29.3,3.97,0.078,0.117,1.68
Ⅱ类,32.7,6.58,10.44,176.9,1.8,1.69,0.027,0.062,0.43
Ⅲ类,30.2,7.06,6.11,118.1,21.2,1.95,0.222,0.166,3.03
Ⅲ类,32.4,8.02,8.02,120.2,23.1,2.3,0.032,0.118,1.14
Ⅲ类,28.5,6.99,5.86,60.6,1.0,1.92,0.029,0.023,0.86
Ⅱ类,29.7,7.02,6.96,110.4,15.6,3.39,0.232,0.096,2.54
Ⅱ类,27.2,6.74,6.24,82.7,3.2,1.6,0.027,0.034,1.04
Ⅱ类,31.2,7.43,7.25,168.4,3.4,2.5,0.014,0.066,1.45
Ⅱ类,31.2,7.14,6.95,81.3,3.8,2.31,0.033,0.088,2.0
Ⅱ类,31.7,7.26,17.28,121.2,6.3,2.74,0.047,0.041,0.82
Ⅱ类,30.9,7.03,6.27,125.9,47.5,2.42,0.188,0.033,1.44
Ⅲ类,29.7,7.32,7.7,135.0,6.5,2.0,0.086,0.105,2.14
Ⅱ类,30.1,7.08,6.08,131.9,5.2,0.93,0.24,0.061,2.19
Ⅲ类,31.6,7.08,5.23,150.3,12.1,1.63,0.258,0.088,2.43
Ⅲ类,29.2,7.01,5.14,211.3,20.3,1.54,0.106,0.086,1.64
Ⅲ类,30.9,6.56,6.12,158.4,21.3,2.52,0.172,0.113,6.16
Ⅲ类,30.0,6.61,6.64,219.5,28.2,1.92,0.094,0.103,11.79
Ⅱ类,29.1,7.16,6.92,203.1,34.1,1.56,0.251,0.09,1.68
Ⅳ类,31.4,7.08,3.51,8318.0,47.8,3.8,0.48,0.254,2.95
Ⅳ类,31.6,6.37,4.43,173.7,20.5,2.75,0.727,0.182,4.08
Ⅱ类,32.3,7.26,8.18,232.3,8.0,2.02,0.066,0.061,1.66
Ⅲ类,29.9,6.78,5.55,111.6,15.4,1.85,0.093,0.063,1.48
Ⅱ类,28.4,7.05,7.76,61.4,20.7,2.34,0.059,0.05,1.3
Ⅲ类,30.2,6.74,5.72,63.0,15.4,1.93,0.223,0.05,1.4
Ⅱ类,30.0,6.78,6.46,97.6,11.1,2.46,0.143,0.093,1.44
Ⅱ类,32.2,7.13,7.55,87.6,871.6,2.4,0.021,0.035,1.08
Ⅱ类,31.2,7.14,8.27,82.9,8.4,2.2,0.014,0.054,1.09
Ⅲ类,28.7,7.13,6.33,72.1,29.8,3.17,0.186,0.163,2.14
Ⅱ类,29.4,7.47,7.37,257.7,17.4,1.32,0.016,0.071,1.94
Ⅳ类,31.3,6.92,4.05,216.1,7.9,1.39,0.108,0.098,1.67
Ⅳ类,31.3,6.95,3.93,1458.9,90.3,5.44,0.122,0.242,2.12
Ⅲ类,28.6,7.28,7.28,57.2,7.6,2.86,0.047,0.104,1.63
Ⅲ类,29.2,7.22,6.88,51.2,32.0,2.1,0.033,0.11,1.9
Ⅱ类,30.6,6.78,6.79,66.1,13.8,1.7,0.056,0.096,1.61
Ⅳ类,29.5,6.44,4.67,190.5,24.5,4.1,0.1,0.079,2.28
Ⅲ类,31.7,7.1,5.08,140.0,13.5,1.9,0.054,0.067,1.32
Ⅳ类,30.1,6.32,3.31,190.5,13.9,2.1,0.113,0.119,2.01
Ⅱ类,31.3,7.43,7.77,90.0,24.5,2.59,0.059,0.056,1.46
Ⅱ类,29.7,8.04,6.13,178.2,21.7,2.06,0.054,0.071,1.79
Ⅱ类,31.5,7.49,6.18,155.0,22.0,2.39,0.247,0.076,1.33
Ⅲ类,28.2,7.03,5.59,108.6,19.7,3.24,0.112,0.07,1.72
Ⅱ类,28.7,7.25,7.67,158.7,16.5,2.11,0.087,0.05,1.18
Ⅱ类,26.7,6.81,6.89,130.7,32.5,1.83,0.066,0.068,1.37
Ⅱ类,26.5,7.83,7.11,234.5,17.2,2.86,0.1,0.073,1.2
Ⅲ类,29.2,8.04,6.57,337.0,10.4,3.02,0.047,0.121,2.16
Ⅲ类,29.6,7.75,6.97,347.5,5.3,2.63,0.177,0.123,2.51
Ⅲ类,29.0,7.53,5.0,412.0,10.1,2.63,0.116,0.103,1.74
Ⅱ类,27.3,6.64,6.58,83.1,54.7,3.0,0.243,0.065,1.44
Ⅱ类,29.4,7.6,6.49,310.1,22.0,2.1,0.078,0.069,1.28
Ⅱ类,28.8,7.72,6.36,304.8,37.1,2.07,0.004,0.066,1.93
Ⅲ类,29.8,6.75,6.13,125.5,10.2,2.68,0.052,0.031,1.18
Ⅲ类,26.7,6.57,6.49,67.8,104.0,3.37,0.413,0.106,1.55
Ⅲ类,28.3,6.69,5.22,117.0,6.1,1.0,0.02,0.028,0.96
Ⅳ类,27.3,7.19,4.46,212.7,48.4,3.82,0.664,0.137,1.91
Ⅲ类,31.4,7.49,7.08,330.6,17.3,4.34,0.499,0.095,2.16
Ⅱ类,31.4,8.05,7.5,380.4,12.0,2.37,0.035,0.052,1.0
Ⅲ类,31.4,7.23,5.97,365.1,8.9,3.28,0.369,0.056,2.28
Ⅲ类,31.2,8.97,6.83,201.0,6.9,4.6,0.084,0.044,1.23
Ⅱ类,29.0,6.75,7.24,80.5,12.7,2.6,0.173,0.075,1.26
Ⅱ类,29.5,7.17,6.28,126.0,10.3,2.5,0.11,0.076,1.28
Ⅲ类,30.0,6.88,5.67,136.0,12.7,1.94,0.045,0.082,1.65
Ⅱ类,30.2,7.24,7.49,112.2,5.7,1.6,0.072,0.03,0.94
Ⅱ类,31.0,7.65,8.1,144.4,25.4,1.55,0.046,0.038,1.45
Ⅱ类,31.0,7.83,7.88,141.3,8.2,2.12,0.095,0.095,1.63
Ⅲ类,29.9,7.25,5.69,123.4,10.1,3.73,0.122,0.108,1.82
Ⅲ类,31.1,7.23,5.49,129.0,6.2,2.38,0.14,0.102,1.62
Ⅲ类,30.6,7.22,5.85,104.8,18.1,2.86,0.187,0.109,1.31
Ⅱ类,31.0,8.58,9.72,132.0,51.4,2.66,0.3,0.068,0.92
Ⅰ类,28.6,7.12,7.93,113.9,8.7,1.7,0.072,0.019,0.67
Ⅱ类,30.0,8.18,9.18,206.1,28.1,1.49,0.045,0.037,0.88
Ⅲ类,32.5,7.5,5.41,233.9,22.4,0.76,0.012,0.041,1.67
Ⅱ类,25.6,7.33,7.83,85.2,6.6,1.43,0.029,0.027,0.75
Ⅱ类,31.2,8.59,14.25,108.5,2.7,2.48,0.015,0.024,2.68
Ⅲ类,32.1,7.3,5.81,157.9,13.4,1.41,0.08,0.048,1.27
Ⅱ类,32.3,7.35,7.33,123.0,6.3,3.72,0.007,0.055,1.05
Ⅳ类,29.3,7.25,4.63,155.5,15.1,3.2,0.082,0.04,0.94
Ⅱ类,31.6,6.95,7.17,81.2,17.0,3.61,0.426,0.094,1.41
Ⅱ类,31.1,7.34,6.55,114.1,20.4,2.21,0.18,0.078,1.5
Ⅳ类,31.5,7.28,4.83,204.7,13.7,2.26,0.149,0.042,1.15
Ⅱ类,30.8,7.52,6.96,141.6,10.0,1.89,0.045,0.045,1.17
Ⅳ类,28.5,7.13,4.97,185.1,17.8,3.8,0.223,0.014,1.75
Ⅱ类,29.7,7.18,7.57,148.8,23.4,1.68,0.019,0.046,1.23
Ⅲ类,28.2,7.18,5.48,148.3,30.7,3.33,0.402,0.106,3.05
Ⅲ类,29.2,7.1,5.96,135.1,60.5,3.42,0.14,0.125,1.9
Ⅲ类,26.2,6.64,7.91,40.0,139.8,4.03,0.131,0.169,1.66
Ⅱ类,25.0,7.01,8.12,37.5,14.8,1.18,0.005,0.026,0.89
Ⅲ类,30.7,7.85,7.51,102.3,36.8,3.82,0.112,0.124,2.03
Ⅲ类,28.9,6.89,6.53,76.8,36.9,3.55,0.25,0.101,1.81
Ⅱ类,27.3,6.5,6.9,96.7,15.6,3.24,0.202,0.077,1.82
Ⅲ类,28.2,6.45,5.68,96.9,19.3,1.77,0.165,0.044,1.04
Ⅲ类,29.4,6.95,5.53,263.6,22.5,1.72,0.263,0.052,1.08
Ⅴ类,32.0,6.6,2.24,101.7,16.7,2.16,0.002,0.058,1.08
Ⅱ类,29.9,7.37,7.07,141.3,12.8,2.35,0.028,0.097,1.35
Ⅱ类,26.8,6.63,6.24,87.0,24.3,2.22,0.188,0.042,1.52
Ⅱ类,29.7,7.06,9.51,284.5,7.8,1.56,0.06,0.031,0.93
Ⅲ类,30.1,7.19,5.89,139.0,14.5,2.02,0.072,0.087,1.28
Ⅱ类,32.3,7.04,6.67,138.2,9.4,1.98,0.001,0.089,1.61
Ⅱ类,30.7,7.7,7.8,520.1,14.4,3.06,0.024,0.011,2.05
Ⅰ类,28.7,8.24,10.3,512.9,9.2,1.21,0.02,0.005,5.24
Ⅳ类,26.6,8.26,8.88,856.4,6.9,6.99,0.087,0.046,1.92
Ⅱ类,30.2,7.98,9.72,883.9,4.8,2.77,0.004,0.024,5.46
劣Ⅵ类,27.6,9.22,14.39,363.2,8.0,6.35,0.007,0.053,0.98
Ⅴ类,30.8,8.56,26.75,1208.2,9.0,5.72,0.028,0.305,4.28
Ⅰ类,29.8,8.23,11.56,638.5,10.2,1.22,0.012,0.015,17.87
Ⅲ类,29.4,7.78,5.29,1210.8,6.6,4.04,0.073,0.053,1.41
Ⅲ类,32.0,8.38,11.57,1335.2,5.4,4.59,0.007,0.064,2.75
Ⅳ类,32.6,8.01,12.16,4819.4,72.0,7.89,0.098,0.095,3.84
劣Ⅵ类,32.0,9.64,14.25,606.4,96.0,9.31,0.034,0.099,2.01
劣Ⅵ类,28.7,7.61,0.21,3420.0,52.1,4.95,0.462,0.233,3.93
Ⅲ类,31.1,7.74,8.07,1538.5,20.8,4.21,0.065,0.047,12.0
Ⅲ类,31.6,8.41,9.86,646.6,16.1,5.02,0.023,0.073,1.35
Ⅳ类,31.5,7.84,6.04,2183.6,58.3,6.53,0.207,0.237,3.62
Ⅳ类,31.0,8.29,9.49,1514.7,25.4,7.5,0.48,0.196,3.94
Ⅲ类,31.3,7.98,9.08,1490.0,12.6,4.72,0.191,0.126,1.54
Ⅲ类,30.6,8.57,15.92,1359.0,11.1,5.86,0.061,0.087,1.97
Ⅳ类,27.8,7.78,3.29,952.2,18.7,4.52,0.122,0.137,2.45
Ⅲ类,31.3,7.73,8.12,592.0,28.2,4.74,0.219,0.073,1.54
劣Ⅵ类,33.2,9.06,19.69,1459.6,46.1,5.17,0.026,0.159,1.81
Ⅲ类,30.9,7.88,14.18,1084.0,38.4,4.66,0.55,0.111,3.33
Ⅳ类,31.7,8.89,9.92,998.8,24.3,4.83,0.178,0.208,4.58
Ⅳ类,30.7,7.98,8.92,1583.8,33.6,6.57,0.217,0.168,3.59
Ⅱ类,30.8,8.18,9.91,955.5,20.8,3.93,0.028,0.008,3.66
劣Ⅵ类,30.0,7.78,2.22,1072.9,48.7,5.65,2.265,0.323,4.88
Ⅱ类,32.4,8.24,10.6,716.1,7.6,3.61,0.058,0.028,2.31
Ⅲ类,28.4,8.19,10.2,952.1,63.9,2.36,0.002,0.12,26.53
Ⅳ类,28.5,8.78,11.54,1117.2,24.8,7.25,0.123,0.12,2.49
劣Ⅵ类,26.5,7.48,2.92,650.7,14.8,4.8,2.179,0.395,5.74
劣Ⅵ类,29.1,8.09,8.44,563.9,4.5,6.6,0.146,0.405,5.65
Ⅴ类,28.5,7.66,6.7,616.6,13.3,6.51,0.903,0.304,5.27
Ⅳ类,26.8,7.5,4.45,743.2,62.8,6.45,0.217,0.288,5.18
Ⅱ类,32.7,8.02,10.95,1411.1,97.4,2.24,0.034,0.056,2.92
Ⅲ类,25.7,8.65,8.36,1566.0,28.6,5.76,0.024,0.06,1.09
Ⅲ类,30.3,7.98,7.42,1210.2,48.2,3.0,0.046,0.123,4.46
Ⅳ类,30.1,8.02,12.7,2877.9,71.1,7.26,0.127,0.129,3.88
Ⅲ类,27.6,8.0,8.56,1911.1,166.9,4.2,0.032,0.092,1.88
Ⅱ类,24.6,8.12,9.06,1108.4,6.3,1.4,0.051,0.027,1.29
Ⅳ类,31.8,8.21,8.38,1766.0,19.9,4.05,0.397,0.244,5.54
Ⅳ类,30.3,8.03,11.96,2662.7,56.0,6.22,0.103,0.073,2.2
Ⅴ类,32.9,7.52,18.14,8476.6,91.8,10.28,0.122,0.137,2.44
Ⅳ类,30.9,8.08,7.3,1401.7,88.5,7.47,1.029,0.257,5.13
Ⅳ类,30.1,8.66,10.68,1056.0,40.0,7.26,0.714,0.253,4.01
Ⅲ类,32.1,8.26,9.15,612.4,20.6,2.62,0.114,0.137,2.84
Ⅱ类,31.2,8.8,8.98,263.6,1.6,2.08,0.006,0.008,0.32
Ⅳ类,27.9,7.84,5.79,910.6,62.4,2.41,0.068,0.21,2.71
Ⅱ类,30.7,8.49,14.38,474.2,4.2,1.87,0.005,0.034,1.74
Ⅱ类,25.5,8.41,9.58,303.9,12.9,3.17,0.001,0.023,2.38
Ⅲ类,32.2,7.76,8.26,736.9,14.1,1.94,0.05,0.187,2.9
Ⅱ类,30.1,8.61,8.45,514.2,45.1,1.61,0.052,0.028,2.21
Ⅱ类,33.4,7.98,9.4,584.5,6.3,2.39,0.003,0.021,2.73
Ⅱ类,31.7,8.29,9.08,501.8,2.8,2.59,0.004,0.015,0.68
Ⅱ类,31.6,8.44,11.25,438.7,10.3,3.15,0.005,0.053,2.94
Ⅳ类,30.7,7.59,5.62,526.1,10.7,4.98,0.657,0.227,5.48
Ⅰ类,32.0,8.12,9.18,532.3,5.4,1.27,0.004,0.009,3.33
Ⅲ类,31.2,8.17,8.02,886.8,45.3,2.03,0.322,0.137,7.42
Ⅳ类,31.8,7.57,3.28,1438.2,118.9,4.28,0.099,0.251,7.36
Ⅲ类,31.5,7.86,7.0,1488.6,105.3,3.92,0.334,0.158,6.57
Ⅳ类,31.2,7.87,5.55,1974.0,49.0,4.4,0.578,0.238,8.1
Ⅳ类,33.3,8.02,6.83,970.0,73.4,5.37,0.04,0.276,3.91
Ⅲ类,29.3,7.96,7.74,781.4,159.0,2.32,0.081,0.192,4.53
Ⅳ类,31.7,7.97,10.45,1363.3,37.1,2.46,0.362,0.268,10.67
Ⅳ类,24.6,7.64,6.61,1385.9,195.6,4.21,0.103,0.224,7.86
Ⅳ类,31.2,7.77,3.34,1186.8,20.2,3.93,0.41,0.094,0.75
Ⅱ类,31.1,8.63,12.28,966.5,8.2,2.46,0.154,0.015,1.2
Ⅳ类,29.2,7.56,4.24,715.6,66.7,7.68,0.35,0.278,2.06
Ⅱ类,30.9,8.5,9.82,865.9,4.6,2.47,0.018,0.013,4.36
Ⅱ类,32.5,8.12,7.59,883.0,23.9,3.28,0.022,0.049,2.38
Ⅲ类,31.2,7.76,5.36,1607.3,13.4,3.41,0.022,0.134,2.6
Ⅱ类,31.0,7.68,7.34,344.8,8.9,2.6,0.009,0.035,0.78
Ⅲ类,34.3,7.54,5.9,768.8,28.6,4.56,0.48,0.155,4.08
Ⅱ类,33.6,8.76,13.73,566.0,14.4,3.58,0.018,0.046,1.42
Ⅰ类,33.0,8.48,7.58,266.8,2.1,1.55,0.003,0.009,0.74
Ⅱ类,31.1,8.5,6.96,258.8,4.2,1.01,0.006,0.009,0.73
Ⅱ类,31.3,8.68,9.88,203.0,8.1,3.15,0.001,0.012,0.43
Ⅳ类,32.5,8.25,29.12,536.0,23.6,9.24,0.23,0.281,2.21
Ⅱ类,33.0,8.56,14.35,418.9,13.2,3.11,0.003,0.024,1.61
Ⅲ类,34.2,7.95,6.8,371.7,37.7,4.02,0.008,0.058,0.96
Ⅲ类,35.9,8.11,19.28,1266.7,29.2,4.37,0.058,0.091,0.77
Ⅲ类,29.6,8.32,16.87,1236.7,17.6,5.05,0.035,0.061,1.32
劣Ⅵ类,33.9,7.87,6.7,1002.6,241.4,6.78,0.845,0.413,10.93
Ⅴ类,29.4,8.43,16.57,1088.5,17.8,11.06,0.013,0.184,2.27
Ⅱ类,33.9,8.56,9.12,359.7,6.0,3.81,0.012,0.042,0.52
Ⅲ类,30.6,9.0,9.64,292.7,17.2,5.54,0.023,0.072,1.06
Ⅲ类,30.6,7.09,6.56,167.6,25.3,3.45,0.051,0.155,1.49
Ⅲ类,31.9,7.48,6.04,207.2,52.9,3.41,0.002,0.103,1.57
Ⅲ类,28.9,7.66,7.46,150.9,32.4,3.02,0.049,0.149,1.32
Ⅱ类,29.1,7.75,9.67,118.1,21.2,2.48,0.025,0.068,0.86
Ⅱ类,32.7,8.36,9.87,703.5,16.3,3.49,0.017,0.093,0.47
Ⅲ类,32.0,8.01,8.53,1284.0,22.8,5.25,0.228,0.102,3.53
Ⅲ类,32.8,8.48,9.11,609.5,64.6,3.61,0.421,0.182,2.27
Ⅱ类,33.3,7.56,6.21,641.3,35.0,2.94,0.267,0.099,2.01
Ⅱ类,33.3,8.2,8.59,605.8,8.2,3.01,0.022,0.033,1.09
Ⅳ类,32.4,7.62,3.01,813.5,21.8,3.24,0.358,0.137,4.1
Ⅲ类,31.6,8.62,15.02,996.3,16.0,4.74,0.034,0.044,0.98
Ⅳ类,32.9,7.99,8.75,988.1,111.1,6.3,0.034,0.139,2.37
Ⅳ类,32.1,7.48,4.68,655.6,16.0,3.41,0.08,0.16,1.88
Ⅲ类,33.6,7.59,6.52,966.0,12.0,3.55,0.568,0.186,5.05
Ⅲ类,31.1,7.37,7.14,562.7,11.5,3.23,0.02,0.128,2.44
Ⅲ类,33.7,8.25,8.57,695.0,26.9,2.89,0.062,0.164,1.07
Ⅳ类,30.1,7.74,3.49,1077.3,31.6,2.2,0.001,0.053,2.84
劣Ⅵ类,32.2,7.1,1.45,381.6,53.5,4.4,0.187,0.113,2.65
Ⅳ类,30.8,6.8,3.28,148.9,226.8,5.43,0.051,0.161,2.4
Ⅲ类,32.3,7.82,5.9,363.2,23.8,2.28,0.007,0.059,0.87
劣Ⅵ类,33.6,9.76,17.49,164.2,22.7,5.88,0.005,0.105,0.79
劣Ⅵ类,33.2,9.43,11.94,142.6,12.0,6.5,0.009,0.071,1.37
Ⅳ类,30.5,7.29,3.16,241.2,53.6,4.07,0.099,0.061,0.99
Ⅳ类,32.5,8.25,10.19,450.3,15.9,6.38,0.02,0.093,0.78
Ⅲ类,32.0,7.61,7.91,376.9,34.6,5.2,0.02,0.07,0.75
劣Ⅵ类,33.1,7.07,0.44,366.8,50.4,5.82,0.226,0.141,1.88
Ⅱ类,29.1,7.76,6.72,299.3,38.0,1.68,0.039,0.073,1.51
Ⅳ类,28.6,7.78,4.15,203.6,20.0,2.12,0.144,0.061,1.62
Ⅱ类,32.3,8.1,8.72,327.8,22.2,3.8,0.122,0.077,0.77
Ⅱ类,32.5,8.09,7.26,387.5,4.5,2.23,0.051,0.038,0.87
Ⅱ类,24.6,7.83,9.28,252.4,13.4,2.52,0.059,0.066,0.97
Ⅲ类,35.3,8.75,17.12,360.9,39.2,2.72,0.088,0.102,2.33
Ⅱ类,33.6,8.83,12.75,183.1,4.8,2.24,0.019,0.019,1.08
Ⅰ类,32.3,8.5,10.78,248.0,1.3,1.31,0.05,0.005,0.93
Ⅰ类,32.5,8.75,10.59,234.9,5.1,1.29,0.038,0.012,0.87
Ⅰ类,33.5,8.78,10.45,178.9,5.7,1.66,0.007,0.007,0.18
Ⅰ类,33.7,8.58,10.8,218.4,0.9,1.95,0.004,0.017,0.7
Ⅱ类,39.2,8.85,16.29,456.4,5.9,3.86,0.018,0.078,2.51
Ⅰ类,32.6,8.26,8.95,335.1,6.8,1.39,0.011,0.015,1.19
Ⅲ类,32.5,8.5,12.33,701.0,9.4,3.74,0.021,0.116,5.41
