水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
劣Ⅵ类,31.6,7.08,0.19,381.5,47.9,5.56,0.135,0.132,1.86
Ⅱ类,28.9,7.74,6.54,298.1,36.7,1.63,0.027,0.063,1.56
Ⅲ类,32.1,7.07,6.23,941.7,9.2,4.21,0.176,0.078,2.15
Ⅳ类,29.1,7.77,3.72,204.5,17.4,2.0,0.081,0.056,1.47
Ⅱ类,32.1,7.84,7.5,333.8,22.0,3.4,0.152,0.072,0.74
Ⅱ类,32.5,8.05,7.63,371.0,4.1,2.48,0.027,0.041,0.82
Ⅱ类,22.3,7.68,8.05,237.5,11.6,2.27,0.047,0.063,0.92
Ⅱ类,32.0,7.75,10.89,454.9,15.5,2.81,0.08,0.087,2.41
Ⅱ类,32.9,8.64,9.87,185.5,3.8,2.25,0.019,0.023,1.14
Ⅰ类,32.0,8.49,10.4,248.3,1.0,1.23,0.065,0.007,0.92
Ⅱ类,31.6,8.57,9.65,243.3,6.1,1.52,0.197,0.015,0.85
Ⅰ类,32.9,8.36,11.01,211.2,1.0,1.98,0.005,0.017,0.72
Ⅱ类,31.4,8.63,15.33,484.7,5.3,3.24,0.012,0.062,2.43
Ⅲ类,30.7,8.66,8.52,591.7,1.6,3.65,0.057,0.153,10.22
Ⅱ类,29.8,8.13,6.84,404.6,12.0,1.24,0.052,0.023,1.01
Ⅱ类,25.5,7.86,6.68,462.1,14.8,1.47,0.02,0.044,1.85
Ⅰ类,25.7,8.27,13.28,354.8,13.4,1.52,0.008,0.017,2.19
Ⅲ类,32.2,7.74,8.89,530.8,45.2,4.09,0.052,0.127,2.89
Ⅱ类,30.2,8.27,6.7,310.0,2.6,2.38,0.008,0.01,1.14
Ⅳ类,33.4,7.75,4.64,524.3,16.8,3.48,0.052,0.128,1.0
Ⅱ类,29.8,7.98,7.24,302.6,12.2,2.43,0.015,0.029,1.24
Ⅲ类,29.4,7.8,5.78,318.7,21.5,2.34,0.018,0.06,0.64
Ⅲ类,32.6,7.59,9.19,709.5,7.3,5.72,0.005,0.05,2.19
Ⅰ类,16.6,7.79,7.56,343.7,1.0,1.43,0.021,0.004,1.3
Ⅲ类,31.3,7.88,10.43,514.7,33.6,2.48,0.059,0.109,0.94
Ⅱ类,28.4,7.74,7.44,330.6,3.6,2.59,0.035,0.049,1.17
Ⅱ类,30.4,7.84,7.06,380.6,27.8,2.16,0.02,0.044,2.67
Ⅳ类,31.4,8.03,4.3,192.2,15.7,5.41,0.075,0.009,1.08
Ⅱ类,30.4,8.24,7.61,356.9,8.6,2.74,0.002,0.024,1.12
Ⅱ类,31.5,7.83,8.04,349.6,11.2,2.52,0.041,0.046,1.2
Ⅲ类,31.3,7.47,5.64,468.8,10.7,3.88,0.055,0.153,3.04
Ⅴ类,31.0,7.3,3.31,1294.4,67.6,5.57,0.485,0.393,2.16
Ⅱ类,31.1,7.83,6.02,446.8,17.5,2.81,0.037,0.055,0.79
劣Ⅵ类,29.5,6.9,1.26,377.1,19.1,3.68,0.372,0.16,2.1
Ⅲ类,30.6,7.95,5.45,371.1,60.4,2.33,0.055,0.07,2.36
Ⅲ类,31.8,6.61,7.62,310.6,25.6,5.07,0.027,0.118,1.5
Ⅲ类,30.0,7.55,5.68,189.4,12.8,3.2,0.025,0.084,1.15
Ⅲ类,31.7,7.68,5.58,450.2,18.1,2.86,0.038,0.032,0.73
Ⅲ类,31.7,7.46,5.31,408.2,22.8,5.44,0.071,0.077,2.03
Ⅴ类,32.0,7.13,2.46,491.9,29.5,3.56,1.41,0.182,3.08
Ⅳ类,27.5,7.74,6.94,303.3,55.5,1.48,0.012,0.058,1.9
Ⅲ类,30.8,7.79,6.18,294.4,79.5,3.14,0.063,0.038,1.34
Ⅴ类,31.7,7.4,2.62,369.9,53.6,3.45,0.164,0.082,1.91
Ⅱ类,27.0,7.69,7.84,446.2,20.9,2.17,0.027,0.041,1.81
Ⅱ类,27.2,7.8,7.21,383.8,26.7,1.4,0.002,0.06,1.87
Ⅳ类,31.3,7.08,3.26,383.2,28.3,5.07,0.63,0.146,2.12
劣Ⅵ类,31.1,7.04,0.12,347.6,14.0,4.79,0.397,0.1,1.55
Ⅱ类,27.4,7.94,7.91,363.3,33.0,1.28,0.007,0.072,2.19
Ⅱ类,26.6,7.77,7.64,351.3,27.2,1.14,0.016,0.05,1.96
Ⅴ类,29.6,7.28,2.25,587.3,18.2,4.05,0.119,0.069,0.98
Ⅴ类,31.6,7.25,2.32,455.1,29.1,2.73,0.203,0.127,3.23
Ⅳ类,28.9,7.44,4.87,414.1,30.0,2.54,0.068,0.076,1.77
Ⅲ类,22.4,8.05,8.17,314.6,45.7,2.11,0.061,0.179,3.03
Ⅱ类,29.9,8.87,8.52,124.3,5.9,3.62,0.035,0.062,0.83
Ⅱ类,30.4,7.76,8.18,145.5,9.6,3.81,0.076,0.05,0.85
Ⅱ类,29.1,7.63,6.71,295.8,37.0,2.2,0.016,0.057,1.57
Ⅳ类,32.5,8.93,9.87,185.8,19.3,4.9,0.096,0.065,1.16
Ⅴ类,30.8,7.17,2.03,383.7,28.0,2.04,0.118,0.075,2.16
Ⅱ类,29.0,7.62,8.04,204.3,21.1,3.61,0.165,0.075,1.36
Ⅱ类,27.8,7.53,6.43,180.0,18.3,1.81,0.088,0.076,1.22
Ⅳ类,32.4,8.66,9.2,330.2,6.3,8.0,0.027,0.131,1.37
Ⅲ类,33.2,8.49,21.91,446.1,34.5,4.72,0.047,0.069,0.72
Ⅰ类,30.2,8.78,16.6,152.0,7.1,1.29,0.01,0.019,1.19
Ⅱ类,28.6,8.06,9.38,323.6,13.4,1.91,0.031,0.069,3.64
Ⅱ类,24.5,7.56,7.93,227.6,4.8,1.13,0.051,0.037,1.26
Ⅰ类,23.1,8.32,10.86,210.6,16.5,1.47,0.017,0.017,1.34
Ⅱ类,26.9,7.77,7.4,362.7,11.8,1.86,9e-05,0.035,1.79
Ⅱ类,21.4,7.78,9.1,213.5,10.0,0.62,0.018,0.035,1.14
Ⅳ类,32.2,7.31,4.1,344.6,42.2,3.05,0.031,0.115,1.01
Ⅲ类,30.7,7.42,5.51,421.4,18.5,1.52,0.2,0.044,1.46
劣Ⅵ类,31.1,7.33,1.6,417.9,30.8,3.64,0.367,0.133,2.28
Ⅱ类,29.3,7.91,6.83,350.6,28.3,2.19,0.047,0.057,1.48
劣Ⅵ类,30.6,7.09,0.86,500.3,32.0,4.38,0.338,0.188,2.59
Ⅲ类,30.1,7.3,5.58,218.1,32.8,1.91,0.027,0.077,1.49
Ⅳ类,28.0,6.38,4.39,114.6,47.2,3.6,0.495,0.128,2.01
Ⅳ类,27.1,6.88,4.65,132.0,68.4,2.25,0.274,0.147,2.38
Ⅳ类,28.6,6.76,3.66,206.6,23.2,3.3,0.21,0.088,1.41
Ⅲ类,30.4,7.63,5.29,242.0,30.7,1.32,0.131,0.08,1.75
Ⅱ类,27.2,6.96,6.81,90.7,9.7,3.39,0.052,0.095,2.06
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅱ类,30.5,7.88,6.29,274.5,8.5,2.02,0.067,0.057,1.24
Ⅳ类,30.1,7.5,4.75,265.1,4.4,1.21,0.025,0.072,1.56
Ⅱ类,28.6,7.17,6.35,257.7,2.5,1.61,0.045,0.068,1.51
Ⅳ类,29.4,6.64,4.49,114.5,11.0,2.43,0.154,0.065,1.14
Ⅲ类,30.6,7.25,5.25,135.7,10.2,2.54,0.09,0.047,1.38
Ⅱ类,30.3,8.03,7.08,189.5,29.8,1.69,0.093,0.068,1.21
劣Ⅵ类,30.8,7.35,1.73,277.4,22.1,4.04,0.345,0.166,2.16
Ⅱ类,28.2,7.49,8.53,174.9,29.2,1.65,0.052,0.073,1.01
Ⅲ类,27.6,7.89,7.04,317.4,25.7,3.16,0.235,0.107,2.34
Ⅳ类,24.6,7.25,4.9,272.0,25.2,1.81,0.088,0.154,1.41
Ⅱ类,27.9,7.56,7.5,281.6,50.4,1.47,0.012,0.04,1.76
Ⅱ类,28.4,7.77,7.17,381.1,31.5,1.24,0.11,0.066,1.91
Ⅴ类,30.2,7.13,2.19,352.2,12.9,2.02,0.037,0.095,1.55
Ⅲ类,28.9,6.65,5.33,104.2,20.8,1.41,0.222,0.14,1.48
Ⅳ类,29.5,6.66,4.78,102.2,18.0,3.68,0.186,0.079,1.32
Ⅱ类,28.1,7.57,6.34,177.0,25.0,1.35,0.063,0.015,1.02
Ⅱ类,29.1,8.12,6.86,214.0,5.5,0.46,0.001,0.036,1.07
Ⅲ类,29.0,7.88,5.91,265.8,11.8,2.05,0.089,0.031,1.3
Ⅱ类,27.7,8.08,7.91,359.5,29.7,1.49,0.001,0.075,1.56
Ⅱ类,27.8,7.83,8.42,178.5,13.6,1.17,0.077,0.037,1.2
Ⅲ类,25.2,7.78,9.7,194.6,50.2,1.4,0.08,0.153,0.62
Ⅱ类,27.8,8.14,9.8,356.0,41.7,2.49,0.002,0.061,1.61
Ⅱ类,27.4,7.31,6.97,156.6,29.1,1.52,0.052,0.062,2.64
Ⅱ类,28.0,7.56,7.61,201.8,25.3,1.43,0.019,0.033,1.62
Ⅳ类,30.6,7.04,4.75,161.1,26.1,3.57,0.093,0.102,1.35
Ⅱ类,25.2,7.44,7.59,181.5,101.4,3.03,0.149,0.089,1.3
Ⅱ类,29.4,7.33,6.06,162.3,19.3,1.62,0.02,0.046,0.76
Ⅱ类,29.4,8.13,8.62,177.4,1.9,0.95,0.02,0.029,1.24
Ⅱ类,28.1,7.26,6.45,68.6,20.4,1.86,0.007,0.036,0.81
Ⅲ类,27.6,7.64,5.81,214.7,17.6,2.02,0.057,0.073,1.66
Ⅱ类,22.5,7.56,8.65,231.2,3.5,0.94,0.026,0.028,1.38
Ⅲ类,31.4,7.53,5.67,338.3,5.3,2.57,0.074,0.058,1.58
Ⅱ类,28.8,7.85,7.41,255.4,3.3,1.21,0.072,0.016,1.62
Ⅱ类,28.6,7.54,7.18,155.1,8.2,1.22,0.009,0.038,0.97
Ⅱ类,29.5,7.76,6.41,477.8,81.9,3.54,0.003,0.073,2.25
Ⅲ类,27.8,7.63,7.14,228.7,880.0,5.46,0.004,0.073,2.05
Ⅲ类,29.2,6.72,5.15,310.6,51.1,4.24,0.001,0.097,3.35
Ⅱ类,28.6,6.94,6.0,94.3,23.2,2.37,0.178,0.094,1.78
Ⅱ类,29.6,7.35,6.53,190.6,93.8,2.4,0.001,0.056,3.25
Ⅱ类,27.2,6.17,7.18,61.3,37.3,1.66,0.055,0.055,1.51
Ⅲ类,28.9,6.81,5.96,74.2,17.8,0.98,0.081,0.052,1.21
Ⅴ类,29.4,7.09,2.5,281.8,29.2,2.85,0.577,0.127,2.92
劣Ⅵ类,29.0,6.84,1.74,221.1,37.7,3.06,0.13,0.082,2.35
Ⅳ类,30.7,6.82,4.58,132.1,38.9,1.49,0.159,0.085,2.06
Ⅱ类,28.4,7.83,6.45,213.2,16.6,1.21,0.022,0.053,1.26
Ⅱ类,28.0,8.03,7.86,376.8,10.4,1.44,0.001,0.092,1.1
Ⅱ类,28.4,7.41,6.38,159.5,8.8,1.91,0.026,0.057,1.0
Ⅱ类,28.6,6.82,6.92,1054.9,52.2,2.63,0.074,0.029,1.31
Ⅴ类,29.7,7.27,3.96,670.5,13.4,3.4,1.501,0.169,6.02
Ⅴ类,29.5,6.9,2.94,546.0,46.2,3.43,1.588,0.163,3.18
Ⅱ类,29.5,7.17,6.51,112.9,19.0,0.82,0.029,0.026,1.52
劣Ⅵ类,30.5,7.83,8.04,469.4,14.3,4.51,2.128,0.174,4.31
Ⅱ类,29.8,7.45,7.8,98.3,9.5,1.39,0.041,0.037,1.23
Ⅱ类,31.1,7.55,9.62,103.2,8.9,2.79,0.015,0.038,1.42
Ⅲ类,33.3,6.63,5.25,124.8,42.7,1.71,0.004,0.058,1.4
Ⅱ类,28.4,7.55,6.37,177.5,99.2,2.55,0.007,0.074,3.0
Ⅲ类,28.4,7.49,5.4,181.7,51.4,1.54,0.002,0.064,2.69
Ⅱ类,27.5,6.89,6.3,216.5,100.5,2.06,0.097,0.059,2.16
Ⅳ类,28.9,7.1,4.53,210.7,43.8,2.92,0.058,0.129,1.92
Ⅳ类,30.7,6.67,3.69,135.7,17.0,3.61,0.165,0.146,1.82
Ⅲ类,30.1,7.63,7.19,121.6,13.0,4.25,0.056,0.026,1.01
Ⅳ类,31.5,6.69,3.58,150.5,24.2,3.62,0.098,0.091,1.6
Ⅲ类,30.0,8.27,9.26,131.7,25.6,4.03,0.009,0.025,0.86
Ⅴ类,29.1,6.85,5.14,133.7,262.9,7.44,0.347,0.315,2.95
Ⅳ类,32.0,6.6,3.14,193.1,18.4,5.15,0.6,0.066,3.22
Ⅳ类,29.7,6.77,4.34,180.0,36.6,5.78,0.099,0.147,2.43
Ⅳ类,30.8,6.52,3.36,130.4,30.7,3.96,0.104,0.156,2.36
Ⅳ类,29.8,6.74,4.17,128.6,28.1,3.23,0.133,0.195,2.88
Ⅴ类,28.8,6.19,4.15,196.1,83.0,6.28,0.379,0.31,2.48
Ⅲ类,28.6,6.74,6.33,108.2,64.3,3.49,0.122,0.176,2.18
Ⅳ类,27.2,7.04,6.16,93.3,167.1,4.57,0.227,0.257,2.32
Ⅱ类,28.4,7.44,6.78,142.5,28.5,1.49,0.034,0.082,2.02
Ⅱ类,27.4,7.51,7.07,253.5,163.7,3.59,0.008,0.078,5.1
Ⅱ类,27.5,7.26,7.86,137.7,30.7,1.58,0.049,0.052,1.49
Ⅱ类,27.7,7.3,6.02,210.1,138.2,2.89,0.018,0.031,3.93
劣Ⅵ类,28.9,6.77,1.98,277.6,25.3,2.78,0.431,0.138,4.28
Ⅱ类,29.2,7.04,6.84,101.4,36.3,1.68,0.052,0.059,2.09
Ⅱ类,29.5,6.78,6.19,108.9,9.8,2.0,0.029,0.079,1.84
Ⅳ类,28.3,6.65,4.68,69.7,19.4,3.43,0.142,0.101,1.87
Ⅳ类,29.0,7.09,6.62,157.3,102.9,4.67,0.094,0.226,1.99
Ⅱ类,29.3,7.73,7.18,263.8,5.2,2.02,0.051,0.053,1.74
Ⅲ类,30.0,7.0,5.4,146.0,34.0,1.74,0.029,0.058,2.2
Ⅲ类,30.9,6.99,5.0,149.8,10.7,2.36,0.133,0.058,1.7
Ⅳ类,28.7,6.74,4.68,93.7,105.1,2.78,0.123,0.096,3.54
Ⅳ类,29.2,7.18,4.88,118.5,14.4,2.02,0.129,0.048,1.69
Ⅱ类,29.7,6.57,6.06,69.3,19.2,3.48,0.124,0.059,0.5
Ⅱ类,28.1,6.6,6.46,49.8,44.3,2.08,0.068,0.045,1.76
Ⅳ类,31.8,6.54,3.69,186.0,37.8,6.17,0.207,0.111,1.89
Ⅲ类,29.7,6.87,5.42,131.6,15.7,1.92,0.066,0.04,1.46
Ⅳ类,29.0,6.64,4.98,98.0,13.5,1.82,0.046,0.048,1.43
Ⅲ类,28.2,6.94,6.5,104.6,68.5,2.16,0.133,0.124,1.53
Ⅲ类,28.8,6.65,5.41,96.6,57.2,3.48,0.097,0.169,2.04
Ⅲ类,28.4,6.76,5.82,128.8,96.7,2.37,0.072,0.106,1.65
Ⅳ类,28.0,6.78,4.72,112.7,80.5,4.89,0.521,0.205,2.65
Ⅳ类,29.2,7.31,4.95,170.3,6.3,1.29,0.006,0.04,1.22
Ⅱ类,28.1,7.51,7.64,159.7,64.0,1.45,0.001,0.051,1.99
Ⅱ类,26.1,7.9,8.25,233.0,39.9,0.73,0.001,0.052,1.42
劣Ⅵ类,29.7,7.0,1.95,332.2,2.1,3.22,1.295,0.16,4.47
Ⅳ类,30.0,7.18,4.48,381.4,29.6,2.74,0.619,0.191,5.71
Ⅳ类,29.7,6.74,3.53,144.7,18.7,2.04,0.084,0.079,1.64
Ⅲ类,28.4,7.55,6.11,225.8,134.5,3.15,0.205,0.119,2.93
Ⅳ类,31.8,7.08,4.7,1004.5,13.5,3.64,0.09,0.086,2.63
Ⅲ类,28.4,6.52,5.48,84.3,36.4,2.72,0.149,0.076,1.79
Ⅴ类,29.7,6.71,2.53,131.1,29.4,2.81,0.746,0.127,2.88
Ⅲ类,29.3,6.85,5.82,75.6,11.8,1.47,0.124,0.097,1.39
Ⅱ类,27.9,7.73,6.88,246.9,93.6,2.21,0.082,0.056,2.98
Ⅱ类,27.4,7.52,7.22,226.3,76.1,2.39,0.003,0.065,3.64
Ⅲ类,28.7,7.57,6.88,299.7,30.4,2.08,0.047,0.117,4.61
Ⅱ类,29.4,7.78,8.21,346.0,17.6,1.63,0.026,0.034,3.32
Ⅱ类,26.4,7.48,8.62,81.2,71.2,2.56,0.054,0.021,1.68
Ⅱ类,24.0,7.33,8.01,85.8,145.5,2.57,0.002,0.072,2.45
Ⅲ类,25.0,7.51,6.73,195.3,815.8,3.1,0.002,0.119,1.93
Ⅱ类,25.4,7.24,8.35,40.4,0.5,1.42,0.002,0.035,1.65
Ⅱ类,25.7,7.29,9.7,155.2,127.3,2.88,0.115,0.087,1.7
Ⅴ类,27.7,6.8,6.88,121.8,105.7,4.15,0.133,0.341,2.44
Ⅴ类,26.8,6.94,8.14,69.3,254.4,4.34,0.173,0.301,2.25
Ⅲ类,28.1,6.75,6.64,110.7,95.1,4.86,0.182,0.159,3.72
Ⅴ类,28.6,6.55,3.86,308.5,44.1,5.06,0.41,0.306,2.81
劣Ⅵ类,26.4,6.4,6.45,88.3,138.8,6.46,0.283,0.446,2.47
Ⅱ类,26.1,6.44,8.05,50.1,11.8,1.52,0.11,0.056,0.97
Ⅱ类,27.3,6.5,8.28,42.4,19.3,1.17,0.057,0.059,1.4
Ⅲ类,27.2,6.2,6.94,57.1,157.9,4.75,0.144,0.195,2.32
Ⅱ类,27.2,6.09,7.33,78.2,103.4,2.39,0.05,0.067,1.14
Ⅲ类,27.1,7.3,6.97,168.9,240.0,4.43,0.257,0.093,1.25
Ⅴ类,28.4,6.51,2.56,556.7,84.5,5.43,0.869,0.215,2.83
Ⅱ类,27.3,7.33,7.86,258.9,126.3,2.58,0.055,0.064,4.26
Ⅱ类,28.1,7.0,6.92,119.9,42.8,2.21,0.055,0.095,2.1
Ⅴ类,27.5,6.91,6.11,129.4,116.8,5.25,0.002,0.306,3.94
Ⅱ类,24.4,8.28,9.22,351.6,28.1,0.93,0.023,0.044,2.06
Ⅱ类,25.0,7.8,6.57,270.9,16.0,1.21,0.098,0.048,1.64
Ⅱ类,26.2,7.85,8.12,298.4,13.8,1.96,0.025,0.025,2.1
Ⅱ类,24.1,8.05,6.94,333.5,3.5,0.5,0.029,0.005,2.15
Ⅰ类,24.4,7.76,8.58,336.9,39.5,0.87,0.02,0.018,1.92
Ⅱ类,26.6,7.77,7.06,257.8,179.5,2.19,0.009,0.064,4.39
Ⅱ类,32.4,7.67,7.25,16700.6,7.3,2.77,0.321,0.072,1.32
Ⅱ类,32.3,7.17,6.31,101.0,9.8,2.8,0.008,0.06,0.99
Ⅱ类,31.6,6.62,7.44,174.3,23.6,2.13,0.033,0.025,2.6
Ⅱ类,29.1,6.77,7.48,97.8,44.7,2.07,0.009,0.029,2.27
Ⅱ类,31.1,8.0,8.45,735.8,5.4,2.25,0.003,0.04,1.05
Ⅱ类,32.6,7.29,6.57,78.6,0.5,0.79,0.0002,0.005,0.18
Ⅳ类,32.2,7.22,4.23,268.7,20.5,4.16,0.003,0.062,0.83
Ⅱ类,31.7,6.6,6.38,81.2,14.2,2.31,0.007,0.044,0.76
Ⅱ类,30.0,6.9,7.45,64.8,20.3,2.05,0.008,0.042,0.69
Ⅱ类,30.0,7.13,6.85,124.1,3.4,1.88,0.01,0.035,0.43
Ⅳ类,33.5,7.2,6.88,241.1,24.1,6.58,0.133,0.092,1.5
Ⅱ类,30.1,6.96,6.83,73.0,7.8,1.02,0.006,0.023,1.29
Ⅲ类,32.4,6.8,5.86,136.2,14.4,0.2,0.127,0.053,1.06
Ⅳ类,32.7,6.68,3.3,159.3,24.4,4.46,0.651,0.176,2.66
Ⅴ类,30.7,8.96,8.48,7239.4,20.3,9.79,0.075,0.39,1.25
Ⅱ类,33.0,7.32,7.45,108.1,15.6,2.52,0.007,0.024,0.49
Ⅳ类,31.8,7.19,3.5,175.5,6.7,3.62,0.122,0.106,1.95
Ⅱ类,30.2,7.09,6.69,111.2,18.2,2.12,0.009,0.037,1.35
Ⅲ类,31.4,7.54,7.16,198.6,9.4,2.5,0.021,0.118,1.87
Ⅱ类,30.2,7.47,7.59,98.9,19.9,1.5,0.016,0.024,0.6
Ⅱ类,29.6,7.62,8.03,86.0,4.1,1.95,0.003,0.036,0.84
Ⅱ类,32.6,7.65,9.89,223.9,20.5,3.03,0.026,0.075,0.58
Ⅱ类,26.6,8.16,8.54,181.3,27.8,3.96,0.066,0.054,1.12
Ⅲ类,33.8,7.96,6.37,376.1,20.6,4.42,0.017,0.051,0.84
Ⅱ类,26.9,7.88,6.78,376.6,119.4,3.27,0.108,0.066,4.06
Ⅲ类,30.0,7.63,5.49,395.5,12.1,4.09,0.017,0.015,0.54
Ⅱ类,29.0,8.12,7.36,507.4,21.3,0.93,0.018,0.025,1.93
Ⅲ类,33.4,7.47,5.45,434.2,27.6,1.27,0.033,0.049,1.31
Ⅱ类,33.4,8.14,13.56,297.8,9.9,2.92,0.031,0.031,1.34
Ⅱ类,30.3,8.23,14.59,632.8,0.2,2.34,0.009,0.031,0.55
Ⅲ类,25.4,8.01,7.13,408.5,124.2,2.19,0.072,0.154,1.91
Ⅰ类,21.0,8.55,10.07,225.9,13.8,0.93,0.021,0.009,0.88
Ⅲ类,32.8,8.01,7.8,715.9,14.6,5.7,0.018,0.085,1.5
Ⅲ类,31.5,7.23,5.74,520.6,12.4,5.38,0.089,0.043,1.3
Ⅱ类,27.9,7.59,8.29,415.2,12.7,1.48,0.003,0.045,1.39
Ⅲ类,33.1,8.13,24.51,514.3,13.0,4.72,0.008,0.032,2.13
Ⅰ类,21.5,8.52,9.65,429.2,3.6,0.24,0.017,0.008,1.06
Ⅲ类,25.7,7.49,6.94,209.4,50.2,4.12,0.032,0.113,1.94
劣Ⅵ类,26.7,9.03,15.56,183.4,3.8,1.6,0.012,0.025,0.88
Ⅱ类,28.1,8.2,8.96,385.6,19.6,2.34,0.016,0.047,1.69
Ⅰ类,24.8,8.06,10.44,285.6,14.5,0.55,0.004,0.008,0.83
Ⅱ类,28.2,7.68,9.24,287.9,11.2,1.44,0.033,0.035,1.08
Ⅱ类,20.5,7.83,8.38,110.1,10.4,2.26,0.014,0.047,1.74
Ⅱ类,26.3,7.69,6.66,383.4,11.7,0.9,0.015,0.036,3.21
Ⅱ类,24.5,7.86,8.08,235.7,40.1,1.19,0.012,0.032,1.79
Ⅱ类,25.5,7.76,7.96,412.7,32.0,1.89,0.096,0.082,2.32
Ⅱ类,27.9,7.89,7.69,418.5,8.1,2.04,0.033,0.098,7.73
Ⅱ类,23.7,7.64,7.44,245.5,102.7,1.72,0.053,0.045,1.77
Ⅲ类,27.4,8.0,6.68,394.1,14.3,2.02,0.047,0.127,2.4
Ⅲ类,31.0,7.67,7.22,320.9,18.4,1.54,0.023,0.123,1.51
Ⅳ类,31.9,7.29,4.21,1157.5,15.5,5.04,0.079,0.137,1.09
Ⅲ类,31.0,7.71,6.88,405.4,21.6,1.77,0.026,0.126,2.54
Ⅰ类,19.2,7.63,8.41,251.9,23.9,1.24,0.04,0.014,0.53
Ⅰ类,19.8,7.93,8.05,192.0,30.9,0.72,0.008,0.014,1.08
劣Ⅵ类,31.2,7.19,1.98,307.3,18.9,5.6,0.026,0.062,0.69
Ⅱ类,24.3,7.9,7.18,406.0,106.7,1.74,0.002,0.082,1.57
Ⅲ类,32.5,7.84,6.11,467.9,15.8,2.4,0.003,0.126,1.74
Ⅱ类,28.5,8.33,8.42,418.5,2.9,1.15,0.013,0.026,4.03
Ⅲ类,33.2,7.62,6.8,453.7,14.9,4.83,0.109,0.092,1.74
Ⅲ类,30.7,7.58,5.19,342.9,30.1,2.0,0.045,0.043,2.51
Ⅳ类,29.2,8.24,8.99,144.8,156.2,4.14,0.061,0.26,0.66
Ⅱ类,29.3,8.27,8.21,514.1,13.5,1.42,0.008,0.04,3.55
Ⅱ类,29.8,8.05,8.26,457.4,16.2,1.43,0.031,0.078,2.29
Ⅲ类,31.9,7.74,7.08,479.3,6.5,4.49,0.018,0.142,0.59
Ⅱ类,28.3,8.7,7.72,248.3,3.2,1.55,0.002,0.012,0.18
Ⅰ类,20.3,8.48,8.63,281.4,60.0,0.91,0.008,0.014,1.37
Ⅱ类,28.7,7.91,7.38,354.4,11.0,2.32,0.001,0.013,0.81
Ⅰ类,23.0,8.19,7.71,357.8,26.3,1.92,0.022,0.009,1.36
Ⅰ类,23.3,8.08,8.15,351.2,9.8,0.85,0.008,0.012,0.98
Ⅱ类,28.8,8.03,6.29,375.6,8.6,1.33,0.007,0.015,0.85
Ⅲ类,24.4,8.16,7.92,353.5,18.1,4.12,0.004,0.029,0.58
Ⅱ类,31.6,8.48,11.51,332.9,7.1,2.16,0.002,0.013,0.58
Ⅲ类,32.2,7.97,10.19,430.8,15.6,5.56,0.003,0.073,0.96
Ⅳ类,25.4,7.57,3.93,290.0,74.6,2.33,0.186,0.079,1.92
Ⅲ类,34.5,7.8,5.47,435.1,9.2,3.01,0.152,0.076,0.43
Ⅲ类,32.0,7.71,5.38,568.5,11.9,4.77,0.077,0.139,1.88
Ⅱ类,22.6,8.06,8.02,236.2,138.8,2.03,0.008,0.064,2.86
Ⅱ类,22.5,7.65,8.25,214.7,76.7,2.38,0.002,0.08,3.35
Ⅱ类,27.4,7.6,7.22,300.9,25.0,3.27,0.035,0.095,4.03
Ⅰ类,30.0,8.09,7.71,414.5,10.3,1.59,0.021,0.013,1.22
Ⅱ类,21.5,7.99,8.38,217.2,55.5,0.95,0.007,0.056,1.42
Ⅲ类,31.8,8.02,5.48,607.8,13.6,4.19,0.04,0.076,0.71
Ⅱ类,22.0,7.38,7.9,242.8,93.2,2.75,0.146,0.06,2.28
Ⅱ类,23.3,7.87,7.42,236.8,85.3,2.75,0.019,0.09,4.51
Ⅱ类,23.4,8.23,8.1,388.6,48.8,1.68,0.006,0.042,1.93
Ⅱ类,32.4,8.03,8.78,623.8,28.4,2.2,0.009,0.065,2.21
Ⅰ类,23.4,8.13,7.92,485.9,7.2,0.7,0.01,0.011,0.81
Ⅱ类,21.6,8.21,8.43,322.1,16.7,1.48,0.028,0.08,2.87
Ⅲ类,29.3,7.63,5.92,513.0,5.8,3.32,0.039,0.058,0.44
Ⅲ类,34.0,8.47,10.88,417.5,16.6,4.15,0.016,0.123,0.57
Ⅱ类,31.7,8.08,8.3,374.2,4.1,1.82,0.017,0.025,1.16
Ⅲ类,31.8,7.83,5.81,371.3,20.7,1.21,0.019,0.028,1.34
Ⅱ类,31.4,7.95,6.21,260.9,5.1,2.46,0.016,0.041,0.93
Ⅱ类,32.1,8.46,13.43,292.6,13.2,3.33,0.014,0.023,0.96
Ⅱ类,30.6,8.2,13.03,376.0,5.2,3.13,0.048,0.044,1.06
Ⅰ类,20.1,8.33,7.79,208.1,20.0,1.15,0.009,0.014,0.79
Ⅱ类,16.7,8.14,8.4,197.1,59.1,1.57,0.002,0.023,2.72
Ⅲ类,28.5,7.65,7.23,299.6,50.7,3.13,0.104,0.12,2.5
Ⅳ类,30.5,7.68,3.83,534.6,81.0,4.92,0.049,0.176,0.62
Ⅲ类,33.2,7.81,7.18,413.2,134.7,5.08,0.01,0.095,0.3
Ⅰ类,14.0,8.18,8.27,205.7,26.4,0.59,0.006,0.011,0.41
