水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
劣Ⅵ类,27.9,7.42,0.97,1306.5,34.0,5.07,0.048,0.092,0.85
Ⅲ类,27.3,7.86,5.02,1236.0,13.7,5.07,0.124,0.063,1.53
Ⅳ类,29.3,7.73,4.94,957.7,195.9,6.12,1.256,0.249,7.88
Ⅲ类,28.4,7.54,6.96,1078.2,12.2,5.9,0.013,0.088,2.21
Ⅳ类,31.2,7.56,3.78,370.4,6.3,3.6,0.008,0.04,0.54
Ⅲ类,29.3,8.29,7.29,291.4,15.1,5.35,0.025,0.064,1.03
Ⅲ类,28.1,7.12,6.34,163.4,31.2,3.94,0.054,0.168,1.62
Ⅲ类,32.6,7.5,6.03,195.3,55.5,3.41,0.007,0.102,1.47
Ⅲ类,28.2,7.38,5.07,156.2,31.1,3.0,0.049,0.142,1.36
Ⅱ类,26.9,7.16,7.23,118.2,26.5,2.48,0.03,0.088,0.99
Ⅴ类,31.6,7.6,2.82,710.9,19.4,3.34,0.022,0.081,0.49
Ⅴ类,30.5,7.51,2.51,1263.0,15.4,5.03,0.209,0.085,3.56
Ⅲ类,31.2,8.01,6.37,625.1,67.6,3.55,0.322,0.172,2.11
Ⅳ类,31.8,7.32,3.8,643.6,33.6,2.8,0.311,0.093,2.02
Ⅱ类,31.6,7.88,7.62,630.7,6.4,2.94,0.012,0.028,1.06
Ⅴ类,31.6,7.54,2.37,784.0,22.2,3.65,0.391,0.123,3.9
Ⅲ类,31.2,8.2,12.26,963.1,12.8,4.56,0.022,0.038,0.79
Ⅳ类,31.0,7.5,3.15,971.6,94.5,5.3,0.046,0.125,2.12
Ⅳ类,30.5,7.49,4.01,639.9,15.7,3.34,0.073,0.148,1.67
Ⅳ类,30.5,7.52,3.21,1021.0,11.5,3.62,0.47,0.184,4.28
Ⅳ类,28.2,8.26,4.17,281.3,4.7,2.94,0.01,0.02,0.25
Ⅲ类,29.4,7.29,5.25,564.7,15.3,3.22,0.02,0.126,3.23
Ⅲ类,32.0,7.85,5.2,695.8,23.8,2.88,0.068,0.174,1.34
劣Ⅵ类,31.8,7.07,1.12,383.5,53.5,4.34,0.197,0.107,2.27
Ⅳ类,29.1,6.79,3.33,149.6,237.9,5.6,0.021,0.162,2.54
Ⅲ类,31.8,7.75,5.69,366.9,25.1,2.17,0.005,0.058,0.93
劣Ⅵ类,32.2,9.01,10.18,157.4,13.5,4.76,0.003,0.102,0.95
Ⅳ类,32.4,8.74,7.76,145.4,10.8,6.43,0.011,0.06,1.32
Ⅴ类,29.8,7.17,2.46,242.5,28.1,4.19,0.091,0.052,0.85
Ⅲ类,31.1,7.84,7.96,182.6,33.7,4.56,0.016,0.125,1.93
Ⅳ类,30.7,7.07,3.89,140.2,9.8,4.75,0.004,0.051,0.9
Ⅲ类,31.4,7.47,5.71,450.2,4.7,5.45,0.019,0.083,0.61
Ⅲ类,30.7,7.31,6.05,382.3,32.9,5.23,0.018,0.081,0.74
劣Ⅵ类,31.4,7.09,0.35,383.9,49.6,5.81,0.176,0.129,1.99
Ⅱ类,28.8,7.74,6.52,297.9,30.2,1.78,0.029,0.071,1.52
Ⅳ类,28.1,7.75,3.63,204.5,17.3,2.09,0.087,0.062,1.58
Ⅳ类,31.6,7.35,4.22,331.7,30.9,3.48,0.149,0.077,0.7
Ⅲ类,31.1,7.9,5.22,375.7,4.1,2.25,0.022,0.03,0.82
Ⅱ类,21.7,7.61,7.63,239.4,19.0,2.42,0.037,0.053,0.92
Ⅱ类,30.9,7.58,8.43,525.6,18.8,2.97,0.021,0.087,1.81
Ⅱ类,32.7,8.67,9.87,185.3,3.4,2.19,0.02,0.019,1.09
Ⅰ类,31.4,8.49,9.78,249.6,1.0,1.11,0.082,0.003,0.93
Ⅰ类,30.8,8.59,9.38,238.9,5.6,1.51,0.05,0.013,0.84
Ⅰ类,32.4,8.46,10.77,211.3,2.0,1.95,0.003,0.018,0.7
Ⅱ类,28.1,7.79,7.12,473.9,8.2,2.78,0.008,0.052,2.28
Ⅰ类,30.0,8.11,8.28,372.4,7.4,1.34,0.006,0.016,1.26
Ⅲ类,29.6,7.96,6.07,597.2,2.5,3.63,0.07,0.141,10.24
Ⅳ类,29.6,7.59,4.68,742.5,9.1,3.41,0.016,0.097,5.13
Ⅱ类,30.5,8.14,6.75,404.8,15.4,1.26,0.039,0.019,0.88
Ⅱ类,25.4,7.84,6.63,460.6,13.2,1.96,0.019,0.043,1.84
Ⅲ类,23.2,7.37,5.4,368.2,5.7,2.16,0.005,0.021,2.4
Ⅲ类,32.0,7.64,7.79,522.5,40.8,4.28,0.041,0.121,2.79
Ⅱ类,30.2,8.28,6.63,311.2,3.3,2.29,0.006,0.008,1.11
Ⅳ类,33.4,7.8,4.93,521.8,14.9,3.53,0.044,0.13,1.06
Ⅲ类,29.6,7.86,5.96,306.7,13.4,2.36,0.011,0.029,1.2
Ⅱ类,29.9,8.03,7.24,325.0,21.5,2.31,0.005,0.053,0.57
Ⅲ类,31.7,7.5,6.95,704.3,9.4,5.74,0.008,0.045,2.28
Ⅱ类,15.5,7.73,7.16,344.5,2.1,1.59,0.021,0.009,1.34
Ⅱ类,31.2,7.77,8.14,516.0,36.5,2.47,0.059,0.097,0.86
Ⅱ类,28.6,7.78,7.2,324.5,3.8,2.48,0.032,0.047,1.2
Ⅲ类,29.7,7.71,5.87,382.0,27.5,2.16,0.022,0.044,2.65
Ⅱ类,29.0,7.62,7.46,299.9,51.2,1.67,0.074,0.055,1.63
Ⅳ类,31.0,8.07,4.24,192.2,13.9,5.45,0.097,0.006,0.99
Ⅱ类,30.3,8.25,7.64,356.7,11.8,2.71,0.014,0.024,1.13
Ⅱ类,31.5,7.8,7.98,348.0,6.9,2.93,0.039,0.04,1.17
Ⅲ类,32.0,7.53,6.11,469.7,10.0,3.89,0.058,0.15,3.06
劣Ⅵ类,33.5,7.21,1.83,1712.6,34.5,5.49,0.431,0.249,2.25
Ⅱ类,31.8,7.92,6.84,448.7,18.3,2.44,0.02,0.055,0.72
Ⅱ类,31.5,8.0,6.86,388.4,15.2,2.85,0.026,0.039,0.94
劣Ⅵ类,30.8,6.86,0.51,371.6,22.8,3.96,0.414,0.148,2.21
Ⅲ类,30.7,7.94,5.37,376.3,54.5,2.41,0.047,0.067,2.3
Ⅲ类,32.2,6.52,9.32,315.0,22.7,5.25,0.023,0.112,1.52
Ⅲ类,30.2,7.54,5.47,188.1,12.4,2.82,0.023,0.1,1.25
Ⅱ类,32.6,7.76,7.3,452.9,19.9,2.78,0.033,0.034,0.62
Ⅲ类,32.2,7.51,6.24,412.1,19.8,5.38,0.069,0.075,2.09
Ⅴ类,32.2,7.11,2.21,505.3,27.6,3.36,1.598,0.18,3.02
Ⅳ类,27.6,7.75,6.39,302.6,43.3,1.71,0.015,0.06,1.88
Ⅲ类,30.5,7.74,6.15,296.6,72.1,2.66,0.02,0.034,1.38
Ⅴ类,31.7,7.4,2.51,371.2,34.6,3.6,0.177,0.09,2.02
Ⅱ类,28.0,7.62,8.72,466.4,19.6,2.7,0.032,0.038,1.66
Ⅱ类,26.7,7.78,7.02,381.3,27.5,1.28,0.006,0.06,1.94
Ⅴ类,31.4,7.08,2.3,378.1,19.6,5.1,0.598,0.148,2.05
劣Ⅵ类,31.1,7.03,0.08,338.7,12.9,4.61,0.364,0.067,1.53
Ⅱ类,27.7,7.95,8.04,357.6,27.2,1.44,0.002,0.07,1.65
Ⅱ类,27.4,7.91,7.8,364.0,28.2,1.28,0.01,0.066,2.1
Ⅱ类,26.3,7.73,7.55,351.2,28.2,1.43,0.091,0.048,2.09
Ⅳ类,29.7,7.26,3.55,595.8,28.8,3.88,0.058,0.052,0.8
Ⅴ类,32.0,7.26,2.59,469.4,26.1,2.8,0.266,0.144,3.18
Ⅲ类,28.9,7.46,5.09,412.8,27.2,2.5,0.072,0.076,1.74
Ⅲ类,22.3,8.05,7.93,313.6,43.8,2.02,0.059,0.184,3.0
Ⅱ类,29.8,8.82,8.08,124.0,5.0,3.99,0.037,0.058,0.78
Ⅲ类,30.6,8.13,9.56,146.3,11.4,4.18,0.065,0.046,0.82
Ⅱ类,28.9,7.72,6.58,298.2,33.4,2.19,0.016,0.055,1.58
Ⅳ类,27.4,7.05,3.28,107.1,1395.8,6.26,0.946,0.132,4.32
Ⅳ类,32.0,8.18,6.44,186.0,21.0,4.87,0.098,0.06,1.17
Ⅴ类,30.1,7.19,2.49,382.9,31.5,1.88,0.102,0.069,2.15
Ⅱ类,28.6,7.54,6.9,207.3,19.8,3.57,0.155,0.072,1.56
Ⅲ类,27.6,7.43,5.68,178.3,13.2,1.75,0.117,0.076,1.26
Ⅳ类,32.8,8.74,9.65,330.3,7.0,8.53,0.029,0.132,1.36
Ⅲ类,33.2,8.56,24.43,441.7,34.2,4.93,0.041,0.07,0.75
Ⅰ类,29.6,8.75,16.22,151.0,7.6,1.28,0.011,0.019,1.19
Ⅱ类,22.5,7.87,8.84,331.4,11.1,1.76,0.096,0.07,3.73
Ⅱ类,24.2,7.48,8.19,227.9,4.4,1.04,0.047,0.034,1.25
Ⅰ类,21.3,7.57,9.5,220.1,14.7,1.32,0.017,0.017,1.38
Ⅱ类,25.7,7.69,7.38,363.0,16.7,1.6,0.002,0.03,1.82
Ⅱ类,20.6,7.74,9.16,211.9,11.1,1.1,0.015,0.026,1.1
Ⅳ类,32.3,7.36,4.22,343.9,38.1,3.05,0.02,0.108,1.01
Ⅳ类,30.8,7.3,4.09,403.2,23.4,1.31,0.254,0.047,1.32
劣Ⅵ类,31.3,7.33,1.25,437.9,52.8,3.63,0.219,0.12,2.09
Ⅱ类,29.0,7.96,6.99,350.1,28.5,2.24,0.05,0.055,1.43
劣Ⅵ类,30.8,7.1,1.34,490.3,26.1,4.61,0.344,0.181,2.25
Ⅱ类,22.8,7.94,8.02,345.2,12.6,1.18,0.036,0.07,1.13
Ⅲ类,29.9,7.31,5.57,215.9,27.2,1.69,0.028,0.064,1.53
Ⅳ类,27.9,6.23,3.75,127.0,41.7,3.62,0.558,0.128,2.06
Ⅳ类,27.1,6.69,3.06,145.2,16.9,2.64,0.351,0.16,2.46
Ⅳ类,28.5,6.76,3.72,201.6,24.1,3.29,0.186,0.081,1.37
Ⅲ类,30.2,7.58,5.05,246.5,23.5,1.27,0.162,0.08,1.72
Ⅲ类,26.8,6.9,6.82,93.3,9.7,4.19,0.166,0.116,2.52
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅲ类,26.2,7.59,5.7,347.4,29.0,1.74,0.062,0.03,2.33
Ⅱ类,30.5,7.89,6.28,274.4,7.3,1.74,0.089,0.058,1.26
Ⅳ类,29.9,7.49,4.68,264.5,5.1,1.39,0.02,0.066,1.57
Ⅱ类,28.1,7.13,6.33,251.9,2.3,2.02,0.075,0.073,1.69
Ⅳ类,29.3,6.65,4.57,115.9,14.7,2.43,0.196,0.068,1.16
Ⅲ类,30.3,7.22,5.24,135.4,11.0,2.33,0.088,0.047,1.45
Ⅱ类,30.5,8.07,7.14,188.8,24.4,1.39,0.086,0.064,1.18
Ⅴ类,30.7,7.34,2.03,265.4,21.9,3.89,0.15,0.155,2.12
Ⅱ类,28.4,7.44,7.86,177.6,25.0,1.34,0.047,0.079,0.95
Ⅲ类,28.1,7.88,6.8,324.1,25.1,2.74,0.278,0.107,1.77
Ⅱ类,27.0,8.16,8.4,355.0,10.1,0.71,0.017,0.043,1.82
Ⅳ类,31.1,7.64,5.65,216.9,32.9,0.94,0.008,0.06,1.17
Ⅳ类,24.3,7.23,4.84,263.0,21.2,1.58,0.124,0.157,1.34
Ⅱ类,27.8,7.75,6.39,285.9,50.2,1.44,0.003,0.044,1.78
Ⅱ类,29.0,7.71,6.82,381.9,12.7,0.98,0.063,0.053,1.87
Ⅴ类,30.9,7.16,2.52,353.1,12.5,2.04,0.041,0.098,1.54
Ⅲ类,28.8,6.66,5.16,101.3,16.8,1.13,0.242,0.145,1.55
Ⅳ类,29.2,6.62,3.72,106.7,18.4,3.09,0.076,0.079,1.31
Ⅲ类,26.8,7.59,6.47,176.1,26.3,1.32,0.076,0.027,1.03
Ⅱ类,29.4,8.16,6.93,215.1,18.2,0.45,0.001,0.036,1.06
Ⅱ类,29.2,7.88,6.01,262.8,12.2,1.67,0.09,0.031,1.26
Ⅱ类,27.7,7.82,8.39,177.7,15.4,1.24,0.075,0.035,1.18
Ⅲ类,24.8,7.75,9.56,194.4,51.7,0.79,0.08,0.155,0.66
Ⅱ类,27.2,7.28,6.92,155.7,29.8,1.5,0.044,0.067,2.84
Ⅱ类,28.2,7.74,8.71,203.5,24.2,1.55,0.015,0.032,1.61
Ⅳ类,30.2,7.01,4.63,159.2,23.2,3.47,0.107,0.101,1.33
Ⅱ类,29.3,7.33,6.33,160.2,24.2,1.87,0.02,0.048,0.81
Ⅱ类,29.0,7.96,8.2,177.3,2.2,1.04,0.015,0.032,1.18
Ⅱ类,27.6,7.65,6.07,215.3,12.6,1.14,0.064,0.072,1.68
Ⅱ类,22.5,7.56,8.84,231.4,3.1,0.48,0.021,0.031,1.37
Ⅱ类,30.1,7.75,7.58,238.3,5.9,1.62,0.02,0.065,1.71
Ⅲ类,31.2,7.45,5.02,358.0,5.6,2.45,0.203,0.058,1.85
Ⅰ类,26.5,7.9,8.14,257.4,3.3,1.26,0.122,0.016,1.76
Ⅱ类,28.5,7.44,6.88,150.0,8.8,1.23,0.007,0.036,1.01
Ⅱ类,28.6,7.72,6.49,439.1,91.5,2.48,0.008,0.063,2.25
Ⅲ类,27.5,7.62,7.01,227.0,103.3,5.72,0.005,0.072,1.99
Ⅳ类,28.7,6.68,4.84,301.7,53.2,4.68,0.001,0.102,3.92
Ⅲ类,27.3,6.88,5.76,97.1,43.0,1.98,0.248,0.093,1.81
Ⅲ类,29.0,7.47,5.56,208.4,35.2,3.4,0.007,0.068,2.13
Ⅲ类,28.3,7.21,5.1,186.3,47.4,3.21,0.002,0.076,4.24
Ⅱ类,26.8,6.28,7.15,59.2,38.1,1.38,0.047,0.051,1.42
Ⅳ类,29.0,6.73,3.73,135.5,17.1,1.28,0.083,0.057,1.26
Ⅳ类,28.5,7.05,3.29,219.8,60.4,2.69,0.526,0.135,2.88
Ⅴ类,28.1,6.84,2.17,227.5,79.8,2.86,0.112,0.076,2.14
Ⅳ类,30.2,6.77,4.49,129.7,41.6,1.48,0.201,0.09,2.54
Ⅱ类,28.1,7.82,6.36,217.3,14.3,0.93,0.02,0.047,1.2
Ⅱ类,28.2,7.43,6.35,162.3,9.3,1.91,0.033,0.057,1.05
劣Ⅵ类,28.1,6.87,1.95,469.6,35.7,4.01,0.593,0.181,3.23
Ⅱ类,26.8,6.81,6.97,1382.2,54.3,2.68,0.066,0.033,1.29
Ⅴ类,28.7,7.2,2.5,640.0,7.6,3.78,1.257,0.183,6.08
劣Ⅵ类,29.0,6.81,1.58,548.1,52.4,3.66,2.042,0.189,3.29
Ⅲ类,27.9,7.4,5.38,341.1,49.0,1.77,0.026,0.1,2.62
Ⅱ类,29.1,7.22,6.58,111.6,22.2,1.25,0.037,0.025,1.55
劣Ⅵ类,27.2,7.33,6.47,501.7,19.7,5.17,2.214,0.185,4.32
Ⅱ类,30.0,7.11,6.41,122.0,12.6,1.98,0.013,0.061,1.86
Ⅱ类,29.5,7.29,7.24,98.4,12.0,1.36,0.048,0.037,1.25
Ⅱ类,29.8,6.95,6.56,103.1,12.7,1.88,0.016,0.041,1.46
Ⅲ类,33.0,6.68,5.23,123.7,34.7,1.43,0.007,0.056,1.39
Ⅲ类,28.3,7.53,5.96,185.3,93.2,2.88,0.007,0.043,3.14
Ⅲ类,28.2,7.47,5.21,183.1,36.9,1.47,0.009,0.06,2.53
Ⅱ类,27.2,6.83,6.2,212.4,99.7,2.14,0.125,0.064,2.21
Ⅳ类,28.3,7.09,4.45,206.5,40.5,3.05,0.066,0.137,1.89
Ⅴ类,29.0,6.63,2.66,148.6,23.9,3.74,0.165,0.15,2.02
Ⅲ类,29.6,6.99,5.71,122.1,14.7,4.39,0.078,0.026,0.94
Ⅳ类,31.2,6.64,3.05,150.1,16.4,4.27,0.09,0.104,1.58
Ⅲ类,29.1,7.07,6.32,131.2,27.6,4.4,0.001,0.027,0.9
Ⅴ类,28.6,6.82,4.94,131.7,67.2,7.75,0.353,0.324,2.86
Ⅴ类,31.6,6.53,2.0,194.5,24.1,5.45,0.592,0.067,3.18
Ⅳ类,29.5,6.78,3.99,185.0,26.2,5.63,0.073,0.122,2.4
Ⅳ类,30.6,6.53,3.27,133.7,29.0,3.95,0.105,0.16,2.25
Ⅳ类,29.6,6.74,4.14,127.6,23.5,3.35,0.125,0.193,2.78
Ⅳ类,29.1,6.18,4.18,223.6,74.9,5.67,0.377,0.291,2.51
Ⅱ类,29.6,8.29,8.16,64.7,11.6,1.52,0.003,0.013,0.3
Ⅲ类,28.7,6.76,6.33,108.2,64.5,3.58,0.148,0.167,2.25
Ⅳ类,26.8,7.07,6.49,90.9,184.5,4.51,0.25,0.265,2.19
Ⅱ类,27.9,7.33,6.35,135.0,34.8,1.7,0.033,0.084,2.07
Ⅱ类,27.1,7.5,7.04,253.0,162.1,3.32,0.001,0.079,4.96
Ⅱ类,27.4,7.24,7.73,134.5,31.0,2.06,0.075,0.061,1.61
Ⅲ类,27.6,7.24,5.8,209.5,132.8,2.5,0.017,0.052,3.87
Ⅴ类,28.2,6.83,2.13,289.6,22.3,2.79,0.819,0.077,4.5
Ⅱ类,28.0,6.91,6.35,98.5,27.0,1.49,0.047,0.049,1.82
Ⅳ类,28.3,6.84,4.16,123.2,19.8,2.01,0.136,0.094,2.08
Ⅲ类,28.3,6.78,5.44,109.8,12.8,1.7,0.015,0.072,1.79
Ⅳ类,27.9,6.62,4.2,71.0,24.7,3.34,0.13,0.109,1.96
Ⅴ类,29.2,7.25,3.66,846.2,18.1,4.39,1.227,0.346,5.48
Ⅳ类,28.2,7.07,6.38,155.4,110.9,4.84,0.116,0.246,1.99
Ⅱ类,28.7,7.66,7.27,246.3,5.9,1.63,0.023,0.046,1.29
Ⅲ类,29.5,6.9,5.37,141.6,47.4,1.84,0.038,0.056,1.92
Ⅳ类,29.8,6.86,4.57,144.1,9.7,2.38,0.118,0.052,1.69
Ⅳ类,28.2,6.74,4.85,89.3,141.3,3.12,0.142,0.095,3.5
Ⅲ类,29.1,7.16,5.03,122.0,15.0,1.53,0.104,0.045,1.72
Ⅲ类,28.8,6.47,5.0,68.9,22.2,3.41,0.146,0.057,0.87
Ⅱ类,27.7,6.62,6.64,48.4,57.6,2.22,0.053,0.056,1.88
Ⅴ类,30.1,6.49,2.61,191.8,41.6,6.15,0.208,0.122,1.46
Ⅳ类,28.9,6.94,4.98,158.0,17.5,1.94,0.089,0.041,1.54
Ⅳ类,28.7,6.65,4.74,98.4,15.6,1.73,0.039,0.044,1.45
Ⅲ类,28.8,6.99,6.7,106.9,41.4,2.0,0.087,0.134,1.5
Ⅲ类,28.9,6.59,5.18,108.4,35.9,3.33,0.115,0.171,2.05
Ⅲ类,28.6,6.85,6.35,124.8,51.9,2.46,0.063,0.138,1.61
Ⅳ类,30.1,6.75,3.44,365.4,22.2,4.12,0.48,0.178,2.39
Ⅲ类,28.1,7.33,5.33,172.9,6.3,1.22,0.005,0.038,1.24
Ⅱ类,28.0,7.53,7.66,163.0,46.9,1.27,0.004,0.052,1.72
Ⅱ类,26.5,7.91,7.99,221.5,44.9,0.73,0.001,0.052,1.42
Ⅴ类,29.4,6.98,2.58,325.4,7.0,3.59,1.509,0.196,4.66
Ⅴ类,29.3,6.63,2.68,259.6,93.7,3.35,0.08,0.108,3.22
Ⅳ类,28.9,7.14,4.35,373.4,24.4,2.45,0.768,0.192,5.08
Ⅳ类,29.5,6.74,3.51,139.7,19.4,1.98,0.095,0.08,1.63
Ⅱ类,28.0,7.58,6.42,215.6,124.4,2.67,0.335,0.089,3.05
Ⅲ类,29.0,7.0,6.38,112.8,66.8,3.85,0.153,0.152,2.29
Ⅴ类,29.5,6.97,2.12,271.0,11.3,3.7,0.068,0.087,2.9
Ⅳ类,27.7,6.44,4.99,81.6,31.3,2.48,0.208,0.069,1.85
Ⅴ类,29.1,6.72,2.72,130.1,33.1,2.9,0.673,0.027,2.8
Ⅲ类,28.8,6.85,5.58,76.2,14.7,1.37,0.09,0.097,1.34
Ⅱ类,26.9,7.74,7.0,245.6,102.2,2.18,0.082,0.049,2.99
Ⅱ类,27.5,7.49,7.23,224.4,73.6,3.0,0.008,0.065,3.56
Ⅱ类,28.1,7.84,7.32,289.9,13.0,1.05,0.001,0.035,2.47
Ⅲ类,28.4,7.61,6.96,302.7,26.5,1.92,0.064,0.113,4.67
Ⅲ类,27.2,7.83,5.42,307.7,84.0,1.78,0.085,0.035,2.68
Ⅱ类,29.0,7.75,7.75,341.2,19.1,1.97,0.028,0.044,3.42
Ⅱ类,26.2,7.7,8.92,184.8,52.9,1.49,0.057,0.045,2.03
Ⅰ类,26.8,7.5,8.62,82.4,57.0,1.71,0.058,0.02,1.66
Ⅱ类,23.8,7.4,8.1,97.3,89.2,2.65,0.004,0.048,2.4
Ⅲ类,24.8,7.54,6.77,202.0,60.0,3.18,0.005,0.129,2.07
Ⅱ类,22.8,7.15,9.55,40.2,178.1,1.54,0.006,0.041,1.98
Ⅱ类,26.5,7.53,9.39,196.3,131.0,2.29,0.097,0.079,1.85
Ⅳ类,27.4,6.92,6.83,122.2,66.5,3.81,0.083,0.277,2.36
Ⅴ类,26.1,6.77,7.99,64.4,241.0,5.01,0.174,0.336,1.91
Ⅲ类,28.1,6.82,6.3,124.2,80.6,4.86,0.118,0.164,3.43
Ⅳ类,27.9,6.54,4.19,204.6,55.9,4.48,0.415,0.268,2.72
劣Ⅵ类,26.0,6.44,6.28,86.8,155.2,6.93,0.346,0.537,2.55
Ⅱ类,26.1,6.49,7.8,49.5,14.4,1.98,0.117,0.06,0.86
Ⅱ类,27.3,6.53,8.03,47.3,18.9,1.52,0.143,0.067,1.54
Ⅳ类,27.3,6.15,6.89,55.1,275.8,4.69,0.136,0.217,2.27
劣Ⅵ类,26.9,5.82,7.19,55.0,70.6,3.37,0.044,0.102,1.53
Ⅲ类,27.5,7.32,7.23,159.1,287.0,4.25,0.22,0.088,1.51
Ⅴ类,28.5,6.37,2.13,418.7,94.7,6.03,0.964,0.248,3.14
Ⅱ类,27.1,7.36,7.82,272.7,108.7,2.27,0.052,0.062,4.26
Ⅱ类,28.0,7.05,7.16,120.1,40.3,2.0,0.039,0.087,2.06
Ⅳ类,27.3,7.0,6.4,152.6,93.6,4.5,0.002,0.266,4.02
Ⅱ类,24.7,8.23,9.05,361.6,17.7,0.84,0.015,0.04,1.99
Ⅱ类,24.5,7.79,6.38,269.4,15.8,1.23,0.082,0.041,1.62
Ⅲ类,24.8,7.21,9.12,165.7,271.9,5.27,0.206,0.113,3.42
Ⅱ类,26.2,7.84,8.1,299.1,18.0,1.93,0.031,0.024,2.33
Ⅱ类,23.9,8.01,6.78,333.1,3.7,0.33,0.029,0.004,2.1
Ⅰ类,24.4,7.77,8.51,340.5,27.0,0.96,0.01,0.019,1.82
Ⅱ类,26.2,7.64,8.32,184.7,114.0,2.41,0.009,0.072,2.22
Ⅱ类,26.5,7.74,7.04,256.4,154.6,1.99,0.008,0.057,4.35
Ⅱ类,28.7,7.37,6.44,249.0,23.3,1.45,0.009,0.03,2.43
Ⅳ类,31.6,6.88,4.67,115.2,11.0,3.73,0.058,0.093,1.25
Ⅱ类,31.2,7.77,6.71,15572.2,4.9,2.57,0.231,0.059,1.1
Ⅱ类,31.9,7.22,6.14,100.8,9.6,2.74,0.004,0.056,0.92
Ⅱ类,31.4,7.35,7.36,140.5,27.4,1.8,0.024,0.026,2.79
Ⅱ类,28.5,6.72,7.51,107.2,38.6,2.21,0.008,0.03,2.16
Ⅲ类,31.3,7.39,5.09,265.3,23.4,4.14,0.001,0.066,0.72
Ⅱ类,30.6,6.53,6.0,77.5,6.3,1.82,0.01,0.036,0.72
Ⅱ类,29.3,6.86,7.06,72.2,22.4,2.3,0.008,0.038,0.68
Ⅱ类,29.6,7.32,6.82,130.6,3.4,2.25,0.01,0.036,0.39
Ⅳ类,32.7,7.13,6.03,188.2,23.7,7.11,0.102,0.093,1.49
Ⅱ类,30.0,6.98,6.61,73.4,8.7,1.53,0.003,0.022,1.27
Ⅲ类,31.3,6.73,5.96,227.4,12.9,2.37,0.085,0.052,0.99
Ⅴ类,31.8,6.66,2.39,172.3,22.2,4.49,0.674,0.173,2.71
Ⅱ类,32.2,7.2,6.98,108.3,16.5,2.85,0.006,0.023,0.41
Ⅳ类,31.0,7.19,3.14,173.3,9.7,3.89,0.098,0.11,1.86
Ⅲ类,29.4,6.89,5.96,114.5,15.0,2.1,0.009,0.034,1.19
Ⅱ类,30.8,7.68,7.1,145.7,13.9,2.71,0.014,0.088,1.41
Ⅱ类,29.7,7.38,8.13,86.2,4.6,1.8,0.004,0.037,0.87
Ⅱ类,30.2,7.17,6.48,212.0,13.9,2.95,0.141,0.061,0.92
Ⅲ类,26.1,8.24,8.61,181.6,24.8,4.13,0.066,0.051,1.12
Ⅲ类,31.5,7.97,5.74,372.4,20.2,4.1,0.017,0.051,0.85
Ⅱ类,26.3,7.88,7.21,389.9,114.9,1.94,0.017,0.098,3.06
Ⅱ类,26.3,7.87,6.7,374.8,122.6,2.9,0.147,0.068,4.52
Ⅱ类,30.7,7.8,7.74,799.2,4.8,1.93,0.021,0.021,1.49
Ⅲ类,29.1,7.73,6.91,372.0,13.8,4.99,0.034,0.006,0.87
Ⅲ类,25.0,8.07,7.05,405.4,111.3,1.76,0.001,0.109,1.98
Ⅱ类,29.2,8.15,7.52,523.2,17.3,1.0,0.024,0.033,1.86
Ⅱ类,32.8,8.22,28.13,307.7,12.5,3.22,0.013,0.04,1.07
Ⅲ类,33.2,7.64,5.88,403.8,13.6,1.34,0.036,0.049,1.29
Ⅱ类,31.9,7.75,9.37,297.2,16.1,3.09,0.04,0.033,1.34
Ⅲ类,29.0,7.78,5.12,644.5,2.4,2.16,0.013,0.032,0.67
Ⅲ类,24.6,8.0,7.17,406.7,131.8,2.29,0.072,0.166,2.06
Ⅰ类,19.2,8.27,8.6,229.8,13.6,1.03,0.024,0.009,0.92
Ⅲ类,31.4,7.26,7.34,515.5,18.4,5.81,0.054,0.049,1.26
Ⅱ类,27.9,7.66,7.43,415.4,14.1,1.86,0.006,0.051,1.36
Ⅱ类,33.5,8.34,8.43,580.2,6.1,3.83,0.024,0.065,0.18
Ⅱ类,22.9,7.81,8.98,356.6,22.8,1.13,0.006,0.041,2.84
Ⅰ类,19.7,8.26,8.98,433.7,4.5,0.29,0.017,0.008,1.08
Ⅲ类,26.0,7.5,7.14,215.6,39.0,4.73,0.018,0.119,2.13
Ⅲ类,30.2,7.96,7.51,297.1,58.1,5.74,0.005,0.105,2.12
劣Ⅵ类,27.6,9.06,15.47,182.6,3.4,1.47,0.012,0.027,0.88
Ⅱ类,26.7,7.92,6.52,383.9,20.9,1.88,0.017,0.054,1.77
Ⅰ类,23.8,7.87,7.58,289.1,10.6,0.62,0.004,0.009,0.77
Ⅱ类,28.4,7.79,8.87,289.8,9.3,1.31,0.037,0.034,1.04
Ⅱ类,25.8,8.02,7.62,401.4,17.2,0.28,0.148,0.038,1.57
Ⅱ类,25.0,8.05,6.63,486.5,8.0,0.59,0.006,0.015,1.64
Ⅱ类,19.8,7.72,8.33,119.4,13.5,2.16,0.018,0.052,1.62
Ⅱ类,23.4,7.69,6.64,391.4,10.8,0.85,0.014,0.038,3.11
