水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅲ类,31.2,7.6,6.41,1024.9,23.6,5.48,0.162,0.158,2.5
劣Ⅵ类,31.9,9.16,17.88,314.6,26.1,4.44,0.023,0.083,2.48
Ⅲ类,31.3,7.82,7.51,136.7,33.4,4.61,0.062,0.145,2.17
Ⅱ类,30.9,7.22,6.22,127.5,6.9,2.81,0.07,0.051,1.64
Ⅱ类,30.1,6.95,7.28,97.0,21.8,1.41,0.021,0.055,1.94
Ⅰ类,30.4,8.74,9.13,54.5,3.5,1.65,0.016,0.011,0.64
Ⅱ类,30.4,7.05,6.77,107.4,16.2,1.57,0.058,0.061,1.81
Ⅱ类,26.6,7.03,7.86,38.4,20.6,1.6,0.038,0.047,0.62
Ⅱ类,30.9,7.43,7.47,150.2,4.3,1.66,0.023,0.043,2.01
Ⅱ类,25.1,7.54,8.86,28.9,7.0,1.54,0.181,0.014,0.32
Ⅲ类,30.1,8.09,7.5,372.7,38.6,5.23,0.18,0.093,0.99
Ⅳ类,29.5,6.95,3.31,291.7,74.1,7.57,0.153,0.041,2.61
Ⅴ类,29.7,7.32,2.62,461.1,38.8,6.02,0.227,0.128,2.66
Ⅴ类,28.3,7.15,2.23,378.4,24.4,3.49,0.617,0.162,4.93
Ⅴ类,28.1,6.72,2.88,221.2,59.4,6.25,1.162,0.166,4.12
劣Ⅵ类,29.0,6.85,1.39,312.8,58.7,6.81,0.89,0.133,2.76
Ⅴ类,29.8,8.74,6.96,291.3,33.3,5.77,0.017,0.102,1.18
劣Ⅵ类,29.0,6.57,1.15,323.0,40.7,5.57,1.554,0.166,3.75
Ⅳ类,29.6,7.05,3.31,530.7,37.9,5.67,0.717,0.171,4.93
Ⅳ类,27.1,7.04,5.81,269.2,38.5,5.26,0.569,0.098,2.22
Ⅳ类,28.7,8.76,7.49,232.1,24.6,5.28,0.009,0.069,0.99
Ⅳ类,29.0,8.39,7.78,342.0,40.2,4.8,0.027,0.062,0.44
Ⅳ类,30.0,7.47,4.2,461.0,14.9,4.05,0.104,0.068,1.67
Ⅴ类,29.5,7.11,2.05,407.0,18.5,6.9,0.576,0.165,3.23
Ⅲ类,29.6,7.76,5.52,242.5,37.9,1.74,0.086,0.079,1.58
Ⅱ类,27.6,7.07,6.04,107.2,28.4,2.23,0.045,0.038,1.36
Ⅳ类,29.5,7.36,4.07,364.7,57.9,5.12,0.207,0.083,1.44
Ⅳ类,28.5,7.39,4.03,436.9,11.3,2.57,0.064,0.067,1.64
Ⅳ类,28.2,7.08,4.97,140.7,18.5,3.15,0.097,0.047,1.56
劣Ⅵ类,29.7,6.95,1.6,314.0,39.4,5.75,0.393,0.087,1.74
Ⅳ类,28.6,7.35,3.52,427.4,33.0,4.31,0.119,0.148,1.48
Ⅳ类,29.2,7.85,3.91,839.3,14.7,5.38,0.209,0.118,2.14
劣Ⅵ类,29.1,7.29,1.93,392.2,24.5,3.71,0.088,0.134,1.34
劣Ⅵ类,29.3,7.94,1.31,1707.5,29.4,5.14,0.104,0.102,0.52
Ⅴ类,30.2,7.21,2.86,425.2,25.8,3.82,0.058,0.082,1.85
Ⅱ类,30.6,7.55,6.87,282.2,36.8,3.41,0.052,0.077,1.46
Ⅳ类,30.4,8.28,8.34,873.3,13.1,7.44,0.292,0.05,1.64
Ⅴ类,30.5,7.27,2.21,371.2,27.9,3.82,0.006,0.12,2.44
Ⅲ类,30.0,8.65,8.81,595.0,17.0,5.4,0.016,0.038,0.48
Ⅱ类,29.9,6.78,7.16,149.6,33.3,2.43,0.023,0.051,1.5
Ⅴ类,31.2,7.01,2.72,300.8,39.9,5.89,0.053,0.122,4.03
Ⅲ类,29.5,7.61,5.51,295.2,37.7,3.01,0.054,0.059,2.29
Ⅳ类,28.0,7.75,4.91,292.3,38.7,2.27,0.061,0.064,1.17
Ⅲ类,30.8,7.91,6.51,1468.6,9.0,5.62,0.053,0.089,1.27
Ⅳ类,31.0,8.94,11.63,1477.5,186.4,7.93,0.036,0.125,1.24
Ⅴ类,29.0,8.37,2.28,1401.4,7.9,6.52,0.052,0.057,0.65
Ⅱ类,26.9,7.22,7.35,444.2,22.4,3.21,0.015,0.044,1.33
Ⅲ类,29.6,7.65,5.74,250.4,29.2,1.81,0.046,0.057,1.68
Ⅲ类,30.6,7.45,5.1,197.6,10.0,3.71,0.002,0.028,0.54
Ⅲ类,29.6,7.48,5.6,244.0,26.2,1.95,0.05,0.052,2.04
Ⅱ类,29.2,8.79,7.6,84.0,3.1,2.14,0.01,0.02,0.6
Ⅲ类,29.2,7.61,5.25,346.6,43.4,5.34,0.072,0.091,0.84
Ⅱ类,26.7,6.95,9.37,54.6,17.7,1.55,0.051,0.03,1.1
Ⅱ类,27.5,7.99,7.64,167.8,14.4,1.18,0.005,0.053,1.38
Ⅱ类,27.5,8.79,10.13,192.8,3.6,1.97,0.005,0.041,1.63
劣Ⅵ类,28.0,6.84,0.41,518.4,78.4,5.78,0.4,0.134,2.9
Ⅳ类,30.0,7.02,3.9,369.0,61.7,7.65,0.28,0.168,2.44
Ⅳ类,29.1,6.91,4.21,344.2,50.1,3.23,0.01,0.118,1.84
Ⅴ类,29.2,7.26,5.01,430.2,75.9,7.59,0.142,0.359,2.96
Ⅲ类,31.2,7.73,5.76,884.8,12.3,3.01,0.039,0.095,3.1
Ⅲ类,31.1,7.88,7.0,844.3,16.2,3.38,0.036,0.156,1.68
Ⅳ类,33.3,8.48,10.45,1088.2,33.4,6.43,0.143,0.079,1.58
Ⅲ类,31.5,7.81,6.31,234.0,36.6,4.16,0.118,0.094,1.9
Ⅳ类,32.8,7.45,4.63,758.8,20.4,2.56,0.485,0.14,2.23
Ⅳ类,30.8,7.61,6.41,699.7,2.6,6.67,0.01,0.155,0.73
Ⅳ类,28.0,7.59,3.67,831.7,24.6,2.37,0.016,0.095,2.82
Ⅴ类,29.9,7.25,4.86,855.7,27.6,7.64,1.474,0.308,5.49
Ⅲ类,30.6,8.32,6.44,1976.1,28.7,6.0,0.08,0.099,1.23
Ⅲ类,30.3,7.85,10.28,950.3,0.01,5.78,0.008,0.157,1.84
Ⅲ类,30.5,8.36,10.1,1194.2,11.0,5.5,0.042,0.087,2.03
劣Ⅵ类,31.4,9.49,16.97,335.2,11.5,5.17,0.015,0.061,0.7
Ⅱ类,25.2,7.53,8.22,82.4,22.7,2.44,0.057,0.041,2.11
劣Ⅵ类,30.4,9.25,8.98,265.3,13.3,4.7,0.016,0.038,0.72
Ⅱ类,26.8,7.97,8.55,113.6,28.8,2.69,0.035,0.04,1.23
Ⅱ类,14.7,7.11,7.12,76.0,4.1,1.8,0.005,0.005,0.87
Ⅱ类,30.7,8.34,8.2,100.7,3.9,1.64,0.008,0.043,0.26
劣Ⅵ类,29.5,9.31,10.21,152.7,10.7,2.29,0.005,0.03,0.79
Ⅴ类,28.9,7.96,2.39,1476.9,53.9,5.0,0.043,0.103,1.26
Ⅳ类,31.3,8.13,4.25,1455.0,17.2,5.35,0.044,0.113,1.14
Ⅲ类,31.8,8.79,10.7,716.6,7.6,5.62,0.049,0.059,0.81
Ⅲ类,29.3,7.7,5.41,236.4,34.6,1.78,0.036,0.046,1.85
Ⅱ类,25.1,7.45,7.04,179.2,13.6,1.97,0.005,0.031,1.37
Ⅳ类,28.9,7.44,4.81,212.6,7.5,3.48,0.048,0.062,1.72
Ⅱ类,27.4,7.59,6.58,205.6,13.8,1.92,0.082,0.035,1.05
Ⅳ类,30.4,7.23,4.66,262.0,16.8,7.21,0.032,0.099,2.29
Ⅱ类,26.0,7.6,7.29,182.5,25.5,1.65,0.097,0.09,1.89
Ⅲ类,29.1,7.22,6.65,250.9,38.0,4.3,0.289,0.128,2.91
Ⅲ类,28.9,7.61,5.27,448.8,8.5,4.16,0.654,0.106,2.91
Ⅳ类,28.5,7.3,4.83,193.2,25.4,3.35,0.001,0.038,1.4
Ⅲ类,30.9,7.22,5.91,3045.1,198.8,4.36,0.294,0.156,2.63
Ⅱ类,30.9,7.6,7.98,79.8,31.8,2.16,0.032,0.067,1.01
劣Ⅵ类,30.1,9.04,9.69,42.4,10.7,2.14,0.028,0.027,0.45
Ⅱ类,31.7,8.7,8.73,113.6,2.2,2.39,0.021,0.031,0.96
Ⅲ类,29.5,7.3,6.81,121.8,26.3,3.79,0.068,0.113,1.64
Ⅱ类,31.2,6.45,9.49,179.0,2.6,1.93,0.032,0.062,0.37
Ⅲ类,29.8,7.06,6.01,119.2,21.3,1.89,0.205,0.184,3.14
Ⅲ类,31.2,7.61,7.1,130.9,21.9,2.32,0.04,0.113,1.16
Ⅲ类,28.0,6.95,5.35,60.8,1.0,1.84,0.028,0.022,0.85
Ⅲ类,29.4,6.98,6.9,109.6,15.1,3.39,0.26,0.122,2.6
Ⅲ类,26.5,6.71,5.57,83.7,3.2,1.56,0.024,0.033,1.05
Ⅱ类,30.9,7.41,6.9,170.1,3.5,2.5,0.014,0.066,1.45
Ⅱ类,30.1,7.0,6.61,89.7,3.0,2.31,0.033,0.088,2.0
Ⅱ类,30.9,6.98,16.03,121.0,9.3,2.74,0.047,0.041,0.82
Ⅲ类,30.4,7.0,5.97,127.0,40.1,3.88,0.62,0.123,2.22
Ⅲ类,28.7,7.25,7.16,135.2,6.6,1.96,0.087,0.102,2.21
Ⅲ类,30.1,7.16,5.97,132.8,5.1,0.8,0.252,0.062,2.2
Ⅳ类,31.0,7.09,4.32,150.1,11.5,2.82,0.278,0.096,2.54
Ⅲ类,27.8,7.14,5.37,206.7,19.9,1.63,0.108,0.088,1.63
Ⅲ类,29.6,6.5,6.09,162.7,18.6,2.43,0.191,0.112,5.53
Ⅱ类,28.9,6.55,6.33,226.3,25.5,2.0,0.081,0.097,11.94
Ⅱ类,28.9,7.15,6.79,206.7,33.2,1.51,0.188,0.089,1.58
Ⅴ类,30.9,6.92,2.52,3761.8,111.1,3.08,0.25,0.145,3.33
Ⅳ类,30.3,6.4,4.37,174.1,24.6,2.57,0.365,0.192,4.11
Ⅳ类,29.0,6.74,4.18,159.2,10.3,1.9,0.165,0.185,5.48
Ⅲ类,31.2,6.96,5.45,230.6,8.2,2.21,0.066,0.059,1.66
Ⅲ类,29.7,6.8,5.66,114.2,17.1,1.79,0.103,0.065,1.46
Ⅱ类,28.3,6.99,7.7,68.9,18.8,2.0,0.046,0.051,1.2
Ⅲ类,30.0,6.63,5.4,64.7,17.4,1.91,0.223,0.049,1.4
Ⅱ类,29.8,6.82,6.5,99.8,10.6,2.29,0.134,0.093,1.45
Ⅱ类,31.1,6.94,8.56,85.1,154.2,2.25,0.021,0.032,1.08
Ⅱ类,30.8,6.99,7.75,87.0,7.3,2.2,0.014,0.054,1.09
Ⅲ类,28.8,7.11,6.15,73.2,29.3,3.12,0.121,0.138,1.99
Ⅱ类,28.3,7.48,7.56,249.2,26.6,1.4,0.035,0.072,2.03
Ⅳ类,31.2,7.0,4.76,319.7,94.5,3.45,0.07,0.088,1.99
Ⅲ类,28.3,7.17,6.86,58.5,5.9,2.86,0.047,0.104,1.63
Ⅲ类,30.1,7.29,6.64,54.0,15.4,2.1,0.033,0.11,1.9
Ⅱ类,29.9,6.79,6.16,66.5,22.5,1.74,0.036,0.093,1.6
Ⅳ类,29.6,6.44,4.82,190.4,22.0,4.11,0.097,0.082,2.31
Ⅳ类,31.6,7.06,4.69,141.8,13.9,1.73,0.071,0.069,1.38
Ⅳ类,30.0,6.3,3.22,188.9,16.5,2.1,0.113,0.119,2.01
Ⅱ类,31.3,7.37,7.52,90.8,25.8,2.78,0.051,0.052,1.48
Ⅱ类,29.6,8.01,6.03,177.7,20.7,2.02,0.054,0.073,1.77
Ⅱ类,31.6,7.5,6.11,155.3,25.0,2.39,0.247,0.076,1.33
Ⅲ类,27.8,6.96,5.93,104.8,24.1,3.39,0.112,0.067,1.72
Ⅱ类,28.6,7.25,7.64,150.7,13.6,1.7,0.087,0.047,0.93
Ⅱ类,26.6,6.78,6.36,135.5,47.8,1.66,0.211,0.09,1.52
Ⅱ类,26.6,7.87,7.07,234.2,19.8,2.86,0.1,0.073,1.2
Ⅳ类,28.1,7.68,4.2,358.4,26.6,2.53,0.038,0.122,2.29
Ⅲ类,29.2,7.62,5.94,339.3,5.4,2.51,0.177,0.133,2.51
Ⅲ类,27.6,7.62,5.58,407.0,13.0,2.49,0.136,0.101,1.82
Ⅱ类,27.3,6.59,6.47,84.1,51.4,3.17,0.243,0.07,1.4
Ⅱ类,29.4,7.6,6.49,311.0,22.4,2.2,0.062,0.067,1.16
Ⅱ类,28.8,7.72,6.36,304.9,35.2,2.05,0.01,0.065,1.95
Ⅲ类,29.8,6.75,6.13,125.5,10.2,2.68,0.052,0.031,1.18
Ⅲ类,26.5,6.51,6.46,63.7,163.1,3.46,0.413,0.106,1.53
Ⅲ类,28.2,6.7,5.37,114.0,6.7,1.34,0.02,0.03,0.85
Ⅳ类,27.2,7.2,4.38,209.4,43.6,4.09,0.664,0.137,2.43
Ⅲ类,31.2,7.37,5.79,328.9,19.9,4.17,0.31,0.093,2.06
Ⅱ类,30.3,7.89,7.09,378.7,15.2,2.34,0.042,0.063,1.04
Ⅳ类,30.3,7.13,4.43,355.6,9.1,3.02,0.311,0.054,2.45
Ⅲ类,31.1,8.8,6.63,201.9,6.9,4.78,0.092,0.045,1.21
Ⅱ类,28.5,6.72,6.55,81.0,12.1,2.82,0.222,0.077,1.26
Ⅱ类,29.0,7.13,6.27,122.3,16.7,2.63,0.104,0.077,1.31
Ⅲ类,29.9,6.87,5.63,134.7,10.9,1.84,0.045,0.082,1.65
Ⅱ类,29.7,7.3,7.54,115.5,5.6,1.51,0.064,0.03,0.95
Ⅱ类,30.3,7.36,6.98,149.8,26.9,1.69,0.048,0.039,1.49
Ⅱ类,30.8,7.7,7.34,139.9,8.2,2.32,0.106,0.099,1.6
Ⅳ类,29.5,7.17,4.18,124.6,9.7,4.02,0.115,0.107,1.8
Ⅲ类,31.0,7.21,5.39,128.7,5.3,2.43,0.137,0.096,1.63
Ⅲ类,30.3,7.2,5.56,104.4,21.8,3.05,0.138,0.104,1.35
Ⅱ类,29.8,8.22,8.05,132.6,35.5,2.77,0.272,0.067,0.91
Ⅰ类,28.6,7.18,8.08,120.4,8.8,1.77,0.074,0.019,0.74
Ⅱ类,30.1,8.26,8.81,216.1,27.8,1.58,0.03,0.032,0.83
Ⅱ类,31.3,7.64,6.36,238.9,9.1,0.76,0.012,0.041,1.67
Ⅱ类,25.4,7.35,7.78,84.6,6.1,1.19,0.022,0.025,0.8
Ⅱ类,30.7,8.48,13.19,107.7,2.6,2.19,0.007,0.021,2.64
Ⅲ类,31.8,7.27,5.44,160.5,15.1,1.52,0.089,0.048,1.25
Ⅲ类,31.2,7.23,5.56,130.0,7.0,3.65,0.004,0.049,1.0
Ⅲ类,29.7,7.35,5.59,156.3,11.0,2.98,0.079,0.042,1.0
Ⅱ类,30.1,6.97,7.3,76.3,15.7,2.51,0.154,0.067,1.1
Ⅱ类,30.8,7.24,6.25,115.4,18.2,2.28,0.182,0.082,1.5
Ⅳ类,31.2,7.25,4.84,198.3,15.9,2.46,0.172,0.044,1.23
Ⅱ类,30.8,7.48,6.79,141.5,11.2,1.84,0.053,0.05,1.19
Ⅳ类,28.2,7.11,4.61,181.3,18.3,3.8,0.223,0.149,1.72
Ⅱ类,30.5,7.18,7.23,145.2,23.4,1.58,0.019,0.047,1.23
Ⅲ类,28.1,7.17,5.35,148.8,31.3,2.96,0.315,0.103,1.83
Ⅲ类,28.5,7.16,6.05,134.7,62.1,3.67,0.187,0.139,2.03
Ⅳ类,26.4,6.6,7.89,38.8,171.0,5.81,0.187,0.272,2.1
Ⅱ类,24.4,7.03,8.07,37.3,9.4,1.05,0.002,0.021,0.86
Ⅲ类,30.2,7.75,7.55,101.9,32.3,3.67,0.102,0.114,1.93
Ⅲ类,28.9,6.74,6.3,79.7,34.3,3.9,0.25,0.112,1.81
Ⅱ类,27.1,6.44,6.44,97.2,33.6,3.23,0.202,0.077,1.74
Ⅲ类,28.6,6.54,5.52,103.3,26.5,1.44,0.188,0.042,1.25
Ⅲ类,29.3,6.98,5.72,258.2,20.3,1.9,0.302,0.055,1.2
劣Ⅵ类,31.1,6.56,0.72,104.7,20.2,2.16,0.004,0.058,1.13
Ⅱ类,29.6,7.43,7.0,140.5,11.1,2.42,0.024,0.097,1.37
Ⅱ类,26.7,6.65,6.53,85.3,18.7,2.17,0.196,0.041,1.53
Ⅱ类,29.4,7.01,8.57,277.6,8.4,1.6,0.041,0.027,0.94
Ⅲ类,30.1,7.19,5.89,139.0,14.5,2.02,0.072,0.087,1.28
Ⅱ类,32.3,7.04,6.67,138.2,9.4,1.98,0.001,0.089,1.61
Ⅱ类,30.3,7.66,7.85,521.2,13.1,3.14,0.023,0.011,2.0
Ⅰ类,28.5,8.2,10.18,513.2,8.8,0.99,0.019,0.006,5.1
Ⅳ类,26.4,7.99,7.09,859.7,6.6,8.21,0.126,0.039,1.91
Ⅱ类,29.9,7.98,9.13,886.3,5.1,2.89,0.004,0.024,5.4
劣Ⅵ类,27.1,9.04,11.46,368.7,6.5,7.23,0.01,0.058,1.2
Ⅳ类,30.9,8.64,27.28,1237.0,9.7,5.92,0.03,0.297,4.15
Ⅰ类,29.7,8.18,10.24,633.8,7.3,1.32,0.011,0.015,17.56
Ⅲ类,28.4,7.76,5.2,1213.0,5.3,4.04,0.118,0.053,1.24
Ⅲ类,31.5,8.29,11.32,1327.1,4.9,4.95,0.012,0.065,2.72
Ⅳ类,32.2,7.93,12.36,4855.6,60.3,6.82,0.062,0.071,3.52
劣Ⅵ类,31.0,9.61,12.86,607.0,42.8,10.17,0.032,0.099,1.68
Ⅲ类,26.0,8.63,8.41,1154.0,35.2,5.7,0.087,0.11,3.62
劣Ⅵ类,28.8,7.61,0.1,3965.7,45.8,4.56,0.399,0.211,4.18
Ⅳ类,29.5,8.77,9.78,776.7,25.4,6.12,0.112,0.043,1.61
Ⅲ类,31.3,7.68,7.38,1543.3,18.1,4.27,0.062,0.043,11.72
Ⅲ类,31.0,8.06,7.46,651.3,16.3,5.23,0.022,0.069,1.32
Ⅳ类,31.2,7.71,4.31,2173.8,66.4,6.66,0.24,0.243,3.75
Ⅳ类,30.4,7.94,5.31,1528.5,30.2,8.1,0.294,0.193,3.89
Ⅲ类,31.2,7.97,8.84,1461.5,14.8,4.8,0.196,0.125,1.54
Ⅲ类,30.1,8.41,14.78,1309.0,13.9,5.62,0.003,0.075,2.18
Ⅴ类,27.7,7.74,2.74,945.7,20.6,4.44,0.2,0.142,2.57
Ⅲ类,31.1,7.95,7.51,593.1,29.0,5.0,0.219,0.073,1.54
Ⅳ类,32.5,8.91,17.19,1474.6,42.2,9.31,0.018,0.142,1.5
Ⅲ类,30.5,7.68,12.53,1083.0,39.1,4.69,0.375,0.09,2.93
Ⅲ类,31.0,8.41,7.92,916.5,22.0,5.27,0.12,0.196,4.53
Ⅳ类,30.5,7.74,7.35,1578.8,37.5,6.16,0.245,0.166,3.49
Ⅱ类,31.4,8.14,9.56,960.2,23.1,3.77,0.027,0.009,3.56
劣Ⅵ类,29.7,7.72,1.45,1091.4,59.9,5.68,2.082,0.323,4.77
Ⅱ类,31.7,8.28,11.1,721.2,8.3,3.61,0.058,0.028,2.31
Ⅳ类,27.5,7.84,4.49,985.8,64.3,2.14,0.0003,0.098,26.06
Ⅳ类,29.4,8.87,12.54,1029.1,23.3,7.52,0.144,0.13,2.41
劣Ⅵ类,26.0,7.47,1.98,653.7,10.9,4.8,2.09,0.394,5.74
劣Ⅵ类,27.9,7.76,7.2,582.7,0.2,6.5,0.124,0.412,5.52
Ⅴ类,28.2,8.65,29.84,443.9,20.6,9.53,0.057,0.371,7.91
Ⅳ类,28.0,7.7,5.81,610.3,13.2,6.66,0.793,0.295,5.51
Ⅳ类,29.0,8.19,13.38,539.1,9.4,6.92,0.128,0.273,4.87
Ⅳ类,25.9,7.46,3.48,740.4,54.3,6.45,0.217,0.288,5.18
Ⅱ类,32.3,7.96,9.72,1409.1,106.3,2.86,0.028,0.06,3.01
Ⅲ类,25.7,8.62,8.23,1547.5,28.1,5.69,0.016,0.054,1.06
Ⅲ类,30.1,7.92,6.54,1198.9,80.3,2.72,0.047,0.125,4.33
Ⅳ类,30.0,7.95,12.57,2885.1,65.2,7.77,0.102,0.116,4.28
Ⅲ类,27.4,7.92,6.76,1919.6,176.2,4.13,0.036,0.09,1.9
Ⅱ类,24.6,8.17,9.08,1109.5,6.3,1.24,0.046,0.033,1.26
Ⅳ类,30.9,8.2,8.78,1755.7,23.9,5.42,1.099,0.225,5.21
Ⅳ类,30.6,7.95,5.8,1779.0,67.1,3.98,0.288,0.227,5.42
Ⅳ类,30.1,7.83,11.78,2715.6,48.3,6.18,0.1,0.065,2.15
Ⅴ类,32.6,7.5,16.07,8709.8,237.5,11.2,0.076,0.124,2.22
Ⅳ类,30.3,8.03,6.3,1356.9,92.8,7.5,0.606,0.264,4.57
Ⅲ类,31.9,8.17,8.35,611.8,26.2,2.74,0.049,0.13,2.84
Ⅱ类,30.9,8.84,8.97,263.0,1.6,2.08,0.006,0.008,0.32
Ⅳ类,27.6,7.83,6.11,895.6,69.1,2.67,0.064,0.215,2.72
Ⅱ类,29.6,8.22,7.22,475.0,2.2,1.9,0.012,0.034,1.72
Ⅱ类,24.7,8.08,7.94,299.1,13.3,3.12,0.027,0.027,2.46
Ⅲ类,31.5,7.75,7.67,733.3,16.5,2.24,0.036,0.186,2.91
Ⅱ类,29.4,8.46,7.51,512.9,88.2,2.89,0.053,0.062,2.49
Ⅱ类,33.3,8.02,9.56,585.8,12.0,2.56,0.004,0.023,2.68
Ⅱ类,31.4,8.27,8.61,502.5,2.9,2.72,0.003,0.012,0.59
Ⅱ类,30.8,8.57,11.47,430.8,10.6,3.13,0.006,0.053,2.83
Ⅳ类,30.7,7.52,4.5,531.8,8.5,4.78,0.47,0.211,5.18
Ⅰ类,31.1,8.27,10.76,524.6,4.8,0.63,0.003,0.014,3.45
Ⅲ类,31.3,8.12,8.34,887.8,29.9,2.03,0.322,0.137,7.42
Ⅴ类,31.7,7.56,2.76,1419.4,134.3,4.16,0.099,0.242,7.43
Ⅲ类,31.2,7.98,8.39,1499.5,98.1,3.92,0.334,0.158,6.57
Ⅳ类,31.6,7.85,5.1,1973.6,39.7,4.4,0.578,0.238,8.1
Ⅳ类,33.2,7.95,5.67,1006.5,64.1,5.16,0.04,0.276,3.91
Ⅲ类,27.3,7.99,7.68,722.4,164.6,2.32,0.081,0.192,4.53
Ⅳ类,31.4,8.15,9.42,1330.9,36.7,2.83,0.086,0.232,10.21
Ⅴ类,23.6,7.62,6.74,1392.0,156.1,3.98,0.103,0.301,7.35
Ⅴ类,31.2,7.67,2.14,1191.3,17.1,3.93,0.41,0.094,0.75
Ⅱ类,31.1,8.57,10.84,968.3,8.7,2.46,0.154,0.015,1.2
Ⅳ类,29.6,7.53,4.12,731.5,44.2,7.61,0.35,0.293,2.09
Ⅱ类,30.7,8.45,9.9,863.5,4.4,2.6,0.018,0.02,4.41
Ⅱ类,32.8,8.11,7.58,884.8,24.0,3.25,0.014,0.046,2.11
Ⅳ类,31.4,7.73,4.46,1643.9,12.2,3.41,0.022,0.134,2.6
Ⅱ类,30.9,7.59,6.79,345.4,8.4,2.55,0.008,0.035,0.79
Ⅲ类,34.0,7.55,5.91,783.9,29.8,4.56,0.48,0.155,4.08
Ⅱ类,32.9,8.59,12.35,563.0,13.6,3.79,0.019,0.044,1.76
Ⅰ类,31.9,8.5,7.65,266.7,1.8,1.55,0.003,0.009,0.74
Ⅱ类,31.1,8.54,7.28,259.5,7.1,1.06,0.005,0.009,0.74
Ⅱ类,29.6,8.37,7.96,208.2,5.8,3.06,0.001,0.013,0.44
Ⅳ类,32.0,8.06,12.24,544.6,18.6,9.76,0.08,0.26,2.08
Ⅱ类,32.6,8.51,14.85,419.0,20.6,3.35,0.001,0.024,1.55
Ⅲ类,33.9,7.87,6.57,371.5,39.5,4.21,0.004,0.061,0.94
Ⅲ类,33.4,7.81,8.36,1266.5,49.0,4.33,0.058,0.091,0.63
Ⅲ类,28.6,8.23,16.75,1214.5,16.0,5.15,0.035,0.061,1.32
Ⅴ类,33.5,8.01,7.04,1000.9,242.2,6.33,0.679,0.329,9.92
Ⅴ类,28.9,8.03,14.21,1097.1,16.7,11.04,0.012,0.166,1.84
Ⅱ类,33.0,8.26,7.76,365.0,7.0,3.7,0.009,0.041,0.51
Ⅲ类,29.9,8.6,7.79,285.0,22.2,5.99,0.024,0.073,1.11
Ⅲ类,29.3,7.2,7.35,184.2,30.6,3.45,0.051,0.155,1.49
Ⅲ类,31.7,7.45,6.14,208.0,55.2,3.37,0.001,0.105,1.62
Ⅲ类,28.7,7.8,6.89,153.0,32.9,3.02,0.049,0.149,1.32
Ⅱ类,28.3,7.67,8.45,120.0,22.1,2.48,0.025,0.068,0.86
Ⅲ类,32.2,7.87,5.42,708.6,13.9,3.63,0.017,0.083,0.44
Ⅳ类,31.5,7.77,6.35,1275.0,19.7,6.14,0.119,0.103,3.56
Ⅲ类,32.0,8.39,8.73,613.1,57.9,3.76,0.327,0.166,2.22
Ⅳ类,32.4,7.36,4.24,646.2,42.3,2.94,0.267,0.099,2.01
Ⅱ类,32.7,8.19,9.33,610.3,7.1,3.25,0.03,0.036,1.1
Ⅴ类,32.2,7.58,2.81,819.1,19.3,3.24,0.358,0.137,4.1
Ⅲ类,32.4,8.53,17.2,977.1,18.2,5.31,0.034,0.046,0.95
Ⅳ类,32.5,8.1,9.07,984.6,83.4,6.49,0.034,0.127,2.35
Ⅳ类,32.0,7.44,4.52,658.5,15.2,3.62,0.105,0.141,1.98
Ⅳ类,31.7,7.46,3.76,979.7,12.2,3.69,0.428,0.182,4.72
Ⅲ类,30.3,7.36,6.77,593.3,11.6,3.26,0.018,0.124,2.92
Ⅲ类,33.3,8.23,8.22,696.9,28.1,2.88,0.062,0.172,1.16
Ⅳ类,29.6,7.73,3.39,1079.3,29.7,2.54,0.001,0.053,2.84
劣Ⅵ类,32.1,7.08,1.09,376.5,57.2,4.47,0.181,0.117,2.64
Ⅳ类,30.1,6.79,3.31,149.0,215.7,5.11,0.034,0.157,2.35
Ⅲ类,32.1,7.78,5.78,362.7,25.8,2.23,0.006,0.058,0.88
劣Ⅵ类,33.3,9.7,17.56,162.7,15.8,5.08,0.005,0.105,0.79
劣Ⅵ类,31.7,9.43,11.0,143.0,11.5,6.66,0.009,0.071,1.35
Ⅴ类,30.4,7.26,2.88,242.5,36.9,4.35,0.088,0.061,1.03
Ⅳ类,32.4,8.17,9.6,464.9,123.2,6.51,0.02,0.093,0.73
Ⅲ类,31.5,7.68,8.18,371.5,34.7,5.32,0.015,0.07,0.71
劣Ⅵ类,32.4,7.07,0.34,368.4,56.4,5.63,0.12,0.132,1.81
Ⅱ类,29.1,7.76,6.65,297.7,38.8,1.68,0.039,0.075,1.52
Ⅳ类,28.3,7.79,4.15,202.1,20.4,2.03,0.144,0.063,1.61
Ⅱ类,31.9,7.84,7.33,330.6,25.0,3.8,0.122,0.077,0.77
Ⅲ类,31.7,8.1,5.72,382.9,4.8,2.23,0.051,0.038,0.87
Ⅱ类,26.0,7.92,9.51,263.5,8.3,2.62,0.075,0.077,1.02
Ⅱ类,34.5,8.59,17.29,413.7,24.6,2.66,0.05,0.098,1.98
Ⅱ类,33.5,8.82,12.21,184.8,4.5,2.24,0.019,0.019,1.08
Ⅰ类,31.7,8.49,9.79,249.2,1.0,1.27,0.05,0.004,0.95
