水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,26.5,7.15,7.41,118.4,26.0,2.48,0.03,0.088,0.99
Ⅴ类,31.4,7.58,2.7,713.1,18.3,3.16,0.022,0.078,0.51
Ⅴ类,30.4,7.47,2.38,1259.0,16.1,5.11,0.212,0.086,3.6
Ⅲ类,31.1,8.0,6.28,625.9,69.6,3.68,0.259,0.145,2.12
Ⅳ类,31.8,7.37,4.46,643.4,38.1,2.8,0.311,0.093,2.02
Ⅱ类,31.4,7.95,7.63,635.0,10.6,2.85,0.021,0.026,1.14
Ⅴ类,31.6,7.54,2.39,782.8,25.8,3.65,0.391,0.123,3.9
Ⅲ类,31.2,8.19,12.11,956.7,11.7,4.27,0.022,0.037,0.74
Ⅳ类,31.0,7.49,3.01,968.8,90.9,5.14,0.044,0.124,2.05
Ⅳ类,30.3,7.47,3.96,647.2,18.0,3.44,0.084,0.141,1.72
Ⅳ类,30.4,7.52,3.13,1023.0,11.6,3.47,0.414,0.178,4.25
Ⅲ类,28.5,8.32,5.22,279.8,6.4,2.94,0.01,0.02,0.25
Ⅲ类,29.2,7.29,5.4,584.1,13.8,3.34,0.023,0.124,2.8
Ⅲ类,32.0,7.84,5.03,696.4,24.2,2.93,0.061,0.155,1.27
劣Ⅵ类,31.8,7.06,1.11,383.8,55.4,4.32,0.175,0.108,2.46
Ⅳ类,29.4,6.8,3.4,149.4,235.9,5.29,0.012,0.167,2.52
Ⅲ类,31.7,7.74,5.67,368.1,23.0,2.2,0.005,0.058,0.96
Ⅲ类,32.2,8.92,9.22,157.9,12.8,4.5,0.008,0.107,1.0
Ⅲ类,32.4,8.54,7.29,145.8,10.4,5.93,0.005,0.06,1.14
劣Ⅵ类,30.1,7.14,1.93,242.6,27.8,3.97,0.097,0.052,0.93
Ⅲ类,31.1,7.76,7.84,182.2,38.3,4.38,0.01,0.124,1.88
Ⅳ类,30.7,7.04,4.57,140.5,10.1,4.75,0.004,0.051,0.9
Ⅲ类,31.4,7.43,5.55,455.9,5.8,5.17,0.019,0.083,0.69
Ⅲ类,30.3,7.3,5.91,376.1,34.4,5.0,0.024,0.07,0.74
劣Ⅵ类,31.3,7.1,0.35,384.3,50.2,5.74,0.124,0.132,1.89
Ⅱ类,28.8,7.74,6.5,297.9,32.8,1.69,0.029,0.074,1.54
Ⅳ类,28.0,7.75,3.74,204.1,16.9,2.1,0.087,0.053,1.5
Ⅳ类,31.4,7.39,4.64,334.3,27.6,3.48,0.149,0.077,0.7
Ⅲ类,31.1,7.9,5.4,375.2,3.2,2.25,0.022,0.03,0.82
Ⅱ类,21.6,7.63,7.61,234.7,17.5,1.76,0.03,0.039,0.87
Ⅱ类,31.2,7.67,9.92,462.3,18.1,2.79,0.063,0.083,2.1
Ⅱ类,32.6,8.65,9.74,184.9,3.5,2.19,0.02,0.019,1.09
Ⅰ类,31.4,8.48,9.72,249.5,1.1,1.26,0.082,0.003,0.92
Ⅰ类,30.6,8.58,9.3,239.6,5.1,1.51,0.05,0.013,0.84
Ⅰ类,32.1,8.43,10.65,212.5,1.3,1.95,0.003,0.018,0.7
Ⅱ类,27.6,7.82,7.11,481.4,8.0,2.78,0.008,0.052,2.28
Ⅰ类,29.8,8.1,8.12,375.9,10.4,1.17,0.016,0.015,1.23
Ⅲ类,29.4,7.95,6.09,598.8,1.8,4.0,0.075,0.14,10.55
Ⅳ类,29.4,7.54,4.44,746.2,9.8,3.38,0.036,0.095,5.08
Ⅱ类,30.3,8.11,6.38,405.4,15.8,1.26,0.039,0.019,0.88
Ⅱ类,25.4,7.84,6.55,460.7,12.6,1.88,0.018,0.043,1.83
Ⅲ类,23.2,7.37,5.32,368.6,5.4,1.94,0.005,0.021,2.32
Ⅲ类,31.9,7.6,7.42,526.2,36.5,4.28,0.041,0.121,2.79
Ⅱ类,30.0,8.27,6.56,310.8,2.8,2.2,0.009,0.007,1.14
Ⅳ类,33.2,7.79,4.79,522.2,17.2,3.48,0.05,0.13,1.02
Ⅲ类,29.7,7.86,5.94,307.5,13.5,2.36,0.011,0.029,1.2
Ⅱ类,30.0,7.96,7.06,327.7,20.2,2.31,0.005,0.053,0.57
Ⅲ类,31.6,7.51,6.76,707.1,9.0,5.74,0.008,0.045,2.28
Ⅱ类,15.5,7.73,7.13,345.3,1.2,1.06,0.021,0.004,1.34
Ⅱ类,30.9,7.75,8.21,515.0,31.0,2.47,0.059,0.097,0.86
Ⅱ类,28.7,7.8,7.21,325.1,4.8,2.48,0.032,0.047,1.2
Ⅲ类,29.6,7.7,5.92,382.5,28.5,2.16,0.022,0.044,2.65
Ⅱ类,29.0,7.59,6.17,299.3,33.1,1.67,0.074,0.055,1.63
Ⅳ类,31.0,7.84,3.57,193.5,17.4,5.59,0.097,0.006,0.94
Ⅱ类,30.2,8.26,7.8,353.3,9.1,2.84,0.014,0.027,1.14
Ⅱ类,31.5,7.8,7.99,348.2,7.9,2.93,0.039,0.04,1.17
Ⅲ类,31.9,7.5,5.87,471.0,11.2,3.89,0.058,0.15,3.06
劣Ⅵ类,33.3,7.21,1.41,1686.6,30.6,5.05,0.431,0.249,2.17
Ⅱ类,31.8,7.89,6.6,449.6,19.6,2.59,0.02,0.054,0.73
Ⅱ类,31.5,7.99,6.86,388.6,12.2,2.83,0.026,0.039,0.95
劣Ⅵ类,29.9,6.9,0.6,373.2,23.4,3.59,0.382,0.147,2.14
Ⅲ类,30.7,7.94,5.35,377.1,54.0,2.3,0.047,0.064,2.17
Ⅲ类,32.2,6.47,8.94,317.2,24.6,5.25,0.023,0.112,1.52
Ⅲ类,30.1,7.53,5.47,188.4,12.2,2.86,0.023,0.085,1.14
Ⅱ类,32.4,7.75,6.98,451.9,20.3,2.44,0.033,0.038,0.7
Ⅲ类,32.0,7.49,6.18,412.5,20.5,5.38,0.069,0.075,2.09
Ⅴ类,32.2,7.11,2.28,503.9,26.7,3.3,1.598,0.18,3.17
Ⅳ类,27.4,7.74,6.44,302.6,49.8,1.61,0.015,0.06,1.91
Ⅲ类,30.5,7.78,6.39,294.4,71.5,2.91,0.061,0.04,1.42
Ⅴ类,31.5,7.4,2.58,371.9,41.3,3.41,0.168,0.083,1.98
Ⅱ类,27.2,7.59,7.52,450.3,21.0,2.7,0.032,0.038,1.66
Ⅱ类,26.7,7.78,7.16,381.6,28.5,1.28,0.006,0.06,1.94
Ⅳ类,31.3,7.08,3.01,379.2,21.8,4.99,0.58,0.142,2.12
劣Ⅵ类,31.0,7.04,0.13,341.2,14.0,4.58,0.382,0.026,1.54
Ⅱ类,27.6,7.92,8.01,357.5,28.3,1.44,0.002,0.07,1.65
Ⅱ类,27.3,7.91,7.72,363.2,29.9,1.28,0.01,0.066,2.1
Ⅱ类,26.2,7.75,7.55,351.2,26.9,1.43,0.091,0.048,2.09
Ⅳ类,29.8,7.28,4.19,599.7,12.1,3.71,0.168,0.065,1.16
Ⅴ类,32.0,7.26,2.59,469.4,26.1,2.8,0.266,0.144,3.18
Ⅲ类,28.9,7.46,5.1,413.0,29.6,2.53,0.072,0.076,1.74
Ⅲ类,22.3,8.05,7.96,313.9,47.7,2.12,0.064,0.185,3.07
Ⅲ类,28.6,9.0,6.5,122.2,4.3,2.61,0.006,0.03,0.49
Ⅱ类,29.8,8.79,8.03,124.7,5.5,3.6,0.029,0.064,0.86
Ⅱ类,30.6,8.16,9.74,146.9,11.0,3.98,0.066,0.052,0.83
Ⅱ类,28.9,7.72,6.58,298.2,33.4,2.19,0.016,0.055,1.58
劣Ⅵ类,27.2,7.09,3.58,104.6,1443.0,9.62,2.066,0.132,5.52
Ⅳ类,31.9,8.05,6.22,185.9,23.7,4.87,0.098,0.06,1.17
Ⅴ类,30.0,7.19,2.62,388.2,26.0,1.88,0.102,0.069,2.15
Ⅱ类,28.6,7.55,6.82,205.3,22.6,3.49,0.155,0.072,1.54
Ⅲ类,27.6,7.44,5.68,178.8,14.9,1.98,0.116,0.08,1.23
Ⅳ类,32.6,8.7,9.67,330.1,5.9,7.84,0.029,0.132,1.36
Ⅲ类,33.1,8.49,23.58,444.2,34.0,4.93,0.041,0.07,0.75
Ⅰ类,29.5,8.74,15.72,152.0,7.6,1.28,0.011,0.019,1.19
Ⅱ类,22.5,7.85,6.97,334.3,9.9,1.76,0.096,0.07,3.73
Ⅱ类,24.5,7.61,8.03,227.3,4.6,1.07,0.051,0.034,1.25
Ⅰ类,21.4,7.52,9.45,218.5,18.8,1.34,0.016,0.015,1.35
Ⅱ类,25.7,7.7,7.37,363.3,29.6,2.17,0.0001,0.029,1.82
Ⅱ类,20.7,7.71,9.14,212.0,16.2,0.69,0.017,0.026,1.11
Ⅳ类,32.1,7.35,4.13,343.2,39.3,3.05,0.02,0.108,1.01
Ⅳ类,30.4,7.33,4.09,408.6,22.5,1.31,0.254,0.047,1.52
劣Ⅵ类,31.1,7.33,1.28,440.2,43.9,3.75,0.303,0.132,2.1
Ⅱ类,29.0,7.95,6.98,350.7,28.4,2.24,0.05,0.055,1.41
劣Ⅵ类,30.7,7.1,1.2,487.6,27.6,4.61,0.344,0.181,2.28
Ⅱ类,22.7,7.95,8.03,345.9,11.6,0.86,0.036,0.056,1.12
Ⅲ类,29.9,7.31,5.6,216.3,32.9,1.75,0.02,0.064,1.52
Ⅳ类,27.8,6.33,3.83,123.3,42.2,3.62,0.558,0.128,2.06
Ⅳ类,27.1,6.69,3.14,143.7,16.8,2.44,0.351,0.16,2.84
Ⅳ类,28.5,6.7,3.09,203.5,20.6,3.32,0.186,0.086,1.36
Ⅲ类,30.2,7.6,5.09,247.7,27.6,1.27,0.162,0.08,1.72
Ⅲ类,26.8,6.9,6.82,92.6,9.8,3.55,0.062,0.102,2.3
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅱ类,30.5,7.88,6.28,274.5,7.5,1.63,0.074,0.058,1.26
Ⅳ类,29.9,7.48,4.66,264.4,5.2,1.32,0.024,0.069,1.59
Ⅱ类,28.1,7.14,6.34,252.7,2.2,1.61,0.056,0.068,1.53
Ⅳ类,29.3,6.66,4.57,115.8,16.0,2.47,0.17,0.066,1.15
劣Ⅵ类,30.2,7.23,5.21,135.6,11.9,2.45,0.05,0.421,1.45
Ⅱ类,30.3,8.07,7.17,190.3,26.4,1.39,0.086,0.064,1.18
劣Ⅵ类,30.6,7.35,1.9,269.2,22.4,4.21,0.156,0.158,2.07
Ⅱ类,28.4,7.45,7.93,177.2,24.8,1.66,0.047,0.077,0.95
Ⅲ类,28.0,7.88,6.86,320.7,26.2,3.05,0.278,0.107,2.22
Ⅳ类,31.0,7.64,5.63,217.4,32.3,0.73,0.008,0.059,1.16
Ⅳ类,24.6,7.25,4.57,263.6,19.2,1.49,0.098,0.148,1.39
Ⅱ类,27.8,7.75,6.36,284.8,52.6,1.44,0.003,0.044,1.77
Ⅱ类,28.6,7.75,6.99,381.3,36.3,0.98,0.063,0.053,1.87
Ⅴ类,30.8,7.16,2.55,352.6,13.4,2.04,0.041,0.098,1.54
Ⅲ类,28.8,6.65,5.1,101.2,16.7,1.51,0.244,0.143,1.56
Ⅳ类,29.2,6.63,3.74,105.7,20.2,3.09,0.076,0.079,1.31
Ⅲ类,26.9,7.6,6.76,175.8,35.4,1.32,0.076,0.027,1.03
Ⅱ类,29.1,8.18,7.04,214.7,6.2,0.3,0.008,0.035,1.07
Ⅲ类,29.0,7.85,5.95,260.7,12.2,1.67,0.09,0.028,1.26
Ⅱ类,27.7,7.82,8.36,177.6,5.6,1.23,0.075,0.035,1.19
Ⅲ类,24.7,7.74,9.55,193.9,52.3,0.79,0.08,0.155,0.66
Ⅱ类,27.2,7.29,6.89,156.8,29.2,1.5,0.044,0.064,2.72
Ⅱ类,28.3,7.76,8.91,202.7,23.5,1.55,0.015,0.032,1.61
Ⅳ类,30.1,7.04,4.66,159.8,23.1,3.47,0.107,0.101,1.33
Ⅱ类,25.2,7.46,7.9,173.7,108.1,2.86,0.118,0.081,1.22
Ⅱ类,29.3,7.33,6.24,160.4,23.8,1.53,0.019,0.045,0.77
Ⅱ类,28.9,7.94,8.1,177.0,2.1,1.09,0.015,0.032,1.18
Ⅲ类,27.6,7.64,5.92,215.6,13.2,1.14,0.064,0.072,1.68
Ⅱ类,22.5,7.53,8.76,231.5,3.6,0.48,0.021,0.031,1.37
Ⅱ类,30.2,7.77,7.62,239.8,7.1,1.62,0.02,0.065,1.71
Ⅲ类,31.2,7.47,5.21,354.9,5.4,2.45,0.203,0.058,1.85
Ⅱ类,23.8,7.84,7.85,225.4,7.8,1.13,0.001,0.039,1.47
Ⅰ类,26.2,7.89,7.9,255.4,3.7,1.2,0.122,0.016,1.76
Ⅱ类,28.5,7.44,6.92,150.2,9.3,1.23,0.007,0.036,1.01
Ⅱ类,28.8,7.72,6.06,595.1,81.1,3.08,0.002,0.058,2.27
Ⅱ类,27.4,7.61,7.03,229.2,159.1,3.46,0.004,0.057,2.11
Ⅳ类,28.7,6.66,4.82,299.2,41.9,4.67,0.001,0.105,3.72
Ⅲ类,27.2,6.88,5.77,96.6,39.3,2.3,0.224,0.097,1.91
Ⅲ类,28.9,7.5,5.51,217.5,37.5,2.67,0.008,0.057,2.07
Ⅲ类,28.3,7.25,5.08,186.4,42.8,2.25,0.004,0.048,2.95
Ⅱ类,26.7,6.25,7.12,58.5,39.0,1.49,0.045,0.052,1.49
Ⅳ类,28.6,6.75,4.82,100.1,20.6,1.11,0.099,0.058,1.28
Ⅴ类,29.0,7.11,2.3,285.2,38.0,2.74,0.563,0.135,2.87
劣Ⅵ类,28.0,6.82,1.98,222.8,72.6,3.05,0.128,0.082,2.31
Ⅳ类,30.3,6.81,4.38,138.3,46.6,1.48,0.18,0.088,2.04
Ⅱ类,28.1,7.81,6.34,217.1,15.1,1.12,0.023,0.05,1.19
Ⅱ类,28.3,7.43,6.3,163.2,8.6,1.85,0.035,0.056,1.04
劣Ⅵ类,28.0,6.82,1.64,475.0,34.3,4.25,0.679,0.225,2.96
Ⅱ类,26.8,6.75,7.0,1514.9,57.9,2.99,0.065,0.029,1.31
Ⅴ类,28.7,7.2,2.57,647.3,6.9,3.47,1.559,0.174,5.64
劣Ⅵ类,29.0,6.82,1.16,547.3,51.8,3.62,2.042,0.192,3.51
Ⅲ类,27.9,7.47,5.8,266.9,57.7,1.59,0.026,0.1,2.49
Ⅱ类,29.0,7.22,6.65,111.5,19.3,0.98,0.037,0.025,1.51
劣Ⅵ类,28.2,7.34,6.16,488.0,22.0,4.77,2.214,0.173,4.32
Ⅱ类,29.9,7.05,6.44,122.8,14.9,1.91,0.028,0.053,1.59
Ⅱ类,29.3,7.29,7.26,98.5,10.9,1.4,0.017,0.036,1.24
Ⅱ类,29.9,6.97,6.56,102.9,11.4,1.9,0.017,0.039,1.45
Ⅲ类,32.9,6.67,5.08,123.6,37.1,1.26,0.005,0.056,1.4
Ⅱ类,28.2,7.52,6.02,184.3,89.0,2.76,0.083,0.048,3.31
Ⅲ类,28.1,7.48,5.19,183.9,34.7,1.56,0.004,0.061,2.61
Ⅱ类,27.3,6.84,6.22,213.1,102.3,1.92,0.118,0.059,2.18
Ⅳ类,28.3,7.09,4.38,206.5,42.7,2.98,0.065,0.136,1.88
Ⅴ类,29.0,6.61,2.68,134.5,21.4,3.97,0.253,0.176,2.13
Ⅲ类,29.6,6.95,5.74,122.0,16.3,4.39,0.078,0.026,0.94
Ⅴ类,31.1,6.59,2.47,166.9,16.3,3.97,0.09,0.099,1.9
Ⅱ类,29.1,7.05,6.25,131.2,27.9,4.0,0.001,0.027,0.92
Ⅴ类,28.6,6.81,4.88,129.6,67.1,7.75,0.353,0.324,2.86
劣Ⅵ类,31.4,6.53,1.84,194.4,24.2,5.34,0.592,0.068,3.2
Ⅳ类,29.3,6.74,3.68,185.7,29.6,5.57,0.073,0.131,2.4
Ⅳ类,30.6,6.51,3.12,132.4,26.5,4.0,0.105,0.152,2.21
Ⅳ类,29.6,6.73,4.0,127.6,25.4,3.35,0.125,0.193,2.78
Ⅳ类,29.1,6.18,4.18,223.6,74.9,5.67,0.377,0.291,2.51
Ⅱ类,29.5,8.27,8.14,64.6,11.0,1.52,0.003,0.013,0.3
Ⅲ类,28.7,6.76,6.37,108.6,67.4,3.6,0.119,0.17,2.2
Ⅳ类,26.8,7.08,6.52,90.8,188.1,4.5,0.25,0.265,2.26
Ⅱ类,27.9,7.35,6.39,135.4,37.5,1.68,0.038,0.084,2.07
Ⅱ类,27.4,7.23,7.73,135.0,31.8,1.71,0.06,0.055,1.54
Ⅲ类,27.6,7.28,5.82,209.7,134.9,2.22,0.004,0.038,3.92
Ⅴ类,28.2,6.78,2.89,287.8,23.5,2.37,0.396,0.136,4.44
Ⅱ类,28.1,6.89,6.33,98.7,28.5,1.54,0.051,0.054,1.93
Ⅳ类,28.3,6.82,4.18,122.9,17.8,2.0,0.109,0.09,2.04
Ⅲ类,28.2,6.76,5.41,109.8,14.0,1.96,0.028,0.076,1.83
Ⅳ类,27.9,6.62,4.24,70.6,24.4,3.09,0.136,0.104,1.96
Ⅳ类,29.3,7.25,3.52,939.6,16.6,4.54,1.389,0.253,6.2
Ⅳ类,28.2,7.07,6.4,155.5,106.4,4.84,0.116,0.246,1.99
Ⅱ类,28.7,7.69,7.19,260.9,6.3,1.8,0.043,0.048,1.58
Ⅲ类,29.3,6.86,5.36,143.7,47.4,1.7,0.03,0.063,2.26
Ⅳ类,29.8,6.87,4.58,146.2,10.7,2.51,0.124,0.058,1.68
Ⅳ类,28.2,6.77,4.76,90.8,123.6,3.0,0.134,0.097,3.6
Ⅲ类,29.0,7.18,5.08,119.6,16.0,1.5,0.104,0.047,1.71
Ⅳ类,28.8,6.46,4.81,68.7,21.7,3.41,0.146,0.057,0.87
Ⅱ类,27.7,6.56,6.66,49.1,48.5,2.22,0.068,0.048,1.91
Ⅴ类,30.0,6.46,2.55,197.1,42.9,6.15,0.208,0.122,1.46
Ⅲ类,28.8,6.99,5.01,153.3,17.4,2.0,0.081,0.039,1.47
Ⅳ类,28.6,6.56,4.74,98.3,14.4,1.96,0.045,0.048,1.44
Ⅲ类,28.6,6.97,6.58,103.4,48.7,2.0,0.087,0.134,1.5
Ⅲ类,28.9,6.59,5.16,112.7,43.0,3.4,0.115,0.156,2.11
Ⅱ类,28.6,6.84,6.26,124.6,57.9,1.96,0.063,0.099,1.57
Ⅳ类,29.8,6.77,3.63,297.7,30.3,4.12,0.48,0.178,2.39
Ⅲ类,28.1,7.32,5.14,173.1,6.7,1.35,0.004,0.038,1.2
Ⅱ类,27.9,7.48,7.65,162.0,50.9,1.47,0.002,0.044,1.8
Ⅱ类,26.4,7.92,8.03,224.5,42.7,0.73,0.001,0.052,1.42
劣Ⅵ类,29.4,6.94,1.68,325.0,7.3,3.28,1.509,0.179,4.48
Ⅴ类,29.3,6.59,2.64,259.4,94.4,3.35,0.08,0.108,2.47
Ⅳ类,28.9,7.16,4.4,373.7,24.8,2.72,0.768,0.192,5.71
Ⅳ类,29.5,6.74,3.46,138.8,22.2,1.98,0.095,0.08,1.63
Ⅱ类,28.0,7.58,6.44,218.1,103.5,2.24,0.138,0.089,3.0
Ⅲ类,28.8,6.99,6.31,111.6,73.5,3.56,0.162,0.159,2.35
Ⅴ类,29.6,6.99,2.29,307.8,18.6,3.41,0.222,0.082,2.6
Ⅳ类,27.7,6.43,4.78,81.6,30.4,2.57,0.132,0.064,1.78
Ⅴ类,29.1,6.69,2.82,127.0,39.7,3.14,0.726,0.141,2.79
Ⅲ类,28.7,6.84,5.64,76.7,14.7,1.34,0.11,0.096,1.35
Ⅱ类,27.0,7.74,7.05,246.7,97.4,2.18,0.082,0.049,2.99
Ⅱ类,27.4,7.51,7.31,224.6,80.0,2.72,0.008,0.065,3.54
Ⅲ类,28.3,7.6,6.96,302.1,27.4,1.91,0.064,0.111,4.58
Ⅲ类,27.2,7.83,5.42,306.9,102.5,1.78,0.122,0.031,2.89
Ⅱ类,29.0,7.75,7.79,341.6,16.7,1.57,0.028,0.034,3.4
Ⅱ类,26.1,7.68,8.96,183.3,52.3,1.45,0.057,0.042,2.05
Ⅰ类,26.8,7.48,8.49,82.4,60.5,1.71,0.077,0.02,1.65
Ⅱ类,23.8,7.36,8.01,93.7,94.6,2.27,0.005,0.056,2.28
Ⅲ类,24.8,7.53,6.74,201.0,60.8,3.18,0.005,0.129,2.07
Ⅱ类,22.6,7.09,9.62,40.5,226.0,1.42,0.002,0.035,1.65
Ⅱ类,26.3,7.51,9.52,191.1,132.2,2.65,0.106,0.084,1.86
Ⅳ类,27.4,6.84,7.06,121.5,89.6,3.78,0.094,0.288,2.37
Ⅴ类,26.1,6.81,8.04,65.2,245.4,4.56,0.174,0.323,2.18
Ⅲ类,28.0,6.8,6.33,118.2,89.7,5.09,0.157,0.164,3.47
Ⅳ类,27.8,6.54,4.46,205.2,56.1,4.82,0.415,0.3,2.59
劣Ⅵ类,26.0,6.44,6.18,88.9,155.1,6.66,0.315,0.53,2.55
Ⅱ类,26.2,6.48,7.8,50.7,13.9,1.84,0.117,0.059,0.88
Ⅱ类,27.3,6.55,8.11,45.7,19.0,1.68,0.143,0.064,1.49
Ⅲ类,27.3,6.15,6.86,55.6,277.8,4.79,0.136,0.199,2.28
劣Ⅵ类,26.8,5.81,7.16,53.0,74.0,2.56,0.044,0.075,1.17
Ⅲ类,27.4,7.34,7.29,159.9,296.6,4.36,0.25,0.091,1.16
Ⅴ类,28.3,6.38,2.07,429.3,98.7,4.88,0.964,0.221,2.89
Ⅱ类,27.2,7.36,7.9,271.0,103.7,2.8,0.059,0.065,4.34
Ⅱ类,28.0,7.06,7.11,119.7,39.4,2.06,0.042,0.089,2.12
Ⅳ类,27.2,6.99,6.37,158.5,95.0,4.83,0.006,0.287,4.09
Ⅱ类,24.5,8.24,9.11,363.0,21.3,0.86,0.014,0.038,1.93
Ⅱ类,24.5,7.79,6.35,269.5,17.6,1.45,0.072,0.039,1.36
Ⅲ类,24.7,7.23,9.15,167.4,295.7,6.0,0.229,0.129,3.92
Ⅱ类,26.2,7.83,8.08,299.1,18.7,1.9,0.031,0.021,2.22
Ⅱ类,23.8,8.02,6.78,334.1,3.8,0.42,0.029,0.004,2.12
Ⅰ类,24.4,7.78,8.49,340.0,45.4,0.85,0.015,0.019,1.84
Ⅱ类,26.1,7.63,8.41,183.8,108.8,2.36,0.002,0.075,2.26
Ⅱ类,26.4,7.73,7.05,257.1,154.5,2.13,0.001,0.042,4.32
Ⅱ类,28.6,7.38,6.45,250.6,23.1,1.48,0.009,0.027,2.38
Ⅳ类,31.5,6.85,4.6,114.9,8.8,3.73,0.058,0.093,1.25
Ⅱ类,30.8,7.7,6.41,14616.1,4.6,2.37,0.231,0.06,1.1
Ⅲ类,31.7,7.15,5.78,101.7,9.7,2.74,0.004,0.056,0.92
Ⅱ类,31.1,7.29,7.13,142.9,26.4,1.79,0.024,0.026,2.71
Ⅱ类,28.4,6.71,7.49,108.1,38.1,2.02,0.008,0.03,2.22
Ⅳ类,31.2,7.34,4.61,268.0,19.1,4.05,0.001,0.061,0.75
Ⅲ类,30.5,6.51,5.84,77.2,6.2,1.82,0.01,0.036,0.72
Ⅱ类,29.2,6.82,7.08,69.0,22.3,2.54,0.009,0.044,0.69
Ⅱ类,29.5,7.31,6.86,138.1,3.9,2.18,0.01,0.036,0.38
Ⅳ类,32.6,7.1,5.69,216.1,23.4,7.02,0.102,0.091,1.47
Ⅱ类,29.9,6.96,6.62,73.4,8.5,1.58,0.003,0.022,1.27
Ⅲ类,31.2,6.72,5.58,195.7,12.7,2.37,0.085,0.052,0.99
Ⅴ类,31.8,6.66,2.24,180.5,26.2,4.38,0.674,0.173,2.75
Ⅱ类,32.0,7.16,6.76,108.4,15.3,2.79,0.006,0.021,0.39
Ⅴ类,31.0,7.18,2.99,173.8,9.4,3.87,0.098,0.109,1.92
Ⅲ类,29.4,6.88,5.84,115.3,15.1,1.92,0.009,0.034,1.53
Ⅱ类,30.6,7.61,7.06,151.9,13.4,2.64,0.014,0.088,1.62
Ⅱ类,29.6,7.65,8.46,85.6,6.4,1.93,0.004,0.037,0.87
Ⅱ类,30.3,7.22,6.81,198.4,13.6,3.03,0.141,0.061,0.84
Ⅱ类,25.7,8.34,9.47,183.0,23.3,3.65,0.066,0.048,1.13
Ⅲ类,31.5,7.95,5.58,372.7,20.8,4.1,0.017,0.051,0.85
Ⅱ类,26.2,7.88,7.25,390.0,117.6,1.94,0.017,0.098,3.06
Ⅱ类,26.3,7.88,6.88,375.0,117.5,2.58,0.115,0.064,4.15
Ⅱ类,29.4,7.8,7.14,795.3,5.6,1.87,0.021,0.017,1.46
Ⅲ类,29.1,7.74,6.8,371.2,14.3,4.99,0.034,0.006,0.87
Ⅳ类,26.0,7.59,4.79,376.0,7.5,4.94,0.009,0.089,2.43
Ⅲ类,24.9,8.07,7.06,406.3,112.0,1.76,0.001,0.109,1.98
Ⅱ类,29.1,8.15,7.48,520.0,18.3,1.02,0.024,0.024,1.82
Ⅱ类,32.7,8.13,24.13,313.4,12.1,3.22,0.013,0.04,1.07
Ⅲ类,33.1,7.63,5.89,407.8,14.6,1.34,0.036,0.049,1.29
Ⅱ类,31.9,7.75,9.32,296.8,14.0,3.2,0.04,0.033,1.38
Ⅳ类,28.7,7.78,4.93,644.4,2.0,2.04,0.013,0.03,0.64
Ⅲ类,24.6,8.02,7.17,406.4,114.8,2.2,0.072,0.162,2.03
Ⅰ类,19.1,8.27,8.63,230.4,13.3,0.94,0.021,0.008,0.9
Ⅲ类,31.4,7.27,7.74,515.2,18.0,5.81,0.054,0.049,1.26
Ⅱ类,27.8,7.64,7.31,415.0,12.0,1.86,0.006,0.051,1.36
Ⅱ类,33.3,8.31,8.22,581.1,5.5,3.34,0.051,0.066,0.18
Ⅱ类,22.9,7.82,8.92,356.4,19.4,1.13,0.006,0.041,2.84
Ⅰ类,19.6,8.26,8.99,433.2,5.1,0.24,0.017,0.007,1.07
Ⅲ类,25.9,7.49,7.1,215.6,48.5,4.07,0.018,0.117,1.97
Ⅲ类,30.2,7.98,7.76,298.3,58.0,5.58,0.005,0.108,2.18
劣Ⅵ类,27.6,9.05,15.13,182.1,3.5,1.6,0.012,0.025,0.88
Ⅱ类,27.1,8.05,7.53,385.6,20.7,2.02,0.017,0.05,1.77
Ⅱ类,23.7,7.85,7.49,289.6,10.8,0.49,0.004,0.007,0.79
Ⅱ类,28.4,7.79,8.71,289.0,9.4,1.38,0.037,0.034,1.04
Ⅱ类,24.7,8.03,6.58,488.8,6.8,0.59,0.006,0.015,1.64
Ⅱ类,19.8,7.72,8.32,119.9,12.4,2.16,0.018,0.052,1.62
Ⅱ类,23.3,7.69,6.65,391.3,10.6,0.85,0.014,0.038,3.11
Ⅱ类,22.8,7.9,8.22,236.1,30.8,1.04,0.011,0.026,1.8
Ⅱ类,24.9,7.65,6.66,405.5,42.2,1.82,0.093,0.081,2.1
Ⅲ类,27.1,7.63,5.81,421.1,10.8,2.28,0.039,0.099,8.08
Ⅱ类,23.7,7.65,7.35,246.2,95.5,1.87,0.055,0.056,1.75
Ⅲ类,26.1,7.96,6.51,390.0,16.4,1.88,0.055,0.113,2.45
Ⅲ类,30.7,7.66,7.27,318.3,20.9,1.6,0.022,0.12,1.42
Ⅴ类,31.4,7.21,2.42,1160.9,14.2,4.74,0.084,0.127,1.08
Ⅲ类,30.4,7.64,6.55,406.7,28.5,2.05,0.032,0.126,2.64
Ⅱ类,21.7,8.25,7.25,757.2,16.5,2.53,0.003,0.018,1.36
Ⅰ类,19.3,7.6,7.76,250.8,30.3,1.22,0.019,0.017,0.62
