水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,32.9,8.53,11.15,213.4,3.5,2.14,0.004,0.018,0.81
Ⅱ类,33.6,8.22,7.18,473.3,7.5,3.94,0.008,0.06,2.24
Ⅰ类,31.1,8.2,9.19,368.4,7.1,1.31,0.014,0.014,1.22
Ⅳ类,29.8,7.92,4.64,410.3,3.8,1.09,0.034,0.026,1.0
Ⅱ类,25.4,7.84,6.71,458.4,15.2,2.04,0.019,0.045,1.81
Ⅰ类,28.6,8.03,14.98,328.6,19.8,1.79,0.007,0.014,2.04
Ⅲ类,33.4,7.86,9.73,495.0,40.8,4.8,0.053,0.121,2.69
Ⅱ类,31.5,8.35,7.63,307.3,4.4,2.22,0.008,0.007,1.1
Ⅲ类,34.3,7.91,5.8,520.4,13.0,3.57,0.044,0.129,1.08
Ⅱ类,30.2,8.29,9.78,332.4,20.2,2.6,0.001,0.058,0.61
Ⅰ类,16.4,7.78,7.54,341.1,1.6,1.32,0.018,0.003,1.33
Ⅲ类,32.5,8.2,14.93,515.8,30.8,3.17,0.074,0.11,0.92
Ⅱ类,29.0,8.15,9.21,321.0,3.9,2.93,0.034,0.063,1.31
Ⅱ类,30.8,7.8,6.0,377.5,27.0,2.15,0.021,0.045,2.65
Ⅳ类,31.3,8.19,4.67,191.0,13.6,6.36,0.064,0.002,0.92
Ⅱ类,30.8,8.49,9.42,347.8,6.9,2.86,0.002,0.024,1.12
Ⅱ类,32.2,8.02,8.6,340.4,8.8,2.65,0.031,0.042,1.13
Ⅲ类,32.5,7.67,7.38,461.8,14.9,4.01,0.079,0.15,2.92
Ⅴ类,33.8,7.24,2.55,1757.2,33.1,4.93,0.407,0.21,2.1
Ⅱ类,32.2,7.98,7.74,442.8,18.0,2.75,0.01,0.056,0.79
劣Ⅵ类,30.9,6.87,0.47,369.0,23.7,3.88,0.452,0.143,2.36
Ⅲ类,31.0,7.96,5.53,370.3,48.3,2.29,0.036,0.059,2.17
Ⅲ类,32.9,6.7,11.67,313.4,28.0,5.95,0.024,0.114,1.62
Ⅲ类,33.0,7.88,7.11,190.3,16.5,2.96,0.019,0.104,1.23
Ⅲ类,32.2,7.5,5.71,403.4,18.9,5.07,0.084,0.074,1.99
Ⅴ类,32.7,7.1,2.23,492.1,28.9,3.35,0.599,0.177,2.08
Ⅳ类,28.0,7.78,6.56,302.9,49.9,1.63,0.007,0.062,1.88
Ⅲ类,31.0,8.27,9.91,286.4,53.3,3.07,0.013,0.039,1.44
Ⅴ类,32.3,7.4,2.6,374.8,57.3,3.56,0.193,0.091,2.63
Ⅲ类,32.2,7.82,18.12,500.0,28.1,4.77,0.028,0.048,1.47
Ⅱ类,27.3,7.8,7.72,380.3,27.9,1.62,0.005,0.062,1.93
Ⅴ类,31.9,7.1,2.7,376.3,19.7,5.3,0.64,0.147,2.14
劣Ⅵ类,31.5,7.03,0.11,328.4,13.0,4.62,0.325,0.061,1.57
Ⅱ类,27.7,7.98,8.27,355.0,29.7,1.78,0.004,0.08,1.59
Ⅱ类,26.4,7.77,7.7,347.1,28.5,1.28,0.004,0.052,1.94
Ⅲ类,30.4,7.45,10.19,610.3,18.2,5.27,0.138,0.07,1.17
Ⅳ类,33.1,7.34,3.07,464.7,30.5,2.7,0.139,0.109,3.29
Ⅳ类,29.3,7.41,4.29,412.1,30.3,2.64,0.104,0.078,1.96
Ⅲ类,23.8,8.14,8.07,311.6,43.8,2.08,0.064,0.194,3.14
Ⅱ类,30.0,8.94,9.36,121.6,5.8,3.88,0.024,0.054,0.82
Ⅲ类,31.2,8.47,10.46,145.5,11.8,4.89,0.074,0.058,0.93
Ⅱ类,29.0,7.63,6.06,296.1,35.0,2.14,0.018,0.053,1.58
Ⅳ类,30.2,7.33,4.42,157.0,85.3,3.12,0.306,0.181,2.1
Ⅳ类,31.0,7.28,4.15,359.7,20.8,2.24,0.042,0.064,1.94
Ⅱ类,28.1,7.54,6.51,178.1,11.2,2.27,0.088,0.084,1.28
劣Ⅵ类,33.9,9.25,13.37,326.4,7.2,9.97,0.03,0.15,1.44
Ⅰ类,30.2,8.88,21.42,151.7,8.6,1.5,0.014,0.019,1.25
Ⅱ类,25.2,8.46,8.84,316.4,11.3,1.8,0.02,0.07,3.51
Ⅱ类,24.8,7.47,8.4,230.6,3.8,0.89,0.038,0.033,1.25
Ⅰ类,21.7,7.71,9.9,217.4,19.5,1.39,0.015,0.016,1.35
Ⅱ类,26.0,7.71,7.35,362.6,16.1,1.86,0.0004,0.032,1.81
Ⅱ类,20.4,7.6,8.98,215.2,14.0,1.01,0.015,0.032,1.16
Ⅱ类,33.2,7.79,8.82,378.1,25.0,1.21,0.078,0.04,1.26
Ⅴ类,31.6,7.36,2.22,436.6,35.6,3.9,0.167,0.13,1.84
Ⅱ类,29.6,8.04,7.54,349.3,31.6,2.22,0.054,0.057,1.48
Ⅴ类,31.5,7.12,2.12,455.2,28.2,4.26,0.281,0.174,2.2
Ⅱ类,24.2,7.94,7.88,343.8,15.6,1.0,0.044,0.072,1.14
Ⅲ类,29.9,7.27,5.38,214.9,40.2,1.83,0.047,0.062,1.47
Ⅳ类,28.3,6.32,4.6,126.5,38.5,3.82,0.497,0.129,1.88
Ⅴ类,27.3,6.69,2.5,148.4,20.2,2.51,0.485,0.165,2.49
Ⅳ类,28.9,6.87,4.79,176.0,18.0,3.53,0.158,0.079,1.36
Ⅲ类,30.4,7.59,5.06,260.2,35.7,1.79,0.198,0.092,1.97
Ⅲ类,26.9,6.83,6.51,96.7,18.5,4.64,0.202,0.127,2.52
Ⅲ类,27.7,7.59,5.65,318.2,19.3,2.3,0.04,0.029,2.0
Ⅱ类,30.7,7.94,6.44,275.1,7.4,1.64,0.036,0.05,1.19
Ⅲ类,30.3,7.53,5.07,265.8,4.7,1.33,0.011,0.063,1.52
Ⅱ类,28.9,7.18,6.1,264.8,3.2,1.93,0.088,0.072,1.61
Ⅲ类,29.5,6.7,5.07,119.6,14.2,2.83,0.224,0.072,1.26
Ⅲ类,30.7,7.27,5.33,134.2,14.4,2.38,0.093,0.049,1.47
Ⅱ类,30.6,8.2,7.65,182.4,17.1,1.55,0.086,0.059,1.21
Ⅴ类,31.0,7.38,2.57,267.4,22.0,4.16,0.138,0.161,2.16
Ⅱ类,29.0,7.91,6.16,354.9,8.7,2.66,0.212,0.088,2.48
Ⅱ类,27.8,8.39,9.92,353.7,8.5,0.92,0.017,0.056,1.81
Ⅳ类,31.3,7.65,5.66,221.2,39.4,0.81,0.019,0.055,1.08
Ⅳ类,24.6,7.22,4.78,263.7,23.6,1.62,0.081,0.163,1.16
Ⅳ类,28.2,7.6,4.73,279.3,25.2,1.41,0.019,0.046,1.78
Ⅱ类,29.7,7.76,7.27,382.9,31.4,0.99,0.084,0.07,1.87
Ⅲ类,32.0,7.41,5.0,354.9,10.5,2.33,0.034,0.104,1.62
Ⅳ类,29.2,6.63,4.89,102.0,25.4,1.85,0.324,0.153,1.64
Ⅲ类,30.1,6.82,5.71,118.9,15.4,3.49,0.11,0.076,1.24
Ⅱ类,28.0,7.57,6.3,176.4,27.3,1.21,0.076,0.014,1.04
Ⅱ类,29.7,8.15,7.05,214.5,18.0,0.53,0.004,0.046,1.07
Ⅱ类,30.2,7.86,6.17,269.2,13.6,1.92,0.085,0.039,1.18
Ⅱ类,27.9,7.86,8.45,177.8,6.6,1.32,0.07,0.036,1.18
Ⅲ类,26.4,7.92,9.58,200.6,43.8,0.81,0.069,0.143,0.61
Ⅱ类,28.5,8.29,12.34,359.4,89.8,2.22,0.01,0.054,1.65
Ⅱ类,27.3,7.25,7.15,148.1,41.4,1.48,0.022,0.067,3.19
Ⅱ类,28.2,7.6,7.82,207.2,25.1,1.34,0.014,0.033,1.61
Ⅳ类,30.4,6.99,4.28,157.6,28.4,3.34,0.113,0.106,1.33
Ⅱ类,29.4,7.31,6.02,161.5,26.3,1.56,0.02,0.046,0.79
Ⅱ类,29.6,8.19,9.1,177.9,2.3,1.1,0.011,0.029,1.21
Ⅱ类,26.2,8.02,7.92,213.0,29.8,1.18,0.104,0.033,1.74
Ⅱ类,22.8,7.54,8.48,231.7,3.2,0.4,0.026,0.028,1.36
Ⅱ类,30.2,7.69,7.59,197.0,7.8,1.51,0.009,0.069,1.55
Ⅳ类,31.4,7.44,4.37,376.6,5.1,2.14,0.272,0.048,1.95
Ⅱ类,24.9,7.97,8.7,225.0,7.7,1.35,0.008,0.046,1.42
Ⅱ类,27.3,7.84,6.56,301.3,3.5,1.2,0.291,0.015,2.1
Ⅱ类,28.8,7.45,6.84,151.7,13.2,1.19,0.003,0.034,0.96
Ⅱ类,28.9,7.73,6.41,435.8,81.3,3.19,0.002,0.06,2.33
Ⅲ类,27.6,7.66,7.23,228.8,686.4,5.0,0.01,0.076,2.05
Ⅲ类,29.1,6.76,5.56,290.2,81.7,4.62,0.001,0.112,4.03
Ⅲ类,27.5,6.92,5.7,93.1,44.4,1.82,0.105,0.058,1.42
Ⅳ类,28.3,7.26,4.92,183.6,102.0,2.04,0.001,0.044,2.82
Ⅱ类,27.2,6.38,7.42,64.3,35.3,1.2,0.052,0.053,1.35
Ⅲ类,28.7,6.83,5.84,74.6,20.1,1.16,0.113,0.062,1.37
Ⅴ类,29.2,7.09,2.57,292.8,37.2,3.51,0.472,0.142,3.09
Ⅴ类,28.4,6.79,2.03,228.0,48.3,3.23,0.159,0.083,2.44
Ⅳ类,30.4,6.82,4.64,136.5,43.2,1.48,0.14,0.088,2.01
Ⅱ类,28.3,7.87,6.65,215.4,14.9,1.17,0.023,0.052,1.2
Ⅱ类,30.1,7.25,7.86,97.0,13.7,1.66,0.007,0.023,0.82
Ⅱ类,28.4,7.45,6.68,158.0,8.9,1.89,0.027,0.066,1.07
Ⅴ类,27.6,6.52,2.05,331.9,28.7,4.63,0.874,0.21,3.16
Ⅱ类,27.0,6.71,7.12,472.3,64.3,3.16,0.062,0.042,1.39
Ⅴ类,28.8,7.23,2.9,608.6,21.3,3.63,1.042,0.185,5.13
Ⅴ类,29.2,6.88,2.77,539.7,74.5,3.55,1.934,0.134,2.94
Ⅳ类,28.4,7.28,4.4,761.7,78.9,1.38,0.254,0.149,2.32
Ⅱ类,29.0,7.22,6.94,110.1,16.2,1.14,0.022,0.026,1.54
Ⅴ类,28.3,7.61,7.62,545.9,35.7,6.47,1.893,0.214,4.32
Ⅱ类,29.2,7.32,7.33,98.5,10.6,1.36,0.024,0.04,1.27
Ⅱ类,30.1,7.0,6.63,103.2,11.9,1.82,0.022,0.048,1.56
Ⅱ类,33.3,6.86,6.09,122.0,32.0,1.42,0.006,0.057,1.39
Ⅲ类,28.4,7.54,5.46,185.0,31.8,1.48,0.004,0.059,2.5
Ⅱ类,27.5,6.79,6.03,214.1,125.4,2.12,0.15,0.059,2.17
Ⅳ类,28.4,7.09,4.63,201.4,50.7,3.1,0.071,0.137,1.87
Ⅳ类,29.4,6.65,3.13,147.0,19.6,3.74,0.142,0.154,2.02
Ⅲ类,29.7,7.23,6.17,122.0,17.3,4.49,0.046,0.026,1.09
Ⅴ类,31.6,6.64,2.65,172.4,17.9,3.64,0.212,0.088,1.56
Ⅲ类,29.9,8.31,8.49,130.2,34.2,4.89,0.006,0.026,0.93
Ⅴ类,29.0,6.85,5.14,127.1,77.3,7.78,0.298,0.344,2.88
Ⅴ类,31.9,6.61,2.76,194.6,25.5,5.33,0.616,0.068,3.21
Ⅳ类,30.1,6.87,4.52,185.9,15.1,5.72,0.058,0.134,2.42
Ⅳ类,30.8,6.55,4.06,132.8,34.0,3.96,0.089,0.161,2.24
Ⅲ类,30.1,6.84,5.66,124.8,19.4,3.46,0.1,0.185,2.7
Ⅴ类,29.8,6.32,4.34,214.5,84.8,5.96,0.445,0.309,2.68
Ⅲ类,28.9,6.76,6.2,107.4,59.0,3.67,0.133,0.175,2.34
Ⅳ类,27.2,7.1,6.55,93.2,215.6,4.1,0.157,0.219,2.18
Ⅱ类,28.0,7.26,6.46,118.9,55.6,2.02,0.048,0.096,2.22
Ⅱ类,27.4,7.49,6.98,252.4,159.1,3.19,0.007,0.083,4.64
Ⅱ类,27.5,7.15,7.4,128.0,56.0,3.08,0.139,0.071,1.59
劣Ⅵ类,28.4,6.86,1.62,290.4,19.6,2.62,0.614,0.074,4.21
Ⅱ类,28.1,6.96,6.56,98.8,21.2,1.55,0.05,0.054,1.99
Ⅳ类,28.4,6.82,3.9,128.4,22.5,2.22,0.184,0.096,2.18
Ⅲ类,28.4,6.79,5.51,108.5,14.6,1.63,0.016,0.074,1.84
Ⅳ类,28.4,6.84,3.08,203.5,37.1,2.63,0.281,0.1,2.32
Ⅳ类,27.9,6.64,4.95,70.6,25.7,3.28,0.114,0.109,1.98
Ⅴ类,28.9,7.25,3.73,611.4,19.9,5.01,1.507,0.245,6.76
Ⅳ类,28.3,7.12,6.38,157.4,135.6,5.56,0.114,0.262,1.8
Ⅳ类,27.0,6.89,3.08,123.0,6.6,1.51,0.035,0.049,1.69
Ⅲ类,30.6,7.02,5.38,138.7,20.7,1.79,0.027,0.057,1.76
Ⅳ类,30.2,6.87,4.7,135.9,11.9,2.3,0.159,0.05,1.75
Ⅳ类,28.8,6.74,4.61,89.1,131.4,3.01,0.13,0.1,3.32
Ⅲ类,29.2,7.18,5.21,121.6,16.4,1.92,0.12,0.049,1.79
Ⅲ类,29.3,6.5,5.41,67.6,25.1,3.56,0.139,0.059,0.92
Ⅱ类,27.8,6.61,6.66,47.4,56.9,2.16,0.062,0.057,1.73
Ⅳ类,30.1,6.48,3.26,182.1,53.0,6.61,0.199,0.127,1.64
Ⅲ类,29.6,6.89,5.85,165.1,14.4,1.93,0.048,0.037,1.33
Ⅳ类,29.1,6.69,4.83,98.6,19.9,2.11,0.037,0.052,1.39
Ⅲ类,29.0,7.01,6.95,110.3,43.2,2.05,0.115,0.106,1.23
Ⅲ类,29.0,6.59,5.41,89.0,58.3,3.45,0.121,0.181,2.22
Ⅲ类,28.9,6.82,6.46,123.5,58.4,2.62,0.07,0.116,1.79
Ⅳ类,30.3,6.73,3.6,188.7,18.0,4.21,0.324,0.176,2.11
Ⅲ类,28.3,7.32,5.12,172.6,7.9,1.41,0.005,0.039,1.3
Ⅱ类,28.2,7.62,7.87,172.4,31.3,1.41,0.002,0.048,1.72
Ⅱ类,27.0,7.9,7.6,210.2,24.9,0.73,0.001,0.052,1.42
劣Ⅵ类,29.6,6.98,1.78,344.4,6.7,3.7,1.804,0.205,5.0
Ⅳ类,29.0,7.17,4.12,353.3,21.4,2.71,0.751,0.206,4.93
Ⅳ类,29.5,6.75,3.49,140.6,20.9,1.94,0.119,0.083,1.61
Ⅲ类,28.4,7.47,5.3,256.2,98.1,2.24,0.116,0.102,2.91
Ⅲ类,29.5,7.1,6.85,115.0,62.5,3.66,0.176,0.152,2.27
Ⅳ类,30.3,7.07,3.89,491.5,22.7,4.19,0.294,0.103,2.9
Ⅴ类,29.4,6.68,2.6,126.2,40.5,3.14,0.649,0.146,2.95
Ⅱ类,27.2,7.71,6.97,243.1,80.6,2.11,0.066,0.058,2.95
Ⅱ类,27.6,7.48,6.81,225.3,84.6,3.0,0.005,0.063,3.55
Ⅱ类,28.3,7.82,7.23,293.9,12.7,1.01,0.001,0.034,2.42
Ⅲ类,28.8,7.59,6.9,307.7,29.4,1.71,0.144,0.105,4.64
Ⅲ类,27.3,7.85,5.48,307.6,29.5,1.38,0.042,0.031,2.16
Ⅱ类,29.1,7.77,7.82,340.1,20.0,1.87,0.031,0.041,3.36
Ⅱ类,26.4,7.7,8.89,190.6,60.8,1.63,0.069,0.042,2.1
Ⅳ类,25.5,7.44,8.98,170.7,242.8,6.8,0.01,0.09,5.25
Ⅱ类,27.0,7.51,8.33,82.4,51.7,1.83,0.048,0.022,1.73
Ⅲ类,24.7,7.59,6.75,209.3,129.8,4.04,0.002,0.149,2.21
Ⅱ类,27.3,7.54,9.1,203.9,84.3,1.97,0.085,0.076,1.9
劣Ⅵ类,26.3,6.68,7.89,59.7,322.1,6.46,0.201,0.488,1.47
Ⅲ类,28.6,7.02,6.53,140.1,54.7,4.56,0.085,0.16,3.35
Ⅳ类,28.0,6.62,4.37,224.8,59.4,4.99,0.475,0.288,2.89
劣Ⅵ类,26.4,6.44,5.62,88.2,215.0,7.31,0.243,0.47,2.44
Ⅱ类,26.6,6.46,7.82,67.0,30.7,2.53,0.111,0.071,1.27
Ⅱ类,27.5,6.5,7.92,49.4,24.8,2.0,0.125,0.082,1.5
Ⅳ类,27.4,6.19,7.02,56.5,393.3,4.74,0.152,0.213,2.46
劣Ⅵ类,27.0,5.83,7.1,56.9,71.9,2.55,0.059,0.083,1.25
Ⅱ类,28.1,7.42,7.11,178.0,331.7,3.99,0.24,0.081,1.21
Ⅴ类,28.9,6.41,2.68,443.5,91.0,7.7,1.054,0.329,3.63
Ⅱ类,27.1,7.36,7.67,271.4,101.2,3.13,0.073,0.066,4.47
Ⅱ类,28.2,7.06,6.75,121.8,29.4,1.85,0.047,0.082,1.98
Ⅳ类,27.8,7.06,6.71,171.0,78.7,3.97,0.006,0.245,3.55
Ⅱ类,25.2,8.21,8.98,363.9,16.2,0.8,0.01,0.036,1.97
Ⅱ类,25.0,7.79,6.38,268.4,18.9,1.49,0.127,0.066,1.65
Ⅱ类,24.8,7.15,9.24,146.1,120.8,3.41,0.099,0.086,2.25
Ⅲ类,26.0,7.82,7.34,156.7,122.1,2.19,0.162,0.128,1.42
Ⅱ类,26.4,7.81,8.12,299.2,27.7,2.03,0.029,0.028,2.38
Ⅰ类,24.3,8.09,7.79,325.7,6.4,0.4,0.028,0.004,2.11
Ⅰ类,24.2,7.78,8.44,341.9,22.8,0.81,0.014,0.018,2.13
Ⅱ类,26.7,7.73,7.03,251.7,156.3,1.73,0.003,0.036,4.1
Ⅱ类,28.8,7.39,6.48,249.0,24.3,1.38,0.009,0.026,2.38
Ⅲ类,32.0,7.06,5.42,116.3,7.5,3.98,0.029,0.097,1.25
Ⅱ类,32.8,7.62,9.3,97.3,10.8,2.91,0.003,0.068,0.93
Ⅱ类,32.5,7.54,9.12,139.6,31.1,1.89,0.009,0.032,2.82
Ⅱ类,31.0,6.84,7.91,107.3,41.5,2.0,0.006,0.03,2.08
Ⅳ类,31.7,7.49,4.91,266.3,27.4,4.13,0.002,0.077,1.18
Ⅱ类,31.0,6.7,6.71,77.1,15.9,1.82,0.009,0.046,0.66
Ⅱ类,29.9,6.89,7.06,69.7,12.9,2.54,0.011,0.044,0.68
Ⅳ类,33.1,7.2,6.74,180.8,23.6,6.94,0.091,0.097,1.56
Ⅱ类,30.6,7.09,7.44,73.8,7.9,1.38,0.003,0.023,1.22
Ⅱ类,31.9,6.77,6.04,152.6,14.5,2.77,0.114,0.055,0.97
Ⅳ类,33.0,6.78,3.97,165.1,25.3,4.96,0.605,0.166,2.51
劣Ⅵ类,31.4,9.2,10.54,11167.7,19.2,9.4,0.006,0.277,1.11
Ⅱ类,32.7,7.6,8.52,108.5,15.9,2.84,0.01,0.029,0.5
Ⅲ类,31.8,7.4,5.65,172.2,7.9,4.06,0.086,0.112,1.91
Ⅱ类,30.0,7.23,7.02,101.3,20.9,2.42,0.001,0.038,1.02
Ⅳ类,32.2,7.95,7.72,259.3,3.9,2.68,0.006,0.244,2.97
Ⅱ类,30.2,7.82,8.76,97.8,20.1,1.66,0.002,0.025,0.61
Ⅱ类,29.7,7.22,7.72,86.7,5.5,1.97,0.005,0.036,0.82
Ⅱ类,31.3,7.4,9.02,261.4,15.8,3.16,0.204,0.067,0.72
Ⅲ类,26.5,7.7,5.9,188.0,37.4,4.01,0.061,0.055,1.19
Ⅲ类,32.5,8.29,10.02,371.1,17.1,4.5,0.003,0.047,0.86
Ⅲ类,26.4,7.87,7.32,385.8,151.0,1.71,0.017,0.116,3.38
Ⅱ类,31.2,7.75,7.3,793.3,5.3,1.38,0.021,0.019,1.49
Ⅲ类,30.5,7.79,7.6,375.8,14.9,4.64,0.033,0.011,0.94
Ⅲ类,31.7,7.86,7.62,277.9,9.7,4.2,0.038,0.036,1.42
Ⅱ类,29.3,8.12,7.89,555.0,18.4,1.04,0.026,0.024,1.79
Ⅳ类,33.8,7.36,4.67,514.6,54.2,4.11,0.001,0.093,1.68
Ⅱ类,31.2,7.98,7.03,636.4,3.6,2.56,0.003,0.039,0.58
Ⅲ类,25.2,7.97,7.01,400.9,123.2,2.34,0.078,0.186,2.17
Ⅰ类,20.1,8.33,8.55,229.6,15.2,1.08,0.022,0.009,0.88
Ⅳ类,31.5,7.22,4.37,533.3,13.9,5.03,0.162,0.043,1.43
Ⅱ类,23.2,7.81,8.43,358.9,22.0,1.17,0.007,0.042,2.78
Ⅰ类,21.6,8.33,8.73,410.9,8.3,0.38,0.025,0.008,1.02
Ⅱ类,23.5,8.71,9.17,182.7,4.3,1.68,0.013,0.025,0.84
Ⅱ类,27.7,8.01,7.12,383.0,21.3,1.95,0.02,0.056,1.79
Ⅰ类,25.6,8.1,11.49,282.2,11.7,0.71,0.003,0.009,0.81
Ⅱ类,28.6,7.63,10.19,286.6,9.4,1.11,0.039,0.035,1.46
Ⅱ类,26.1,7.94,7.49,402.4,25.4,0.72,0.147,0.041,1.61
Ⅱ类,27.3,8.2,7.32,478.4,14.1,0.49,0.004,0.015,1.35
Ⅱ类,22.0,7.72,7.9,98.0,32.7,2.69,0.028,0.062,1.44
Ⅱ类,24.4,7.69,6.62,386.5,12.2,0.92,0.015,0.038,2.98
Ⅰ类,23.8,7.99,8.17,236.9,16.1,0.87,0.014,0.019,1.56
Ⅱ类,24.8,8.16,7.9,280.5,12.1,0.83,0.001,0.046,1.72
Ⅱ类,24.9,7.76,7.47,346.5,83.4,2.3,0.11,0.088,1.64
Ⅲ类,28.5,7.83,6.71,422.2,8.5,4.17,0.142,0.12,10.39
Ⅲ类,26.7,7.96,6.69,382.8,25.0,2.21,0.071,0.151,2.15
Ⅲ类,31.0,7.69,7.34,324.1,21.5,2.34,0.018,0.121,1.47
Ⅳ类,32.7,7.45,4.62,1157.9,16.7,4.99,0.043,0.122,1.07
Ⅲ类,31.2,7.69,6.89,402.5,27.6,1.91,0.033,0.125,2.7
Ⅱ类,21.9,8.24,7.22,759.3,20.3,2.29,0.001,0.018,1.37
Ⅰ类,19.4,7.58,8.4,251.8,34.5,1.25,0.017,0.018,0.6
Ⅰ类,19.8,7.94,8.01,193.7,18.7,0.6,0.006,0.012,0.73
Ⅳ类,31.6,7.32,4.1,305.2,21.7,5.72,0.006,0.068,0.73
Ⅱ类,28.3,8.33,8.27,417.1,2.9,1.02,0.013,0.024,4.0
Ⅲ类,33.6,7.85,11.69,457.6,8.7,4.7,0.082,0.097,1.77
Ⅲ类,33.0,7.56,6.78,450.2,13.8,1.72,0.021,0.116,2.28
Ⅱ类,31.0,7.78,6.56,381.5,7.7,1.72,0.016,0.034,2.58
Ⅰ类,30.4,8.48,7.94,146.7,145.1,1.27,0.003,0.013,1.03
Ⅱ类,28.6,8.03,6.57,449.4,17.9,1.35,0.034,0.092,2.26
Ⅲ类,32.7,7.81,8.1,474.1,5.2,4.73,0.012,0.148,0.66
Ⅰ类,24.8,7.76,7.86,274.4,54.1,0.96,0.002,0.014,1.3
Ⅱ类,28.7,8.74,7.74,248.8,3.7,1.67,0.002,0.012,0.19
Ⅰ类,20.1,8.47,8.54,278.3,51.0,0.86,0.006,0.017,1.5
Ⅰ类,29.6,8.01,8.31,352.3,10.6,1.39,0.004,0.012,0.87
Ⅰ类,23.1,8.19,7.76,361.1,41.7,1.73,0.011,0.003,1.79
Ⅰ类,24.1,8.05,7.64,337.3,21.6,1.32,0.005,0.02,1.26
Ⅱ类,29.6,8.15,6.88,388.7,11.2,1.39,0.006,0.015,0.94
Ⅱ类,27.8,8.25,8.01,425.6,13.3,3.6,0.008,0.03,0.69
Ⅱ类,32.0,8.4,10.21,337.5,7.6,2.1,0.003,0.011,0.55
Ⅲ类,25.1,7.71,7.4,280.9,101.0,2.56,0.242,0.113,1.97
Ⅱ类,35.0,8.09,7.42,433.6,12.4,3.26,0.206,0.07,0.43
Ⅲ类,32.9,7.84,6.54,566.3,9.7,4.71,0.06,0.135,1.83
Ⅱ类,23.5,8.05,7.98,230.6,170.2,2.66,0.006,0.071,3.17
Ⅱ类,23.1,7.62,7.72,215.5,83.4,2.37,0.005,0.087,3.24
Ⅲ类,26.3,7.49,6.73,299.0,22.4,3.46,0.057,0.109,4.18
Ⅰ类,31.1,8.28,9.46,411.6,9.4,1.79,0.016,0.013,1.13
Ⅱ类,21.4,7.97,8.38,213.7,64.2,1.06,0.004,0.059,1.54
Ⅱ类,22.2,7.36,7.56,245.1,125.8,2.53,0.191,0.085,2.45
Ⅲ类,23.6,7.92,7.88,234.6,141.4,3.06,0.005,0.109,2.09
Ⅱ类,23.6,8.26,8.58,400.7,49.1,1.44,0.01,0.04,2.14
Ⅱ类,32.6,8.02,9.29,572.9,21.1,2.27,0.01,0.069,2.1
Ⅰ类,23.1,8.12,7.84,489.1,7.8,0.67,0.02,0.013,0.78
Ⅱ类,23.5,8.13,7.73,323.1,19.6,1.2,0.052,0.088,2.86
Ⅳ类,29.5,7.56,4.49,514.9,4.6,3.74,0.019,0.066,0.43
Ⅲ类,36.1,8.61,14.27,399.0,10.6,4.28,0.008,0.133,0.53
Ⅱ类,31.6,7.98,7.81,375.8,3.1,1.66,0.009,0.023,1.14
Ⅱ类,32.0,8.0,6.93,372.7,17.7,1.09,0.014,0.024,1.29
Ⅱ类,31.3,8.0,7.24,259.9,6.8,2.42,0.012,0.039,0.98
Ⅱ类,30.4,8.31,13.73,391.6,5.3,3.44,0.047,0.05,1.15
Ⅱ类,16.9,8.18,8.36,196.3,67.3,1.63,0.008,0.028,2.98
Ⅲ类,28.3,7.68,7.29,305.8,58.6,2.99,0.106,0.124,2.72
Ⅲ类,28.6,7.74,7.09,309.2,49.6,2.35,0.012,0.112,2.35
Ⅳ类,31.8,7.61,3.66,534.5,61.4,4.94,0.202,0.175,0.66
Ⅲ类,34.2,8.05,9.87,408.7,136.6,5.5,0.005,0.087,0.28
Ⅰ类,16.7,8.45,9.28,362.1,45.3,0.59,0.022,0.01,0.56
Ⅰ类,15.6,8.25,7.95,232.7,19.6,0.23,0.008,0.01,0.41
Ⅱ类,13.9,8.48,6.81,253.4,13.0,0.78,0.013,0.007,0.38
劣Ⅵ类,16.3,8.18,6.87,1037.1,1036.0,7.56,1.199,0.435,3.73
Ⅱ类,24.4,7.76,7.09,283.7,112.8,1.63,0.103,0.086,2.55
Ⅲ类,24.1,7.71,6.6,232.7,318.9,3.27,0.489,0.103,5.69
Ⅱ类,27.7,8.72,8.74,307.5,8.5,2.48,0.009,0.02,0.35
Ⅱ类,23.5,7.37,8.96,427.5,1.2,1.38,0.009,0.041,1.9
Ⅲ类,24.9,7.96,6.07,615.7,4.8,2.13,0.056,0.175,4.85
Ⅱ类,25.3,8.02,6.15,308.9,10.3,0.61,0.014,0.007,0.72
Ⅱ类,24.9,7.84,9.67,311.5,5.7,0.84,0.006,0.044,1.76
Ⅲ类,26.9,7.73,5.26,720.3,6.0,2.45,0.234,0.173,6.54
Ⅱ类,28.2,8.1,8.59,416.9,455.5,0.54,0.001,0.036,4.42
Ⅰ类,30.4,8.3,7.55,283.9,5.1,1.08,0.008,0.011,2.83
Ⅱ类,31.3,8.17,13.92,343.8,18.0,1.86,0.033,0.024,3.15
Ⅰ类,20.6,8.09,7.82,440.8,3.2,0.73,0.093,0.012,5.31
Ⅱ类,26.0,8.4,7.92,449.6,12.9,0.88,0.004,0.044,5.47
