水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
劣Ⅵ类,29.4,7.71,1.28,1096.6,51.2,5.7,1.984,0.303,4.71
Ⅱ类,31.8,8.2,10.58,717.2,7.7,3.66,0.191,0.026,2.4
Ⅳ类,26.7,7.58,3.26,1002.2,50.8,1.97,0.002,0.086,26.29
劣Ⅵ类,25.3,7.44,0.72,660.3,10.9,4.82,2.005,0.384,5.73
劣Ⅵ类,27.4,7.54,6.04,640.3,14.2,6.78,0.213,0.431,5.64
Ⅴ类,26.5,8.25,6.9,471.8,12.9,8.21,0.045,0.33,7.62
Ⅳ类,27.8,7.61,4.35,614.9,14.3,6.78,0.623,0.288,5.06
劣Ⅵ类,28.9,8.06,11.69,550.8,9.2,8.48,0.025,0.507,6.0
劣Ⅵ类,28.8,7.34,0.84,1022.6,1.6,3.12,0.044,0.13,2.48
Ⅴ类,25.6,7.43,2.59,739.4,59.6,6.38,0.171,0.277,5.18
Ⅲ类,30.3,7.7,5.09,759.1,48.3,2.96,0.244,0.09,4.22
劣Ⅵ类,29.5,7.7,1.12,1174.2,83.4,7.53,0.435,0.254,4.22
Ⅳ类,30.0,8.43,9.22,1054.2,34.9,6.01,0.219,0.18,2.94
Ⅲ类,31.0,8.03,6.56,626.6,25.1,2.21,0.075,0.15,2.88
Ⅱ类,30.7,8.78,8.92,262.8,1.5,2.16,0.01,0.006,0.29
Ⅳ类,28.9,7.93,4.45,474.4,1.9,1.93,0.014,0.034,1.8
Ⅲ类,31.3,7.8,7.16,730.9,19.5,2.18,0.043,0.182,2.86
Ⅰ类,30.5,8.07,9.9,531.1,4.7,1.12,0.004,0.01,3.33
Ⅲ类,31.4,8.0,7.87,873.5,30.5,1.85,0.312,0.119,7.37
Ⅴ类,31.4,7.57,2.5,1392.6,139.7,4.16,0.081,0.278,7.42
Ⅳ类,33.7,8.1,23.09,1134.2,23.8,6.45,0.022,0.047,7.04
Ⅲ类,30.7,7.88,6.4,1504.0,100.3,3.72,0.738,0.148,6.46
Ⅳ类,31.7,7.87,5.57,1986.8,53.9,4.39,0.51,0.224,8.22
Ⅳ类,32.8,7.81,4.18,1153.0,50.4,4.3,0.004,0.238,3.83
Ⅳ类,32.4,7.7,6.29,775.0,63.6,7.83,0.004,0.184,3.37
Ⅲ类,26.7,8.01,7.9,717.4,123.5,2.3,0.097,0.179,4.38
Ⅳ类,23.7,7.68,7.05,1393.0,142.0,3.7,0.098,0.218,7.38
劣Ⅵ类,30.6,7.53,1.16,1190.2,13.0,3.98,0.381,0.087,0.68
Ⅳ类,29.5,7.48,3.9,747.0,35.4,7.32,0.35,0.248,2.0
Ⅱ类,30.9,8.44,9.43,852.2,5.2,2.66,0.017,0.013,4.45
Ⅲ类,32.0,7.75,5.86,638.2,2.9,2.78,0.012,0.069,1.19
Ⅳ类,31.2,7.76,4.92,1635.0,17.2,3.54,0.025,0.143,2.54
Ⅲ类,30.6,7.43,5.47,347.5,7.4,2.55,0.008,0.033,0.75
Ⅲ类,33.4,7.56,5.87,809.4,25.9,4.33,0.383,0.149,4.01
Ⅱ类,29.4,8.32,7.31,364.6,3.4,1.78,0.002,0.013,1.21
Ⅰ类,30.6,8.48,7.75,265.7,2.6,1.71,0.005,0.009,0.74
劣Ⅵ类,30.2,7.48,1.6,1276.0,48.0,4.8,0.08,0.093,0.96
Ⅲ类,27.6,7.98,8.28,1230.3,16.8,4.86,0.052,0.058,1.22
Ⅲ类,32.0,7.85,5.71,366.8,7.1,3.7,0.007,0.038,0.52
Ⅲ类,28.5,7.18,7.07,187.3,26.7,3.63,0.048,0.142,1.69
Ⅲ类,28.3,7.67,5.93,155.6,33.3,3.03,0.05,0.15,1.32
Ⅱ类,27.5,7.38,7.81,119.3,21.8,2.44,0.031,0.072,0.93
Ⅳ类,31.8,7.65,3.51,710.7,21.8,3.37,0.016,0.073,0.44
Ⅳ类,30.9,7.64,4.59,1267.0,18.3,5.03,0.166,0.088,3.55
Ⅳ类,32.2,7.33,4.26,644.1,32.5,2.9,0.342,0.109,1.98
Ⅱ类,32.2,8.13,10.86,615.0,6.3,2.84,0.024,0.032,1.09
Ⅴ类,31.9,7.56,2.61,798.5,16.0,3.22,0.327,0.124,4.11
Ⅲ类,31.9,8.37,14.66,934.1,14.9,4.77,0.027,0.04,0.81
Ⅳ类,28.6,8.26,4.17,281.8,3.3,3.01,0.009,0.021,0.28
