水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,24.6,6.97,6.77,112.8,10.4,1.9,0.037,0.028,1.31
Ⅲ类,28.4,6.41,5.79,170.6,6.5,1.81,0.118,0.029,1.99
Ⅳ类,30.2,6.27,4.52,157.5,2.2,2.01,0.062,0.045,2.23
Ⅴ类,31.1,7.11,2.49,322.0,31.4,4.39,0.296,0.086,1.55
Ⅳ类,31.0,7.52,3.52,430.8,25.3,3.37,0.039,0.071,2.68
Ⅳ类,31.3,7.31,3.09,468.4,23.1,4.22,0.49,0.114,4.47
Ⅳ类,31.4,7.24,3.8,335.1,26.0,4.03,0.395,0.051,1.77
Ⅱ类,31.4,8.43,6.28,294.9,10.5,3.89,0.024,0.046,2.29
Ⅱ类,30.7,7.08,6.03,151.7,18.1,3.43,0.162,0.09,2.64
Ⅴ类,30.5,6.81,2.6,166.1,17.7,2.78,0.059,0.071,2.94
劣Ⅵ类,32.3,6.75,1.68,243.0,19.8,5.88,0.052,0.1,1.5
Ⅳ类,29.1,7.14,4.61,451.6,15.0,4.46,0.322,0.184,4.35
Ⅲ类,30.8,7.52,5.1,468.2,12.0,5.33,0.16,0.127,3.42
Ⅳ类,31.1,7.15,3.95,361.1,14.0,3.56,0.119,0.172,2.58
Ⅲ类,30.7,7.22,6.1,313.4,17.2,3.28,0.301,0.17,2.76
Ⅱ类,28.2,7.61,6.77,160.6,17.5,1.84,0.064,0.08,1.93
Ⅲ类,29.4,7.6,5.76,248.0,9.5,4.07,0.073,0.143,2.32
Ⅱ类,29.6,7.4,7.32,152.6,4.7,1.55,0.03,0.029,1.28
Ⅲ类,29.6,7.12,5.45,256.4,40.2,4.38,0.221,0.199,3.34
Ⅱ类,30.8,7.24,7.79,202.6,8.2,2.59,0.006,0.095,2.08
Ⅱ类,29.7,7.34,7.1,171.5,4.8,1.43,0.023,0.054,1.81
Ⅲ类,28.2,6.84,5.66,143.1,13.6,1.71,0.022,0.071,1.53
Ⅱ类,26.5,7.18,6.4,148.0,4.3,0.96,0.017,0.026,1.3
Ⅲ类,28.6,7.19,5.71,167.8,16.9,0.66,0.036,0.038,1.6
Ⅲ类,24.7,6.67,5.02,49.1,21.1,0.96,0.049,0.039,1.17
Ⅱ类,25.7,7.0,7.3,53.2,9.9,1.94,0.02,0.037,0.74
Ⅴ类,31.4,7.24,2.46,973.0,17.0,3.55,0.196,0.119,1.69
Ⅱ类,30.4,8.98,9.31,51.4,5.7,1.95,0.005,0.017,0.34
Ⅳ类,31.1,7.67,4.8,21873.7,2236.8,3.43,0.059,0.067,1.39
Ⅲ类,30.6,7.51,5.6,1056.0,22.0,4.91,0.179,0.142,2.46
Ⅲ类,30.3,7.27,5.31,135.0,33.9,2.35,0.138,0.097,1.92
Ⅱ类,30.6,7.11,6.12,127.5,5.0,2.77,0.068,0.05,1.62
Ⅱ类,29.3,6.91,7.17,95.0,21.2,1.41,0.023,0.05,1.78
Ⅰ类,29.4,8.08,8.39,53.7,3.2,1.62,0.029,0.009,0.65
Ⅱ类,30.0,7.05,6.62,111.6,15.4,1.59,0.051,0.067,1.84
Ⅱ类,26.2,6.97,7.86,39.1,22.9,1.68,0.054,0.049,0.67
Ⅱ类,30.8,7.26,6.99,154.5,3.3,1.67,0.039,0.044,2.13
Ⅱ类,24.8,7.27,8.73,30.3,4.8,1.56,0.197,0.012,0.33
Ⅲ类,29.8,7.86,5.77,370.3,36.7,5.02,0.135,0.09,0.85
Ⅴ类,29.4,6.91,2.63,301.6,36.8,7.53,1.509,0.082,4.12
劣Ⅵ类,29.5,7.26,1.68,439.5,38.4,5.43,0.288,0.135,2.73
Ⅴ类,28.0,7.15,2.3,397.3,30.6,3.59,0.701,0.159,4.61
Ⅴ类,28.0,6.71,2.08,216.8,47.4,6.04,1.362,0.138,4.13
劣Ⅵ类,28.8,6.82,1.14,310.5,54.2,6.87,0.91,0.138,2.78
Ⅴ类,29.7,8.54,6.3,290.8,33.7,5.14,0.04,0.107,1.18
劣Ⅵ类,28.8,6.55,0.78,322.9,37.9,5.77,1.418,0.161,3.62
Ⅳ类,27.6,6.93,4.92,108.2,24.8,3.94,0.382,0.098,2.81
Ⅴ类,29.4,7.04,2.09,522.9,51.5,5.72,0.846,0.187,5.15
Ⅴ类,26.4,6.27,4.53,153.2,32.3,5.04,0.941,0.111,2.97
Ⅳ类,28.5,8.78,6.89,252.4,29.2,5.37,0.019,0.077,0.88
Ⅳ类,28.7,8.19,7.06,349.9,36.5,4.66,0.049,0.063,0.4
Ⅳ类,29.2,7.39,3.09,463.6,14.8,3.05,0.195,0.06,1.87
劣Ⅵ类,28.9,7.06,1.66,430.7,35.4,6.71,0.753,0.163,3.45
Ⅲ类,29.5,7.75,5.47,241.3,34.6,1.75,0.087,0.078,1.57
Ⅱ类,27.1,7.06,6.21,100.5,26.8,2.2,0.053,0.049,1.39
Ⅳ类,29.2,7.3,3.75,356.0,47.7,4.99,0.222,0.086,1.54
Ⅳ类,27.7,7.32,3.31,387.7,15.3,3.57,0.112,0.074,1.96
Ⅲ类,27.8,7.08,5.04,127.5,20.3,3.04,0.101,0.053,1.53
劣Ⅵ类,29.5,6.97,1.47,313.9,32.8,5.61,0.362,0.075,1.67
Ⅳ类,28.3,7.37,3.58,434.9,29.2,4.28,0.099,0.148,1.44
Ⅴ类,29.0,7.73,2.5,830.6,15.5,5.28,0.254,0.118,2.31
劣Ⅵ类,28.6,7.29,1.89,386.6,25.0,4.0,0.095,0.144,1.28
Ⅴ类,30.1,7.24,2.94,435.5,23.5,3.78,0.06,0.083,1.87
Ⅲ类,30.0,7.43,5.11,418.3,23.5,3.12,0.053,0.082,1.51
Ⅳ类,29.8,7.7,5.05,870.2,12.6,6.38,0.294,0.046,1.52
Ⅴ类,30.3,7.21,2.05,355.6,23.5,3.58,0.001,0.073,2.03
Ⅲ类,29.5,8.52,7.65,617.2,15.4,5.14,0.033,0.034,0.47
Ⅱ类,29.2,6.69,6.61,145.9,33.6,2.18,0.01,0.048,1.39
Ⅳ类,29.5,7.18,4.25,306.0,43.1,5.2,0.068,0.058,1.59
劣Ⅵ类,30.7,6.98,1.96,299.8,39.6,5.69,0.047,0.115,4.35
Ⅲ类,29.3,7.6,5.44,295.3,36.0,2.93,0.053,0.057,2.19
Ⅲ类,27.9,7.76,5.15,286.0,44.7,2.23,0.054,0.062,1.18
Ⅳ类,28.0,7.25,3.56,634.3,16.8,3.09,0.467,0.185,4.23
Ⅳ类,30.2,7.75,4.01,1487.9,9.6,5.62,0.109,0.096,1.52
Ⅳ类,30.3,8.81,9.07,1474.4,201.9,7.11,0.033,0.108,1.13
劣Ⅵ类,28.5,8.19,1.01,1403.3,7.7,6.38,0.059,0.058,0.6
Ⅱ类,26.7,7.12,6.87,426.9,24.8,3.34,0.022,0.042,1.31
Ⅲ类,29.2,7.63,6.45,174.6,57.6,4.02,0.01,0.047,1.07
Ⅳ类,30.3,7.26,4.35,197.0,11.9,3.45,0.022,0.026,0.57
Ⅲ类,29.5,7.46,5.56,242.7,26.5,1.81,0.041,0.049,2.04
Ⅱ类,29.1,8.76,7.58,82.8,3.1,1.9,0.012,0.018,0.61
Ⅳ类,28.9,7.48,4.75,330.3,38.3,5.39,0.123,0.112,0.9
Ⅱ类,26.7,7.46,6.24,101.2,2.8,1.26,0.101,0.068,1.52
Ⅱ类,26.4,7.51,6.9,162.1,19.9,0.99,0.007,0.067,1.49
Ⅱ类,26.5,8.25,7.39,186.5,3.2,1.88,0.008,0.045,1.45
劣Ⅵ类,28.1,6.85,0.28,542.8,88.5,5.62,0.367,0.129,2.87
Ⅳ类,29.9,7.03,4.32,423.5,40.4,7.41,0.264,0.182,2.32
Ⅳ类,29.0,6.89,4.24,359.1,52.5,3.34,0.01,0.127,1.95
Ⅴ类,29.0,7.0,2.96,404.2,22.1,7.45,0.592,0.141,2.08
Ⅴ类,29.1,7.15,3.81,430.3,55.1,7.83,0.25,0.358,3.76
Ⅲ类,31.0,7.71,5.5,881.5,10.5,2.99,0.043,0.086,2.96
Ⅲ类,30.9,7.76,6.15,851.7,10.8,2.49,0.025,0.139,1.95
Ⅲ类,32.4,8.15,7.34,1106.3,30.1,5.66,0.108,0.065,1.38
Ⅲ类,31.0,7.76,5.96,263.8,30.2,3.94,0.13,0.099,1.99
Ⅳ类,30.1,7.41,4.32,697.1,2.8,6.29,0.011,0.16,0.68
Ⅳ类,28.0,7.55,3.09,832.0,21.2,2.35,0.014,0.089,2.82
Ⅴ类,29.1,7.0,3.43,876.1,23.5,7.49,0.926,0.354,4.53
Ⅳ类,29.9,8.14,3.71,1986.1,26.4,5.43,0.098,0.095,1.26
Ⅳ类,29.3,6.95,4.47,961.1,9.0,5.46,0.015,0.147,1.81
Ⅲ类,30.2,8.19,8.08,1214.6,11.8,4.77,0.044,0.086,1.94
劣Ⅵ类,30.3,9.01,11.05,366.2,10.4,5.31,0.008,0.055,0.66
Ⅱ类,25.1,7.5,7.9,81.6,21.3,2.49,0.036,0.04,2.05
劣Ⅵ类,30.0,9.03,7.16,267.7,14.5,4.45,0.017,0.034,0.66
Ⅱ类,26.8,7.88,8.33,108.1,31.7,2.64,0.031,0.039,1.19
Ⅲ类,16.8,6.95,5.39,77.1,3.8,2.22,0.005,0.005,0.99
Ⅱ类,29.9,7.91,7.09,101.3,3.5,1.62,0.006,0.042,0.33
Ⅲ类,27.7,6.67,5.4,88.5,38.7,3.59,0.134,0.069,3.45
Ⅱ类,28.9,9.0,9.27,162.5,2.5,2.28,0.01,0.033,0.83
劣Ⅵ类,28.6,7.92,1.59,1476.8,54.1,4.78,0.072,0.099,1.24
Ⅴ类,30.7,7.92,2.24,1453.3,14.1,5.06,0.033,0.098,1.15
Ⅲ类,31.1,8.46,6.28,709.9,6.7,5.2,0.042,0.053,0.77
Ⅲ类,29.2,7.69,5.29,236.3,31.9,1.62,0.037,0.045,1.87
Ⅱ类,25.2,7.55,7.6,183.4,11.4,1.72,0.009,0.027,1.32
Ⅳ类,28.5,7.36,3.74,206.2,12.9,3.12,0.038,0.053,1.59
Ⅲ类,27.2,7.53,5.88,209.5,15.5,1.84,0.082,0.032,1.02
Ⅱ类,25.0,6.95,7.05,72.5,88.9,2.4,0.109,0.037,1.52
Ⅳ类,29.6,7.2,3.47,264.2,20.3,7.01,0.05,0.1,2.39
Ⅱ类,26.0,7.56,6.45,194.4,25.7,1.48,0.103,0.089,1.83
Ⅲ类,28.7,7.22,6.19,279.3,49.4,4.04,0.257,0.118,2.77
Ⅳ类,27.6,7.56,4.82,449.9,9.6,4.25,0.404,0.103,2.85
Ⅳ类,28.4,7.33,4.82,196.0,14.9,3.23,0.004,0.036,1.35
Ⅲ类,30.0,6.82,5.54,93.4,9.1,1.44,0.015,0.059,1.24
Ⅱ类,30.8,7.15,6.0,2381.0,144.8,2.16,0.045,0.053,1.43
Ⅱ类,30.4,7.59,7.42,85.3,31.2,2.18,0.021,0.062,1.02
Ⅱ类,29.4,8.65,8.44,40.2,9.8,2.04,0.035,0.024,0.46
Ⅱ类,31.4,7.97,7.75,113.0,1.8,2.09,0.026,0.026,0.91
Ⅲ类,28.0,7.24,7.09,114.3,20.8,3.39,0.059,0.109,1.48
Ⅲ类,29.4,6.41,5.74,174.2,1.7,1.97,0.058,0.072,0.37
Ⅲ类,29.7,7.07,5.7,121.1,19.2,1.66,0.178,0.195,3.23
Ⅲ类,30.1,7.18,6.23,116.4,13.1,2.15,0.025,0.11,1.34
Ⅳ类,27.7,6.9,4.8,61.7,0.9,1.64,0.031,0.022,0.9
Ⅱ类,29.0,6.85,6.81,111.6,6.7,3.17,0.199,0.096,2.32
Ⅲ类,25.8,6.64,5.24,83.6,3.1,1.62,0.027,0.035,1.1
Ⅱ类,30.0,7.14,6.11,169.4,5.3,1.81,0.016,0.028,1.22
Ⅲ类,29.6,7.06,5.23,173.9,4.6,2.05,0.014,0.061,1.53
Ⅲ类,29.1,6.79,5.6,109.1,7.1,2.29,0.036,0.068,2.22
Ⅱ类,30.2,6.98,15.43,118.2,6.1,2.49,0.049,0.036,0.76
Ⅲ类,29.3,6.96,5.47,126.5,30.8,4.75,0.785,0.138,2.44
Ⅲ类,27.9,7.13,6.72,133.1,9.0,1.93,0.087,0.112,2.22
Ⅲ类,27.7,6.49,5.0,107.9,20.0,2.02,0.125,0.086,2.24
Ⅲ类,29.5,7.07,5.31,134.9,2.9,0.71,0.279,0.064,2.3
Ⅳ类,31.0,7.12,4.65,150.1,9.5,1.2,0.231,0.083,2.46
Ⅲ类,27.3,7.2,5.57,210.7,16.4,1.66,0.115,0.093,1.6
Ⅲ类,29.0,6.46,5.94,153.0,13.3,2.12,0.147,0.1,6.83
Ⅲ类,30.8,6.76,6.45,97.4,1.7,3.58,0.089,0.137,0.82
Ⅲ类,28.8,6.54,6.24,212.4,24.7,1.72,0.056,0.102,11.84
Ⅱ类,28.6,7.14,6.58,218.9,26.5,1.57,0.1,0.084,1.4
劣Ⅵ类,30.3,6.82,1.96,2804.1,190.3,3.57,0.34,0.215,3.15
Ⅳ类,29.2,6.49,4.16,169.4,24.7,2.41,0.391,0.17,3.98
Ⅳ类,28.0,6.73,4.31,159.4,9.2,1.75,0.167,0.165,5.49
Ⅳ类,30.4,6.8,4.4,228.1,9.0,2.26,0.129,0.07,1.73
Ⅲ类,29.5,6.7,5.96,96.4,19.3,1.67,0.063,0.065,1.52
Ⅱ类,28.0,6.95,7.39,74.0,13.8,1.7,0.03,0.038,1.11
Ⅱ类,28.2,6.7,6.42,39.9,11.8,1.26,0.015,0.037,0.95
Ⅱ类,30.0,6.67,6.18,62.4,13.3,1.88,0.193,0.049,1.4
Ⅱ类,29.4,6.85,6.48,102.1,7.7,2.0,0.096,0.075,1.46
Ⅱ类,29.8,6.76,7.92,84.8,173.4,2.19,0.035,0.032,1.07
Ⅱ类,29.3,6.88,6.65,91.2,7.2,2.15,0.032,0.05,1.15
Ⅲ类,29.0,7.04,5.84,73.3,23.3,3.44,0.116,0.145,2.04
Ⅱ类,26.3,7.46,7.92,266.4,23.2,1.48,0.027,0.078,1.83
Ⅳ类,30.7,6.93,4.23,673.4,102.0,3.48,0.094,0.147,1.74
Ⅲ类,28.5,7.18,6.92,59.9,5.3,2.65,0.049,0.104,1.69
Ⅲ类,29.0,7.08,6.24,54.1,20.5,1.91,0.03,0.103,1.62
Ⅲ类,29.1,6.67,5.65,68.8,28.6,1.96,0.09,0.11,1.9
Ⅳ类,28.7,6.35,4.75,191.0,19.0,4.02,0.129,0.084,2.43
Ⅳ类,31.6,6.96,4.38,141.2,8.9,2.11,0.174,0.071,1.7
Ⅱ类,30.5,7.09,6.25,99.4,17.2,2.58,0.051,0.051,1.5
Ⅲ类,29.5,7.99,5.9,176.3,17.8,1.99,0.073,0.072,1.82
Ⅱ类,31.3,7.46,7.28,156.1,20.1,2.26,0.247,0.075,1.29
Ⅳ类,27.4,6.82,4.87,108.1,23.5,3.3,0.12,0.071,1.66
Ⅱ类,27.8,7.11,7.33,165.0,15.6,1.63,0.044,0.04,0.84
Ⅲ类,25.8,6.9,6.31,141.1,104.5,3.18,0.094,0.119,1.25
Ⅱ类,26.1,7.79,6.64,245.4,20.0,2.67,0.086,0.079,1.2
Ⅳ类,27.2,7.64,4.16,358.7,19.1,2.95,0.612,0.133,3.12
Ⅲ类,28.6,7.59,6.01,291.6,6.1,2.54,0.339,0.128,2.25
Ⅳ类,26.8,7.45,3.68,395.2,18.0,2.76,0.216,0.138,1.28
Ⅱ类,27.1,6.64,6.59,84.9,50.2,3.12,0.258,0.069,1.49
Ⅱ类,29.2,7.56,6.36,313.6,18.5,2.27,0.079,0.072,1.22
Ⅱ类,28.7,7.73,6.41,304.3,36.5,2.14,0.002,0.068,1.96
Ⅲ类,25.8,6.5,6.6,54.8,184.0,4.03,0.168,0.156,1.33
Ⅲ类,28.1,6.71,5.68,108.6,6.1,0.98,0.009,0.027,0.87
Ⅲ类,27.0,7.08,6.18,115.0,35.5,1.6,0.008,0.113,2.54
Ⅲ类,27.1,7.26,5.15,202.7,32.9,3.23,0.129,0.085,1.52
Ⅲ类,29.9,7.29,5.9,326.7,19.2,3.84,0.267,0.098,1.97
Ⅱ类,29.7,7.88,7.28,378.4,20.1,2.41,0.056,0.07,1.0
Ⅳ类,28.9,7.2,4.04,356.8,9.2,3.35,0.277,0.06,2.04
Ⅲ类,30.6,8.45,6.51,203.0,6.5,4.64,0.09,0.041,1.11
Ⅳ类,29.7,6.35,4.59,118.1,8.8,2.82,0.004,0.065,2.1
Ⅱ类,27.5,6.74,6.3,72.6,15.9,2.42,0.224,0.074,1.26
Ⅲ类,29.6,6.81,5.31,131.4,13.2,2.11,0.067,0.084,1.66
Ⅱ类,29.4,7.27,7.2,114.9,5.1,1.56,0.063,0.032,0.98
Ⅱ类,30.0,7.27,6.72,146.3,24.8,1.67,0.046,0.037,1.54
Ⅲ类,29.9,7.42,5.76,144.6,8.1,2.26,0.112,0.101,1.68
Ⅳ类,29.3,7.15,4.82,125.8,10.2,4.05,0.104,0.103,1.84
Ⅲ类,30.7,7.22,5.35,127.8,5.7,2.82,0.074,0.129,1.52
Ⅱ类,30.6,7.24,6.16,101.3,14.8,2.9,0.116,0.1,1.31
Ⅱ类,28.6,7.43,6.42,140.1,25.3,2.42,0.258,0.068,0.98
Ⅱ类,27.6,7.03,6.76,91.0,9.6,2.02,0.083,0.021,0.76
Ⅱ类,28.2,7.36,6.71,178.4,28.6,1.49,0.031,0.031,0.94
Ⅲ类,30.9,7.41,5.39,241.9,9.3,1.37,0.056,0.056,1.84
Ⅱ类,26.6,7.21,7.02,99.7,26.7,1.68,0.154,0.076,1.14
Ⅱ类,24.8,7.21,7.29,83.2,5.6,1.31,0.023,0.023,0.82
Ⅱ类,29.8,8.26,11.62,107.9,3.7,2.13,0.006,0.019,2.61
Ⅱ类,28.6,7.42,7.48,128.2,11.3,1.7,0.065,0.046,1.16
Ⅲ类,31.6,7.28,5.63,159.7,12.3,1.49,0.086,0.049,1.21
Ⅲ类,30.4,7.16,5.42,142.9,6.6,3.81,0.075,0.05,1.2
Ⅳ类,29.2,7.23,4.91,155.2,10.0,3.6,0.142,0.046,1.03
Ⅱ类,29.2,6.87,6.31,74.2,12.9,2.56,0.129,0.061,1.1
Ⅲ类,30.6,7.13,6.13,113.2,27.7,2.61,0.279,0.101,1.5
Ⅳ类,30.0,7.04,3.96,193.8,15.9,3.57,0.894,0.054,2.09
Ⅱ类,30.7,7.45,6.66,141.8,10.1,1.83,0.054,0.048,1.19
Ⅲ类,27.9,7.16,5.39,175.6,19.2,3.56,0.142,0.153,1.74
Ⅱ类,30.0,7.16,7.4,135.4,23.4,1.73,0.07,0.047,1.28
Ⅲ类,27.4,7.1,5.06,142.4,41.4,3.39,0.341,0.116,3.37
Ⅳ类,26.4,6.59,7.69,45.6,100.6,5.81,0.188,0.282,2.13
Ⅱ类,23.6,7.02,8.28,37.3,11.3,1.3,0.003,0.026,0.8
Ⅲ类,28.7,7.5,7.26,102.7,33.5,3.2,0.727,0.098,1.75
Ⅲ类,28.7,6.74,5.55,83.2,24.5,3.39,0.228,0.095,1.7
Ⅲ类,27.4,6.46,5.5,97.0,11.6,1.44,0.233,0.042,1.3
Ⅳ类,29.7,6.5,5.65,109.8,18.6,3.43,0.101,0.094,1.28
Ⅲ类,28.7,6.95,5.33,260.8,18.2,1.87,0.316,0.058,1.21
Ⅱ类,29.1,7.27,6.62,144.2,11.5,2.72,0.028,0.098,1.44
Ⅱ类,26.4,6.68,6.6,86.8,16.4,1.87,0.104,0.036,1.4
Ⅱ类,28.8,6.83,7.1,267.9,7.8,1.49,0.046,0.024,0.81
Ⅲ类,29.6,7.16,5.97,138.7,15.1,2.26,0.081,0.089,1.29
Ⅱ类,30.8,7.71,13.13,1118.6,9.2,3.91,0.192,0.042,5.62
Ⅱ类,29.8,7.9,8.6,1191.9,1410.8,2.07,0.129,0.084,2.72
Ⅰ类,28.6,8.21,9.14,514.1,7.0,1.05,0.019,0.006,5.31
Ⅳ类,26.2,7.94,6.79,857.9,7.5,6.54,0.2,0.045,1.75
Ⅲ类,28.1,7.54,5.6,893.7,4.7,2.86,0.004,0.022,5.36
Ⅳ类,27.2,8.72,11.14,355.2,7.1,6.49,0.006,0.052,1.13
Ⅳ类,28.9,7.67,13.29,1323.8,9.6,6.17,0.056,0.293,4.13
Ⅱ类,27.8,7.86,6.32,649.9,5.6,1.12,0.01,0.012,17.56
Ⅳ类,26.6,7.64,3.91,1203.0,3.1,3.97,0.088,0.048,1.34
Ⅲ类,30.3,8.04,9.98,1322.2,4.9,4.53,0.01,0.056,2.68
Ⅳ类,31.6,7.58,10.56,4819.2,75.9,6.49,0.035,0.069,3.39
Ⅳ类,28.5,8.96,8.15,611.4,59.0,9.66,0.037,0.106,1.77
Ⅲ类,25.2,8.12,5.44,1167.4,73.5,5.07,0.159,0.117,4.86
劣Ⅵ类,28.9,7.65,0.78,3325.7,47.7,4.76,0.495,0.224,3.8
Ⅲ类,28.8,8.47,7.65,781.6,4.6,5.2,0.154,0.031,1.27
Ⅲ类,31.3,7.53,5.35,1628.9,15.0,3.52,0.061,0.038,11.24
Ⅳ类,29.9,7.56,4.23,659.1,18.0,4.9,0.045,0.075,1.38
Ⅴ类,30.9,7.62,2.83,2163.6,76.6,6.37,0.257,0.235,3.62
Ⅲ类,30.6,7.66,5.72,1480.0,12.0,4.66,0.166,0.109,1.63
Ⅲ类,29.7,8.33,13.53,1286.6,11.9,4.73,0.01,0.058,2.2
劣Ⅵ类,27.5,7.64,1.6,928.1,22.0,4.48,0.245,0.137,2.58
Ⅲ类,29.8,7.66,5.35,597.7,38.3,3.78,0.247,0.064,1.6
Ⅳ类,31.4,8.53,14.06,1461.8,33.4,8.69,0.019,0.12,1.32
Ⅲ类,30.1,7.38,7.94,1076.6,39.9,4.52,0.525,0.092,3.04
Ⅴ类,29.9,8.03,2.43,1058.0,16.2,5.14,0.063,0.181,4.03
Ⅲ类,30.0,7.67,6.61,1571.4,31.3,6.0,0.23,0.156,3.5
Ⅱ类,30.7,7.87,6.54,932.4,22.7,3.8,0.03,0.008,3.58
劣Ⅵ类,29.4,7.7,1.13,1088.0,54.7,5.48,1.89,0.279,4.58
Ⅱ类,31.4,8.07,10.35,718.9,7.9,3.48,0.101,0.026,2.3
Ⅳ类,26.1,7.56,3.52,1014.1,48.0,2.21,0.016,0.088,26.38
Ⅳ类,29.3,8.58,10.23,1009.8,19.1,6.88,0.072,0.097,2.34
劣Ⅵ类,24.6,7.44,0.66,659.0,11.6,4.85,2.343,0.411,5.84
劣Ⅵ类,26.9,7.51,4.66,647.6,0.6,6.96,0.79,0.491,5.97
Ⅴ类,26.6,8.36,11.96,465.6,9.8,6.74,0.138,0.324,8.07
劣Ⅵ类,27.9,7.5,6.19,582.0,6.8,8.58,0.018,0.517,6.0
劣Ⅵ类,28.3,7.33,0.71,1019.0,1.2,3.12,0.046,0.126,2.55
Ⅴ类,25.3,7.42,2.25,739.3,62.4,6.02,0.184,0.27,5.22
Ⅱ类,30.7,7.74,6.29,1410.9,104.2,2.75,0.056,0.066,3.16
Ⅲ类,25.4,8.23,6.09,1551.5,30.1,5.16,0.016,0.05,0.89
Ⅳ类,30.7,7.7,4.74,942.3,59.6,2.27,0.117,0.083,4.46
Ⅳ类,30.2,7.69,4.89,768.5,50.0,2.98,0.371,0.087,4.46
Ⅲ类,29.6,7.81,5.69,1143.3,68.7,2.99,0.054,0.135,4.36
Ⅳ类,29.5,7.8,8.98,2789.4,69.5,6.13,0.098,0.1,3.75
Ⅳ类,27.2,7.78,4.21,1936.3,207.5,3.82,0.043,0.099,1.84
Ⅱ类,24.5,8.18,9.16,1110.5,3.0,1.29,0.044,0.028,1.18
Ⅴ类,30.0,7.9,5.56,1693.8,25.4,4.94,1.228,0.303,5.35
Ⅳ类,30.3,7.9,5.25,1813.0,22.4,4.19,0.333,0.223,5.42
Ⅲ类,29.3,7.68,9.97,2750.7,39.5,5.56,0.1,0.051,2.25
Ⅴ类,32.3,7.27,14.37,9354.2,64.0,12.54,0.006,0.225,2.55
劣Ⅵ类,28.5,7.65,0.13,1207.4,69.4,7.6,0.775,0.243,5.16
Ⅴ类,29.3,7.81,2.9,1115.0,40.0,5.43,0.376,0.169,3.12
Ⅲ类,30.3,7.9,5.46,629.0,25.0,2.57,0.093,0.153,2.92
Ⅱ类,30.4,8.77,8.81,263.1,1.5,2.13,0.01,0.006,0.31
Ⅳ类,27.7,7.7,3.62,948.9,84.0,2.95,0.1,0.231,2.66
Ⅳ类,28.3,7.77,3.97,475.7,1.6,1.95,0.041,0.035,1.77
Ⅱ类,25.3,8.11,6.99,506.7,20.3,2.32,0.014,0.044,2.88
Ⅱ类,23.5,7.77,6.8,302.2,12.6,3.12,0.016,0.023,2.49
Ⅲ类,30.7,7.69,5.69,731.4,19.8,2.16,0.047,0.163,2.7
Ⅲ类,26.8,7.89,5.75,595.4,111.1,1.7,0.19,0.031,2.25
Ⅱ类,32.7,7.93,7.8,590.0,5.3,2.75,0.001,0.022,2.79
Ⅱ类,30.6,8.13,6.79,505.7,2.7,2.74,0.005,0.015,0.65
Ⅱ类,29.6,7.87,7.3,442.0,9.7,3.27,0.006,0.046,2.85
Ⅳ类,29.6,7.39,3.05,572.4,5.3,4.6,0.348,0.193,4.77
Ⅰ类,30.0,7.98,8.29,535.5,4.6,1.23,0.003,0.01,3.34
Ⅲ类,30.9,8.01,7.18,860.5,38.6,1.91,0.346,0.114,7.34
Ⅴ类,31.2,7.58,2.6,1363.9,152.0,4.05,0.044,0.259,7.14
Ⅳ类,32.1,7.88,6.04,1177.7,19.5,6.06,0.01,0.105,7.19
Ⅲ类,30.1,7.81,5.12,1497.0,99.9,3.83,0.858,0.15,6.65
Ⅳ类,31.7,7.88,5.21,1982.5,55.8,4.22,0.391,0.243,8.03
Ⅳ类,31.5,7.77,3.71,1081.7,44.8,4.36,0.008,0.199,3.79
Ⅳ类,31.7,7.86,4.74,1032.6,25.9,2.78,0.005,0.064,2.38
Ⅳ类,31.8,7.52,4.16,790.4,66.2,7.39,0.04,0.175,3.5
Ⅱ类,30.7,8.17,6.29,1020.5,116.2,2.35,0.003,0.07,3.57
Ⅲ类,26.5,8.0,7.77,722.1,186.3,2.22,0.082,0.186,4.12
Ⅴ类,27.9,7.47,2.11,1244.9,455.3,3.29,0.023,0.238,9.45
劣Ⅵ类,29.9,7.47,0.66,1188.9,8.2,4.13,0.374,0.082,0.63
Ⅳ类,29.1,7.49,4.1,774.0,29.0,7.17,0.368,0.232,1.85
Ⅱ类,31.1,8.35,9.25,861.3,5.3,2.4,0.015,0.009,4.33
Ⅱ类,32.5,7.92,6.16,892.7,20.3,3.09,0.016,0.049,2.32
Ⅲ类,32.0,7.75,5.79,636.7,4.3,2.76,0.004,0.064,1.25
Ⅳ类,31.0,7.76,4.96,1718.0,18.7,3.48,0.03,0.149,2.39
Ⅳ类,30.3,7.36,4.99,348.8,6.8,2.58,0.008,0.032,0.81
Ⅲ类,32.2,7.54,5.67,815.1,28.8,4.56,0.429,0.145,3.95
Ⅱ类,31.9,8.0,8.07,570.0,11.2,3.19,0.02,0.036,1.57
Ⅱ类,28.5,8.07,6.01,369.4,3.0,1.8,0.005,0.013,1.13
Ⅰ类,30.5,8.48,7.75,266.1,2.2,1.57,0.005,0.008,0.73
Ⅱ类,30.5,8.52,7.17,259.0,3.0,1.07,0.005,0.008,0.74
Ⅱ类,27.9,7.85,7.03,208.5,5.3,2.98,0.001,0.012,0.52
