水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅴ类,32.0,7.36,2.29,531.5,31.4,5.83,0.218,0.209,2.82
Ⅳ类,31.0,7.13,3.1,521.2,45.7,4.66,0.223,0.12,2.36
Ⅳ类,30.6,7.19,4.05,464.5,36.6,4.68,0.182,0.117,2.52
Ⅴ类,31.3,7.32,2.39,456.6,50.4,5.09,0.364,0.19,2.38
Ⅴ类,31.7,7.29,2.46,503.3,82.8,6.07,0.131,0.167,3.03
Ⅳ类,31.9,7.35,3.07,487.0,34.8,6.3,0.14,0.2,3.05
劣Ⅵ类,30.4,7.1,1.95,307.9,65.6,4.19,0.303,0.14,3.13
Ⅲ类,30.6,7.15,5.37,201.5,23.2,2.5,0.124,0.051,2.69
Ⅲ类,32.2,8.48,6.52,292.7,57.8,4.51,0.11,0.069,1.44
Ⅴ类,32.8,7.21,2.93,352.2,47.5,4.01,0.304,0.136,3.35
Ⅲ类,30.1,7.05,5.1,183.8,13.1,1.34,0.049,0.039,3.12
Ⅳ类,32.9,7.37,3.32,249.2,31.1,3.3,0.124,0.035,1.93
Ⅱ类,24.7,6.94,7.19,112.2,10.4,1.9,0.037,0.028,1.31
Ⅲ类,28.8,6.42,5.99,170.7,6.3,1.81,0.118,0.029,1.99
Ⅳ类,30.3,6.28,4.71,158.1,1.7,2.01,0.062,0.045,2.23
Ⅴ类,31.2,7.1,2.33,324.2,31.1,4.39,0.296,0.086,1.55
Ⅳ类,30.9,7.52,3.69,429.2,28.1,3.37,0.039,0.071,2.68
Ⅴ类,31.4,7.31,2.81,475.6,22.0,4.22,0.49,0.114,4.47
Ⅳ类,31.4,7.26,4.16,335.6,22.4,4.03,0.395,0.051,1.77
Ⅱ类,31.5,8.44,6.32,294.7,11.0,3.89,0.024,0.046,2.29
Ⅱ类,30.8,7.07,6.19,151.3,19.0,3.43,0.162,0.09,2.64
Ⅴ类,30.6,6.65,2.65,165.4,20.4,2.78,0.059,0.071,2.94
劣Ⅵ类,32.3,6.77,1.69,241.6,23.7,5.88,0.052,0.1,1.5
Ⅱ类,31.0,7.25,6.48,181.7,14.8,2.33,0.043,0.043,3.5
Ⅲ类,29.0,7.12,5.27,458.6,19.3,4.46,0.322,0.184,4.35
Ⅲ类,31.0,7.56,5.96,475.9,23.1,5.33,0.16,0.127,3.42
Ⅳ类,31.3,7.2,4.54,354.9,12.5,3.56,0.119,0.172,2.58
Ⅲ类,30.7,7.22,6.2,307.9,20.4,3.28,0.301,0.17,2.76
Ⅱ类,28.5,7.68,6.81,148.8,17.3,1.84,0.064,0.08,1.93
Ⅲ类,29.8,7.6,5.37,248.7,10.1,4.07,0.073,0.143,2.32
Ⅱ类,29.6,7.38,7.06,153.0,4.9,1.55,0.03,0.029,1.28
Ⅲ类,29.9,7.12,5.48,262.3,41.8,4.38,0.221,0.199,3.34
Ⅲ类,29.6,7.62,5.33,265.7,11.7,4.4,0.512,0.182,0.18
Ⅱ类,30.9,7.2,7.57,202.4,5.4,2.59,0.006,0.095,2.08
Ⅱ类,29.7,7.36,7.17,172.2,6.7,1.43,0.023,0.054,1.81
Ⅲ类,28.2,6.87,5.74,142.7,12.6,1.71,0.022,0.071,1.53
劣Ⅵ类,25.2,6.56,7.71,83.3,76.2,44.49,0.04,0.042,1.43
Ⅱ类,26.4,7.13,6.4,148.4,3.7,0.96,0.017,0.026,1.3
Ⅲ类,28.6,7.19,5.8,168.2,17.5,0.66,0.036,0.038,1.6
Ⅳ类,24.7,6.72,4.96,51.8,17.1,0.96,0.049,0.039,1.17
Ⅱ类,25.7,6.94,7.51,52.5,9.5,1.94,0.02,0.037,0.74
劣Ⅵ类,31.5,7.21,1.78,1050.0,15.7,3.55,0.196,0.119,1.69
Ⅲ类,30.1,7.71,5.4,26759.7,594.4,3.43,0.059,0.067,1.39
Ⅳ类,30.6,7.44,4.13,1062.8,25.9,4.91,0.179,0.142,2.46
劣Ⅵ类,31.7,9.08,17.2,315.1,24.2,3.61,0.016,0.081,2.34
Ⅲ类,30.4,7.3,5.46,135.0,34.4,2.35,0.138,0.097,1.92
Ⅱ类,30.6,7.14,6.21,127.7,4.9,2.77,0.068,0.05,1.62
Ⅱ类,29.7,6.9,7.21,95.7,20.2,1.41,0.023,0.05,1.78
Ⅰ类,29.7,8.43,8.62,53.5,2.7,1.62,0.029,0.009,0.65
Ⅱ类,30.0,7.07,6.29,111.1,16.4,1.59,0.051,0.067,1.84
Ⅱ类,26.4,6.98,7.82,39.4,21.2,1.68,0.054,0.049,0.67
Ⅱ类,30.9,7.29,7.12,153.5,3.6,1.67,0.039,0.044,2.13
Ⅱ类,24.8,7.29,8.79,29.3,5.2,1.56,0.197,0.012,0.33
Ⅲ类,29.9,7.96,6.36,372.2,39.5,5.02,0.135,0.09,0.85
Ⅴ类,29.4,6.89,2.87,302.4,41.0,7.53,1.509,0.082,4.12
劣Ⅵ类,29.4,7.28,1.86,439.7,42.0,5.43,0.288,0.135,2.73
Ⅴ类,28.2,7.19,2.25,385.4,27.8,3.59,0.701,0.159,4.61
Ⅴ类,28.0,6.71,2.22,218.0,54.1,6.04,1.362,0.138,4.13
劣Ⅵ类,28.8,6.83,1.31,310.8,55.3,6.87,0.91,0.138,2.78
Ⅴ类,29.7,8.61,6.51,292.0,33.1,5.14,0.029,0.106,1.25
劣Ⅵ类,28.9,6.56,1.21,322.7,42.0,5.77,1.418,0.161,3.62
Ⅳ类,27.7,6.94,4.94,107.2,23.6,3.94,0.382,0.098,2.81
Ⅳ类,29.4,7.06,3.37,523.6,48.0,5.72,0.846,0.187,5.15
Ⅳ类,26.9,7.35,6.08,291.8,29.9,5.04,0.475,0.097,2.08
Ⅳ类,28.5,8.76,6.95,246.7,28.3,5.37,0.02,0.072,0.95
Ⅳ类,28.8,8.21,7.18,347.2,33.4,4.66,0.043,0.063,0.44
Ⅳ类,29.4,7.41,3.5,463.8,15.0,3.05,0.195,0.06,1.87
劣Ⅵ类,29.0,7.08,1.96,424.7,21.7,6.71,0.753,0.163,3.45
Ⅲ类,29.6,7.76,5.54,242.9,39.4,1.75,0.087,0.078,1.57
Ⅱ类,27.2,7.07,6.19,100.9,32.9,2.2,0.053,0.049,1.39
Ⅳ类,29.3,7.31,3.95,357.4,51.7,4.99,0.222,0.086,1.54
Ⅴ类,27.8,7.3,2.93,415.8,13.6,3.57,0.112,0.074,1.96
Ⅳ类,27.9,7.08,4.98,130.2,19.9,3.04,0.101,0.053,1.53
劣Ⅵ类,29.6,6.96,1.43,312.8,36.1,5.61,0.362,0.075,1.67
Ⅳ类,28.3,7.36,3.91,435.5,41.1,4.28,0.099,0.148,1.44
Ⅴ类,29.1,7.77,2.94,824.9,16.4,5.28,0.254,0.118,2.31
Ⅴ类,28.6,7.29,2.03,386.8,24.8,4.0,0.095,0.144,1.28
劣Ⅵ类,29.0,7.87,0.15,1741.4,27.0,4.98,0.111,0.094,0.65
Ⅴ类,30.2,7.23,2.82,413.0,22.7,3.78,0.06,0.083,1.87
Ⅲ类,30.0,7.44,5.19,416.5,28.8,3.12,0.053,0.082,1.51
Ⅳ类,29.9,7.89,6.27,861.5,14.4,6.38,0.294,0.046,1.52
Ⅴ类,30.3,7.25,2.12,364.4,22.5,3.58,0.001,0.073,2.03
Ⅲ类,29.7,8.59,8.17,538.3,14.5,5.14,0.018,0.031,0.54
Ⅱ类,29.3,6.72,6.7,147.7,34.0,2.18,0.01,0.048,1.39
Ⅳ类,29.6,7.21,4.45,309.1,47.1,5.2,0.068,0.058,1.59
劣Ⅵ类,30.8,7.0,1.9,315.1,41.7,5.69,0.047,0.115,4.35
Ⅲ类,29.4,7.6,5.45,296.3,40.1,2.93,0.053,0.057,2.19
Ⅲ类,27.7,7.58,5.15,327.9,39.5,2.23,0.054,0.062,1.18
Ⅳ类,28.1,7.26,3.62,627.2,15.0,3.09,0.467,0.185,4.23
Ⅳ类,30.4,7.79,4.33,1483.9,9.8,5.62,0.109,0.096,1.52
Ⅳ类,30.4,8.86,9.47,1470.6,200.8,7.11,0.033,0.108,1.13
劣Ⅵ类,28.9,8.23,1.52,1405.5,8.9,6.38,0.059,0.058,0.6
Ⅱ类,26.8,7.13,6.86,426.5,23.4,3.34,0.022,0.042,1.31
Ⅲ类,29.3,7.72,6.63,175.3,59.2,4.02,0.01,0.047,1.07
Ⅳ类,30.4,7.14,3.52,196.7,10.4,3.45,0.022,0.026,0.57
Ⅲ类,29.6,7.47,5.61,243.0,26.2,1.81,0.041,0.049,2.04
Ⅱ类,29.0,8.77,7.68,80.9,2.8,1.9,0.012,0.018,0.61
Ⅲ类,29.1,7.66,6.4,333.2,38.5,5.39,0.123,0.112,0.9
Ⅱ类,26.8,7.41,6.25,101.6,3.0,1.26,0.101,0.068,1.52
Ⅱ类,27.0,7.89,7.01,175.1,17.1,0.99,0.007,0.067,1.49
Ⅱ类,26.8,8.55,7.78,183.2,3.4,1.88,0.008,0.045,1.45
劣Ⅵ类,28.1,6.86,0.46,548.1,84.1,5.62,0.367,0.129,2.87
Ⅳ类,29.9,7.01,3.73,394.5,50.8,7.41,0.264,0.182,2.32
Ⅳ类,29.0,6.9,4.28,357.2,47.5,3.34,0.01,0.127,1.95
Ⅳ类,29.0,7.01,3.06,405.4,22.2,7.45,0.592,0.141,2.08
Ⅴ类,28.8,7.17,4.21,441.5,70.2,7.83,0.25,0.358,3.76
Ⅲ类,31.1,7.72,5.57,881.8,12.0,2.99,0.043,0.086,2.96
Ⅲ类,30.9,7.78,6.32,851.9,11.9,2.49,0.025,0.139,1.95
Ⅲ类,32.6,8.18,7.5,1109.0,38.4,5.66,0.108,0.065,1.38
Ⅲ类,31.0,7.75,5.48,252.7,31.8,3.94,0.13,0.099,1.99
Ⅳ类,30.2,7.48,4.91,696.5,2.7,6.29,0.011,0.16,0.68
Ⅳ类,28.3,7.56,4.1,832.2,19.2,2.35,0.014,0.089,2.82
Ⅴ类,29.2,7.03,3.22,870.6,23.5,7.49,0.926,0.354,4.53
Ⅳ类,30.0,8.19,4.47,1986.0,25.2,5.43,0.098,0.095,1.26
Ⅲ类,29.5,7.54,5.09,962.0,9.1,5.46,0.015,0.147,1.81
Ⅲ类,30.5,8.21,8.63,1203.9,11.2,4.77,0.044,0.086,1.94
劣Ⅵ类,30.5,9.11,11.91,358.4,10.6,5.31,0.008,0.055,0.66
Ⅱ类,25.1,7.49,7.98,81.5,22.1,2.49,0.036,0.04,2.05
劣Ⅵ类,30.2,9.11,7.79,267.2,14.0,4.45,0.017,0.034,0.66
Ⅱ类,26.8,7.92,8.43,108.3,31.5,2.64,0.031,0.039,1.19
Ⅲ类,16.6,6.93,5.36,77.0,4.4,2.22,0.005,0.005,0.99
Ⅱ类,30.2,8.12,7.55,100.9,3.6,1.62,0.006,0.042,0.33
Ⅲ类,27.7,6.66,5.35,88.6,40.5,3.59,0.134,0.069,3.45
劣Ⅵ类,29.0,9.1,9.6,160.3,5.1,2.28,0.01,0.033,0.83
劣Ⅵ类,28.6,7.92,1.64,1479.0,53.2,4.78,0.072,0.099,1.24
Ⅴ类,30.8,7.98,2.6,1455.0,14.8,5.06,0.033,0.098,1.15
Ⅲ类,31.2,8.6,7.45,708.8,8.0,5.2,0.042,0.053,0.77
Ⅲ类,29.3,7.7,5.31,235.9,32.5,1.62,0.037,0.045,1.87
Ⅱ类,25.3,7.52,7.67,182.5,12.1,1.72,0.009,0.027,1.32
Ⅳ类,28.6,7.38,3.83,205.0,12.9,3.12,0.038,0.053,1.59
Ⅱ类,27.3,7.58,6.01,207.3,17.2,1.84,0.082,0.032,1.02
Ⅱ类,25.1,6.95,7.08,71.7,85.3,2.4,0.109,0.037,1.52
Ⅳ类,29.8,7.19,3.52,262.0,19.8,7.01,0.05,0.1,2.39
Ⅱ类,26.0,7.53,6.29,193.7,26.8,1.48,0.103,0.089,1.83
Ⅲ类,28.7,7.18,6.28,239.0,48.6,4.04,0.257,0.118,2.77
Ⅳ类,28.0,7.58,4.79,449.3,8.9,4.25,0.404,0.103,2.85
Ⅳ类,28.3,7.31,4.82,194.8,14.6,3.23,0.004,0.036,1.35
Ⅲ类,30.2,6.84,5.58,94.0,7.8,1.44,0.015,0.059,1.24
Ⅱ类,31.0,7.13,6.15,1328.3,155.4,2.16,0.045,0.053,1.43
Ⅱ类,30.5,7.52,7.16,89.4,18.5,2.18,0.021,0.062,1.02
Ⅱ类,29.6,8.68,8.54,40.2,4.5,2.04,0.035,0.024,0.46
Ⅱ类,31.5,8.17,7.93,113.2,1.8,2.09,0.026,0.026,0.91
Ⅲ类,28.3,7.17,7.77,112.8,24.6,3.39,0.059,0.109,1.48
Ⅱ类,29.7,6.42,6.66,180.2,2.3,1.97,0.058,0.072,0.37
Ⅲ类,29.7,7.08,5.73,121.7,19.6,1.66,0.178,0.195,3.23
Ⅲ类,30.1,7.19,6.24,133.3,15.5,2.15,0.025,0.11,1.34
Ⅳ类,27.7,6.87,4.55,61.1,1.0,1.64,0.031,0.022,0.9
Ⅱ类,29.1,6.88,6.78,112.1,7.8,3.17,0.199,0.096,2.32
Ⅲ类,25.8,6.64,5.17,83.8,3.0,1.62,0.027,0.035,1.1
Ⅱ类,30.5,7.35,7.44,170.0,8.8,1.81,0.016,0.028,1.22
Ⅲ类,29.8,7.1,5.51,173.8,3.9,2.05,0.014,0.061,1.53
Ⅲ类,29.1,6.8,5.62,107.9,7.3,2.29,0.036,0.068,2.22
Ⅱ类,30.0,7.1,15.85,117.0,4.4,2.49,0.049,0.036,0.76
Ⅲ类,29.6,6.98,5.62,126.4,31.1,4.75,0.785,0.138,2.44
Ⅲ类,27.9,7.13,6.67,133.4,7.7,1.93,0.087,0.112,2.22
Ⅲ类,27.8,6.53,5.07,108.4,19.9,2.02,0.125,0.086,2.24
Ⅲ类,29.4,7.0,5.37,134.8,3.4,0.71,0.279,0.064,2.3
Ⅳ类,31.1,7.15,4.96,149.8,10.0,1.2,0.231,0.083,2.46
Ⅲ类,28.0,7.03,5.28,206.6,19.1,1.66,0.115,0.093,1.6
Ⅲ类,29.2,6.53,5.99,153.4,20.3,2.12,0.147,0.1,6.83
Ⅲ类,30.9,6.76,6.77,96.8,1.6,3.58,0.089,0.137,0.82
Ⅲ类,28.7,6.53,6.18,218.2,26.5,1.72,0.056,0.102,11.84
Ⅱ类,28.7,7.13,6.61,215.3,30.2,1.57,0.1,0.084,1.4
Ⅳ类,30.2,6.75,3.62,389.9,176.7,3.57,0.34,0.215,3.15
Ⅳ类,29.3,6.31,3.91,168.8,26.4,2.41,0.391,0.17,3.98
Ⅳ类,28.4,6.72,4.38,157.8,9.0,1.75,0.167,0.165,5.49
Ⅳ类,30.6,6.89,4.44,227.4,8.5,2.26,0.129,0.07,1.73
Ⅲ类,29.5,6.72,5.89,101.8,19.2,1.67,0.063,0.065,1.52
Ⅱ类,28.2,6.97,7.36,72.1,14.0,1.7,0.03,0.038,1.11
Ⅱ类,28.3,6.73,6.43,39.9,13.6,1.26,0.015,0.037,0.95
Ⅱ类,30.0,6.74,6.05,63.2,13.8,1.88,0.193,0.049,1.4
Ⅱ类,29.4,6.85,6.5,102.5,7.5,2.0,0.096,0.075,1.46
Ⅱ类,29.9,6.8,6.78,83.6,673.7,2.19,0.035,0.032,1.07
Ⅱ类,29.5,6.94,6.68,88.7,7.6,2.15,0.032,0.05,1.15
Ⅲ类,29.0,7.05,5.86,72.8,23.4,3.44,0.116,0.145,2.04
Ⅱ类,26.6,7.47,7.77,260.7,30.8,1.48,0.027,0.078,1.83
Ⅳ类,30.7,6.94,4.66,288.7,112.9,3.48,0.094,0.147,1.74
Ⅲ类,28.4,7.13,6.78,59.6,4.9,2.65,0.049,0.104,1.69
Ⅲ类,28.9,7.17,6.26,54.3,23.6,1.91,0.03,0.103,1.62
Ⅲ类,29.2,6.68,5.81,69.0,29.3,1.96,0.09,0.11,1.9
Ⅳ类,28.7,6.33,4.82,190.4,26.6,4.02,0.129,0.084,2.43
Ⅳ类,31.8,7.01,4.39,141.8,9.7,1.99,0.141,0.074,1.64
Ⅱ类,30.7,7.1,6.47,98.6,18.4,2.58,0.051,0.051,1.5
Ⅲ类,29.2,7.95,5.18,175.0,22.4,1.99,0.073,0.072,1.82
Ⅲ类,31.3,7.45,5.95,156.3,22.4,2.26,0.247,0.075,1.29
Ⅲ类,27.6,6.89,5.4,104.3,21.8,3.3,0.12,0.071,1.66
Ⅱ类,28.2,7.21,7.48,159.0,14.3,1.63,0.044,0.04,0.84
Ⅲ类,26.0,6.82,6.19,137.0,102.4,3.18,0.094,0.119,1.25
Ⅱ类,26.2,7.77,6.63,237.2,20.3,2.67,0.086,0.079,1.2
Ⅳ类,27.2,7.61,4.11,357.9,23.4,2.95,0.612,0.133,3.12
Ⅲ类,28.8,7.6,6.09,296.4,6.6,2.54,0.339,0.128,2.25
Ⅳ类,27.0,7.47,3.68,392.4,23.5,2.76,0.216,0.138,1.28
Ⅱ类,27.2,6.64,6.54,87.1,45.7,3.12,0.258,0.069,1.49
Ⅱ类,29.3,7.59,6.37,311.2,16.6,2.27,0.079,0.072,1.22
Ⅱ类,28.7,7.73,6.41,304.5,36.1,2.14,0.002,0.068,1.96
Ⅲ类,28.8,6.77,6.33,86.7,47.1,2.51,0.008,0.033,0.82
Ⅲ类,26.1,6.52,6.52,58.1,159.5,4.03,0.168,0.156,1.33
Ⅲ类,28.1,6.72,5.65,108.6,5.1,0.98,0.009,0.027,0.87
Ⅲ类,27.8,7.16,6.14,115.7,16.5,1.6,0.008,0.113,2.54
Ⅲ类,27.1,7.25,5.11,201.0,34.9,3.23,0.129,0.085,1.52
Ⅳ类,30.2,7.27,4.54,324.5,18.5,3.84,0.267,0.098,1.97
Ⅱ类,29.9,7.88,6.48,376.3,27.4,2.41,0.056,0.07,1.0
Ⅳ类,29.1,7.21,4.24,343.7,9.5,3.35,0.277,0.06,2.04
Ⅲ类,30.7,8.57,6.11,202.1,6.9,4.64,0.09,0.041,1.11
Ⅳ类,29.7,6.37,4.58,116.8,8.4,2.82,0.004,0.065,2.1
Ⅱ类,27.8,6.75,6.36,73.9,17.9,2.42,0.224,0.074,1.26
Ⅱ类,28.7,7.18,6.3,130.6,13.5,2.76,0.155,0.079,1.33
Ⅲ类,29.8,6.84,5.44,132.0,12.9,2.11,0.067,0.084,1.66
Ⅱ类,29.6,7.26,7.39,115.0,4.9,1.56,0.063,0.032,0.98
Ⅱ类,30.0,7.32,6.79,147.8,23.2,1.96,0.05,0.038,1.52
Ⅲ类,30.1,7.47,6.06,141.2,8.2,2.26,0.112,0.101,1.68
Ⅳ类,29.4,7.15,4.52,125.5,10.1,4.05,0.104,0.103,1.84
Ⅲ类,30.8,7.23,5.45,127.8,5.1,2.82,0.074,0.129,1.52
Ⅱ类,30.5,7.24,6.05,101.9,16.1,2.9,0.116,0.1,1.31
Ⅱ类,29.0,7.49,6.59,139.9,25.5,2.42,0.258,0.068,0.98
Ⅱ类,28.0,7.01,7.08,97.5,8.7,2.02,0.083,0.021,0.76
Ⅱ类,28.7,7.44,6.98,196.6,28.2,1.49,0.031,0.031,0.94
Ⅲ类,30.9,7.42,5.4,242.0,9.4,1.37,0.056,0.056,1.84
Ⅱ类,26.8,7.2,7.01,101.4,28.0,1.68,0.154,0.076,1.14
Ⅱ类,24.8,7.21,7.32,83.4,5.5,1.31,0.023,0.023,0.82
Ⅱ类,30.2,8.47,12.44,108.1,2.8,2.13,0.006,0.019,2.61
Ⅱ类,28.8,7.46,7.53,128.3,10.6,1.7,0.065,0.046,1.16
Ⅲ类,31.7,7.29,5.76,155.5,13.1,1.49,0.086,0.049,1.21
Ⅲ类,30.7,7.16,5.91,140.6,6.3,3.81,0.075,0.05,1.2
Ⅲ类,29.4,7.25,5.07,154.9,10.9,3.6,0.142,0.046,1.03
Ⅱ类,29.6,6.89,6.66,77.1,14.2,2.56,0.129,0.061,1.1
Ⅲ类,30.6,7.12,5.98,114.6,31.0,2.61,0.279,0.101,1.5
Ⅳ类,30.2,7.09,4.1,190.6,18.3,3.57,0.894,0.054,2.09
Ⅱ类,30.7,7.45,6.71,141.7,9.3,1.83,0.054,0.048,1.19
Ⅲ类,28.0,7.14,5.34,171.6,20.3,3.56,0.142,0.153,1.74
Ⅱ类,30.2,7.16,8.57,143.1,23.4,1.73,0.07,0.047,1.28
Ⅲ类,27.4,7.11,5.08,143.5,44.8,3.39,0.341,0.116,3.37
Ⅳ类,26.5,6.59,7.41,46.0,113.6,5.81,0.188,0.282,2.13
Ⅱ类,23.8,7.02,8.33,37.5,10.7,1.3,0.003,0.026,0.8
Ⅲ类,29.0,7.51,7.28,102.3,27.9,3.2,0.727,0.098,1.75
Ⅲ类,28.7,6.9,5.82,84.6,25.0,3.39,0.228,0.095,1.7
Ⅲ类,27.7,6.52,5.49,100.7,11.2,1.44,0.233,0.042,1.3
Ⅳ类,29.6,6.45,5.51,105.4,19.9,3.43,0.101,0.094,1.28
Ⅲ类,28.8,6.95,5.3,260.3,16.7,1.87,0.316,0.058,1.21
Ⅱ类,29.2,7.27,6.54,142.9,13.4,2.72,0.028,0.098,1.44
Ⅱ类,26.5,6.71,6.63,86.4,16.4,1.87,0.104,0.036,1.4
Ⅱ类,28.9,6.86,6.7,265.1,7.9,1.49,0.046,0.024,0.81
Ⅲ类,29.3,7.4,8.03,139.0,23.7,2.83,0.055,0.134,0.24
Ⅲ类,29.7,7.16,5.96,138.4,13.9,2.26,0.081,0.089,1.29
Ⅱ类,31.1,7.76,13.99,1117.7,9.3,3.91,0.192,0.042,5.62
Ⅱ类,29.7,7.91,8.94,1200.7,1460.1,2.07,0.129,0.084,2.72
Ⅲ类,29.7,7.51,5.68,515.1,4.0,3.1,0.026,0.012,1.8
Ⅰ类,28.8,8.25,9.24,515.3,7.5,1.05,0.019,0.006,5.31
Ⅳ类,26.2,7.96,6.91,858.2,7.3,6.54,0.2,0.045,1.75
Ⅲ类,28.4,7.58,5.9,890.9,4.7,2.86,0.004,0.022,5.36
Ⅳ类,27.3,8.82,11.68,354.3,7.4,6.49,0.006,0.052,1.13
Ⅳ类,29.2,7.76,14.5,1310.4,9.3,6.17,0.056,0.293,4.13
Ⅱ类,28.1,7.88,6.47,646.9,4.7,1.12,0.01,0.012,17.56
Ⅳ类,27.0,7.7,4.45,1210.3,3.2,3.97,0.088,0.048,1.34
Ⅲ类,30.6,8.09,9.8,1320.0,4.7,4.53,0.01,0.056,2.68
Ⅳ类,31.7,7.6,11.12,4856.3,83.3,6.49,0.035,0.069,3.39
劣Ⅵ类,29.1,9.15,9.79,607.6,42.2,9.66,0.037,0.106,1.77
Ⅲ类,25.3,8.1,5.37,1168.4,71.9,5.07,0.159,0.117,4.86
劣Ⅵ类,29.0,7.67,1.34,3214.6,48.4,4.76,0.495,0.224,3.8
Ⅲ类,28.9,8.48,7.69,781.2,4.8,5.2,0.171,0.041,1.31
Ⅲ类,30.9,7.56,5.52,1596.7,13.4,3.52,0.061,0.038,11.24
Ⅳ类,30.1,7.62,4.64,656.3,20.2,4.9,0.045,0.075,1.38
Ⅳ类,30.9,7.62,3.09,2164.6,56.0,6.37,0.257,0.235,3.62
Ⅴ类,29.9,7.75,2.71,1533.0,27.1,7.61,0.442,0.188,3.72
Ⅲ类,30.7,7.69,6.06,1478.0,12.0,4.66,0.166,0.109,1.63
Ⅲ类,29.9,8.42,13.85,1319.2,11.8,4.73,0.01,0.058,2.2
劣Ⅵ类,27.6,7.66,1.87,928.2,21.2,4.48,0.245,0.137,2.58
Ⅲ类,30.1,7.73,5.68,597.3,39.4,3.78,0.247,0.064,1.6
Ⅳ类,31.7,8.62,15.56,1457.7,34.8,8.69,0.019,0.12,1.32
Ⅲ类,30.1,7.44,8.48,1078.1,37.4,4.52,0.525,0.092,3.04
Ⅳ类,30.0,8.3,4.03,1007.0,18.0,5.14,0.063,0.181,4.03
Ⅲ类,30.0,7.7,6.9,1575.1,30.7,6.0,0.23,0.156,3.5
Ⅱ类,31.4,7.98,7.67,945.8,23.7,3.8,0.03,0.008,3.58
劣Ⅵ类,29.4,7.7,1.14,1091.8,56.4,5.48,1.89,0.279,4.58
Ⅱ类,31.6,8.04,9.65,718.2,5.9,3.48,0.101,0.026,2.3
Ⅳ类,26.5,7.55,3.07,1009.0,52.9,2.21,0.016,0.088,26.38
Ⅳ类,29.4,8.61,11.3,1040.6,23.2,6.88,0.072,0.097,2.34
劣Ⅵ类,24.9,7.44,0.76,659.8,11.7,4.85,2.343,0.411,5.84
劣Ⅵ类,27.3,7.52,4.14,648.0,10.6,6.96,0.79,0.491,5.97
Ⅲ类,29.4,7.67,5.25,725.1,20.6,3.52,0.081,0.034,3.25
Ⅴ类,26.6,8.34,8.33,468.7,10.5,6.74,0.138,0.324,8.07
Ⅳ类,27.7,7.57,4.11,614.3,15.3,6.5,0.557,0.284,4.87
劣Ⅵ类,28.6,7.75,8.62,570.3,8.2,8.58,0.018,0.517,6.0
劣Ⅵ类,28.5,7.33,0.75,1021.7,1.3,3.12,0.046,0.126,2.55
Ⅴ类,25.5,7.43,2.38,739.0,49.7,6.02,0.184,0.27,5.22
Ⅱ类,30.8,7.76,6.55,1411.8,100.4,2.75,0.056,0.066,3.16
Ⅲ类,25.4,8.27,6.13,1557.5,29.2,5.16,0.016,0.05,0.89
Ⅳ类,30.7,7.74,4.79,942.8,61.0,2.27,0.117,0.083,4.46
Ⅳ类,30.3,7.69,4.96,763.3,51.0,2.98,0.371,0.087,4.46
Ⅲ类,29.7,7.82,5.83,1157.4,65.0,2.99,0.054,0.135,4.36
Ⅳ类,29.6,7.81,9.51,2789.4,63.2,6.13,0.098,0.1,3.75
Ⅳ类,27.2,7.79,4.61,1925.9,201.3,3.82,0.043,0.099,1.84
Ⅱ类,24.5,8.18,9.16,1111.1,5.0,1.29,0.044,0.028,1.18
Ⅳ类,30.0,7.87,5.41,1680.4,24.6,5.06,1.15,0.231,5.21
Ⅳ类,30.3,7.9,5.42,1809.8,23.2,4.12,0.368,0.234,5.42
Ⅲ类,29.4,7.7,10.41,2739.8,38.9,5.56,0.1,0.051,2.25
Ⅴ类,32.3,7.3,14.29,9321.5,120.0,12.54,0.006,0.225,2.55
劣Ⅵ类,28.9,7.67,0.33,1201.2,74.4,7.6,0.775,0.243,5.16
Ⅲ类,29.5,7.99,5.05,1094.6,29.8,5.43,0.376,0.169,3.12
Ⅲ类,30.6,7.89,5.64,638.6,24.6,2.57,0.093,0.153,2.92
Ⅱ类,30.7,8.77,8.89,262.9,1.5,2.13,0.01,0.006,0.31
Ⅳ类,27.5,7.72,4.28,944.5,99.5,2.95,0.1,0.231,2.66
Ⅳ类,28.7,7.85,4.11,479.8,2.3,1.95,0.041,0.035,1.77
Ⅱ类,25.6,8.14,6.98,505.2,25.6,2.32,0.014,0.044,2.88
Ⅱ类,24.0,7.82,6.84,306.3,12.8,3.12,0.016,0.023,2.49
Ⅲ类,30.9,7.75,6.28,730.1,19.8,2.16,0.047,0.163,2.7
Ⅱ类,27.1,7.88,6.04,589.1,13.7,1.7,0.19,0.031,2.25
Ⅱ类,32.8,7.9,8.09,589.9,5.0,2.75,0.001,0.022,2.79
Ⅱ类,30.6,8.14,6.86,505.4,2.8,2.74,0.005,0.015,0.65
Ⅱ类,29.8,7.99,7.43,441.4,9.3,3.27,0.006,0.046,2.85
Ⅳ类,30.0,7.42,3.37,556.6,5.5,4.6,0.348,0.193,4.77
Ⅰ类,30.2,7.96,8.06,535.1,5.0,1.23,0.003,0.01,3.34
Ⅲ类,31.3,8.0,7.58,865.4,31.7,1.91,0.346,0.114,7.34
