水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅲ类,30.7,7.15,5.29,205.2,23.8,2.95,0.197,0.058,2.11
Ⅲ类,32.3,8.59,6.99,289.5,74.0,4.55,0.051,0.06,1.39
Ⅴ类,32.8,7.21,2.88,354.5,44.3,3.87,0.352,0.127,3.32
Ⅲ类,30.0,7.05,5.11,175.7,12.7,1.53,0.039,0.039,3.22
Ⅳ类,33.0,7.71,4.43,250.1,35.4,3.33,0.073,0.036,1.93
Ⅱ类,25.0,6.99,7.32,110.9,10.8,1.64,0.034,0.027,1.32
Ⅱ类,28.1,6.37,6.47,170.9,9.4,1.77,0.048,0.026,1.88
Ⅳ类,30.3,6.28,4.59,158.1,1.6,1.92,0.062,0.043,2.22
Ⅴ类,31.2,7.14,2.65,326.2,32.8,4.36,0.096,0.074,1.16
Ⅳ类,30.9,7.5,3.7,428.4,28.2,3.51,0.039,0.07,2.51
Ⅳ类,31.5,7.32,3.3,474.5,25.0,4.22,0.694,0.116,3.66
Ⅳ类,31.5,7.29,4.59,335.8,29.8,4.28,0.454,0.053,1.93
Ⅱ类,31.5,8.41,6.28,292.3,10.4,3.78,0.029,0.045,2.34
Ⅱ类,30.8,7.07,6.16,149.8,18.2,3.51,0.112,0.087,2.56
Ⅴ类,30.7,6.81,2.78,163.8,19.1,2.75,0.047,0.074,2.95
劣Ⅵ类,32.4,6.77,1.81,240.7,22.2,6.12,0.064,0.094,1.41
Ⅱ类,31.1,7.29,6.62,181.6,15.0,2.34,0.041,0.041,3.11
Ⅲ类,29.8,7.21,5.59,465.8,23.1,4.42,0.155,0.172,4.14
Ⅲ类,31.1,7.72,6.91,474.0,10.5,5.43,0.06,0.125,3.45
Ⅳ类,31.3,7.21,4.6,351.0,13.9,3.42,0.118,0.156,2.59
Ⅲ类,30.7,7.18,6.06,302.4,18.6,3.31,0.333,0.164,2.71
Ⅱ类,28.5,7.7,6.88,150.5,18.7,1.71,0.059,0.078,2.03
Ⅲ类,29.9,7.62,5.67,249.0,9.6,4.28,0.121,0.136,2.37
Ⅱ类,29.6,7.38,7.16,152.5,5.0,1.6,0.026,0.026,1.25
Ⅲ类,30.1,7.14,5.71,259.8,35.0,4.06,0.171,0.194,3.22
Ⅲ类,29.6,7.62,5.36,267.2,18.6,4.39,0.652,0.189,2.64
Ⅱ类,30.9,7.2,7.58,204.9,7.3,2.65,0.008,0.1,2.09
Ⅱ类,29.8,7.39,7.3,171.7,5.0,1.05,0.019,0.041,1.59
Ⅲ类,28.3,6.89,5.88,143.4,15.2,1.79,0.017,0.071,1.55
Ⅱ类,25.2,6.58,7.3,84.0,69.2,1.74,0.04,0.043,1.49
Ⅱ类,26.4,7.16,6.48,149.0,3.8,1.01,0.014,0.026,1.25
Ⅲ类,28.6,7.21,5.76,168.2,17.8,0.62,0.026,0.042,1.61
Ⅳ类,24.7,6.7,4.94,50.7,19.1,1.16,0.046,0.04,1.15
Ⅱ类,25.9,6.96,7.53,52.3,9.9,2.07,0.021,0.037,0.78
劣Ⅵ类,31.5,7.19,1.78,990.1,15.0,3.64,0.211,0.123,1.72
Ⅲ类,30.1,7.72,5.29,24652.4,2362.2,3.11,0.052,0.067,1.41
Ⅲ类,30.6,7.54,5.83,1060.2,23.6,5.09,0.169,0.148,2.46
劣Ⅵ类,31.7,9.01,17.87,314.9,23.3,3.94,0.019,0.084,2.45
Ⅲ类,30.4,7.34,5.65,135.4,34.9,2.52,0.106,0.099,1.93
Ⅱ类,30.6,7.15,6.23,127.7,5.0,2.75,0.071,0.051,1.64
Ⅱ类,29.8,6.82,7.23,95.9,20.6,1.36,0.02,0.052,1.86
Ⅰ类,29.8,8.37,8.63,53.4,2.9,1.61,0.029,0.01,0.65
Ⅱ类,30.0,7.06,6.52,110.0,15.8,1.58,0.064,0.064,1.84
Ⅱ类,26.4,7.0,7.83,39.1,22.4,1.65,0.056,0.047,0.66
Ⅱ类,30.9,7.3,7.09,153.4,3.6,1.68,0.042,0.043,2.13
Ⅱ类,24.8,7.32,8.83,29.3,5.7,1.62,0.177,0.013,0.33
Ⅲ类,30.0,8.08,6.8,374.1,38.4,5.02,0.135,0.09,0.85
Ⅴ类,29.5,6.9,2.66,304.0,40.9,7.39,1.509,0.104,2.61
Ⅴ类,29.4,7.29,2.18,449.3,44.6,5.7,0.288,0.132,2.62
Ⅴ类,28.2,7.2,2.09,383.5,26.0,3.32,0.701,0.16,4.66
Ⅴ类,28.0,6.72,2.37,217.6,56.0,6.04,1.362,0.138,4.41
劣Ⅵ类,28.9,6.82,1.22,310.9,57.1,6.87,0.91,0.138,2.72
Ⅴ类,29.7,8.65,6.5,291.6,34.9,5.14,0.029,0.106,1.25
劣Ⅵ类,28.9,6.55,0.75,322.5,43.2,5.77,1.418,0.161,3.62
Ⅳ类,27.7,6.92,4.89,108.7,28.7,3.94,0.382,0.098,2.81
劣Ⅵ类,29.5,7.03,1.92,524.9,37.7,5.72,0.846,0.187,5.15
Ⅳ类,26.9,7.07,5.67,266.9,33.6,5.04,0.475,0.097,2.08
Ⅳ类,28.5,8.78,7.19,237.7,28.0,5.37,0.02,0.072,0.95
Ⅳ类,28.8,8.22,7.23,345.9,32.8,4.66,0.043,0.063,0.44
Ⅳ类,29.5,7.41,3.23,464.6,14.1,3.05,0.195,0.06,1.87
Ⅴ类,29.0,7.1,2.03,424.1,21.6,6.71,0.753,0.163,3.45
Ⅲ类,29.6,7.77,5.48,242.8,36.1,1.75,0.087,0.079,1.55
Ⅱ类,27.2,7.08,6.19,103.4,32.1,2.2,0.053,0.049,1.39
Ⅳ类,29.5,7.3,3.56,354.3,48.7,4.99,0.222,0.086,1.48
Ⅴ类,28.0,7.32,2.91,406.2,13.6,3.54,0.092,0.069,1.95
Ⅳ类,27.9,7.09,4.98,131.5,19.1,3.04,0.101,0.053,1.53
劣Ⅵ类,30.0,6.94,1.31,307.4,36.8,5.61,0.362,0.075,1.67
Ⅳ类,28.4,7.35,4.49,433.4,31.9,4.28,0.099,0.148,1.44
Ⅳ类,29.1,7.77,3.01,822.4,15.2,5.58,0.188,0.119,2.18
劣Ⅵ类,28.8,7.29,1.96,386.1,25.3,3.99,0.088,0.134,1.39
劣Ⅵ类,28.8,7.88,0.23,1735.6,27.0,5.03,0.104,0.094,0.58
Ⅳ类,30.2,7.22,3.35,440.6,23.4,3.78,0.06,0.083,1.91
Ⅲ类,30.0,7.39,5.22,387.1,27.7,3.49,0.062,0.083,1.41
Ⅳ类,30.0,7.97,6.69,861.4,12.8,6.37,0.294,0.048,1.59
Ⅴ类,30.4,7.24,2.08,363.4,25.9,3.68,0.005,0.072,2.17
Ⅲ类,29.8,8.62,8.44,591.5,15.4,5.14,0.018,0.031,0.54
Ⅱ类,29.4,6.72,6.69,148.7,35.6,2.2,0.011,0.049,1.44
Ⅳ类,29.6,7.21,4.48,308.0,47.5,5.14,0.137,0.063,1.9
劣Ⅵ类,30.9,6.99,1.97,314.9,45.1,5.87,0.047,0.117,4.3
Ⅲ类,29.4,7.6,5.46,296.9,37.7,3.14,0.051,0.057,2.15
Ⅲ类,27.8,7.82,5.07,288.2,45.1,2.39,0.061,0.062,1.19
Ⅳ类,28.3,7.26,3.64,623.6,14.0,3.09,0.467,0.185,4.23
Ⅳ类,30.4,7.8,4.69,1486.3,9.4,5.45,0.109,0.096,1.52
Ⅳ类,30.4,8.86,9.94,1471.7,191.0,7.47,0.032,0.115,1.24
劣Ⅵ类,28.9,8.24,1.37,1407.0,7.8,6.38,0.059,0.058,0.6
Ⅱ类,26.8,7.14,6.84,430.8,26.5,3.32,0.018,0.04,1.39
Ⅱ类,29.4,7.78,6.81,176.0,54.4,3.92,0.002,0.04,1.04
Ⅳ类,30.4,7.24,4.12,197.3,10.5,3.64,0.009,0.029,0.55
Ⅲ类,29.6,7.47,5.61,243.4,26.8,1.79,0.045,0.051,2.08
Ⅱ类,29.1,8.79,7.74,81.7,4.4,2.17,0.009,0.018,0.61
Ⅲ类,29.1,7.78,7.05,339.2,39.5,5.37,0.08,0.099,0.89
Ⅱ类,26.8,7.42,6.28,101.9,3.3,1.09,0.035,0.062,1.59
Ⅱ类,27.1,7.89,7.15,178.5,20.7,1.53,0.007,0.063,1.56
Ⅱ类,26.9,8.66,8.11,183.3,3.0,2.02,0.003,0.044,1.5
劣Ⅵ类,28.0,6.85,0.36,506.9,81.9,5.62,0.367,0.129,2.87
Ⅳ类,29.8,7.01,3.93,384.3,56.6,7.41,0.264,0.182,2.32
Ⅳ类,29.1,6.91,4.3,356.6,53.9,3.34,0.01,0.127,1.95
Ⅴ类,29.0,7.01,2.99,405.0,22.6,7.45,0.592,0.141,2.08
劣Ⅵ类,28.8,7.16,4.21,435.5,82.1,8.57,0.176,0.489,3.31
Ⅲ类,31.1,7.73,5.57,882.4,11.1,2.97,0.044,0.091,3.05
Ⅲ类,30.9,7.76,6.27,852.1,11.0,2.9,0.03,0.146,1.94
Ⅲ类,32.7,8.29,8.58,1099.6,20.2,5.66,0.108,0.065,1.38
Ⅲ类,31.0,7.61,5.51,246.2,33.8,3.94,0.13,0.099,1.99
Ⅳ类,32.0,7.4,4.62,762.3,21.1,2.8,0.508,0.133,2.19
Ⅳ类,30.2,7.5,5.06,696.1,2.7,6.51,0.01,0.155,0.7
Ⅴ类,28.1,7.56,2.56,832.2,19.0,2.38,0.016,0.09,2.84
Ⅴ类,29.4,7.04,3.22,877.9,24.0,7.85,0.961,0.369,4.62
Ⅳ类,30.1,8.19,4.59,1978.7,26.2,5.65,0.094,0.095,1.25
Ⅳ类,29.6,7.58,5.88,960.1,9.4,6.13,0.012,0.159,1.79
Ⅲ类,30.5,8.21,8.63,1203.9,11.2,4.77,0.044,0.086,1.94
劣Ⅵ类,30.5,9.13,12.21,352.7,11.0,5.33,0.014,0.06,0.75
Ⅱ类,25.2,7.49,8.0,81.7,22.1,2.52,0.046,0.043,2.03
劣Ⅵ类,30.1,9.15,8.07,268.4,15.5,4.48,0.017,0.033,0.7
Ⅱ类,26.7,7.92,8.46,108.6,30.3,2.81,0.034,0.038,1.18
Ⅲ类,16.6,6.96,5.4,77.1,4.1,2.62,0.007,0.007,0.94
Ⅱ类,30.4,8.19,7.67,100.7,3.7,1.67,0.008,0.044,0.19
Ⅲ类,27.7,6.66,5.33,88.6,42.1,3.93,0.15,0.073,3.62
劣Ⅵ类,29.2,9.24,9.48,154.9,6.9,2.36,0.002,0.033,0.83
Ⅴ类,31.0,8.01,2.63,1452.7,16.8,5.06,0.033,0.098,1.15
Ⅲ类,31.3,8.59,8.18,710.6,8.2,5.2,0.042,0.053,0.77
Ⅲ类,29.2,7.68,5.32,236.1,32.5,1.76,0.041,0.045,1.82
Ⅱ类,25.2,7.5,7.62,182.0,13.6,1.86,0.044,0.03,1.39
Ⅳ类,28.5,7.36,3.78,207.9,10.7,3.3,0.039,0.053,1.6
Ⅱ类,27.3,7.54,6.09,208.0,13.1,1.85,0.078,0.033,1.03
Ⅱ类,25.2,6.99,7.13,71.8,92.0,2.67,0.125,0.039,1.53
Ⅳ类,29.7,7.19,3.74,261.1,19.8,7.3,0.035,0.101,2.36
Ⅱ类,26.1,7.58,6.7,191.9,25.6,1.48,0.103,0.089,1.83
Ⅲ类,28.9,7.15,6.2,229.3,46.4,4.04,0.257,0.118,2.77
Ⅳ类,28.0,7.58,4.93,448.9,8.9,4.16,0.534,0.107,2.89
Ⅳ类,28.2,7.28,4.63,193.7,15.6,3.23,0.006,0.036,1.33
Ⅲ类,30.3,6.84,5.64,94.0,7.5,1.57,0.014,0.049,1.25
Ⅱ类,31.1,7.13,6.32,459.5,75.8,3.01,0.123,0.091,1.92
Ⅱ类,30.6,7.65,7.54,87.0,18.2,2.11,0.018,0.067,1.04
Ⅱ类,29.7,8.71,8.72,40.4,5.8,2.28,0.035,0.024,0.46
Ⅱ类,31.6,8.32,8.04,113.2,1.8,2.21,0.026,0.026,0.91
Ⅲ类,28.5,7.26,7.31,113.2,22.9,3.63,0.061,0.112,1.54
Ⅱ类,29.9,6.35,6.29,186.2,2.3,1.89,0.045,0.059,0.32
Ⅲ类,29.8,7.08,5.8,122.4,20.4,1.78,0.19,0.194,3.21
Ⅲ类,30.1,7.22,6.26,134.0,16.1,2.21,0.024,0.11,1.26
Ⅳ类,27.7,6.88,4.58,61.0,0.8,1.68,0.03,0.022,0.88
Ⅲ类,29.2,6.89,6.9,112.5,10.3,3.07,0.172,0.103,2.46
Ⅲ类,25.9,6.59,5.05,83.7,2.9,1.59,0.027,0.034,1.1
Ⅲ类,29.9,7.12,5.68,173.4,3.7,2.05,0.014,0.061,1.53
Ⅲ类,29.2,6.8,5.51,105.9,5.6,2.29,0.036,0.068,2.22
Ⅱ类,30.8,7.2,16.93,117.9,7.4,2.49,0.049,0.036,0.76
Ⅲ类,29.7,6.96,5.54,131.0,36.8,4.58,0.81,0.15,2.45
Ⅲ类,27.9,7.17,6.68,133.7,6.8,1.9,0.087,0.108,2.26
Ⅲ类,27.9,6.54,5.0,110.2,18.0,2.72,0.169,0.1,2.32
Ⅲ类,29.4,7.01,5.44,134.6,3.3,1.01,0.27,0.064,2.26
Ⅲ类,31.1,7.13,5.28,149.3,9.9,1.56,0.251,0.09,2.37
Ⅲ类,28.1,7.02,5.22,205.1,19.1,1.63,0.119,0.094,1.6
Ⅲ类,29.3,6.54,6.03,153.0,21.7,2.25,0.165,0.107,5.98
Ⅲ类,31.2,6.76,6.48,96.8,1.6,3.56,0.097,0.141,0.81
Ⅱ类,28.8,6.5,6.1,224.5,27.1,1.91,0.079,0.099,11.92
Ⅱ类,28.8,7.14,6.63,213.6,29.4,1.57,0.16,0.088,1.55
Ⅳ类,30.2,6.83,4.0,403.1,196.1,2.78,0.166,0.111,3.43
Ⅳ类,29.3,6.41,3.97,168.7,23.8,2.63,0.481,0.171,3.97
Ⅳ类,28.6,6.73,4.3,158.0,9.0,1.75,0.203,0.174,5.47
Ⅳ类,30.8,6.95,4.72,227.8,9.6,2.18,0.129,0.063,1.73
Ⅲ类,29.5,6.78,5.79,105.8,17.2,1.67,0.087,0.067,1.44
Ⅱ类,28.4,7.03,7.48,65.8,13.9,1.76,0.029,0.043,1.13
Ⅱ类,28.4,6.71,6.44,38.2,9.9,1.44,0.017,0.037,0.94
Ⅲ类,30.0,6.74,5.97,63.4,13.6,1.94,0.193,0.053,1.4
Ⅱ类,29.6,6.8,6.44,102.9,8.6,2.13,0.124,0.089,1.42
Ⅱ类,30.0,6.87,6.9,82.9,660.0,2.22,0.035,0.032,1.07
Ⅱ类,29.5,6.96,6.8,88.2,7.5,2.15,0.032,0.05,1.15
Ⅲ类,29.1,7.08,5.98,73.2,23.3,3.12,0.121,0.138,1.99
Ⅱ类,26.8,7.47,7.73,258.2,23.2,1.41,0.025,0.07,1.69
Ⅳ类,30.5,6.94,4.82,241.7,102.3,3.41,0.064,0.129,1.75
Ⅲ类,28.3,7.14,6.79,59.3,5.3,2.65,0.049,0.104,1.69
Ⅲ类,29.2,7.19,6.2,54.3,34.2,1.91,0.03,0.103,1.62
Ⅲ类,29.4,6.64,5.7,69.2,29.0,1.92,0.089,0.106,1.81
Ⅳ类,28.5,6.38,4.82,186.8,31.7,4.11,0.109,0.083,2.35
Ⅳ类,31.8,7.01,4.39,141.8,9.7,1.99,0.141,0.074,1.64
Ⅳ类,29.8,6.26,3.29,188.9,10.9,2.07,0.126,0.108,1.99
Ⅱ类,30.9,7.16,6.76,97.1,19.4,2.85,0.051,0.055,1.46
Ⅱ类,29.2,8.01,6.12,176.0,19.2,2.01,0.073,0.083,1.88
Ⅲ类,31.4,7.44,5.95,156.5,18.9,2.26,0.247,0.075,1.29
Ⅲ类,27.7,6.93,5.38,103.5,21.1,3.32,0.12,0.068,1.66
Ⅱ类,28.4,7.22,7.61,155.5,13.1,1.68,0.044,0.045,0.87
Ⅱ类,26.1,6.77,6.1,133.4,114.7,2.32,0.104,0.094,1.3
Ⅱ类,26.2,7.79,6.66,234.4,22.3,2.67,0.086,0.079,1.2
Ⅳ类,27.3,7.6,4.02,348.2,23.5,2.9,0.163,0.131,2.41
Ⅲ类,28.8,7.6,6.01,303.1,7.2,2.6,0.339,0.128,2.25
Ⅳ类,27.1,7.48,3.85,394.0,27.9,2.54,0.182,0.098,1.73
Ⅱ类,27.2,6.63,6.55,87.5,44.4,2.87,0.258,0.07,1.45
Ⅱ类,29.3,7.58,6.38,309.8,17.5,2.23,0.073,0.07,1.16
Ⅱ类,28.7,7.74,6.39,304.6,36.7,2.12,0.012,0.069,1.96
Ⅲ类,28.8,6.78,6.44,87.2,47.7,2.62,0.013,0.037,0.85
Ⅲ类,26.1,6.53,6.79,58.9,147.8,4.03,0.168,0.156,1.37
Ⅲ类,28.1,6.72,5.7,108.6,5.8,0.96,0.013,0.029,0.78
Ⅲ类,28.3,7.33,6.13,117.2,15.1,3.27,0.004,0.13,2.38
Ⅲ类,27.2,7.24,5.0,198.0,35.0,3.74,0.129,0.085,2.13
Ⅳ类,30.4,7.3,4.82,324.7,18.8,4.1,0.277,0.098,2.0
Ⅱ类,30.0,7.89,6.87,376.1,24.9,2.37,0.061,0.061,1.0
Ⅳ类,29.1,7.19,3.98,337.1,9.7,3.25,0.271,0.053,2.35
Ⅲ类,30.7,8.65,6.06,201.7,6.8,4.64,0.088,0.042,1.2
Ⅳ类,29.8,6.38,4.58,116.7,8.0,2.71,0.004,0.065,2.1
Ⅱ类,28.0,6.75,6.31,74.9,17.9,2.55,0.183,0.072,1.26
Ⅱ类,28.7,7.18,6.3,129.8,13.9,2.97,0.179,0.082,1.34
Ⅲ类,29.8,6.84,5.46,132.5,13.2,2.13,0.067,0.084,1.66
Ⅱ类,29.6,7.28,7.56,114.8,5.1,1.55,0.068,0.031,0.96
Ⅱ类,30.1,7.36,6.81,148.1,26.6,1.7,0.04,0.039,1.54
Ⅱ类,30.2,7.52,6.3,139.4,7.9,2.4,0.104,0.098,1.63
Ⅲ类,29.4,7.17,5.6,125.3,9.2,4.36,0.114,0.104,1.83
Ⅲ类,30.8,7.22,5.45,128.0,5.8,2.42,0.119,0.094,1.68
Ⅲ类,30.5,7.24,6.03,102.7,14.9,3.02,0.13,0.105,1.3
Ⅱ类,29.1,7.52,6.73,138.6,33.1,2.65,0.295,0.069,0.94
Ⅱ类,28.0,7.08,7.29,99.8,9.2,2.0,0.076,0.019,0.7
Ⅱ类,28.9,7.52,7.18,203.4,28.0,1.49,0.023,0.031,0.9
Ⅲ类,31.0,7.42,5.42,242.1,9.1,0.76,0.052,0.053,1.75
Ⅱ类,24.9,7.22,7.32,83.5,5.9,1.19,0.025,0.024,0.74
Ⅱ类,30.5,8.5,12.75,108.2,2.6,2.15,0.004,0.02,2.63
Ⅱ类,28.9,7.48,7.6,128.4,11.3,1.69,0.07,0.045,1.2
Ⅲ类,31.6,7.3,5.73,156.2,12.2,1.72,0.101,0.048,1.2
Ⅱ类,30.8,7.15,6.06,139.7,6.9,3.76,0.055,0.049,1.17
Ⅲ类,29.4,7.26,5.14,155.5,10.5,3.54,0.104,0.044,0.93
Ⅱ类,29.6,6.9,6.81,76.1,15.3,2.32,0.125,0.06,1.02
Ⅲ类,30.6,7.09,5.75,116.9,27.7,2.48,0.153,0.076,1.46
Ⅳ类,30.4,7.08,4.17,189.8,18.5,2.97,0.35,0.047,1.66
Ⅱ类,30.7,7.47,7.24,141.8,10.8,1.74,0.062,0.045,1.21
Ⅲ类,28.1,7.14,5.18,173.7,21.0,3.92,0.142,0.147,1.81
Ⅱ类,30.2,7.16,7.68,149.6,23.4,1.65,0.07,0.044,1.28
Ⅲ类,27.5,7.13,5.16,145.7,44.4,3.06,0.326,0.105,2.86
Ⅴ类,26.5,6.57,7.41,44.0,120.4,6.55,0.227,0.334,2.46
Ⅱ类,23.8,7.02,8.3,37.7,11.0,1.31,0.009,0.034,0.88
Ⅲ类,29.2,7.51,7.02,102.4,30.8,3.52,0.117,0.102,1.89
Ⅲ类,28.8,6.94,5.93,85.0,26.8,3.65,0.228,0.101,1.7
Ⅲ类,26.3,6.4,5.73,95.0,30.4,3.38,0.319,0.089,1.83
Ⅲ类,27.7,6.53,5.45,99.3,14.6,1.8,0.204,0.044,1.08
Ⅳ类,29.6,6.5,5.72,105.9,18.0,3.39,0.101,0.094,1.28
Ⅲ类,28.8,6.96,5.34,259.7,16.9,1.96,0.296,0.057,1.19
Ⅱ类,29.3,7.27,6.48,142.9,11.5,2.39,0.028,0.094,1.35
Ⅱ类,26.5,6.69,6.36,86.3,18.8,2.05,0.17,0.039,1.46
Ⅱ类,29.0,6.88,7.51,259.9,8.3,1.54,0.043,0.025,0.86
Ⅲ类,29.3,7.39,8.05,140.4,23.1,2.56,0.028,0.131,0.24
Ⅲ类,31.2,7.8,14.61,1115.0,9.1,4.26,0.114,0.048,5.12
Ⅱ类,30.0,7.9,8.94,1214.3,1382.9,2.06,0.143,0.068,2.52
Ⅲ类,29.8,7.52,5.83,515.8,7.3,3.07,0.024,0.013,1.87
Ⅰ类,28.8,8.07,9.2,515.5,7.2,1.04,0.021,0.006,5.19
Ⅳ类,26.3,8.02,7.35,857.6,8.5,6.97,0.295,0.046,1.9
Ⅱ类,28.5,7.64,6.27,890.2,4.8,3.07,0.004,0.023,5.22
Ⅳ类,27.3,8.85,11.65,352.9,8.1,6.21,0.009,0.046,1.14
Ⅴ类,29.5,7.91,15.83,1296.9,8.9,6.27,0.034,0.302,4.13
Ⅱ类,28.3,7.9,6.68,643.5,7.9,1.22,0.009,0.013,17.48
Ⅳ类,27.3,7.72,4.45,1212.8,3.4,3.97,0.088,0.048,1.38
Ⅲ类,30.7,8.11,9.93,1325.1,4.8,4.69,0.01,0.059,2.73
Ⅳ类,32.0,7.68,11.8,4821.0,119.7,6.95,0.029,0.065,3.33
劣Ⅵ类,29.1,9.05,8.43,606.9,44.0,10.19,0.038,0.109,1.69
Ⅲ类,25.7,8.16,5.71,1167.3,51.2,5.7,0.1,0.109,5.02
劣Ⅵ类,28.7,7.64,0.45,3425.3,51.2,4.43,0.54,0.205,3.91
Ⅲ类,28.9,8.47,7.69,781.0,5.2,5.2,0.171,0.041,1.31
Ⅲ类,31.0,7.58,5.93,1583.1,13.3,3.77,0.058,0.039,11.48
Ⅳ类,30.2,7.67,4.94,656.2,20.7,5.13,0.029,0.069,1.31
Ⅳ类,31.0,7.63,3.22,2166.8,51.5,6.55,0.242,0.244,4.12
Ⅴ类,30.0,7.75,2.58,1529.2,27.7,6.85,0.472,0.21,3.99
Ⅲ类,30.8,7.73,6.42,1487.5,13.3,4.75,0.176,0.118,1.56
Ⅲ类,30.0,8.44,14.26,1319.9,9.3,4.81,0.01,0.063,2.35
劣Ⅵ类,27.5,7.66,1.87,928.0,20.4,4.46,0.233,0.139,2.6
Ⅱ类,30.2,7.77,6.02,597.0,36.0,3.78,0.247,0.064,1.6
Ⅳ类,31.9,8.72,16.03,1457.6,31.6,9.24,0.022,0.13,1.4
Ⅲ类,30.2,7.47,9.27,1076.9,37.9,4.75,0.508,0.083,3.07
Ⅲ类,30.2,8.51,5.35,979.3,17.8,5.37,0.097,0.187,4.23
Ⅳ类,30.2,7.7,6.84,1578.0,31.3,6.13,0.233,0.158,3.48
Ⅱ类,31.6,8.03,8.03,944.6,23.6,3.85,0.03,0.008,3.62
劣Ⅵ类,29.4,7.7,1.1,1093.3,51.0,5.7,1.984,0.303,4.71
Ⅱ类,31.7,8.09,9.98,718.2,26.7,3.48,0.101,0.026,2.3
Ⅴ类,26.6,7.55,2.97,1005.5,58.6,1.97,0.002,0.086,26.29
Ⅳ类,29.5,8.69,12.72,1045.4,22.0,6.9,0.09,0.1,2.39
劣Ⅵ类,25.0,7.43,0.74,661.2,11.4,4.82,2.005,0.384,5.73
劣Ⅵ类,27.0,7.53,5.96,645.9,1.3,6.78,0.213,0.431,5.64
Ⅲ类,29.5,7.73,5.45,723.3,17.7,3.65,0.064,0.036,3.17
Ⅴ类,26.7,8.12,12.18,460.8,11.1,8.21,0.045,0.33,7.62
Ⅳ类,27.8,7.56,3.88,616.0,14.2,6.78,0.623,0.288,5.06
劣Ⅵ类,29.6,8.0,11.0,550.8,8.8,8.48,0.025,0.507,6.0
劣Ⅵ类,28.6,7.32,0.79,1023.6,1.4,3.12,0.044,0.13,2.48
Ⅴ类,25.7,7.42,2.65,739.5,82.7,6.02,0.184,0.27,5.22
Ⅱ类,31.0,7.78,6.8,1412.2,99.7,2.54,0.04,0.062,2.97
Ⅲ类,25.3,8.3,6.31,1552.0,28.3,5.23,0.014,0.052,0.91
Ⅳ类,30.7,7.72,4.86,943.6,58.5,2.34,0.116,0.081,4.95
Ⅲ类,30.2,7.69,5.03,760.8,47.8,2.98,0.371,0.087,4.46
Ⅲ类,29.7,7.84,6.0,1167.5,59.7,3.84,0.054,0.144,4.34
Ⅳ类,29.6,7.82,9.9,2775.3,62.7,6.77,0.099,0.1,3.03
Ⅲ类,27.2,7.79,5.12,1924.0,199.1,3.78,0.038,0.094,1.88
Ⅱ类,24.5,8.19,9.15,1110.8,4.3,1.33,0.044,0.032,1.19
Ⅳ类,30.1,7.9,5.7,1679.8,23.4,5.06,1.15,0.231,5.21
Ⅳ类,30.3,7.9,5.44,1809.6,24.5,4.12,0.368,0.234,5.42
Ⅲ类,29.5,7.7,10.76,2736.5,43.3,5.8,0.097,0.054,2.33
Ⅴ类,32.3,7.32,14.47,9259.5,70.2,12.29,0.002,0.192,2.22
劣Ⅵ类,29.2,7.67,0.55,1184.5,71.5,7.53,0.435,0.254,4.22
Ⅳ类,29.7,8.1,6.14,1072.2,25.0,6.01,0.219,0.18,2.94
Ⅲ类,30.8,7.95,5.87,638.8,22.4,2.21,0.075,0.15,2.88
Ⅱ类,30.7,8.77,8.89,262.9,1.5,2.13,0.01,0.006,0.31
Ⅳ类,27.5,7.77,4.9,930.7,96.9,2.68,0.08,0.249,2.66
Ⅳ类,29.2,7.92,4.24,477.9,1.8,1.93,0.014,0.034,1.8
Ⅱ类,25.9,8.18,6.99,504.9,17.2,2.32,0.013,0.043,4.01
Ⅱ类,24.2,7.86,6.86,307.5,12.7,3.29,0.01,0.026,2.43
Ⅲ类,31.3,7.77,6.64,730.7,18.7,2.18,0.043,0.182,2.86
Ⅱ类,27.2,7.93,6.13,589.0,15.1,1.68,0.054,0.031,1.9
Ⅱ类,32.9,7.9,8.23,589.7,4.4,2.5,0.009,0.021,2.77
Ⅱ类,30.7,8.17,7.11,505.0,2.7,2.61,0.003,0.012,0.63
Ⅱ类,29.8,8.1,8.22,440.8,10.1,3.23,0.007,0.046,2.8
Ⅳ类,30.0,7.45,3.95,550.3,9.4,4.72,0.375,0.205,5.2
Ⅰ类,30.4,7.77,8.6,533.7,5.8,1.12,0.004,0.01,3.33
Ⅲ类,31.5,7.99,7.78,865.3,34.5,1.91,0.346,0.114,7.34
Ⅴ类,31.3,7.57,2.99,1387.5,129.3,4.16,0.044,0.278,7.42
Ⅳ类,33.4,8.02,15.43,1143.7,22.4,6.06,0.01,0.105,7.19
Ⅲ类,30.6,7.85,6.02,1501.2,93.4,3.83,0.858,0.15,6.65
Ⅳ类,31.5,7.88,5.3,2001.8,50.1,4.22,0.391,0.243,8.03
Ⅳ类,32.5,7.81,3.96,1129.9,49.6,4.3,0.004,0.238,3.83
Ⅲ类,32.2,8.04,5.8,1037.0,17.1,2.86,0.005,0.055,2.42
Ⅳ类,32.2,7.61,5.53,778.6,59.2,7.83,0.04,0.184,3.37
Ⅱ类,31.8,8.14,6.18,1014.9,99.0,2.42,0.003,0.073,3.56
