水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,31.2,7.99,6.04,374.1,4.9,2.25,0.022,0.03,0.82
Ⅱ类,21.6,7.66,7.83,234.0,12.0,1.76,0.03,0.039,0.87
Ⅲ类,30.2,7.35,5.78,520.2,15.6,2.79,0.063,0.083,2.1
Ⅱ类,32.5,8.63,9.41,185.0,3.3,2.19,0.02,0.019,1.09
Ⅰ类,31.5,8.46,9.82,249.0,1.4,1.26,0.082,0.003,0.92
Ⅰ类,30.7,8.52,8.98,243.5,5.3,1.51,0.05,0.013,0.84
Ⅰ类,32.3,8.44,10.82,212.2,2.0,1.95,0.003,0.018,0.7
Ⅱ类,27.9,8.1,9.55,497.3,6.5,2.78,0.008,0.052,2.28
Ⅰ类,29.6,8.12,8.2,361.4,10.4,1.17,0.016,0.015,1.23
Ⅲ类,29.3,7.97,6.36,598.9,1.8,4.0,0.075,0.14,10.55
Ⅱ类,29.8,8.09,6.1,406.2,12.6,1.26,0.039,0.019,0.88
Ⅱ类,25.5,7.85,6.81,460.9,13.5,1.88,0.018,0.043,1.83
Ⅱ类,23.6,7.55,7.2,369.3,25.4,1.94,0.005,0.021,2.32
Ⅲ类,31.7,7.56,7.13,529.9,45.6,4.28,0.041,0.121,2.79
Ⅱ类,30.0,8.24,6.52,311.0,4.3,2.2,0.009,0.007,1.14
Ⅳ类,33.1,7.75,4.63,523.1,19.5,3.48,0.05,0.13,1.02
Ⅱ类,29.3,7.88,6.43,304.3,13.4,2.36,0.011,0.029,1.2
Ⅱ类,29.9,7.85,6.4,320.6,20.1,2.31,0.005,0.053,0.57
Ⅲ类,31.6,7.49,6.74,706.6,8.2,5.74,0.008,0.045,2.28
Ⅰ类,16.2,7.78,7.54,343.0,2.6,1.06,0.021,0.004,1.34
Ⅱ类,30.8,7.73,7.95,513.6,31.6,2.47,0.059,0.097,0.86
Ⅱ类,28.4,7.74,6.82,326.4,3.5,2.48,0.032,0.047,1.2
Ⅲ类,29.3,7.69,5.97,384.2,28.6,2.16,0.022,0.044,2.65
Ⅳ类,30.7,7.66,3.16,195.3,17.7,5.59,0.097,0.006,0.94
Ⅱ类,30.2,8.27,7.76,355.1,9.5,2.84,0.014,0.027,1.14
Ⅱ类,31.4,7.83,7.54,348.2,8.4,2.93,0.039,0.04,1.17
Ⅲ类,31.9,7.47,5.65,473.9,11.0,3.89,0.058,0.15,3.06
Ⅳ类,31.2,7.3,3.76,1352.5,80.4,5.05,0.431,0.249,2.17
Ⅱ类,31.6,7.86,6.16,447.0,16.5,2.59,0.02,0.054,0.73
劣Ⅵ类,29.7,6.9,0.66,373.6,23.3,3.59,0.382,0.147,2.14
Ⅲ类,30.7,7.93,5.35,378.4,59.4,2.3,0.047,0.064,2.17
Ⅲ类,32.1,6.56,9.0,316.0,30.1,5.25,0.023,0.112,1.52
Ⅲ类,30.1,7.52,5.31,189.2,16.5,2.86,0.023,0.085,1.14
Ⅱ类,32.3,7.7,6.44,450.8,19.5,2.44,0.033,0.038,0.7
Ⅲ类,32.1,7.5,5.82,409.6,20.7,5.38,0.069,0.075,2.09
Ⅴ类,32.1,7.12,2.22,498.1,28.7,3.3,1.598,0.18,3.17
Ⅳ类,27.7,7.74,6.45,303.0,44.6,1.61,0.015,0.06,1.91
Ⅲ类,30.6,7.79,6.7,294.0,51.2,2.91,0.061,0.04,1.42
Ⅴ类,31.5,7.39,2.54,370.9,39.1,3.41,0.168,0.083,1.98
Ⅱ类,27.1,7.63,7.63,448.7,22.0,2.7,0.032,0.038,1.66
Ⅱ类,26.6,7.78,7.22,381.6,27.7,1.28,0.006,0.06,1.94
Ⅳ类,31.2,7.08,3.21,378.0,19.6,4.99,0.58,0.142,2.12
劣Ⅵ类,31.0,7.02,0.13,343.5,14.2,4.58,0.382,0.026,1.54
Ⅱ类,27.3,7.9,7.73,362.8,33.6,1.28,0.01,0.066,2.1
Ⅱ类,26.4,7.74,7.52,352.4,25.1,1.43,0.091,0.048,2.09
Ⅳ类,29.7,7.32,4.68,593.5,8.1,3.71,0.168,0.065,1.16
Ⅴ类,31.8,7.28,2.58,464.2,26.0,2.86,0.266,0.144,3.26
Ⅳ类,28.9,7.49,4.75,415.2,33.0,2.53,0.072,0.076,1.74
Ⅲ类,22.2,8.05,7.96,314.0,43.7,2.12,0.064,0.185,3.07
Ⅲ类,28.6,8.97,6.47,121.9,4.1,2.61,0.006,0.03,0.49
Ⅱ类,29.8,8.81,7.97,124.8,5.4,3.6,0.029,0.064,0.86
Ⅱ类,30.5,8.04,9.31,146.3,10.6,3.98,0.066,0.052,0.83
Ⅱ类,29.0,7.72,6.46,297.2,30.1,2.18,0.015,0.057,1.56
Ⅳ类,31.8,8.05,6.18,185.8,22.7,4.87,0.096,0.065,1.16
劣Ⅵ类,30.4,7.15,1.99,379.3,25.3,1.88,0.102,0.069,2.15
Ⅱ类,28.6,7.42,6.38,204.8,20.7,3.49,0.155,0.072,1.54
Ⅲ类,27.6,7.45,5.89,179.7,17.9,1.98,0.116,0.08,1.23
Ⅳ类,32.8,8.86,9.54,330.4,6.3,7.84,0.029,0.132,1.36
Ⅲ类,33.2,8.47,22.92,441.9,34.0,4.93,0.041,0.07,0.75
Ⅰ类,29.5,8.78,16.29,152.3,7.8,1.28,0.011,0.019,1.19
Ⅱ类,23.7,7.9,8.89,327.3,11.3,1.76,0.096,0.07,3.73
Ⅱ类,24.4,7.59,8.01,227.0,4.6,1.07,0.051,0.034,1.25
Ⅰ类,21.4,7.57,9.64,219.1,15.0,1.34,0.016,0.015,1.35
Ⅱ类,25.8,7.71,7.41,363.2,14.0,2.17,0.0001,0.029,1.82
Ⅱ类,20.7,7.74,9.14,212.3,11.3,0.69,0.017,0.026,1.11
Ⅳ类,32.1,7.32,3.92,343.1,39.1,3.05,0.02,0.108,1.01
Ⅳ类,30.4,7.32,3.86,407.7,26.4,1.31,0.254,0.047,1.52
劣Ⅵ类,31.1,7.33,1.24,441.0,39.7,3.75,0.303,0.132,2.1
Ⅱ类,28.9,7.93,6.83,350.1,24.4,2.24,0.05,0.055,1.41
劣Ⅵ类,30.6,7.1,1.24,483.4,34.3,4.61,0.344,0.181,2.28
Ⅱ类,23.1,8.02,8.54,341.7,10.5,0.86,0.036,0.056,1.12
Ⅲ类,29.9,7.31,5.56,217.2,26.7,1.75,0.02,0.064,1.52
Ⅳ类,27.7,6.41,4.17,118.8,50.7,3.62,0.558,0.128,2.06
Ⅳ类,27.1,6.71,3.14,139.7,17.3,2.44,0.351,0.16,2.84
Ⅴ类,28.5,6.68,2.56,202.4,15.2,3.32,0.186,0.086,1.36
Ⅲ类,30.2,7.58,5.07,241.1,28.1,1.27,0.162,0.08,1.72
Ⅲ类,26.8,6.92,6.83,91.1,9.9,3.55,0.062,0.102,2.3
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅱ类,30.4,7.88,6.2,274.7,8.0,1.63,0.074,0.058,1.26
Ⅳ类,29.9,7.49,4.74,263.9,5.3,1.32,0.024,0.069,1.59
Ⅱ类,28.1,7.14,6.31,253.1,2.2,1.61,0.056,0.068,1.53
Ⅳ类,29.3,6.66,4.59,115.5,13.1,2.47,0.17,0.066,1.15
劣Ⅵ类,30.4,7.22,5.09,135.6,12.0,2.45,0.05,0.421,1.45
Ⅱ类,30.3,8.06,7.18,188.4,27.7,1.39,0.086,0.064,1.18
劣Ⅵ类,30.5,7.35,1.77,272.6,22.4,4.21,0.156,0.158,2.07
Ⅱ类,28.3,7.46,8.21,175.4,37.0,1.66,0.047,0.077,0.95
Ⅲ类,27.8,7.84,6.99,317.4,27.7,3.05,0.278,0.107,2.22
Ⅳ类,31.0,7.65,5.57,217.2,28.1,0.73,0.008,0.059,1.16
Ⅳ类,24.5,7.24,4.71,265.2,19.1,1.49,0.098,0.148,1.39
Ⅱ类,27.8,7.77,6.31,283.2,44.1,1.44,0.003,0.044,1.77
Ⅱ类,28.5,7.74,7.08,380.7,35.8,0.98,0.063,0.053,1.87
Ⅴ类,30.8,7.17,2.6,352.6,12.1,2.04,0.041,0.098,1.54
Ⅲ类,28.7,6.65,5.11,102.3,18.2,1.51,0.244,0.143,1.56
Ⅳ类,29.1,6.61,3.81,103.9,18.7,3.09,0.076,0.079,1.31
Ⅲ类,27.0,7.59,6.46,176.2,24.5,1.32,0.076,0.027,1.03
Ⅱ类,29.1,8.13,6.89,213.8,8.7,0.3,0.008,0.035,1.07
Ⅲ类,29.0,7.84,5.87,262.9,11.7,1.67,0.09,0.028,1.26
Ⅱ类,27.7,7.82,8.34,177.7,4.2,1.23,0.075,0.035,1.19
Ⅲ类,24.9,7.73,9.44,193.5,51.5,0.79,0.08,0.155,0.66
Ⅱ类,28.3,8.18,9.95,355.6,23.5,2.18,0.01,0.056,1.61
Ⅱ类,27.2,7.3,6.89,155.0,29.6,1.5,0.044,0.064,2.72
Ⅱ类,28.0,7.55,7.62,202.6,24.9,1.55,0.015,0.032,1.61
Ⅳ类,30.2,7.04,4.77,160.3,28.4,3.47,0.107,0.101,1.33
Ⅱ类,25.0,7.44,7.67,181.0,105.4,2.86,0.118,0.081,1.22
Ⅱ类,29.2,7.35,7.2,160.6,30.1,1.53,0.019,0.045,0.77
Ⅱ类,29.1,8.02,8.44,177.2,2.1,1.09,0.015,0.032,1.18
Ⅲ类,27.5,7.64,5.88,215.7,16.3,1.14,0.064,0.072,1.68
Ⅱ类,22.6,7.54,8.71,232.1,4.4,0.48,0.021,0.031,1.37
Ⅲ类,31.3,7.52,5.81,343.9,5.7,2.45,0.203,0.058,1.85
Ⅱ类,23.8,7.84,7.9,225.3,7.8,1.13,0.001,0.039,1.47
Ⅱ类,26.8,7.82,7.31,255.4,3.8,1.2,0.122,0.016,1.76
Ⅱ类,28.5,7.46,7.1,151.8,9.4,1.23,0.007,0.036,1.01
Ⅲ类,28.7,7.66,5.96,485.2,79.8,3.08,0.002,0.058,2.27
Ⅱ类,27.4,7.62,7.04,227.0,245.4,3.46,0.004,0.057,2.11
Ⅲ类,28.6,6.72,5.0,308.4,60.6,4.67,0.001,0.105,3.72
Ⅲ类,27.3,6.9,5.73,95.8,36.0,2.3,0.224,0.097,1.91
Ⅲ类,28.3,7.26,5.79,189.8,49.8,2.25,0.004,0.048,2.95
Ⅱ类,26.7,6.2,7.16,58.8,39.7,1.49,0.045,0.052,1.49
Ⅲ类,28.4,6.82,5.67,77.8,22.0,1.11,0.099,0.058,1.28
Ⅴ类,29.0,7.11,2.37,276.6,43.0,2.74,0.563,0.135,2.87
Ⅴ类,28.0,6.82,2.08,226.4,51.5,3.05,0.128,0.082,2.31
Ⅳ类,30.3,6.78,4.34,138.9,42.6,1.48,0.18,0.088,2.04
Ⅱ类,28.2,7.82,6.38,216.0,14.8,1.12,0.023,0.05,1.19
Ⅱ类,28.2,7.41,6.28,163.3,9.6,1.85,0.035,0.056,1.04
Ⅱ类,27.1,6.76,6.96,1630.9,61.0,2.99,0.065,0.029,1.31
Ⅴ类,28.5,7.22,3.25,654.5,7.1,3.47,1.559,0.174,5.64
劣Ⅵ类,29.1,6.82,1.78,545.7,54.4,3.62,2.042,0.192,3.51
Ⅲ类,27.9,7.5,5.88,263.6,54.8,1.59,0.026,0.1,2.49
Ⅱ类,29.1,7.2,6.58,111.6,15.6,0.98,0.037,0.025,1.51
劣Ⅵ类,29.1,7.38,6.75,473.7,20.8,4.77,2.214,0.173,4.32
Ⅱ类,29.4,7.3,7.32,98.6,11.1,1.4,0.017,0.036,1.24
Ⅱ类,29.7,7.13,7.0,103.1,10.4,1.9,0.017,0.039,1.45
Ⅲ类,32.9,6.69,5.36,123.6,36.9,1.26,0.005,0.056,1.4
Ⅱ类,28.2,7.54,6.13,182.0,95.3,2.76,0.083,0.048,3.31
Ⅲ类,28.2,7.49,5.31,183.8,63.9,1.56,0.004,0.061,2.61
Ⅱ类,27.2,6.84,6.36,215.5,95.2,1.92,0.118,0.059,2.18
Ⅳ类,28.4,7.1,4.36,211.7,44.8,2.98,0.065,0.136,1.88
Ⅴ类,29.1,6.61,2.71,131.6,18.3,3.97,0.253,0.176,2.13
Ⅲ类,29.7,7.11,5.89,122.0,10.7,4.39,0.078,0.026,0.94
Ⅳ类,31.2,6.66,3.27,153.1,15.0,3.97,0.09,0.099,1.9
Ⅱ类,29.2,7.25,6.86,131.5,27.7,4.0,0.001,0.027,0.92
Ⅴ类,28.8,6.84,4.81,137.3,69.1,7.75,0.353,0.324,2.86
Ⅴ类,31.4,6.56,2.02,190.9,24.6,5.34,0.592,0.068,3.2
Ⅳ类,29.5,6.74,4.04,181.9,32.6,5.57,0.073,0.131,2.4
Ⅳ类,30.7,6.5,3.06,132.6,30.0,4.0,0.105,0.152,2.21
Ⅳ类,29.6,6.7,3.81,128.4,28.7,3.35,0.125,0.193,2.78
Ⅴ类,28.9,6.2,4.29,211.4,80.0,5.86,0.431,0.304,2.82
Ⅱ类,29.4,8.97,7.83,65.3,3.2,1.44,0.014,0.013,0.52
Ⅲ类,28.6,6.76,6.41,108.7,65.0,3.6,0.119,0.17,2.2
Ⅳ类,26.8,7.04,6.33,92.5,200.4,4.5,0.25,0.265,2.26
Ⅱ类,27.9,7.33,6.37,131.7,36.6,1.68,0.038,0.084,2.07
Ⅱ类,27.3,7.24,7.79,135.6,34.4,1.71,0.06,0.055,1.54
Ⅲ类,27.6,7.28,5.86,209.9,142.6,2.22,0.004,0.038,3.92
劣Ⅵ类,28.3,6.78,1.98,281.2,22.8,2.37,0.396,0.136,4.44
Ⅱ类,28.2,6.99,6.45,99.1,31.5,1.54,0.051,0.054,1.93
Ⅲ类,28.2,6.72,5.36,109.9,13.8,1.96,0.028,0.076,1.83
Ⅳ类,27.8,6.64,4.62,69.9,29.0,3.09,0.136,0.104,1.96
Ⅳ类,28.3,7.06,6.51,155.9,107.7,4.84,0.116,0.246,1.99
Ⅱ类,28.8,7.72,7.21,267.8,5.8,1.8,0.043,0.048,1.58
Ⅲ类,29.3,6.91,5.33,144.3,41.4,1.7,0.03,0.063,2.26
Ⅳ类,30.1,6.88,4.47,147.6,10.9,2.51,0.124,0.058,1.68
Ⅳ类,28.3,6.75,4.63,91.8,109.5,3.0,0.134,0.097,3.6
Ⅳ类,28.8,7.18,4.76,117.9,16.3,1.5,0.104,0.047,1.71
Ⅳ类,29.0,6.48,4.87,72.5,21.6,3.41,0.124,0.059,0.5
Ⅱ类,27.7,6.58,6.73,48.8,55.3,2.22,0.068,0.048,1.91
Ⅴ类,30.3,6.45,2.63,212.9,42.6,6.15,0.207,0.122,1.46
Ⅲ类,28.9,6.93,5.04,148.7,15.4,2.0,0.081,0.039,1.47
Ⅳ类,28.6,6.54,4.78,98.1,16.8,1.96,0.045,0.048,1.44
Ⅲ类,28.3,6.96,6.66,101.7,61.1,2.0,0.087,0.122,1.48
Ⅲ类,28.8,6.64,5.32,99.0,49.6,3.4,0.115,0.156,2.11
Ⅱ类,28.5,6.88,6.38,124.1,57.5,1.96,0.063,0.099,1.57
Ⅳ类,28.9,6.78,4.24,178.4,49.8,4.12,0.48,0.178,2.39
Ⅲ类,28.1,7.31,5.17,172.5,7.0,1.35,0.004,0.038,1.2
Ⅱ类,27.9,7.52,7.63,161.5,58.0,1.47,0.002,0.044,1.8
Ⅱ类,26.2,7.8,8.02,226.7,41.8,0.73,0.001,0.052,1.42
Ⅴ类,29.6,6.95,2.39,324.4,4.1,3.28,1.509,0.179,4.48
Ⅳ类,29.5,7.18,4.57,377.7,31.9,2.72,0.768,0.192,5.71
Ⅳ类,29.5,6.74,3.5,138.4,23.4,1.98,0.095,0.08,1.63
Ⅱ类,28.0,7.58,6.43,214.6,125.9,2.24,0.138,0.089,3.0
Ⅲ类,28.5,7.01,6.16,111.2,77.5,3.56,0.162,0.159,2.35
Ⅴ类,30.0,6.99,2.33,333.3,20.7,3.41,0.222,0.082,2.6
Ⅳ类,27.8,6.43,4.71,88.5,31.6,2.57,0.132,0.064,1.78
Ⅴ类,29.0,6.74,2.69,129.6,32.1,3.14,0.726,0.141,2.79
Ⅲ类,28.7,6.83,5.49,76.7,15.0,1.34,0.11,0.096,1.35
Ⅱ类,27.1,7.74,6.97,245.4,94.9,2.18,0.082,0.049,2.99
Ⅱ类,27.4,7.51,7.27,225.4,75.1,2.72,0.008,0.065,3.54
Ⅲ类,28.4,7.58,6.8,300.4,33.0,1.91,0.064,0.111,4.58
Ⅱ类,29.1,7.75,7.83,342.3,21.8,1.57,0.028,0.034,3.4
Ⅰ类,26.7,7.49,8.55,82.0,60.0,1.71,0.077,0.02,1.65
Ⅱ类,23.8,7.36,8.01,91.4,121.7,2.27,0.005,0.056,2.28
Ⅲ类,24.8,7.53,6.75,200.2,59.2,3.18,0.005,0.129,2.07
Ⅱ类,25.4,7.24,8.35,40.4,0.5,1.42,0.002,0.035,1.65
Ⅱ类,26.0,7.41,9.59,171.5,121.5,2.65,0.106,0.084,1.86
Ⅳ类,27.3,6.94,6.95,121.5,89.4,3.78,0.094,0.288,2.37
Ⅴ类,26.4,6.86,8.02,68.4,239.3,4.56,0.174,0.323,2.18
Ⅲ类,27.8,6.77,6.46,113.4,85.9,5.09,0.157,0.164,3.47
Ⅳ类,27.9,6.54,4.0,241.3,61.1,4.82,0.415,0.3,2.59
劣Ⅵ类,26.0,6.46,6.67,89.4,153.2,6.66,0.315,0.53,2.55
Ⅱ类,26.1,6.44,7.75,64.5,13.0,1.84,0.117,0.059,0.88
Ⅱ类,27.3,6.54,8.39,44.4,22.6,1.68,0.143,0.064,1.49
Ⅲ类,27.3,6.12,6.81,56.7,257.4,4.79,0.136,0.199,2.28
劣Ⅵ类,26.9,5.81,7.19,55.8,69.6,2.56,0.044,0.075,1.17
Ⅲ类,27.5,7.35,7.52,163.0,314.3,4.36,0.25,0.091,1.16
劣Ⅵ类,28.3,6.28,1.83,425.3,87.5,4.88,0.964,0.221,2.89
Ⅱ类,27.2,7.35,7.83,268.6,115.9,2.8,0.059,0.065,4.34
Ⅱ类,27.8,7.06,7.22,119.1,48.6,2.06,0.042,0.089,2.12
Ⅳ类,27.1,6.94,6.27,136.0,111.3,4.83,0.006,0.287,4.09
Ⅱ类,24.5,8.23,9.11,372.0,23.5,0.86,0.014,0.038,1.93
Ⅱ类,24.6,7.79,6.47,270.6,21.7,1.45,0.072,0.039,1.36
Ⅱ类,26.1,7.83,8.13,299.4,13.8,1.9,0.031,0.021,2.22
Ⅱ类,23.9,8.04,6.92,332.9,3.3,0.42,0.029,0.004,2.12
Ⅰ类,24.4,7.79,8.49,338.8,19.8,0.85,0.015,0.019,1.84
Ⅱ类,26.4,7.76,7.06,257.8,165.8,2.13,0.001,0.042,4.32
Ⅱ类,28.6,7.4,6.55,251.4,23.2,1.48,0.009,0.027,2.38
Ⅲ类,31.6,6.96,5.07,115.1,8.0,3.73,0.058,0.093,1.25
Ⅲ类,31.3,7.55,5.91,14040.0,6.9,2.37,0.231,0.06,1.1
Ⅲ类,31.8,7.22,5.84,101.7,9.8,2.74,0.004,0.056,0.92
Ⅱ类,31.1,7.06,6.91,150.0,25.4,1.79,0.024,0.026,2.71
Ⅱ类,28.4,6.72,7.33,106.7,40.4,2.02,0.008,0.03,2.22
Ⅳ类,31.6,7.26,3.77,277.8,20.9,4.05,0.001,0.061,0.75
Ⅲ类,30.4,6.51,5.84,81.7,11.4,1.82,0.01,0.036,0.72
Ⅱ类,29.4,6.81,7.09,65.6,14.5,2.54,0.009,0.044,0.69
Ⅱ类,29.6,7.38,6.75,128.4,3.5,2.18,0.01,0.036,0.38
Ⅳ类,32.7,7.1,5.78,221.8,24.2,7.02,0.102,0.091,1.47
Ⅱ类,29.7,6.92,6.64,73.3,8.9,1.58,0.003,0.022,1.27
Ⅳ类,31.7,6.73,4.73,158.2,12.8,2.37,0.085,0.052,0.99
Ⅴ类,31.7,6.63,2.35,195.0,24.8,4.38,0.674,0.173,2.75
Ⅱ类,32.0,7.17,6.87,108.0,15.2,2.79,0.006,0.021,0.39
Ⅴ类,31.0,7.17,2.81,174.2,9.6,3.87,0.098,0.109,1.92
Ⅲ类,29.4,6.88,5.95,112.7,15.4,1.92,0.009,0.034,1.53
Ⅱ类,30.8,7.57,6.96,167.1,12.2,2.64,0.014,0.088,1.62
Ⅱ类,29.6,7.62,8.26,85.8,4.8,1.93,0.004,0.037,0.87
Ⅱ类,31.0,7.51,8.13,161.2,21.4,3.03,0.141,0.061,0.84
Ⅱ类,26.2,8.4,9.62,181.8,22.7,3.65,0.066,0.048,1.13
Ⅲ类,32.0,7.92,5.76,375.0,20.8,4.1,0.017,0.051,0.85
Ⅱ类,26.5,7.88,7.34,389.9,122.9,1.94,0.017,0.098,3.06
Ⅱ类,26.1,7.88,6.87,376.4,118.0,2.58,0.115,0.064,4.15
Ⅲ类,29.1,7.64,5.36,391.0,12.3,4.99,0.034,0.006,0.87
Ⅳ类,26.4,7.59,4.94,376.4,7.9,4.94,0.009,0.089,2.43
Ⅲ类,24.8,8.07,7.1,407.3,111.4,1.76,0.001,0.109,1.98
Ⅱ类,29.0,8.16,7.54,515.5,21.5,1.02,0.024,0.024,1.82
Ⅲ类,33.0,7.58,5.89,404.7,19.0,1.34,0.036,0.049,1.29
Ⅱ类,32.1,7.77,9.52,299.4,12.5,3.2,0.04,0.033,1.38
Ⅲ类,28.6,7.83,5.81,643.2,0.8,2.04,0.013,0.03,0.64
Ⅲ类,24.6,8.01,7.15,407.5,123.8,2.2,0.072,0.162,2.03
Ⅰ类,19.0,8.36,9.21,229.4,13.8,0.94,0.021,0.008,0.9
Ⅲ类,31.6,7.23,6.48,520.3,14.5,5.81,0.054,0.049,1.26
Ⅱ类,28.0,7.63,7.15,415.0,12.8,1.86,0.006,0.051,1.36
Ⅱ类,23.3,7.85,10.16,353.1,19.3,1.13,0.006,0.041,2.84
Ⅰ类,19.5,8.32,9.38,434.0,4.6,0.24,0.017,0.007,1.07
Ⅲ类,25.8,7.48,7.07,213.2,49.6,4.07,0.018,0.117,1.97
Ⅲ类,30.2,7.99,8.07,298.8,54.1,5.58,0.005,0.108,2.18
劣Ⅵ类,27.8,9.05,15.84,182.2,3.9,1.6,0.012,0.025,0.88
Ⅱ类,27.3,8.05,7.72,383.6,19.0,2.02,0.017,0.05,1.77
Ⅰ类,23.7,7.84,7.52,290.8,11.2,0.49,0.004,0.007,0.79
Ⅱ类,28.5,7.81,8.89,288.6,9.6,1.38,0.037,0.034,1.04
Ⅱ类,19.3,7.72,8.46,116.2,10.6,2.16,0.018,0.052,1.62
Ⅱ类,23.6,7.69,6.54,390.8,12.0,0.85,0.014,0.038,3.11
Ⅱ类,22.9,7.88,8.43,235.2,36.7,1.04,0.011,0.026,1.8
Ⅱ类,24.7,7.67,6.81,405.3,41.4,1.82,0.093,0.081,2.1
Ⅲ类,27.0,7.65,5.89,421.5,10.8,2.28,0.039,0.099,8.08
Ⅱ类,23.5,7.7,7.65,244.3,111.8,1.87,0.055,0.056,1.75
Ⅲ类,26.3,7.96,6.45,390.4,18.6,1.88,0.055,0.113,2.45
Ⅲ类,30.8,7.66,7.29,317.5,22.9,1.6,0.022,0.12,1.42
劣Ⅵ类,31.8,7.18,1.83,1154.4,12.3,4.74,0.084,0.127,1.08
Ⅲ类,30.7,7.76,6.73,405.7,18.3,2.05,0.032,0.126,2.64
Ⅰ类,19.3,7.58,8.4,250.5,30.4,1.22,0.019,0.017,0.62
Ⅰ类,19.7,7.95,8.06,192.0,29.8,0.38,0.008,0.014,1.07
劣Ⅵ类,29.4,7.25,1.75,290.0,19.0,5.55,0.019,0.057,0.69
Ⅲ类,32.7,7.85,5.86,460.2,12.7,1.99,0.004,0.126,1.7
Ⅱ类,28.3,8.31,8.16,419.1,1.6,1.18,0.016,0.027,3.95
Ⅲ类,33.0,7.72,7.28,453.0,9.8,4.79,0.098,0.089,1.75
Ⅲ类,30.3,7.62,5.37,350.2,20.9,1.82,0.033,0.037,2.5
Ⅰ类,28.5,7.92,8.5,145.4,179.9,1.14,0.011,0.011,1.03
Ⅱ类,27.7,8.11,7.5,505.3,15.4,1.51,0.036,0.037,3.45
Ⅱ类,26.0,7.81,6.2,462.5,14.5,1.18,0.07,0.083,2.5
Ⅳ类,31.8,7.48,4.48,478.7,4.2,4.52,0.033,0.14,0.61
Ⅱ类,27.5,8.67,7.5,248.6,3.4,1.57,0.006,0.013,0.22
Ⅰ类,20.0,8.47,8.64,280.5,47.8,0.84,0.008,0.017,1.5
Ⅱ类,29.0,7.95,7.32,354.2,10.6,1.18,0.001,0.011,0.81
Ⅰ类,22.9,8.19,7.57,347.9,19.8,1.6,0.027,0.003,1.43
Ⅰ类,22.8,8.05,7.75,346.1,11.5,1.24,0.01,0.014,1.01
Ⅲ类,27.4,7.91,5.39,383.0,10.2,1.48,0.011,0.017,1.0
Ⅲ类,22.8,8.1,7.69,358.4,17.8,4.08,0.004,0.029,0.6
Ⅱ类,24.7,7.7,7.31,288.1,121.8,2.33,0.196,0.086,1.92
Ⅲ类,33.6,7.88,5.88,408.5,8.8,3.28,0.174,0.086,0.43
Ⅲ类,31.9,7.66,5.03,566.8,10.7,4.66,0.072,0.137,1.81
Ⅱ类,22.3,8.05,7.99,234.9,131.5,1.97,0.008,0.064,2.86
Ⅱ类,26.4,7.52,6.81,301.2,20.1,3.27,0.026,0.095,4.1
Ⅱ类,29.2,8.01,6.77,412.3,9.5,1.65,0.02,0.014,1.22
Ⅱ类,21.2,8.04,8.32,215.2,64.7,1.09,0.009,0.069,1.51
Ⅳ类,31.2,7.93,4.72,607.7,9.9,4.46,0.039,0.078,0.73
Ⅱ类,21.7,7.4,7.9,243.2,102.1,2.23,0.175,0.063,2.3
Ⅱ类,23.0,7.88,6.91,237.6,118.1,2.97,0.008,0.096,0.53
Ⅱ类,23.3,8.26,8.24,388.1,42.1,1.42,0.002,0.039,1.84
Ⅱ类,32.4,8.07,9.21,626.0,19.9,2.03,0.008,0.056,1.91
Ⅰ类,23.1,8.12,7.82,490.5,6.9,0.7,0.013,0.01,0.78
Ⅱ类,20.3,8.14,8.36,323.6,19.4,1.28,0.082,0.088,2.93
Ⅳ类,27.9,7.51,4.11,521.8,6.9,3.28,0.038,0.058,0.43
Ⅱ类,33.3,8.13,9.72,412.0,15.8,3.85,0.01,0.1,0.54
Ⅱ类,30.7,8.02,7.85,373.8,4.4,2.15,0.014,0.023,1.17
Ⅲ类,31.7,7.8,5.67,372.5,28.8,1.36,0.015,0.025,1.26
Ⅱ类,32.7,8.35,6.96,480.3,22.6,2.1,0.002,0.053,1.04
Ⅱ类,30.2,7.94,6.31,260.4,5.4,2.46,0.015,0.039,0.92
Ⅱ类,30.8,8.21,10.09,295.4,11.7,2.7,0.01,0.028,0.96
Ⅱ类,30.4,8.1,10.01,324.4,2.1,3.03,0.049,0.038,1.12
Ⅰ类,19.6,8.28,7.73,208.6,21.6,1.08,0.001,0.013,0.76
Ⅱ类,16.7,8.17,8.39,196.9,62.2,1.69,0.003,0.024,2.87
Ⅲ类,28.0,7.62,7.21,300.9,53.5,3.07,0.107,0.122,2.47
Ⅳ类,29.6,7.71,3.88,533.8,78.1,5.02,0.242,0.175,0.65
Ⅲ类,33.0,7.67,6.18,412.4,122.9,5.27,0.007,0.087,0.28
Ⅰ类,14.2,8.19,8.14,214.2,20.8,0.13,0.009,0.011,0.43
Ⅱ类,11.8,8.44,7.17,253.5,12.1,0.69,0.009,0.006,0.38
Ⅴ类,14.8,8.19,7.11,1023.6,1291.2,6.56,1.199,0.385,2.86
Ⅱ类,23.6,7.71,7.05,276.4,136.0,1.82,0.098,0.087,2.56
