水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,31.8,7.7,6.65,331.0,26.4,3.75,0.114,0.075,0.71
Ⅲ类,31.6,7.98,5.31,381.6,3.7,2.49,0.052,0.036,0.86
Ⅱ类,22.0,7.79,8.68,236.2,9.2,2.1,0.033,0.052,0.93
Ⅱ类,34.1,8.48,17.39,413.4,24.0,2.82,0.022,0.094,1.52
Ⅱ类,33.6,8.76,11.06,185.1,5.9,2.17,0.017,0.019,1.12
Ⅰ类,31.6,8.5,10.32,249.1,1.2,1.27,0.066,0.003,0.91
Ⅰ类,31.4,8.68,10.14,237.0,5.6,1.52,0.044,0.012,0.85
Ⅱ类,32.7,8.56,11.2,213.5,1.8,2.14,0.004,0.018,0.81
Ⅱ类,31.9,8.05,6.86,481.4,6.9,3.94,0.008,0.06,2.24
Ⅰ类,31.2,8.19,9.02,345.2,6.3,1.48,0.024,0.015,1.18
Ⅲ类,31.8,8.24,8.55,723.8,12.3,3.11,0.003,0.102,4.6
Ⅳ类,29.4,7.89,4.51,413.7,4.0,1.09,0.034,0.026,1.0
Ⅱ类,25.4,7.84,6.69,458.9,14.3,1.86,0.019,0.044,1.85
Ⅰ类,28.1,7.87,10.9,345.8,14.4,1.93,0.007,0.015,1.96
Ⅲ类,33.2,7.84,9.52,497.1,42.7,4.8,0.053,0.121,2.69
Ⅱ类,31.5,8.32,7.57,307.7,4.3,2.17,0.007,0.008,1.09
Ⅲ类,34.2,7.91,5.75,520.4,13.4,3.57,0.025,0.13,1.09
Ⅱ类,30.0,8.29,8.07,333.3,20.1,2.6,0.001,0.058,0.61
Ⅰ类,16.5,7.8,7.68,341.4,1.3,1.51,0.018,0.008,1.33
Ⅲ类,32.3,8.14,13.63,517.0,31.3,3.17,0.074,0.11,0.92
Ⅱ类,28.8,8.01,8.72,313.9,3.3,2.93,0.034,0.063,1.31
Ⅲ类,30.9,7.79,5.94,377.7,27.6,2.15,0.021,0.045,2.65
Ⅳ类,31.2,7.86,3.61,192.6,16.7,5.93,0.064,0.002,0.91
Ⅱ类,30.7,8.44,9.02,354.6,6.8,2.78,0.0002,0.022,1.11
Ⅱ类,32.1,7.97,8.55,339.9,10.2,2.65,0.031,0.042,1.13
Ⅲ类,32.5,7.66,7.2,460.9,14.6,4.01,0.079,0.15,2.92
Ⅴ类,33.8,7.23,2.36,1765.7,38.3,5.5,0.407,0.224,2.21
Ⅱ类,32.2,8.0,7.8,442.7,16.4,2.65,0.01,0.056,0.77
劣Ⅵ类,30.0,6.91,0.66,369.5,24.1,3.92,0.437,0.148,2.25
Ⅲ类,31.0,7.91,5.31,389.8,49.8,2.12,0.036,0.058,2.3
Ⅲ类,32.7,6.69,11.58,311.1,25.4,5.95,0.024,0.114,1.62
Ⅲ类,32.4,7.8,6.63,190.6,17.0,2.73,0.019,0.104,1.22
Ⅲ类,32.1,7.5,5.86,403.0,18.0,5.07,0.084,0.074,1.99
Ⅴ类,32.5,7.12,2.11,494.1,25.9,3.36,0.599,0.177,2.7
Ⅳ类,27.9,7.77,6.44,303.1,52.3,1.68,0.007,0.062,1.88
Ⅲ类,30.9,8.23,9.73,286.2,51.0,3.26,0.032,0.037,1.4
Ⅴ类,32.1,7.4,2.61,373.6,51.5,3.47,0.184,0.094,2.35
Ⅲ类,31.9,7.85,16.26,500.4,22.5,4.77,0.028,0.048,1.47
Ⅱ类,27.2,7.79,7.86,380.1,27.0,1.62,0.005,0.062,1.93
Ⅳ类,31.8,7.1,3.27,376.1,25.6,5.0,0.63,0.14,2.06
劣Ⅵ类,31.3,7.02,0.17,327.9,12.6,4.59,0.344,0.026,1.59
Ⅱ类,27.7,7.95,8.25,355.9,28.5,1.78,0.004,0.08,1.59
Ⅱ类,26.3,7.77,7.68,355.3,31.2,1.28,0.004,0.052,1.94
Ⅲ类,30.4,7.42,10.22,613.6,13.2,4.31,0.02,0.056,0.78
Ⅴ类,33.0,7.32,2.98,465.3,31.6,2.89,0.139,0.109,3.27
Ⅳ类,29.2,7.42,4.5,412.7,28.6,2.7,0.104,0.078,1.96
Ⅲ类,23.5,8.12,8.03,311.9,46.6,2.1,0.064,0.19,3.12
Ⅱ类,30.0,8.89,9.3,122.1,5.6,3.93,0.025,0.054,0.88
Ⅲ类,31.1,8.46,10.42,145.5,10.9,4.45,0.069,0.05,0.86
Ⅱ类,29.0,7.74,6.78,297.5,32.8,2.22,0.019,0.056,1.57
Ⅳ类,29.6,7.3,4.5,144.9,198.9,3.36,0.348,0.188,2.22
Ⅳ类,30.8,7.28,3.85,365.8,21.7,2.24,0.042,0.064,1.94
Ⅱ类,27.9,7.51,6.32,177.1,11.5,1.94,0.112,0.082,1.26
劣Ⅵ类,33.4,9.06,11.25,329.5,6.0,9.02,0.03,0.15,1.44
Ⅰ类,30.2,8.87,20.92,151.3,7.9,1.5,0.014,0.019,1.25
Ⅱ类,24.7,8.32,8.07,319.0,10.8,1.8,0.02,0.07,3.51
Ⅱ类,25.1,7.63,8.26,229.8,3.9,1.26,0.04,0.033,1.28
Ⅰ类,21.8,7.67,9.83,214.0,20.7,1.41,0.018,0.018,1.4
Ⅱ类,25.9,7.72,7.41,362.9,17.3,1.69,0.001,0.03,1.85
Ⅱ类,20.4,7.65,9.02,214.1,27.6,0.85,0.02,0.03,1.09
Ⅱ类,32.4,7.78,8.48,382.5,22.4,1.21,0.078,0.04,1.27
Ⅴ类,31.6,7.35,2.02,439.2,33.0,3.89,0.163,0.132,2.09
Ⅱ类,29.5,8.03,7.49,349.9,31.2,2.22,0.054,0.057,1.42
劣Ⅵ类,31.4,7.12,1.98,458.6,27.6,4.26,0.281,0.174,2.2
Ⅱ类,23.9,7.94,7.83,344.2,20.4,1.0,0.044,0.072,1.14
Ⅲ类,29.8,7.28,5.47,213.7,32.7,1.71,0.053,0.077,1.52
Ⅳ类,28.3,6.28,4.54,125.6,35.6,3.82,0.497,0.129,1.88
Ⅴ类,27.3,6.7,2.44,149.3,19.8,2.64,0.485,0.165,2.63
Ⅳ类,28.6,6.82,3.66,181.4,20.1,3.32,0.158,0.069,1.28
Ⅲ类,30.4,7.61,5.2,263.3,30.5,1.79,0.198,0.092,1.97
Ⅲ类,27.2,6.83,6.39,97.3,15.9,4.62,0.283,0.133,2.81
Ⅲ类,27.7,7.58,5.61,319.3,19.4,2.3,0.04,0.027,2.0
Ⅱ类,30.8,7.94,6.52,274.7,7.1,1.85,0.084,0.054,1.23
Ⅲ类,30.2,7.53,5.24,265.5,4.5,1.18,0.013,0.064,1.57
Ⅱ类,28.8,7.18,6.15,265.2,3.3,1.86,0.092,0.076,1.69
Ⅳ类,29.5,6.67,4.94,118.8,14.8,2.52,0.182,0.071,1.24
Ⅳ类,30.6,7.28,5.37,134.3,14.1,0.21,0.05,0.221,1.47
Ⅱ类,30.5,8.2,7.69,183.6,18.8,1.55,0.086,0.059,1.21
Ⅴ类,31.0,7.38,2.59,266.6,21.1,4.09,0.171,0.16,2.13
Ⅱ类,29.0,7.92,6.19,353.6,9.9,2.65,0.212,0.088,1.79
Ⅱ类,27.7,8.36,9.65,354.1,8.6,0.78,0.019,0.044,1.83
Ⅳ类,31.3,7.66,5.76,221.5,38.0,0.96,0.019,0.061,1.07
Ⅳ类,24.6,7.24,4.36,264.3,19.8,1.65,0.113,0.158,1.32
Ⅱ类,27.9,7.72,6.4,287.3,54.8,1.41,0.019,0.046,1.78
Ⅱ类,29.5,7.78,7.29,383.2,33.4,0.99,0.084,0.07,1.87
Ⅳ类,32.0,7.32,4.39,355.1,12.4,2.33,0.034,0.104,1.62
Ⅳ类,29.2,6.63,4.76,102.0,19.9,2.07,0.346,0.158,1.64
Ⅳ类,29.8,6.73,4.67,118.9,15.7,3.49,0.11,0.076,1.24
Ⅱ类,27.9,7.56,6.54,176.4,43.6,1.21,0.076,0.014,1.04
Ⅱ类,29.7,8.26,7.3,214.4,5.2,0.39,0.009,0.04,1.05
Ⅱ类,30.1,7.86,6.05,267.3,11.2,1.92,0.085,0.041,1.18
Ⅱ类,27.8,7.84,8.45,177.7,5.9,1.32,0.073,0.036,1.2
Ⅲ类,26.1,7.89,9.42,199.5,44.7,0.81,0.069,0.143,0.61
Ⅱ类,28.5,8.29,12.34,359.4,89.8,2.22,0.01,0.054,1.65
Ⅱ类,27.3,7.26,7.14,148.9,38.2,1.68,0.022,0.077,3.1
Ⅱ类,28.6,7.96,10.03,203.6,23.6,1.34,0.014,0.03,1.61
Ⅳ类,30.3,7.01,4.31,156.2,29.1,3.34,0.113,0.106,1.33
Ⅱ类,29.4,7.32,6.11,160.7,28.0,1.5,0.02,0.048,0.78
Ⅱ类,29.6,8.18,8.96,177.7,2.2,1.12,0.011,0.029,1.21
Ⅱ类,26.2,8.05,7.99,212.7,29.3,1.18,0.104,0.033,1.74
Ⅱ类,22.3,7.51,8.36,230.9,3.3,0.4,0.026,0.028,1.36
Ⅱ类,30.2,7.69,7.55,197.4,9.4,1.51,0.009,0.069,1.55
Ⅳ类,31.3,7.43,4.28,377.2,5.6,2.14,0.272,0.048,1.95
Ⅱ类,27.1,7.84,6.67,292.4,3.4,1.14,0.291,0.015,2.1
Ⅱ类,28.8,7.45,6.84,151.2,10.6,1.19,0.003,0.034,0.96
Ⅱ类,29.0,7.76,6.43,490.0,74.5,3.34,0.008,0.064,2.22
Ⅲ类,27.5,7.67,7.28,229.6,934.4,5.73,0.003,0.083,1.94
Ⅲ类,29.1,6.82,5.56,311.0,82.7,4.32,0.001,0.105,3.87
Ⅲ类,27.4,6.92,5.78,91.5,42.6,2.14,0.279,0.109,2.02
Ⅳ类,28.1,7.23,4.68,182.5,104.8,2.84,0.006,0.067,3.83
Ⅱ类,27.2,6.42,7.38,63.6,35.6,1.2,0.047,0.04,1.33
Ⅲ类,28.7,6.74,5.84,74.5,20.3,1.14,0.089,0.058,1.31
Ⅳ类,28.9,7.09,3.41,229.9,39.7,3.08,0.584,0.136,3.1
Ⅴ类,28.1,6.82,2.04,225.1,38.6,2.72,0.11,0.079,2.27
Ⅳ类,30.4,6.8,4.41,144.4,39.3,1.48,0.164,0.087,2.14
Ⅱ类,28.2,7.85,6.54,215.1,14.8,1.12,0.023,0.048,1.17
Ⅱ类,29.8,7.18,7.1,98.2,14.1,2.04,0.006,0.022,0.96
Ⅱ类,28.3,7.46,6.68,158.6,8.5,1.74,0.026,0.062,1.05
劣Ⅵ类,27.8,6.73,1.58,339.9,27.2,9.24,0.542,0.216,3.28
Ⅱ类,27.1,6.71,7.1,514.4,60.5,3.46,0.061,0.038,1.5
Ⅴ类,28.8,7.23,2.97,634.7,21.0,3.75,1.237,0.193,5.54
Ⅴ类,29.1,6.86,2.31,546.0,58.9,3.62,1.934,0.184,3.3
Ⅳ类,28.2,7.3,4.61,561.2,76.4,1.66,0.254,0.149,2.26
Ⅱ类,29.0,7.28,6.98,110.3,20.2,0.98,0.028,0.026,1.53
Ⅴ类,29.0,7.54,7.39,535.1,34.5,5.91,1.893,0.183,4.32
Ⅱ类,29.4,7.33,7.2,98.3,10.7,1.38,0.019,0.037,1.26
Ⅱ类,30.1,7.0,6.63,103.2,11.9,1.82,0.022,0.048,1.56
Ⅱ类,33.3,6.82,6.04,122.9,32.3,1.42,0.008,0.055,1.38
Ⅱ类,28.6,7.5,6.09,184.1,88.2,2.31,0.004,0.052,2.71
Ⅲ类,28.4,7.51,5.39,184.5,32.3,1.5,0.009,0.057,2.47
Ⅱ类,27.4,6.8,6.11,213.8,110.6,2.12,0.147,0.065,2.21
Ⅳ类,28.4,7.07,4.57,201.0,48.1,3.11,0.07,0.134,1.88
Ⅳ类,29.2,6.67,3.18,156.0,22.2,3.74,0.142,0.154,2.02
Ⅲ类,29.7,7.11,6.0,121.9,15.0,4.49,0.046,0.026,1.09
Ⅴ类,31.5,6.64,2.69,169.0,16.5,4.67,0.212,0.113,1.53
Ⅲ类,29.7,8.09,7.95,130.4,26.9,4.81,0.006,0.026,0.86
Ⅴ类,28.8,6.85,5.1,128.4,79.4,7.78,0.298,0.344,2.88
Ⅴ类,31.8,6.59,2.74,194.5,23.1,5.38,0.616,0.071,3.23
Ⅳ类,30.1,6.88,4.65,184.8,14.6,5.56,0.058,0.125,2.41
Ⅳ类,30.7,6.54,3.82,133.6,34.2,4.05,0.089,0.162,2.35
Ⅲ类,29.9,6.81,5.26,125.3,20.8,3.46,0.1,0.185,2.7
Ⅳ类,29.6,6.26,4.27,214.7,86.7,5.9,0.338,0.289,2.42
Ⅲ类,28.9,6.76,6.17,107.7,58.4,3.45,0.153,0.17,2.22
Ⅳ类,27.1,7.11,6.75,91.8,220.7,3.9,0.157,0.222,2.17
Ⅱ类,28.0,7.27,6.4,124.8,54.5,1.98,0.043,0.092,2.22
Ⅱ类,27.3,7.49,6.92,252.7,156.3,3.37,0.005,0.077,4.66
Ⅱ类,27.4,7.13,7.36,128.2,57.3,2.52,0.095,0.065,1.58
Ⅲ类,27.8,7.22,5.63,209.5,120.9,2.87,0.016,0.042,4.08
劣Ⅵ类,28.4,6.82,1.88,290.3,18.0,2.85,0.998,0.126,4.55
Ⅱ类,28.0,6.95,6.46,98.7,44.8,1.65,0.045,0.05,1.86
Ⅳ类,28.4,6.8,4.02,127.0,19.6,2.28,0.21,0.1,2.17
Ⅱ类,27.4,7.39,7.8,108.7,14.0,2.02,0.014,0.073,1.82
Ⅳ类,28.4,6.84,3.08,203.5,37.1,2.63,0.281,0.1,2.32
Ⅳ类,27.9,6.62,4.56,70.4,25.4,3.06,0.12,0.109,1.98
Ⅴ类,28.9,7.24,3.42,630.0,17.0,4.38,1.169,0.355,5.88
Ⅳ类,28.2,7.12,6.34,158.0,126.3,5.56,0.114,0.262,1.8
Ⅳ类,26.9,6.87,3.01,117.2,5.7,1.35,0.021,0.051,1.5
Ⅲ类,30.5,6.99,5.42,137.8,18.5,1.8,0.035,0.058,1.91
Ⅳ类,30.1,6.88,4.8,137.0,10.7,2.3,0.128,0.056,1.74
Ⅳ类,28.7,6.77,4.7,89.1,126.8,2.93,0.145,0.101,3.45
Ⅲ类,29.2,7.13,5.23,122.6,15.5,1.61,0.118,0.046,1.76
Ⅲ类,29.6,6.51,5.54,67.6,24.9,3.56,0.139,0.059,0.92
Ⅱ类,27.9,6.57,6.66,46.9,60.4,2.24,0.056,0.05,1.9
Ⅳ类,30.1,6.48,3.12,174.5,52.3,6.61,0.199,0.127,1.64
Ⅲ类,29.5,6.91,5.86,168.5,17.5,1.71,0.047,0.04,1.22
Ⅳ类,29.0,6.59,4.82,98.4,19.7,2.08,0.036,0.05,1.47
Ⅲ类,28.9,7.01,6.95,108.4,45.0,2.14,0.115,0.106,1.23
Ⅳ类,29.6,6.61,4.31,153.7,77.5,3.47,0.121,0.197,2.22
Ⅲ类,28.8,6.82,6.59,123.1,60.8,2.56,0.07,0.116,1.62
Ⅳ类,30.2,6.73,3.48,203.9,17.4,4.21,0.324,0.176,2.11
Ⅲ类,28.3,7.32,5.12,172.6,7.5,1.27,0.002,0.038,1.23
Ⅱ类,28.3,7.59,7.84,171.5,29.7,1.38,0.002,0.047,1.71
Ⅱ类,26.9,7.91,7.55,209.8,29.6,0.73,0.001,0.052,1.42
劣Ⅵ类,29.8,6.94,1.51,345.4,5.6,3.58,1.804,0.207,5.0
Ⅳ类,29.0,7.17,4.14,354.9,20.7,2.5,0.751,0.206,4.98
Ⅳ类,29.6,6.75,3.5,139.8,20.4,1.94,0.119,0.083,1.61
Ⅲ类,28.4,7.46,5.23,258.9,151.8,2.64,0.299,0.102,2.92
Ⅲ类,29.6,7.13,6.89,117.5,60.1,3.84,0.145,0.147,2.24
Ⅳ类,30.1,7.07,3.54,501.6,17.9,4.1,0.114,0.103,3.07
Ⅴ类,29.4,6.69,2.53,130.9,36.3,2.97,0.651,0.13,2.86
Ⅱ类,27.1,7.71,7.09,244.9,82.6,2.11,0.066,0.058,2.95
Ⅱ类,27.6,7.49,6.74,225.4,82.3,2.86,0.004,0.064,3.6
Ⅱ类,28.2,7.83,7.18,293.9,11.5,1.0,0.002,0.034,2.51
Ⅲ类,28.7,7.6,6.74,307.9,31.8,1.79,0.144,0.115,4.66
Ⅱ类,29.1,7.77,7.83,340.2,19.6,1.83,0.038,0.043,3.36
Ⅱ类,26.3,7.68,8.9,193.0,57.6,1.43,0.061,0.04,2.03
Ⅳ类,25.4,7.42,9.06,167.3,218.7,6.44,0.007,0.101,4.72
Ⅰ类,26.9,7.49,8.47,83.1,53.5,1.57,0.042,0.019,1.66
Ⅲ类,24.7,7.59,6.72,208.0,157.1,4.04,0.002,0.149,2.21
Ⅱ类,24.8,7.13,8.39,43.0,186.9,1.01,0.007,0.028,1.16
Ⅱ类,27.3,7.5,9.1,202.7,100.1,2.0,0.083,0.073,1.88
Ⅴ类,26.2,6.68,7.89,59.9,317.8,5.42,0.201,0.393,1.78
Ⅲ类,28.6,6.94,6.44,141.4,58.9,4.8,0.102,0.16,3.15
Ⅳ类,28.0,6.62,4.26,225.1,51.9,4.55,0.475,0.284,2.65
劣Ⅵ类,26.4,6.42,5.69,86.8,216.2,7.37,0.356,0.556,2.68
Ⅱ类,26.3,6.45,8.03,50.1,23.3,2.27,0.111,0.064,1.22
Ⅱ类,27.5,6.5,7.94,49.1,23.5,1.8,0.125,0.072,1.52
Ⅳ类,27.3,6.18,7.0,55.5,369.2,5.47,0.152,0.281,2.36
劣Ⅵ类,27.1,5.91,7.19,62.9,82.1,2.53,0.059,0.079,1.17
Ⅲ类,28.0,7.42,7.08,176.1,297.7,4.15,0.247,0.088,1.27
Ⅳ类,28.9,6.51,3.25,514.3,89.9,6.75,1.054,0.288,3.24
Ⅱ类,27.1,7.36,7.83,273.5,95.2,2.6,0.062,0.063,4.27
Ⅱ类,28.2,7.06,6.73,121.7,31.1,1.88,0.041,0.082,1.9
Ⅳ类,27.8,7.04,6.69,170.9,76.0,4.21,0.005,0.254,3.81
Ⅱ类,25.2,8.22,9.0,363.1,14.9,0.79,0.017,0.036,1.95
Ⅱ类,24.9,7.79,6.34,268.5,18.9,1.48,0.101,0.048,1.64
Ⅲ类,24.8,7.17,9.28,148.1,140.9,4.24,0.131,0.102,2.38
Ⅲ类,25.9,7.9,7.8,146.2,116.8,2.31,0.18,0.131,1.45
Ⅱ类,26.4,7.83,8.08,299.6,27.3,2.06,0.031,0.026,2.37
Ⅰ类,24.5,8.09,7.83,324.9,2.6,0.47,0.03,0.004,2.06
Ⅰ类,24.2,7.78,8.43,342.4,15.9,0.93,0.009,0.018,1.73
Ⅱ类,28.8,7.39,6.49,247.5,24.7,1.35,0.009,0.032,2.41
Ⅲ类,31.9,7.09,5.65,115.9,6.4,3.98,0.029,0.097,1.25
Ⅱ类,32.5,7.55,8.73,98.0,10.7,2.91,0.003,0.068,0.93
Ⅱ类,32.2,7.43,8.18,137.7,30.1,1.8,0.009,0.025,2.8
Ⅱ类,30.6,6.82,7.8,106.9,41.3,2.08,0.006,0.034,2.24
Ⅳ类,31.7,7.45,4.64,262.3,27.2,4.05,0.002,0.069,1.16
Ⅱ类,30.9,6.65,6.53,77.1,12.8,1.82,0.009,0.046,0.66
Ⅱ类,29.8,6.89,7.09,70.4,13.8,2.54,0.009,0.04,0.67
Ⅳ类,33.0,7.22,6.56,168.4,24.5,7.19,0.091,0.094,1.52
Ⅱ类,30.6,7.08,7.26,73.8,8.2,1.52,0.003,0.023,1.27
Ⅲ类,31.9,6.76,5.99,156.3,13.7,2.77,0.114,0.055,0.97
Ⅳ类,32.8,6.76,3.71,164.5,23.1,4.71,0.605,0.166,2.54
劣Ⅵ类,31.2,9.18,20.24,10659.3,20.0,9.59,0.006,0.309,1.22
Ⅱ类,32.6,7.47,7.95,108.6,15.0,2.74,0.01,0.025,0.52
Ⅲ类,31.8,7.38,5.32,172.2,8.5,3.95,0.086,0.112,1.94
Ⅱ类,29.9,7.22,6.9,102.2,19.4,2.33,0.001,0.035,1.05
Ⅳ类,32.0,8.11,7.58,222.3,11.0,2.62,0.006,0.244,2.96
Ⅱ类,30.1,7.77,8.56,98.0,20.0,1.6,0.002,0.025,0.61
Ⅱ类,29.6,7.25,7.72,86.6,5.9,1.9,0.005,0.036,0.87
Ⅱ类,31.2,7.44,8.81,237.7,12.9,3.27,0.204,0.089,0.9
Ⅱ类,26.0,7.83,6.96,189.5,36.1,3.93,0.067,0.06,1.33
Ⅲ类,32.5,8.24,9.1,370.7,17.1,4.5,0.003,0.047,0.86
Ⅲ类,26.3,7.87,7.25,386.7,144.2,1.71,0.017,0.116,3.38
Ⅱ类,30.1,7.76,6.77,804.7,6.7,1.33,0.022,0.02,1.51
Ⅲ类,30.2,7.77,7.4,372.9,14.6,4.64,0.033,0.011,0.94
Ⅲ类,31.9,8.11,10.29,281.3,10.1,4.67,0.038,0.04,1.39
Ⅱ类,29.3,8.12,7.8,551.9,17.3,0.92,0.026,0.025,1.8
Ⅳ类,33.5,7.37,4.2,524.8,42.1,4.11,0.001,0.093,1.68
Ⅱ类,30.5,7.95,6.56,640.6,3.9,2.08,0.007,0.033,0.65
Ⅲ类,25.0,7.97,7.04,401.5,116.1,2.19,0.075,0.178,2.16
Ⅰ类,20.0,8.3,8.55,229.0,14.5,0.96,0.022,0.009,0.88
Ⅲ类,31.5,7.24,5.16,529.6,13.7,5.03,0.162,0.043,1.43
Ⅱ类,28.2,7.92,8.9,419.0,12.0,1.94,0.004,0.047,1.24
Ⅱ类,23.2,7.81,8.47,358.8,23.8,1.17,0.007,0.042,2.78
Ⅰ类,21.3,8.3,8.76,413.9,6.1,0.55,0.025,0.01,1.01
Ⅱ类,26.3,8.98,12.14,187.2,4.0,1.68,0.013,0.025,0.84
Ⅱ类,27.3,7.99,7.04,381.3,20.8,1.85,0.02,0.056,1.75
Ⅰ类,25.2,8.03,9.79,284.3,10.8,0.72,0.003,0.009,0.7
Ⅱ类,28.6,7.66,10.79,287.0,9.5,1.25,0.039,0.035,1.46
Ⅱ类,26.1,8.0,7.49,401.2,17.2,0.72,0.147,0.041,1.59
Ⅱ类,26.9,8.18,7.05,481.7,17.9,0.49,0.004,0.015,1.35
Ⅱ类,21.9,7.74,7.9,101.8,18.7,2.69,0.028,0.062,1.4
Ⅱ类,19.4,7.73,7.24,275.9,10.5,1.08,0.001,0.02,0.98
Ⅱ类,24.1,7.69,6.6,386.6,12.7,0.92,0.015,0.038,2.98
Ⅰ类,23.6,7.98,8.2,236.8,17.4,0.92,0.014,0.018,1.52
Ⅱ类,25.1,8.15,7.81,280.4,10.9,0.83,0.001,0.046,1.72
Ⅱ类,24.8,7.77,7.41,338.1,85.6,2.27,0.106,0.083,1.67
Ⅲ类,28.1,7.8,6.33,424.0,7.9,2.53,0.033,0.109,13.76
Ⅲ类,26.5,7.97,6.72,384.2,24.2,2.29,0.076,0.157,2.14
Ⅲ类,30.9,7.71,7.5,326.8,20.4,1.81,0.018,0.117,1.47
Ⅳ类,32.5,7.4,4.04,1161.8,15.2,5.19,0.043,0.128,1.03
Ⅲ类,31.1,7.64,6.87,403.6,26.4,1.97,0.033,0.123,2.73
Ⅱ类,21.9,8.24,7.36,759.9,26.0,2.59,0.005,0.018,1.36
Ⅰ类,19.3,7.59,8.53,250.4,30.7,1.27,0.018,0.018,0.6
Ⅰ类,19.8,7.95,8.04,193.6,17.8,0.48,0.009,0.013,0.8
Ⅳ类,31.1,7.29,3.83,302.1,20.3,5.65,0.023,0.065,0.69
Ⅱ类,28.2,8.31,8.17,417.5,3.6,1.33,0.015,0.024,4.0
Ⅲ类,33.4,7.85,10.41,457.9,8.7,4.89,0.082,0.097,1.77
Ⅲ类,33.0,7.47,6.71,447.5,17.0,1.64,0.018,0.113,2.27
Ⅱ类,30.8,7.76,6.47,379.6,9.0,1.57,0.016,0.034,2.64
Ⅰ类,30.2,8.37,8.39,146.6,281.6,1.25,0.011,0.013,1.0
Ⅱ类,28.0,7.99,6.43,449.7,18.1,1.2,0.033,0.087,2.03
Ⅲ类,32.5,7.81,8.1,472.6,3.5,4.59,0.012,0.139,0.56
Ⅰ类,24.6,7.77,7.84,274.1,50.0,0.7,0.007,0.006,1.31
Ⅱ类,28.7,8.71,7.68,248.5,3.0,1.55,0.008,0.013,0.2
Ⅰ类,20.1,8.47,8.54,278.6,52.7,0.82,0.005,0.016,1.48
Ⅰ类,29.6,8.0,8.2,352.4,10.5,1.49,0.005,0.013,0.82
Ⅰ类,23.0,8.2,7.77,362.9,34.1,1.79,0.006,0.004,1.65
Ⅱ类,23.5,8.0,7.08,344.8,20.4,1.27,0.006,0.019,1.25
Ⅱ类,29.4,8.14,6.82,388.1,10.8,1.5,0.002,0.017,0.96
Ⅱ类,27.8,8.27,8.02,431.2,12.5,3.28,0.006,0.029,0.79
Ⅱ类,31.9,8.41,9.73,337.9,7.3,2.25,0.003,0.012,0.61
Ⅲ类,24.6,7.66,7.48,280.4,123.4,2.46,0.237,0.105,1.95
Ⅱ类,34.8,8.05,7.31,426.3,13.7,3.28,0.21,0.066,0.43
Ⅲ类,32.3,7.81,6.06,567.7,10.2,4.73,0.053,0.135,1.79
Ⅱ类,23.4,8.05,7.99,231.1,165.7,2.45,0.008,0.068,4.27
Ⅱ类,22.9,7.63,7.74,215.7,90.7,2.39,0.01,0.083,3.5
Ⅲ类,26.2,7.5,6.82,297.2,32.6,3.72,0.041,0.107,4.18
Ⅰ类,30.6,8.22,8.75,413.3,10.2,1.71,0.016,0.013,1.15
Ⅱ类,26.8,7.96,6.98,346.3,31.7,2.44,0.003,0.072,2.3
Ⅱ类,21.4,7.98,8.37,214.5,66.0,1.04,0.001,0.06,1.5
Ⅱ类,22.2,7.34,7.47,246.1,136.0,2.45,0.282,0.084,2.58
Ⅱ类,23.6,7.93,7.91,234.7,135.8,2.93,0.015,0.087,0.45
Ⅱ类,23.6,8.27,8.55,404.0,52.6,1.52,0.003,0.038,2.08
Ⅱ类,32.7,8.05,9.64,572.0,21.8,2.3,0.001,0.063,2.09
Ⅰ类,23.1,8.13,7.89,489.1,7.5,0.76,0.02,0.013,0.78
Ⅱ类,23.1,8.13,7.79,324.2,18.6,1.19,0.068,0.091,2.86
Ⅳ类,29.3,7.54,4.28,516.1,3.6,3.59,0.02,0.061,0.43
Ⅲ类,35.7,8.56,13.32,393.7,11.2,4.22,0.007,0.102,0.46
Ⅱ类,31.6,8.01,7.98,374.9,3.4,1.57,0.012,0.022,1.15
Ⅱ类,31.9,7.96,6.79,372.4,20.5,1.18,0.008,0.023,1.27
Ⅱ类,31.3,8.14,7.64,257.7,5.4,2.36,0.009,0.039,0.96
Ⅱ类,30.3,8.14,11.43,391.8,4.9,3.32,0.047,0.053,1.23
Ⅱ类,16.8,8.15,8.38,196.2,60.7,1.53,0.001,0.029,2.8
Ⅲ类,28.2,7.67,7.26,305.0,55.7,2.78,0.105,0.123,2.5
Ⅲ类,28.5,7.74,7.03,308.6,50.4,2.31,0.012,0.112,2.39
Ⅳ类,31.7,7.58,3.22,534.8,69.2,5.03,0.285,0.177,0.69
Ⅲ类,34.1,8.04,9.46,409.7,123.4,5.57,0.006,0.082,0.28
Ⅰ类,17.1,8.46,9.2,358.7,50.7,0.53,0.014,0.009,0.5
Ⅰ类,15.2,8.24,7.98,229.1,30.1,0.39,0.01,0.01,0.42
Ⅱ类,13.8,8.46,6.85,253.3,13.1,0.69,0.013,0.008,0.39
劣Ⅵ类,15.9,8.17,6.92,1035.1,1029.8,7.18,1.199,0.43,3.45
Ⅱ类,24.5,7.76,7.02,284.6,97.0,1.48,0.103,0.086,2.56
Ⅲ类,24.1,7.69,6.54,231.5,179.1,3.8,0.344,0.126,6.31
