水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅴ类,30.8,6.82,2.6,167.0,17.1,2.67,0.076,0.07,3.0
Ⅳ类,29.0,7.17,4.56,439.6,8.2,4.65,0.822,0.208,4.72
Ⅳ类,31.0,7.44,4.62,467.1,28.0,5.4,0.243,0.134,3.4
Ⅳ类,31.5,7.12,3.64,365.9,7.8,3.6,0.098,0.172,2.61
Ⅲ类,30.7,7.19,6.02,323.2,17.1,3.39,0.338,0.17,3.12
Ⅱ类,28.4,7.81,7.65,146.7,18.1,1.72,0.056,0.071,1.99
Ⅲ类,29.5,7.7,6.2,245.1,7.8,4.07,0.073,0.145,2.39
Ⅱ类,29.8,7.43,7.8,157.1,4.2,1.55,0.031,0.026,1.3
Ⅲ类,30.0,7.15,6.45,270.9,21.7,4.57,0.297,0.184,3.38
Ⅱ类,30.9,7.31,8.21,200.2,8.9,2.52,0.003,0.089,1.94
Ⅱ类,28.6,7.04,6.08,168.8,11.8,1.61,0.021,0.064,1.49
Ⅱ类,26.8,7.23,6.81,146.6,4.2,0.86,0.014,0.023,1.24
Ⅱ类,28.6,7.26,6.02,164.7,17.0,1.62,0.038,0.045,1.6
Ⅲ类,23.3,6.63,5.34,39.7,25.6,1.29,0.053,0.044,1.23
Ⅱ类,25.9,7.02,7.52,52.7,9.2,1.89,0.022,0.034,0.69
劣Ⅵ类,31.2,7.2,1.2,1167.0,17.2,3.52,0.181,0.116,1.71
Ⅱ类,30.6,8.93,9.07,51.4,14.0,1.83,0.005,0.017,0.35
Ⅳ类,32.3,7.76,3.26,10312.8,702.7,3.62,0.058,0.068,1.38
Ⅲ类,31.2,7.54,6.27,1054.1,22.2,4.99,0.192,0.15,2.46
Ⅲ类,30.5,7.37,5.72,134.6,35.6,2.31,0.131,0.093,1.86
Ⅱ类,30.6,7.18,6.15,127.9,4.5,2.58,0.072,0.052,1.66
Ⅱ类,29.4,6.88,7.07,95.9,23.6,1.52,0.018,0.05,1.8
Ⅰ类,29.4,8.33,8.58,53.6,2.8,1.59,0.032,0.01,0.62
Ⅱ类,30.2,7.13,6.58,109.8,17.2,1.61,0.064,0.072,1.92
Ⅱ类,26.2,6.88,7.92,35.2,29.2,1.73,0.071,0.051,0.72
Ⅱ类,30.7,7.24,6.72,157.3,3.0,1.75,0.068,0.047,2.22
Ⅰ类,24.6,7.24,9.07,28.8,5.0,1.47,0.14,0.01,0.33
Ⅲ类,29.7,7.98,6.1,377.1,38.3,4.57,0.134,0.09,0.82
Ⅴ类,29.2,6.87,2.9,294.7,39.1,7.28,0.966,0.076,3.69
Ⅴ类,29.5,7.27,2.17,426.0,38.4,5.41,0.25,0.131,2.63
Ⅴ类,27.9,7.19,2.64,449.9,25.0,3.45,0.8,0.158,3.85
Ⅴ类,28.0,6.72,2.6,220.7,51.8,6.1,1.311,0.133,4.08
劣Ⅵ类,28.7,6.83,1.22,311.8,54.1,7.21,0.887,0.147,2.73
Ⅴ类,29.6,8.48,6.08,293.3,39.4,4.65,0.048,0.112,1.72
劣Ⅵ类,28.8,6.55,0.56,339.5,35.3,5.82,1.506,0.168,3.67
劣Ⅵ类,29.2,7.05,1.72,516.4,51.9,6.43,1.015,0.233,6.09
Ⅴ类,26.6,6.53,4.7,203.0,28.6,5.05,0.883,0.104,2.72
Ⅳ类,28.5,8.95,7.34,271.5,33.6,5.75,0.013,0.08,0.86
Ⅳ类,28.6,7.61,6.05,338.0,37.0,5.11,0.311,0.057,0.84
Ⅳ类,29.4,7.39,3.0,458.6,18.1,3.36,0.212,0.07,1.94
劣Ⅵ类,28.8,7.05,1.44,425.0,34.7,6.94,0.884,0.195,3.86
Ⅲ类,29.6,7.77,5.45,240.8,37.8,1.75,0.086,0.078,1.56
Ⅱ类,27.0,7.07,6.04,108.4,27.0,2.2,0.033,0.04,1.33
Ⅳ类,29.2,7.29,3.91,351.1,47.7,5.12,0.258,0.082,1.55
Ⅳ类,27.8,7.3,3.02,383.2,16.0,3.54,0.101,0.078,1.93
Ⅳ类,27.7,7.1,4.93,131.4,23.4,3.07,0.1,0.049,1.46
劣Ⅵ类,29.9,6.95,1.2,308.2,28.2,5.41,0.376,0.067,1.57
Ⅳ类,28.3,7.38,3.81,440.5,33.8,4.12,0.1,0.143,1.45
Ⅴ类,28.9,7.71,2.6,823.5,15.4,5.32,0.232,0.122,2.32
Ⅴ类,28.8,7.29,2.04,391.7,26.7,3.98,0.088,0.131,1.44
Ⅴ类,30.1,7.22,2.94,459.8,25.1,3.8,0.06,0.083,1.91
Ⅳ类,30.0,7.42,4.94,414.3,24.9,3.18,0.052,0.083,1.51
劣Ⅵ类,30.2,7.18,1.78,352.3,21.2,3.4,0.001,0.072,2.22
Ⅲ类,29.6,8.61,8.21,600.6,13.9,5.42,0.02,0.034,0.49
Ⅱ类,28.8,6.67,6.52,139.6,44.0,2.14,0.011,0.048,1.34
Ⅳ类,29.3,7.16,3.93,305.2,49.3,4.89,0.055,0.054,1.51
劣Ⅵ类,30.5,6.94,1.24,312.9,39.3,5.45,0.099,0.132,4.3
Ⅲ类,29.4,7.6,5.41,294.2,47.1,3.08,0.051,0.058,2.14
Ⅳ类,27.7,7.83,4.98,286.1,46.3,2.53,0.047,0.089,1.18
Ⅲ类,30.4,7.86,6.42,1493.9,7.8,5.02,0.101,0.093,1.27
劣Ⅵ类,28.8,8.24,1.58,1406.0,7.6,6.44,0.064,0.059,0.65
Ⅱ类,26.7,7.09,6.82,395.7,28.1,2.69,0.02,0.042,1.36
Ⅳ类,30.2,7.28,4.75,196.0,13.3,3.41,0.017,0.028,0.54
Ⅲ类,29.6,7.48,5.6,240.6,26.9,1.83,0.044,0.051,2.02
Ⅱ类,29.0,8.69,7.46,82.9,3.0,2.02,0.013,0.018,0.63
Ⅳ类,28.9,7.54,4.75,328.6,32.7,4.85,0.182,0.109,1.0
Ⅱ类,26.1,7.78,7.73,208.5,3.7,1.81,0.007,0.042,1.65
劣Ⅵ类,28.3,6.88,0.31,526.4,64.9,5.92,0.282,0.124,2.82
Ⅳ类,29.9,7.06,3.93,439.0,37.1,6.26,0.16,0.136,1.98
Ⅳ类,29.0,6.9,4.29,358.6,51.6,3.28,0.008,0.125,1.94
Ⅳ类,29.0,7.11,3.33,428.1,44.5,7.67,0.532,0.129,2.11
Ⅴ类,28.7,7.2,4.02,456.3,72.0,7.55,0.133,0.303,3.66
Ⅲ类,31.0,7.74,5.64,881.1,9.3,2.91,0.037,0.087,2.9
Ⅲ类,30.9,7.75,6.11,851.5,11.3,2.28,0.02,0.137,1.92
Ⅳ类,32.3,8.27,8.19,1102.0,22.3,6.16,0.114,0.078,1.32
Ⅲ类,31.0,8.15,7.16,278.9,25.0,4.33,0.1,0.103,2.02
Ⅳ类,30.0,7.37,3.63,697.3,2.7,6.18,0.011,0.158,0.68
Ⅴ类,29.4,7.03,5.18,957.3,21.7,6.94,0.676,0.31,4.4
Ⅳ类,29.8,8.13,3.58,1990.0,25.3,5.36,0.113,0.093,1.24
Ⅲ类,29.2,7.51,5.62,968.0,7.4,5.2,0.031,0.152,1.74
Ⅲ类,30.5,8.17,7.46,1237.9,11.5,4.73,0.049,0.096,1.9
Ⅲ类,30.0,8.68,9.04,373.5,16.0,5.39,0.016,0.053,0.63
Ⅱ类,25.1,7.51,7.93,81.2,21.8,2.36,0.042,0.041,1.89
Ⅲ类,29.7,8.97,6.67,267.9,16.2,4.31,0.018,0.032,0.64
Ⅱ类,26.9,7.8,8.29,108.1,38.2,2.54,0.03,0.036,1.12
Ⅲ类,17.3,6.99,5.57,77.6,4.3,2.22,0.004,0.006,1.0
Ⅱ类,29.5,7.7,6.87,101.1,4.0,1.55,0.006,0.038,0.37
Ⅱ类,28.8,8.98,8.63,160.2,15.6,2.27,0.01,0.028,0.88
劣Ⅵ类,28.5,7.89,1.17,1479.8,55.1,4.87,0.073,0.101,1.3
劣Ⅵ类,30.6,7.85,1.54,1453.8,13.3,5.06,0.075,0.103,1.14
Ⅲ类,31.1,8.48,6.57,711.2,7.0,5.01,0.05,0.06,0.85
Ⅲ类,29.2,7.7,5.22,238.4,34.6,1.81,0.038,0.044,1.87
Ⅱ类,25.2,7.48,6.93,189.1,12.5,1.65,0.004,0.027,1.33
Ⅲ类,27.1,7.51,5.65,211.1,15.2,1.74,0.097,0.031,1.05
Ⅳ类,29.5,7.16,3.52,263.2,17.4,7.22,0.049,0.102,2.46
Ⅱ类,25.6,7.6,6.39,188.0,69.5,1.85,0.126,0.08,1.71
Ⅲ类,28.8,7.21,5.86,508.3,50.2,4.35,0.456,0.137,3.08
Ⅳ类,27.6,7.57,4.97,447.5,11.9,4.39,0.33,0.103,2.81
Ⅳ类,27.7,7.2,3.63,196.9,16.3,3.18,0.0003,0.039,1.41
Ⅲ类,30.2,6.83,5.51,93.6,8.9,1.36,0.017,0.051,1.28
Ⅲ类,31.3,7.19,5.61,2122.1,241.4,3.72,0.223,0.133,2.44
Ⅱ类,30.1,7.14,6.03,88.3,26.4,1.97,0.034,0.073,1.04
Ⅱ类,29.4,8.7,8.62,39.8,9.9,1.94,0.023,0.023,0.44
Ⅱ类,32.1,8.07,7.33,113.3,1.5,2.08,0.024,0.025,0.92
Ⅲ类,28.8,7.25,6.95,116.1,19.7,3.62,0.049,0.106,1.43
Ⅱ类,29.7,6.33,6.7,170.9,2.4,1.91,0.048,0.069,0.43
Ⅲ类,29.9,7.09,5.7,120.3,21.0,1.35,0.141,0.181,2.98
Ⅲ类,31.2,7.65,7.96,144.7,23.7,2.18,0.044,0.112,1.27
Ⅲ类,27.8,6.92,5.28,60.9,1.3,1.51,0.03,0.023,0.86
Ⅱ类,29.5,6.99,7.01,112.9,14.4,2.92,0.133,0.086,2.27
Ⅱ类,27.0,6.68,6.16,82.8,3.2,1.68,0.028,0.035,1.06
Ⅳ类,29.4,6.96,4.32,171.2,6.7,1.78,0.023,0.029,1.24
Ⅳ类,29.9,7.03,4.82,179.4,3.9,1.91,0.021,0.063,1.6
Ⅱ类,29.4,6.88,6.34,103.4,1.5,2.24,0.079,0.074,2.22
Ⅱ类,30.6,7.01,15.72,118.1,5.6,2.32,0.05,0.043,0.8
Ⅲ类,30.2,6.94,5.36,128.8,28.2,4.55,0.905,0.143,2.54
Ⅲ类,28.2,7.14,7.15,133.4,9.6,1.91,0.118,0.128,2.26
Ⅲ类,29.8,7.0,5.16,134.8,4.8,0.75,0.303,0.073,2.43
Ⅳ类,32.0,7.04,4.45,151.4,11.2,1.37,0.23,0.085,2.45
Ⅲ类,28.7,6.97,5.14,213.6,16.3,1.65,0.115,0.085,1.63
Ⅲ类,30.4,6.49,5.81,151.7,7.3,1.97,0.152,0.095,5.4
Ⅱ类,30.0,6.56,6.46,223.1,24.6,1.77,0.042,0.1,11.94
Ⅱ类,29.1,7.14,6.75,213.4,19.4,1.5,0.119,0.081,1.45
劣Ⅵ类,31.4,6.62,1.96,667.3,243.6,3.88,0.325,0.212,3.12
Ⅳ类,30.2,6.45,4.33,173.0,20.9,2.47,0.37,0.17,3.97
Ⅳ类,28.9,6.75,4.82,156.6,7.6,1.74,0.186,0.153,5.61
Ⅲ类,31.5,7.15,5.83,226.8,6.7,2.24,0.108,0.069,1.71
Ⅲ类,29.6,6.84,5.84,96.2,19.8,1.57,0.066,0.067,1.54
Ⅱ类,27.9,6.94,7.47,72.3,15.8,1.76,0.038,0.045,1.17
Ⅱ类,28.9,6.75,6.64,37.3,16.8,1.35,0.014,0.037,0.91
Ⅱ类,30.1,6.77,6.3,61.0,14.2,1.85,0.078,0.048,1.18
Ⅱ类,29.9,6.8,6.38,99.1,8.9,1.95,0.091,0.064,1.4
Ⅱ类,30.1,6.77,6.9,85.9,330.7,2.24,0.05,0.034,1.07
Ⅲ类,28.7,7.03,5.52,72.8,27.0,3.28,0.114,0.101,1.93
Ⅱ类,27.4,7.45,7.68,267.4,22.1,1.49,0.01,0.074,1.83
Ⅳ类,30.6,6.97,4.93,100.9,33.8,3.56,0.062,0.087,1.92
Ⅲ类,29.4,7.31,7.03,60.5,4.6,2.53,0.067,0.106,1.72
Ⅲ类,28.0,6.98,6.14,53.1,30.4,2.37,0.036,0.107,2.04
Ⅲ类,29.6,6.69,6.33,65.6,17.5,1.96,0.083,0.102,1.87
Ⅳ类,28.8,6.32,4.4,187.7,25.7,4.27,0.151,0.086,2.43
Ⅳ类,31.6,6.96,4.4,140.9,13.7,2.13,0.19,0.072,1.65
Ⅱ类,30.4,7.09,6.5,101.6,17.0,2.85,0.057,0.054,1.57
Ⅲ类,31.4,7.42,5.85,155.8,24.0,2.33,0.241,0.074,1.3
Ⅲ类,27.6,6.89,5.08,107.9,23.4,3.5,0.222,0.07,1.86
Ⅱ类,27.8,7.06,7.06,173.1,20.0,1.52,0.043,0.041,0.93
Ⅲ类,25.5,6.99,6.51,139.8,68.6,2.88,0.065,0.115,1.1
Ⅱ类,25.8,7.77,6.8,243.7,35.2,2.67,0.076,0.075,1.05
Ⅲ类,28.1,7.72,5.0,342.9,16.6,3.05,0.45,0.125,2.44
Ⅲ类,28.6,7.64,6.2,304.9,7.9,2.48,0.252,0.12,2.15
Ⅳ类,26.9,7.43,3.56,394.3,12.5,2.71,0.195,0.14,1.66
Ⅱ类,27.1,6.57,6.55,72.2,95.7,3.08,0.224,0.072,1.45
Ⅱ类,29.2,7.57,6.32,312.4,21.3,2.1,0.066,0.063,1.28
Ⅱ类,28.7,7.73,6.42,305.2,37.1,2.42,0.011,0.067,1.82
Ⅲ类,25.7,6.49,6.56,54.1,142.7,3.32,0.139,0.114,1.29
Ⅲ类,27.7,6.7,5.68,106.9,6.6,1.22,0.01,0.028,0.85
Ⅲ类,26.4,7.04,6.79,107.9,26.4,3.02,0.002,0.129,4.2
Ⅲ类,27.2,7.27,5.03,210.7,37.2,3.08,0.086,0.077,1.42
Ⅳ类,30.2,7.29,4.76,329.8,16.5,3.82,0.29,0.1,2.02
Ⅱ类,30.4,8.04,7.72,377.3,11.3,2.4,0.062,0.062,1.06
Ⅲ类,29.6,7.3,5.45,368.2,8.9,3.16,0.312,0.056,2.26
Ⅲ类,30.7,8.43,5.76,204.4,6.5,4.48,0.086,0.041,1.21
Ⅳ类,29.7,6.41,4.83,120.1,6.8,2.8,0.001,0.064,2.12
Ⅱ类,28.8,6.71,6.45,70.6,15.5,2.33,0.22,0.068,1.26
Ⅲ类,29.6,6.79,5.22,131.1,13.8,2.1,0.082,0.089,1.65
Ⅱ类,29.3,7.16,6.63,111.9,6.7,1.5,0.056,0.031,0.97
Ⅱ类,30.0,7.33,7.06,145.5,24.6,1.74,0.052,0.037,1.55
Ⅲ类,29.7,7.37,5.66,156.4,7.4,2.16,0.104,0.094,1.69
Ⅲ类,29.5,7.18,5.52,126.2,11.2,3.96,0.113,0.106,1.82
Ⅲ类,30.6,7.2,5.41,126.5,7.2,2.48,0.171,0.113,1.63
Ⅱ类,31.0,7.23,6.69,102.8,18.4,3.02,0.113,0.1,1.25
Ⅱ类,28.3,7.49,7.19,136.3,23.2,2.3,0.201,0.054,0.98
Ⅱ类,27.0,6.89,6.15,90.3,12.7,2.06,0.092,0.022,0.69
Ⅱ类,28.0,7.32,6.84,132.8,28.5,1.44,0.034,0.03,0.87
Ⅲ类,31.0,7.44,5.61,241.9,16.8,1.29,0.057,0.046,1.83
Ⅱ类,27.9,7.13,7.45,98.3,27.1,1.24,0.115,0.062,0.98
Ⅱ类,25.0,7.19,7.28,83.6,5.1,1.09,0.032,0.025,0.83
Ⅱ类,30.1,8.35,11.88,107.7,3.6,2.35,0.005,0.02,2.66
Ⅱ类,30.5,7.43,7.56,129.1,13.5,1.69,0.064,0.045,1.15
Ⅲ类,31.4,7.31,5.54,167.7,12.6,1.48,0.091,0.048,1.23
Ⅳ类,31.4,7.02,4.38,145.7,6.5,3.28,0.049,0.041,1.1
Ⅲ类,29.8,7.24,5.56,154.4,10.0,3.81,0.298,0.05,1.17
Ⅱ类,30.9,6.84,6.14,62.4,13.5,2.64,0.126,0.059,1.04
Ⅲ类,30.5,7.14,6.06,109.0,35.7,2.37,0.26,0.102,1.46
Ⅳ类,30.0,7.0,4.13,200.2,16.1,3.98,1.188,0.058,2.58
Ⅱ类,30.7,7.45,6.72,142.2,10.9,1.74,0.045,0.049,1.18
Ⅲ类,28.0,7.14,5.37,173.6,20.9,3.67,0.112,0.15,1.67
Ⅱ类,30.3,7.18,7.6,166.0,23.4,1.65,0.036,0.048,1.24
Ⅳ类,26.9,6.62,7.69,49.8,82.1,4.28,0.141,0.21,1.7
Ⅱ类,23.4,7.02,8.61,35.5,25.7,0.98,0.002,0.024,0.78
Ⅲ类,29.0,6.92,5.96,85.1,28.6,3.26,0.191,0.087,1.63
Ⅲ类,28.8,6.53,5.53,104.4,40.2,1.4,0.225,0.04,1.28
Ⅳ类,29.6,6.54,5.77,111.3,19.4,3.47,0.096,0.094,1.3
Ⅲ类,28.7,6.93,5.45,268.4,18.2,1.93,0.339,0.057,1.17
Ⅴ类,31.1,6.66,2.67,106.1,14.5,2.03,0.001,0.057,1.18
Ⅲ类,29.2,7.29,6.78,144.4,10.9,2.55,0.035,0.103,1.4
Ⅱ类,26.5,6.72,6.53,85.0,24.5,1.91,0.124,0.036,1.46
Ⅱ类,28.7,6.85,7.4,261.1,8.7,1.28,0.049,0.024,0.87
Ⅲ类,29.4,7.11,5.66,136.1,16.9,2.28,0.067,0.089,1.31
Ⅱ类,30.9,7.6,11.67,1117.2,9.7,3.79,0.272,0.049,5.43
Ⅱ类,30.3,7.91,8.78,1200.9,1230.1,2.26,0.119,0.075,2.74
Ⅰ类,28.2,8.23,9.47,513.4,9.3,1.04,0.021,0.004,5.16
Ⅳ类,26.4,8.27,9.11,849.3,7.5,6.68,0.218,0.044,1.83
Ⅲ类,27.8,7.51,5.66,898.0,4.7,2.79,0.008,0.022,5.35
Ⅳ类,28.4,7.5,10.12,1449.0,9.3,5.34,0.064,0.282,4.28
Ⅰ类,27.0,8.05,8.35,658.0,8.3,1.34,0.009,0.012,17.83
Ⅳ类,27.2,7.56,3.82,1190.1,2.6,4.02,0.083,0.048,1.36
Ⅳ类,31.5,7.56,9.18,4864.1,51.8,6.97,0.043,0.068,3.29
劣Ⅵ类,27.5,7.92,1.73,615.5,75.0,8.94,0.034,0.1,1.48
Ⅲ类,25.8,8.33,7.07,1157.0,89.4,5.12,0.176,0.118,4.9
劣Ⅵ类,28.9,7.62,0.18,3476.0,50.8,4.8,0.467,0.197,4.1
Ⅲ类,28.9,8.57,8.26,780.9,5.9,5.06,0.13,0.046,1.37
Ⅲ类,31.3,7.61,5.0,1724.7,16.5,3.6,0.077,0.041,11.29
Ⅲ类,30.3,7.71,6.16,669.0,15.9,4.66,0.049,0.074,1.39
Ⅳ类,30.9,7.63,3.08,2168.7,56.4,2.69,0.277,0.252,4.3
Ⅳ类,30.4,7.58,4.62,1490.5,12.3,4.53,0.198,0.117,1.66
Ⅲ类,29.7,8.27,12.51,1299.0,11.9,4.24,0.023,0.058,2.31
Ⅴ类,27.6,7.7,2.74,942.8,24.1,4.49,0.177,0.134,2.57
Ⅲ类,29.8,7.69,5.53,600.9,40.5,4.59,0.216,0.067,1.52
Ⅳ类,31.4,8.64,14.66,1472.8,31.1,7.38,0.02,0.127,1.4
Ⅲ类,30.2,7.46,8.43,1084.6,37.0,4.45,0.621,0.089,3.15
Ⅳ类,30.0,8.01,3.12,1111.0,14.0,5.15,0.097,0.187,4.24
Ⅳ类,30.2,7.64,6.41,1568.4,32.8,6.03,0.237,0.163,3.47
Ⅲ类,29.7,7.76,5.58,904.7,23.6,3.69,0.038,0.008,3.6
劣Ⅵ类,29.6,7.7,1.11,1099.9,48.9,5.42,1.832,0.266,4.52
Ⅱ类,31.2,8.04,9.67,721.1,16.7,3.48,0.082,0.027,2.26
Ⅱ类,26.4,7.79,8.01,1024.6,47.5,2.21,0.037,0.097,26.59
Ⅳ类,29.1,8.25,6.72,1018.1,19.4,6.6,0.084,0.094,2.4
劣Ⅵ类,24.2,7.44,1.22,659.0,10.8,4.74,2.248,0.382,5.82
劣Ⅵ类,27.0,7.58,4.35,652.8,4.8,7.59,0.966,0.496,5.92
Ⅴ类,26.6,7.95,10.78,466.7,10.5,6.7,0.049,0.35,7.86
劣Ⅵ类,27.5,7.44,6.03,574.2,6.7,8.13,0.069,0.557,6.21
劣Ⅵ类,28.5,7.34,1.45,1018.5,2.7,3.0,0.055,0.128,2.67
Ⅴ类,25.7,7.42,2.62,737.2,60.2,5.38,0.141,0.259,5.19
Ⅱ类,30.6,7.74,7.0,1397.4,92.1,2.35,0.066,0.067,3.19
Ⅲ类,25.2,8.12,5.56,1553.0,33.8,5.0,0.022,0.053,0.85
Ⅳ类,30.8,7.68,4.56,953.2,53.9,2.41,0.125,0.08,4.05
Ⅳ类,30.1,7.71,4.95,885.0,57.2,3.55,0.556,0.095,5.02
Ⅲ类,29.7,7.82,6.16,1058.6,109.2,2.54,0.07,0.151,4.3
Ⅲ类,29.7,7.79,8.56,2750.2,70.9,6.0,0.115,0.112,3.83
Ⅱ类,27.2,7.81,6.26,2000.5,231.6,3.53,0.041,0.094,1.78
Ⅱ类,24.4,8.12,9.13,1111.5,8.0,1.29,0.042,0.027,1.22
Ⅴ类,30.5,7.94,6.39,1830.0,19.1,4.94,1.23,0.305,5.43
Ⅳ类,30.9,7.84,4.69,1831.7,19.9,4.0,0.292,0.211,5.3
Ⅲ类,29.2,7.75,9.74,2750.0,36.8,5.5,0.099,0.054,2.34
Ⅴ类,32.3,7.27,12.2,9497.4,100.3,12.77,0.016,0.235,2.27
劣Ⅵ类,28.9,7.64,0.36,1228.0,75.1,7.45,1.224,0.236,5.06
劣Ⅵ类,29.1,7.83,1.65,1162.0,41.0,5.74,0.682,0.224,3.47
Ⅲ类,30.5,7.97,5.87,603.2,19.5,2.53,0.138,0.153,2.98
Ⅱ类,30.4,8.77,8.78,263.3,1.5,2.26,0.008,0.012,0.32
Ⅳ类,26.8,7.72,4.84,938.4,67.8,3.11,0.093,0.175,2.84
Ⅳ类,30.9,8.17,7.55,557.0,48.0,7.1,0.497,0.142,3.06
Ⅱ类,28.3,7.96,7.01,478.8,3.8,2.09,0.031,0.034,1.8
Ⅱ类,24.6,8.01,7.24,505.6,16.3,2.44,0.016,0.042,2.9
Ⅱ类,22.7,7.83,7.78,294.0,13.7,3.07,0.02,0.024,2.44
Ⅳ类,30.6,7.54,4.93,741.1,15.8,2.13,0.064,0.163,2.77
Ⅱ类,27.3,8.17,8.68,591.5,14.1,1.64,0.192,0.028,2.31
Ⅱ类,32.5,7.86,7.72,588.8,4.3,2.26,0.001,0.021,2.74
Ⅱ类,30.2,8.0,6.02,510.8,2.8,2.54,0.009,0.014,0.67
Ⅱ类,29.9,7.76,6.36,441.7,9.9,2.98,0.008,0.041,2.89
Ⅳ类,29.3,7.38,3.75,595.9,8.1,4.25,0.314,0.17,4.82
Ⅰ类,31.2,7.9,8.13,534.8,5.1,0.89,0.005,0.006,3.29
Ⅲ类,30.2,8.09,6.56,854.5,49.9,1.89,0.343,0.117,7.38
Ⅲ类,31.5,8.04,6.9,1206.4,18.3,5.22,0.126,0.102,7.53
Ⅳ类,30.0,7.78,4.68,1488.5,100.4,3.72,0.346,0.153,6.74
Ⅳ类,30.7,7.86,4.97,2001.9,42.2,4.59,0.466,0.29,7.9
Ⅳ类,30.9,7.72,4.0,1149.4,70.5,3.3,0.018,0.178,4.05
Ⅳ类,31.7,7.75,4.45,1033.1,20.1,2.99,0.058,0.09,2.47
Ⅴ类,31.4,7.48,2.91,814.2,58.2,6.79,0.115,0.172,3.27
Ⅳ类,27.1,7.98,7.97,727.8,183.1,3.22,0.182,0.265,3.56
Ⅴ类,27.8,7.35,3.05,895.9,129.1,6.17,1.219,0.368,8.66
劣Ⅵ类,29.6,7.44,0.72,1190.7,8.0,4.3,0.342,0.083,0.53
Ⅳ类,28.6,7.52,4.32,784.0,44.2,7.35,0.308,0.221,1.77
Ⅱ类,31.1,8.4,9.22,861.4,5.1,2.32,0.015,0.01,4.29
Ⅲ类,31.9,7.87,5.6,898.8,22.1,3.14,0.035,0.043,2.8
Ⅲ类,31.8,7.71,5.68,634.7,4.2,2.55,0.009,0.064,1.1
Ⅳ类,30.1,7.71,4.73,1757.4,16.5,3.67,0.034,0.151,2.44
Ⅲ类,30.3,7.39,5.07,354.2,7.7,2.34,0.008,0.031,0.85
Ⅲ类,31.8,7.5,5.59,830.4,39.9,5.02,0.462,0.161,3.99
Ⅱ类,32.0,8.14,8.93,560.6,12.2,2.95,0.027,0.037,1.44
Ⅱ类,27.8,7.95,6.2,374.4,5.3,1.75,0.003,0.014,1.15
Ⅱ类,31.3,8.48,7.72,266.7,3.0,1.57,0.009,0.011,0.76
Ⅱ类,29.2,8.5,7.21,260.0,3.6,1.13,0.005,0.007,0.74
Ⅱ类,28.1,8.28,9.22,203.8,6.5,2.93,0.001,0.011,0.45
Ⅳ类,30.2,7.81,8.16,570.5,18.5,7.51,0.12,0.213,1.98
Ⅱ类,31.4,8.09,9.71,429.7,21.2,3.01,0.007,0.023,1.58
Ⅲ类,32.5,7.74,6.45,371.4,37.4,4.04,0.009,0.05,0.83
Ⅲ类,28.5,7.58,5.37,1328.7,32.3,4.72,0.042,0.08,0.61
Ⅲ类,27.6,7.93,6.1,1251.3,10.1,4.25,0.11,0.072,1.55
Ⅳ类,29.7,7.78,5.56,962.0,189.5,6.12,1.33,0.218,7.35
Ⅳ类,28.7,8.14,12.36,1045.1,15.1,6.55,0.016,0.112,1.63
Ⅳ类,31.2,7.57,4.42,369.1,5.2,3.54,0.014,0.039,0.56
Ⅲ类,29.1,8.13,6.84,291.3,16.8,5.43,0.028,0.069,1.04
Ⅳ类,28.3,7.08,6.54,156.9,26.6,3.51,0.045,0.296,1.34
Ⅲ类,32.6,7.45,5.88,193.1,60.0,3.09,0.009,0.101,1.51
Ⅳ类,28.0,7.29,4.91,154.8,32.3,2.97,0.05,0.137,1.4
Ⅱ类,27.1,7.14,7.11,119.0,24.2,2.39,0.03,0.081,0.99
Ⅴ类,31.6,7.54,2.11,715.1,17.8,3.16,0.05,0.078,0.51
Ⅳ类,30.6,7.61,4.71,1235.0,17.8,5.11,0.212,0.086,3.6
Ⅲ类,31.6,8.33,7.88,626.2,52.6,3.68,0.259,0.145,2.12
Ⅳ类,32.2,7.41,4.56,641.1,41.6,2.84,0.306,0.095,1.95
Ⅱ类,31.8,7.95,8.01,638.9,9.5,2.85,0.021,0.026,1.14
Ⅴ类,31.7,7.56,2.56,779.3,21.4,3.58,0.353,0.13,3.77
Ⅲ类,31.2,8.28,13.24,1000.9,12.5,4.27,0.027,0.037,0.74
劣Ⅵ类,31.3,7.44,0.61,962.7,25.9,5.14,0.044,0.124,2.05
Ⅳ类,30.5,7.52,4.16,669.5,16.9,3.44,0.084,0.141,1.72
Ⅳ类,30.6,7.56,3.83,1031.4,6.8,3.47,0.414,0.178,4.25
Ⅱ类,30.1,8.6,7.16,274.9,3.3,2.95,0.01,0.02,0.28
Ⅲ类,29.0,7.28,5.59,585.9,10.8,3.34,0.023,0.124,2.8
Ⅲ类,32.3,7.86,5.32,697.6,25.8,2.93,0.061,0.155,1.27
劣Ⅵ类,31.7,7.07,1.13,384.0,56.0,4.32,0.175,0.108,2.46
Ⅳ类,29.3,6.81,3.38,150.2,236.0,5.29,0.012,0.167,2.52
Ⅲ类,31.5,7.7,5.71,369.4,24.0,2.2,0.005,0.058,0.96
Ⅲ类,32.3,8.25,6.74,145.4,11.7,5.93,0.005,0.049,1.14
