水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,32.3,7.84,8.46,330.3,23.6,3.87,0.128,0.076,0.8
Ⅱ类,32.9,8.02,7.69,386.2,4.2,2.24,0.024,0.037,0.92
Ⅱ类,24.0,7.75,8.87,248.9,9.0,2.52,0.059,0.066,0.97
Ⅲ类,34.3,8.54,16.01,373.8,17.5,2.72,0.088,0.102,2.33
Ⅱ类,33.4,8.74,11.13,183.4,3.8,2.16,0.019,0.02,1.16
Ⅰ类,32.8,8.49,10.15,250.0,0.9,1.31,0.101,0.005,0.93
Ⅰ类,32.6,8.65,9.92,236.8,3.4,1.29,0.052,0.012,0.91
Ⅰ类,33.5,8.41,10.56,217.1,1.4,1.96,0.003,0.016,0.73
Ⅲ类,35.6,8.8,16.88,477.5,7.1,4.19,0.016,0.069,2.66
Ⅰ类,32.8,8.25,8.93,356.7,6.7,1.39,0.011,0.015,1.19
Ⅲ类,31.6,8.2,10.72,704.4,14.4,3.74,0.021,0.116,5.41
Ⅱ类,30.5,8.15,7.21,402.3,11.1,1.07,0.042,0.019,0.87
Ⅱ类,25.3,7.84,6.78,456.6,14.0,1.79,0.019,0.046,1.85
Ⅰ类,28.0,8.27,15.45,351.0,24.9,1.83,0.007,0.015,2.09
Ⅲ类,33.3,7.77,9.29,485.6,54.9,4.46,0.046,0.13,2.76
Ⅱ类,31.0,8.28,7.0,308.2,3.5,2.29,0.009,0.008,1.1
Ⅳ类,33.6,7.75,4.72,518.7,18.3,3.48,0.063,0.14,1.09
Ⅱ类,30.4,8.02,7.14,323.9,20.7,2.62,0.005,0.063,0.67
Ⅱ类,18.8,7.76,7.1,342.8,0.7,1.23,0.02,0.005,1.32
Ⅲ类,32.3,8.24,13.63,520.6,30.3,2.76,0.055,0.118,0.98
Ⅱ类,28.7,7.9,8.8,339.7,4.5,2.44,0.041,0.051,1.26
Ⅱ类,31.8,7.98,7.39,369.3,27.7,2.15,0.021,0.047,2.68
Ⅲ类,32.3,8.57,6.5,189.4,13.2,5.93,0.075,0.004,0.9
Ⅱ类,30.6,8.31,8.11,353.3,10.2,2.96,0.004,0.027,1.16
Ⅱ类,32.9,7.93,8.22,340.6,9.1,2.4,0.027,0.052,1.21
Ⅲ类,32.4,7.54,7.14,455.3,13.5,3.51,0.113,0.139,3.03
劣Ⅵ类,33.4,7.2,1.94,1641.5,24.9,5.39,0.519,0.24,2.14
Ⅱ类,31.5,7.83,6.46,439.0,18.3,2.78,0.029,0.058,0.84
劣Ⅵ类,29.9,6.9,0.61,360.6,24.6,3.74,0.455,0.139,2.39
Ⅲ类,31.0,7.95,5.39,374.2,57.8,2.26,0.036,0.062,2.29
Ⅲ类,33.4,6.72,12.28,310.4,20.2,5.21,0.022,0.111,1.41
Ⅲ类,33.6,7.87,8.28,187.1,12.5,3.1,0.042,0.111,1.32
Ⅲ类,33.3,7.5,5.95,404.8,19.0,5.21,0.101,0.079,2.12
Ⅴ类,33.3,7.14,2.11,479.4,21.8,2.75,0.403,0.171,2.32
Ⅲ类,31.8,8.79,12.13,296.5,34.0,3.1,0.022,0.039,1.42
Ⅴ类,32.2,7.38,2.39,375.8,55.5,3.63,0.205,0.096,2.38
Ⅱ类,32.4,8.4,17.96,486.8,19.3,3.87,0.028,0.053,1.57
Ⅳ类,31.8,7.09,3.08,377.5,18.2,5.12,0.696,0.152,2.17
劣Ⅵ类,31.5,7.01,0.3,320.3,14.3,4.47,0.376,0.038,1.47
Ⅲ类,27.5,7.86,8.07,349.9,31.8,1.76,0.008,0.121,1.63
Ⅱ类,27.3,7.76,7.69,348.2,29.6,1.14,0.001,0.06,2.01
Ⅲ类,29.5,7.32,5.99,606.0,8.8,4.07,0.112,0.062,0.94
Ⅳ类,33.0,7.41,3.8,470.0,39.8,2.9,0.11,0.11,3.39
Ⅳ类,29.4,7.41,4.39,404.6,29.1,2.52,0.092,0.079,1.91
Ⅲ类,23.5,8.1,8.49,312.0,46.3,2.14,0.069,0.197,4.14
Ⅱ类,30.0,8.74,8.18,118.1,5.6,3.85,0.023,0.053,0.86
Ⅲ类,31.4,8.67,10.4,142.7,6.6,4.08,0.081,0.048,0.78
Ⅱ类,28.9,7.75,6.47,299.9,30.5,2.22,0.015,0.057,1.59
Ⅳ类,30.8,7.41,4.65,178.6,76.3,3.21,0.33,0.188,2.11
Ⅳ类,32.3,7.21,3.48,360.1,26.2,2.25,0.11,0.082,2.05
Ⅱ类,28.7,7.72,7.59,181.0,10.4,2.16,0.131,0.085,1.3
Ⅳ类,32.8,8.46,9.56,344.9,11.3,7.05,0.046,0.077,0.83
劣Ⅵ类,33.1,9.17,12.85,326.8,8.5,9.44,0.03,0.16,1.47
Ⅰ类,30.8,8.87,19.87,153.3,7.5,1.36,0.009,0.02,1.26
Ⅱ类,30.6,8.59,12.5,311.4,15.1,1.75,0.046,0.073,3.63
Ⅱ类,25.7,7.59,8.08,236.4,3.4,1.07,0.043,0.032,1.28
Ⅰ类,23.9,8.34,10.94,209.6,9.9,1.08,0.016,0.016,1.32
Ⅱ类,27.1,7.67,7.35,361.0,12.8,2.11,0.001,0.033,1.82
Ⅱ类,21.2,7.69,9.02,213.2,34.3,1.3,0.015,0.037,1.12
Ⅲ类,32.8,7.42,5.41,353.9,48.3,3.69,0.024,0.119,1.03
Ⅱ类,34.0,7.87,10.68,382.4,18.4,1.23,0.093,0.04,1.32
劣Ⅵ类,31.6,7.34,1.89,411.6,44.8,3.74,0.263,0.146,1.92
Ⅱ类,30.5,7.96,7.14,350.7,33.8,2.3,0.056,0.062,1.45
Ⅴ类,31.1,7.12,2.12,445.1,29.8,4.55,0.296,0.175,2.46
Ⅱ类,27.1,8.0,8.73,342.5,12.3,1.38,0.036,0.059,1.14
Ⅲ类,30.1,7.3,5.59,228.5,38.0,1.83,0.073,0.062,1.46
Ⅳ类,28.6,6.35,4.64,129.8,42.6,3.3,0.383,0.128,1.84
Ⅳ类,27.4,6.65,3.21,129.3,31.2,2.79,0.398,0.181,2.44
Ⅳ类,28.9,6.83,4.38,179.5,16.8,3.6,0.222,0.082,1.37
Ⅲ类,30.6,7.6,5.02,255.5,46.4,2.01,0.196,0.1,2.02
Ⅲ类,28.9,7.62,5.94,323.5,20.6,1.82,0.055,0.028,1.98
Ⅱ类,31.0,8.03,7.26,273.0,6.5,1.49,0.032,0.051,1.2
Ⅲ类,30.4,7.57,5.3,276.4,5.2,1.29,0.023,0.063,1.57
Ⅱ类,29.3,8.04,6.52,157.0,29.7,1.92,0.16,0.1,1.16
Ⅲ类,28.9,7.13,5.87,262.4,4.0,1.74,0.097,0.07,1.62
Ⅳ类,29.3,6.67,4.58,129.4,17.8,3.07,0.272,0.077,1.18
Ⅲ类,31.1,7.25,5.13,134.4,13.6,2.77,0.113,0.054,1.48
Ⅱ类,30.3,8.14,7.55,184.0,17.1,1.48,0.088,0.058,1.25
Ⅴ类,31.3,7.4,2.96,261.6,27.4,4.25,0.144,0.161,2.25
Ⅱ类,23.4,7.27,8.49,36.5,56.5,2.34,0.005,0.051,0.88
Ⅱ类,29.0,7.78,6.15,346.4,10.2,2.66,0.245,0.093,1.99
Ⅱ类,27.3,8.31,9.39,353.8,7.7,0.79,0.018,0.064,1.83
Ⅳ类,31.1,7.65,5.63,217.8,35.8,0.94,0.001,0.056,1.04
Ⅳ类,25.0,7.28,4.74,257.2,22.9,1.66,0.092,0.169,1.11
Ⅲ类,28.3,7.75,6.35,277.9,46.3,1.17,0.004,0.153,1.65
Ⅱ类,30.0,7.78,7.21,384.7,28.9,1.14,0.109,0.067,1.86
Ⅳ类,35.0,7.33,4.58,350.8,13.5,2.3,0.04,0.112,1.57
Ⅳ类,29.4,6.69,4.54,104.5,23.9,1.61,0.318,0.168,1.58
Ⅱ类,30.9,6.97,8.07,116.5,12.9,3.7,0.136,0.09,1.32
Ⅱ类,31.5,7.55,6.54,179.5,33.1,1.24,0.068,0.024,1.07
Ⅱ类,28.9,8.09,6.9,216.8,8.9,0.4,0.004,0.047,1.06
Ⅱ类,30.1,7.94,6.68,258.4,14.8,1.44,0.09,0.034,1.3
Ⅱ类,28.4,7.87,8.67,179.7,12.5,1.79,0.071,0.036,1.2
Ⅱ类,27.1,7.94,10.06,203.7,33.4,1.05,0.047,0.095,0.64
Ⅱ类,28.5,8.29,12.34,359.4,89.8,2.22,0.01,0.054,1.65
Ⅱ类,28.2,7.23,7.26,144.9,60.3,1.51,0.012,0.065,3.6
Ⅱ类,28.9,7.83,9.32,201.9,23.0,1.36,0.011,0.032,1.63
Ⅳ类,30.7,7.09,4.68,162.4,33.6,3.1,0.12,0.107,1.4
Ⅱ类,29.7,7.36,6.1,165.9,22.8,1.42,0.02,0.047,0.77
Ⅱ类,30.9,8.19,8.87,179.6,2.2,1.09,0.02,0.031,1.24
Ⅱ类,27.8,7.98,7.79,208.3,32.1,1.25,0.132,0.035,1.76
Ⅲ类,24.3,6.94,8.16,73.0,21.6,2.44,0.202,0.134,0.86
Ⅱ类,22.6,7.56,8.83,230.7,3.6,0.38,0.01,0.031,1.37
Ⅳ类,31.7,7.44,4.11,384.9,4.9,2.19,0.397,0.051,2.17
Ⅱ类,28.7,7.33,7.36,169.3,9.7,1.05,0.002,0.068,1.15
Ⅱ类,31.4,7.82,6.51,338.3,3.2,1.06,0.357,0.013,2.35
Ⅱ类,29.1,7.52,6.84,156.2,11.9,1.18,0.002,0.038,0.94
Ⅱ类,28.6,7.64,6.28,279.2,94.7,3.43,0.001,0.068,2.43
Ⅲ类,27.5,7.67,6.98,231.0,82.2,5.0,0.006,0.081,1.98
Ⅱ类,27.4,6.98,6.45,88.6,17.8,1.44,0.067,0.049,1.24
Ⅳ类,29.4,7.25,4.44,187.0,78.0,2.73,0.001,0.051,3.19
Ⅱ类,27.3,6.43,7.27,69.1,33.2,0.99,0.054,0.055,1.33
Ⅱ类,29.2,6.85,6.0,76.1,21.0,1.04,0.103,0.06,1.31
Ⅳ类,29.0,7.06,3.44,227.4,58.1,2.89,0.56,0.14,3.48
劣Ⅵ类,28.8,6.81,1.89,228.5,64.4,3.2,0.259,0.082,2.56
Ⅳ类,30.9,6.85,4.87,138.5,46.6,1.7,0.138,0.09,2.06
Ⅱ类,29.1,7.97,7.4,218.2,15.3,1.18,0.015,0.046,1.18
Ⅱ类,30.2,7.26,7.82,92.6,14.1,1.74,0.008,0.031,0.97
Ⅱ类,28.3,7.42,6.77,154.8,10.6,1.72,0.033,0.06,1.04
劣Ⅵ类,27.5,6.68,0.39,335.5,38.5,4.56,0.938,0.214,3.12
Ⅳ类,29.1,7.23,4.11,604.6,11.1,3.69,1.102,0.208,5.25
Ⅳ类,29.2,6.92,3.34,531.1,39.2,3.78,1.332,0.146,3.01
劣Ⅵ类,30.7,7.6,7.41,559.7,32.3,5.94,2.06,0.203,4.5
Ⅱ类,29.5,7.22,6.92,98.7,9.9,1.36,0.019,0.037,1.29
Ⅱ类,30.4,6.91,6.67,102.9,19.2,2.07,0.017,0.044,1.48
Ⅲ类,33.1,6.66,5.44,118.6,33.0,1.38,0.001,0.056,1.38
Ⅱ类,28.6,7.62,6.32,183.7,102.1,2.07,0.002,0.054,2.71
Ⅲ类,28.5,7.51,5.41,183.3,33.6,1.36,0.002,0.059,2.47
Ⅱ类,27.3,6.88,6.19,210.9,153.4,1.98,0.145,0.055,2.14
Ⅳ类,28.4,7.06,4.37,198.3,50.7,3.15,0.075,0.148,1.85
Ⅳ类,29.0,6.69,3.68,151.6,28.6,3.8,0.129,0.16,2.0
Ⅲ类,29.8,7.26,6.46,121.5,13.2,4.03,0.026,0.027,0.97
Ⅳ类,31.5,6.65,3.29,151.4,13.5,3.63,0.04,0.09,1.62
Ⅲ类,30.2,8.31,9.19,128.6,27.7,4.29,0.004,0.025,0.89
Ⅳ类,30.3,7.12,5.38,173.3,15.2,6.55,0.042,0.195,2.38
Ⅳ类,32.2,6.74,4.22,191.3,19.8,5.66,0.582,0.069,3.23
Ⅲ类,30.2,6.97,5.37,178.7,13.7,5.51,0.026,0.137,2.42
Ⅳ类,30.7,6.56,4.39,127.3,32.9,3.87,0.048,0.159,2.24
Ⅲ类,29.8,6.86,5.81,122.0,20.4,3.35,0.083,0.179,2.63
Ⅳ类,30.4,6.2,4.42,222.5,62.6,5.39,0.364,0.262,2.51
Ⅲ类,29.0,6.76,6.07,109.9,55.8,3.64,0.148,0.174,2.32
Ⅲ类,27.7,7.15,6.67,94.1,166.6,3.41,0.295,0.184,2.32
Ⅱ类,28.1,7.24,6.35,114.4,50.2,2.82,0.04,0.09,2.1
Ⅱ类,27.7,7.47,6.86,249.7,137.0,3.26,0.01,0.08,4.65
Ⅲ类,27.7,7.16,5.75,204.4,155.5,3.28,0.004,0.03,4.09
Ⅴ类,28.5,6.85,2.97,279.9,23.5,2.46,0.403,0.098,3.94
Ⅱ类,28.6,7.01,6.98,99.0,34.6,1.53,0.059,0.059,2.05
Ⅳ类,28.5,6.8,4.08,123.1,23.7,2.24,0.132,0.101,2.26
Ⅱ类,28.8,6.83,6.13,109.1,16.1,1.92,0.011,0.075,1.83
Ⅳ类,28.4,6.84,3.08,203.5,37.1,2.63,0.281,0.1,2.32
Ⅲ类,28.3,6.68,5.14,71.4,24.9,3.26,0.104,0.108,1.89
Ⅴ类,29.3,7.2,3.31,675.6,13.2,5.16,1.8,0.269,6.63
Ⅴ类,28.6,7.18,6.47,161.0,154.8,5.98,0.167,0.312,1.9
Ⅱ类,29.9,7.91,7.88,288.6,6.1,1.63,0.029,0.049,1.64
Ⅲ类,30.5,7.07,5.31,148.1,22.2,1.79,0.032,0.055,1.83
Ⅳ类,30.6,6.84,4.65,136.9,14.9,2.45,0.279,0.062,1.99
Ⅲ类,30.3,6.84,5.19,94.1,84.7,2.63,0.101,0.106,3.18
Ⅳ类,28.9,7.11,4.78,119.2,16.8,1.73,0.126,0.051,1.77
Ⅲ类,29.9,6.55,5.43,67.4,30.2,3.91,0.139,0.083,0.92
Ⅱ类,29.0,6.67,6.81,49.9,47.6,2.16,0.064,0.058,1.73
Ⅳ类,30.2,6.56,4.48,158.5,45.8,6.58,0.207,0.138,1.67
Ⅱ类,29.6,6.93,6.17,164.9,13.9,2.13,0.057,0.04,1.45
Ⅳ类,29.4,6.63,4.88,96.7,26.3,2.25,0.042,0.054,1.42
Ⅲ类,29.3,6.94,6.55,105.3,33.5,2.22,0.115,0.106,1.23
Ⅲ类,29.3,6.57,5.04,97.8,33.3,3.46,0.165,0.177,2.24
Ⅲ类,29.1,6.78,6.1,132.5,40.7,2.81,0.107,0.113,1.71
Ⅳ类,30.6,6.72,3.24,275.7,18.4,4.18,0.355,0.174,2.25
Ⅲ类,28.8,7.32,5.17,169.6,9.8,1.28,0.002,0.04,1.28
Ⅱ类,28.4,7.59,7.57,172.8,34.3,1.36,0.0002,0.048,1.77
Ⅱ类,27.2,7.94,7.79,205.7,16.5,0.73,0.001,0.052,1.42
Ⅴ类,30.2,7.01,3.15,349.8,6.2,3.44,1.502,0.182,4.69
Ⅴ类,29.7,6.52,2.05,252.8,49.7,3.65,0.293,0.104,3.0
Ⅳ类,29.0,7.19,3.95,368.9,21.6,2.85,1.029,0.198,5.17
Ⅳ类,29.8,6.77,3.6,146.1,20.0,1.94,0.145,0.082,1.8
Ⅲ类,28.4,7.52,5.78,246.5,56.2,2.49,0.299,0.097,2.82
Ⅲ类,28.8,7.03,6.54,115.9,72.9,3.86,0.202,0.159,2.3
Ⅳ类,31.0,7.03,3.34,248.4,24.6,3.72,0.095,0.093,2.82
Ⅳ类,29.3,6.71,3.07,139.7,56.7,2.9,0.664,0.138,2.9
Ⅱ类,27.7,7.69,6.92,239.6,86.0,2.28,0.073,0.06,2.96
Ⅱ类,27.6,7.48,6.73,225.3,79.9,2.54,0.004,0.074,3.58
Ⅱ类,28.4,7.82,7.1,292.3,14.2,1.01,0.002,0.036,2.52
Ⅱ类,29.0,7.68,7.22,314.6,29.9,1.58,0.026,0.093,4.5
Ⅲ类,27.5,7.87,5.58,307.3,24.3,1.38,0.063,0.031,2.21
Ⅱ类,29.1,7.77,7.99,341.1,18.2,1.77,0.034,0.037,3.3
Ⅱ类,27.4,7.67,6.36,299.8,30.8,1.88,0.002,0.038,2.15
Ⅱ类,26.4,7.7,8.74,190.0,78.9,2.01,0.075,0.044,2.12
Ⅳ类,25.9,7.41,8.75,168.6,330.3,8.92,0.006,0.102,6.08
Ⅱ类,26.9,7.45,8.35,84.3,64.4,2.01,0.061,0.025,1.78
Ⅱ类,24.8,7.56,6.83,201.0,44.8,2.38,0.002,0.086,1.67
Ⅱ类,23.4,7.09,9.09,44.8,60.8,0.79,0.01,0.023,1.02
Ⅱ类,27.4,7.47,8.76,197.0,60.2,1.74,0.057,0.074,1.87
劣Ⅵ类,26.2,6.72,7.88,58.2,543.1,7.5,0.214,0.532,1.16
Ⅲ类,28.6,7.04,6.52,155.6,48.0,4.46,0.075,0.152,3.23
Ⅴ类,28.0,6.66,4.45,236.5,65.2,13.09,0.378,0.256,3.08
劣Ⅵ类,26.3,6.6,6.05,105.0,228.0,7.31,0.243,0.447,2.6
Ⅱ类,26.5,6.5,7.89,43.5,48.1,2.11,0.12,0.079,1.34
Ⅱ类,27.6,6.48,7.77,47.4,52.6,2.49,0.169,0.089,1.93
Ⅲ类,27.8,6.26,6.89,59.6,239.3,4.5,0.193,0.182,2.54
劣Ⅵ类,27.4,5.98,7.2,64.1,83.7,2.48,0.06,0.083,1.34
Ⅲ类,28.6,7.37,6.78,179.8,283.6,4.04,0.246,0.082,1.33
Ⅴ类,29.0,6.53,2.84,466.9,60.5,6.79,1.345,0.313,3.46
Ⅱ类,27.2,7.32,7.32,261.3,113.7,3.02,0.079,0.066,4.31
Ⅱ类,28.2,7.01,6.66,118.3,30.8,1.9,0.046,0.083,2.04
Ⅳ类,27.7,7.1,6.82,174.7,56.9,3.64,0.01,0.224,3.42
Ⅱ类,25.3,8.3,9.24,363.7,16.2,0.83,0.014,0.039,1.96
Ⅱ类,25.8,7.81,6.65,270.2,29.5,1.47,0.091,0.045,1.64
Ⅱ类,25.4,7.24,8.99,163.4,78.0,3.08,0.085,0.085,2.29
Ⅲ类,26.3,7.91,7.25,173.9,122.2,2.3,0.172,0.128,1.61
Ⅱ类,26.4,7.79,8.36,299.0,26.0,2.06,0.033,0.03,2.51
Ⅱ类,23.9,7.99,6.71,334.6,5.3,0.43,0.028,0.004,2.18
Ⅰ类,24.1,7.78,8.43,341.7,39.1,0.91,0.008,0.017,1.77
Ⅱ类,27.0,7.65,7.68,193.2,158.9,2.64,0.001,0.082,2.38
Ⅱ类,26.8,7.75,6.93,258.0,115.3,1.75,0.004,0.038,4.1
Ⅲ类,32.2,7.17,5.83,116.1,5.6,3.73,0.011,0.092,1.19
Ⅱ类,33.2,7.31,8.04,96.8,12.0,2.84,0.002,0.068,0.95
Ⅱ类,32.1,7.01,8.34,142.6,29.2,2.24,0.04,0.029,2.86
Ⅱ类,31.7,6.87,7.9,106.0,38.2,2.11,0.006,0.03,2.1
Ⅳ类,32.4,7.2,4.18,300.7,26.9,4.35,0.003,0.075,1.26
Ⅱ类,32.5,6.75,6.9,75.1,12.2,2.06,0.006,0.052,0.7
Ⅱ类,29.8,7.5,7.5,64.3,18.6,2.29,0.007,0.046,0.7
Ⅳ类,33.7,7.18,7.4,201.4,24.9,7.14,0.103,0.099,1.58
Ⅱ类,30.6,6.98,7.28,73.6,7.9,1.34,0.004,0.022,1.22
Ⅱ类,32.8,7.0,9.26,134.7,15.5,2.7,0.141,0.057,1.08
Ⅲ类,33.2,8.08,21.41,89.9,26.9,4.73,0.004,0.039,0.53
Ⅳ类,34.0,6.83,4.93,159.7,25.8,4.87,0.425,0.177,2.58
劣Ⅵ类,31.2,9.08,20.35,23091.8,12.9,8.5,0.051,0.268,1.06
Ⅱ类,33.4,7.45,8.26,108.6,15.1,2.88,0.004,0.023,0.49
Ⅲ类,31.7,7.32,5.1,171.7,8.9,3.79,0.103,0.114,1.92
Ⅱ类,30.7,7.26,7.18,103.8,23.2,2.16,0.001,0.038,1.17
Ⅳ类,32.0,7.67,7.53,248.4,5.3,2.63,0.018,0.214,2.71
Ⅱ类,30.7,7.65,8.66,98.5,21.1,1.55,0.005,0.026,0.63
Ⅱ类,32.6,7.84,11.66,202.4,16.5,3.25,0.017,0.071,0.87
Ⅲ类,27.7,8.04,7.37,183.3,31.4,4.01,0.062,0.052,1.15
Ⅲ类,36.6,8.37,14.48,387.6,20.6,4.61,0.006,0.055,0.91
Ⅱ类,30.8,7.69,6.32,796.1,4.8,1.78,0.024,0.021,1.44
Ⅱ类,31.6,8.21,8.93,908.3,12.4,2.42,0.026,0.039,2.2
Ⅲ类,30.6,7.73,7.31,374.9,14.9,4.6,0.034,0.012,0.95
Ⅲ类,33.0,8.66,16.8,258.5,5.3,4.8,0.009,0.044,1.36
Ⅲ类,27.0,7.6,5.62,378.7,9.8,4.96,0.033,0.106,2.35
Ⅱ类,29.3,8.14,7.72,559.5,15.3,0.76,0.01,0.022,1.8
Ⅱ类,34.6,7.65,7.33,426.3,16.4,2.89,0.004,0.076,1.52
Ⅱ类,33.4,8.48,26.47,603.5,0.02,2.1,0.005,0.029,0.37
Ⅲ类,26.1,7.96,6.99,396.4,132.3,2.62,0.077,0.187,2.27
Ⅰ类,22.7,8.6,10.29,224.0,14.8,1.0,0.023,0.01,0.86
Ⅲ类,31.6,7.36,11.48,508.7,12.8,5.29,0.061,0.047,1.24
Ⅱ类,28.8,7.89,9.19,419.4,12.8,1.66,0.005,0.045,1.27
Ⅱ类,23.5,7.82,8.52,358.8,22.5,1.19,0.007,0.04,2.84
Ⅰ类,24.7,8.57,9.33,409.0,4.3,0.26,0.02,0.008,0.98
Ⅲ类,26.6,7.49,6.98,209.1,59.1,4.4,0.057,0.162,2.13
Ⅲ类,30.8,7.99,8.3,295.0,57.3,5.97,0.01,0.109,2.12
劣Ⅵ类,27.8,9.17,18.29,182.2,4.0,1.68,0.013,0.025,0.84
Ⅱ类,27.1,7.9,6.3,385.4,24.8,1.84,0.019,0.058,1.81
Ⅱ类,27.4,7.87,11.11,284.3,10.4,1.43,0.035,0.037,0.99
Ⅱ类,26.6,7.97,7.64,401.1,16.5,0.92,0.139,0.041,1.6
Ⅰ类,31.1,8.22,9.78,418.5,9.8,0.6,0.007,0.015,1.32
Ⅱ类,22.9,7.84,7.93,102.0,25.5,2.54,0.029,0.074,1.59
Ⅱ类,26.1,7.7,6.58,382.9,11.7,0.86,0.014,0.038,2.96
Ⅱ类,23.9,8.14,8.11,282.3,14.6,0.93,0.002,0.046,1.75
Ⅱ类,24.8,7.82,7.92,269.9,23.4,0.58,0.003,0.029,1.26
Ⅱ类,25.1,7.79,7.71,346.5,107.7,2.2,0.112,0.083,1.48
Ⅲ类,27.2,7.96,6.84,375.5,25.8,2.31,0.069,0.147,2.21
Ⅲ类,31.0,7.63,7.08,326.7,26.5,2.0,0.025,0.124,1.48
Ⅲ类,33.1,7.63,6.2,1165.2,13.1,4.78,0.033,0.118,1.03
Ⅲ类,30.9,7.63,6.91,395.3,33.6,2.11,0.034,0.124,2.81
Ⅱ类,21.7,8.24,7.29,758.9,24.9,2.38,0.01,0.018,1.33
Ⅰ类,19.7,7.63,8.41,257.8,32.8,1.26,0.019,0.018,0.6
Ⅰ类,19.9,7.95,8.05,194.9,14.3,0.59,0.002,0.011,0.64
Ⅳ类,32.3,7.25,3.2,317.3,23.3,5.64,0.024,0.073,0.73
Ⅲ类,33.2,7.87,6.38,450.7,15.8,2.06,0.001,0.127,1.64
Ⅱ类,28.4,8.37,8.59,416.3,1.9,1.16,0.015,0.025,3.94
Ⅲ类,33.4,7.65,7.36,459.3,9.8,4.79,0.12,0.099,1.93
Ⅲ类,33.0,7.47,6.64,461.3,14.2,2.24,0.023,0.117,2.27
Ⅱ类,31.3,7.83,6.87,389.6,7.5,1.28,0.02,0.035,2.52
Ⅰ类,30.1,8.64,8.58,146.4,53.3,1.3,0.007,0.014,1.05
Ⅱ类,31.6,8.02,7.67,453.2,19.8,1.42,0.041,0.1,2.18
Ⅲ类,32.0,7.76,8.48,470.1,5.5,4.59,0.016,0.15,0.52
Ⅰ类,24.5,7.76,7.98,271.3,58.9,0.99,0.003,0.014,1.21
Ⅱ类,29.2,8.73,7.98,247.8,3.7,1.66,0.007,0.013,0.23
Ⅰ类,20.4,8.46,8.74,274.7,49.2,0.8,0.006,0.017,1.39
Ⅰ类,29.0,7.92,7.97,352.9,10.4,1.43,0.006,0.012,0.87
Ⅰ类,23.4,8.19,7.68,345.1,68.3,1.98,0.018,0.004,1.86
Ⅰ类,24.5,8.09,8.14,346.8,14.1,1.11,0.004,0.017,1.15
Ⅱ类,30.5,8.11,6.89,374.8,7.5,1.38,0.003,0.015,1.03
Ⅲ类,24.4,8.14,8.21,371.0,16.3,4.02,0.004,0.029,0.6
Ⅱ类,31.7,8.42,11.11,333.4,7.9,2.2,0.002,0.013,0.58
Ⅱ类,25.0,7.71,7.68,279.5,196.7,2.51,0.261,0.096,1.96
Ⅱ类,34.8,7.94,6.61,436.9,6.4,3.01,0.212,0.072,0.51
Ⅲ类,32.5,7.65,5.06,566.3,10.3,4.6,0.095,0.135,2.06
Ⅱ类,23.3,8.03,8.09,226.6,186.9,2.64,0.007,0.068,3.82
Ⅱ类,24.3,7.64,7.75,218.1,93.0,2.37,0.01,0.086,3.44
Ⅲ类,26.5,7.5,6.86,290.3,34.8,3.46,0.054,0.104,4.23
Ⅰ类,30.6,8.31,10.45,412.0,10.3,1.58,0.02,0.014,1.15
Ⅱ类,25.7,7.93,6.71,347.2,31.2,1.91,0.005,0.076,2.57
Ⅱ类,21.4,7.99,8.39,215.0,88.9,1.14,0.006,0.064,1.54
Ⅳ类,33.8,7.86,4.95,603.0,6.9,4.04,0.062,0.097,0.88
Ⅱ类,22.5,7.42,7.99,242.6,199.6,2.83,0.231,0.076,2.59
Ⅲ类,23.5,7.88,7.6,238.5,186.4,3.29,0.017,0.12,2.09
Ⅱ类,23.5,8.29,7.68,396.8,62.2,1.66,0.007,0.048,2.54
Ⅱ类,32.1,7.72,7.11,582.8,26.8,2.13,0.002,0.069,2.17
Ⅰ类,23.7,8.11,7.88,488.9,8.0,0.79,0.012,0.012,0.79
Ⅱ类,23.8,8.22,8.1,320.9,19.4,1.3,0.046,0.087,2.91
Ⅱ类,30.7,7.78,7.19,494.3,3.0,3.4,0.022,0.058,0.46
Ⅲ类,35.8,8.76,13.35,421.7,13.2,4.53,0.012,0.148,0.67
Ⅱ类,32.4,8.06,8.3,373.9,3.2,1.71,0.01,0.026,1.18
Ⅱ类,32.0,7.92,6.78,373.0,16.2,1.2,0.017,0.026,1.24
Ⅱ类,33.1,8.2,7.81,260.5,8.4,2.42,0.01,0.038,0.96
Ⅱ类,30.6,8.29,13.37,387.3,5.8,3.16,0.046,0.052,1.2
Ⅱ类,16.7,8.18,8.35,196.4,73.1,1.63,0.008,0.03,2.97
Ⅲ类,28.8,7.66,7.4,311.6,58.7,2.74,0.106,0.126,3.0
Ⅲ类,28.5,7.75,7.41,313.5,58.0,2.16,0.016,0.115,2.29
Ⅳ类,31.5,7.64,4.07,537.8,67.2,4.93,0.12,0.174,0.66
Ⅲ类,33.1,7.96,8.9,409.1,167.2,5.2,0.008,0.093,0.29
Ⅰ类,15.7,8.39,8.99,352.0,49.5,0.66,0.02,0.012,0.51
Ⅰ类,15.0,8.21,8.1,214.9,29.2,0.16,0.008,0.011,0.41
Ⅱ类,13.1,8.43,7.12,252.8,12.6,0.67,0.012,0.008,0.44
