水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅲ类,34.0,8.0,10.55,487.6,38.8,5.06,0.059,0.143,2.73
Ⅱ类,31.5,8.33,7.45,307.7,2.8,2.22,0.008,0.007,1.1
Ⅲ类,34.4,7.87,5.6,520.3,14.2,3.57,0.044,0.129,1.08
Ⅱ类,30.5,8.32,9.6,329.5,20.8,2.55,0.003,0.064,0.68
Ⅱ类,20.3,7.8,7.23,344.9,1.4,1.32,0.018,0.003,1.33
Ⅲ类,32.9,8.4,17.67,515.6,34.7,3.06,0.07,0.117,0.95
Ⅱ类,29.2,8.31,10.92,331.1,3.8,2.75,0.037,0.065,1.41
Ⅱ类,31.6,7.94,6.84,372.1,27.7,2.16,0.019,0.046,2.61
Ⅳ类,31.9,8.77,7.69,189.0,13.1,6.36,0.092,0.005,0.92
Ⅱ类,31.3,8.6,10.36,347.3,6.3,2.86,0.002,0.024,1.12
Ⅱ类,32.9,8.22,9.0,337.2,11.5,2.51,0.021,0.044,1.14
Ⅲ类,32.7,7.69,7.69,459.7,14.6,3.92,0.085,0.145,2.98
Ⅳ类,35.0,7.32,5.86,1711.0,24.2,4.93,0.379,0.21,2.1
Ⅱ类,32.3,7.95,7.64,440.6,18.2,2.75,0.014,0.056,0.79
劣Ⅵ类,30.1,6.92,0.7,364.3,24.2,3.88,0.452,0.143,2.36
Ⅲ类,31.0,7.96,5.5,369.4,52.6,2.29,0.034,0.059,2.17
Ⅳ类,33.8,6.75,13.09,311.6,43.7,6.13,0.023,0.114,1.45
Ⅲ类,34.4,8.21,9.24,186.6,12.8,2.96,0.016,0.104,1.23
Ⅲ类,32.6,7.53,6.32,404.7,20.2,5.33,0.089,0.075,2.22
Ⅴ类,33.0,7.14,2.49,484.3,22.8,3.35,0.367,0.168,2.08
Ⅳ类,28.3,7.85,6.76,303.3,46.4,1.63,0.002,0.061,1.88
Ⅲ类,30.7,8.27,9.15,296.4,69.9,3.07,0.013,0.039,1.44
Ⅴ类,32.3,7.4,2.57,377.4,41.6,3.56,0.193,0.091,2.63
Ⅲ类,33.6,8.11,21.99,479.3,26.9,5.51,0.027,0.055,1.6
Ⅴ类,32.1,7.09,2.9,376.9,18.0,5.3,0.64,0.147,2.14
劣Ⅵ类,31.6,7.02,0.27,328.1,18.9,4.62,0.325,0.061,1.57
Ⅲ类,27.7,7.96,8.26,352.4,28.5,1.67,0.003,0.101,1.97
Ⅱ类,26.8,7.77,7.75,346.6,35.1,1.28,0.002,0.057,1.95
Ⅲ类,30.1,7.35,7.83,621.9,10.5,5.27,0.138,0.07,1.17
Ⅳ类,33.2,7.39,3.57,462.6,34.6,2.7,0.123,0.108,3.29
Ⅳ类,29.5,7.4,4.08,408.1,28.6,2.64,0.09,0.076,2.02
Ⅲ类,24.5,8.15,8.36,311.6,43.6,2.08,0.064,0.194,3.14
Ⅱ类,30.2,8.86,8.87,119.4,5.9,3.88,0.024,0.054,0.82
Ⅲ类,31.3,8.59,10.87,145.0,10.3,4.89,0.074,0.058,0.93
Ⅱ类,29.0,7.74,6.64,298.7,31.2,2.14,0.018,0.053,1.58
Ⅳ类,30.7,7.4,4.52,171.4,76.0,3.12,0.306,0.181,2.1
Ⅳ类,30.9,7.34,4.87,359.3,24.4,2.3,0.062,0.073,1.98
Ⅱ类,28.6,7.78,7.58,177.6,10.0,2.27,0.088,0.084,1.28
Ⅲ类,31.3,8.08,7.26,336.3,32.9,5.8,0.041,0.062,1.54
劣Ⅵ类,33.6,9.36,14.17,324.4,8.1,9.97,0.036,0.17,1.59
Ⅱ类,31.0,8.93,22.28,152.6,8.1,1.6,0.008,0.021,1.24
Ⅱ类,29.5,8.75,10.26,303.7,12.3,1.86,0.047,0.081,3.56
Ⅱ类,25.5,7.61,8.19,231.9,3.3,0.89,0.038,0.033,1.25
Ⅰ类,22.2,7.8,10.04,214.8,21.2,1.39,0.015,0.016,1.35
Ⅱ类,26.4,7.68,7.36,361.4,12.6,1.86,0.0004,0.032,1.81
Ⅱ类,20.2,7.72,9.03,214.8,19.9,1.01,0.015,0.032,1.16
Ⅱ类,34.8,7.95,11.02,378.1,19.5,1.23,0.073,0.039,1.26
Ⅴ类,32.0,7.37,2.37,416.4,34.1,3.9,0.167,0.13,1.84
Ⅱ类,30.3,8.03,7.59,350.6,30.5,2.34,0.057,0.058,1.48
Ⅴ类,31.4,7.14,2.31,449.7,30.4,4.38,0.285,0.173,2.2
Ⅱ类,26.3,8.04,8.4,340.1,21.3,1.46,0.042,0.079,1.18
Ⅲ类,30.1,7.29,5.47,218.2,40.2,1.83,0.047,0.062,1.46
Ⅳ类,28.5,6.41,4.4,130.5,38.8,3.69,0.52,0.127,1.96
Ⅴ类,27.4,6.67,2.45,143.2,26.4,2.51,0.361,0.165,2.49
Ⅲ类,28.9,6.93,5.28,175.0,13.7,3.53,0.216,0.079,1.36
Ⅳ类,30.6,7.58,4.94,257.5,31.7,2.02,0.229,0.102,2.02
Ⅲ类,27.3,6.94,6.84,95.4,20.1,4.64,0.202,0.127,2.52
Ⅲ类,27.5,7.59,5.66,321.3,20.9,2.05,0.036,0.029,1.93
Ⅱ类,30.9,8.02,7.35,273.7,7.2,1.64,0.036,0.05,1.19
Ⅲ类,30.5,7.56,5.21,267.0,4.6,1.33,0.011,0.063,1.52
Ⅲ类,28.8,7.14,5.98,256.6,4.0,1.93,0.088,0.072,1.61
Ⅳ类,29.5,6.69,4.83,122.9,16.8,2.83,0.224,0.072,1.26
Ⅲ类,30.8,7.27,5.29,134.2,13.7,2.38,0.093,0.049,1.47
Ⅱ类,30.4,8.16,7.63,186.9,16.3,1.48,0.077,0.059,1.24
Ⅴ类,31.0,7.36,2.39,269.9,25.9,4.16,0.138,0.161,2.16
Ⅲ类,28.8,7.7,6.13,356.2,8.3,2.66,0.51,0.116,2.48
Ⅱ类,27.9,8.44,10.22,353.2,7.6,0.92,0.017,0.056,1.81
Ⅳ类,31.3,7.66,5.82,219.3,36.6,0.81,0.001,0.055,1.08
Ⅳ类,25.0,7.26,4.71,260.2,25.3,1.62,0.081,0.163,1.16
Ⅲ类,28.2,7.64,5.32,279.0,22.2,1.56,0.002,0.039,1.6
Ⅱ类,30.5,7.78,7.18,385.8,28.9,1.03,0.101,0.068,1.88
Ⅲ类,34.5,7.58,5.97,351.4,10.7,2.25,0.032,0.11,1.58
Ⅳ类,29.4,6.64,4.46,104.0,22.7,1.85,0.324,0.153,1.64
Ⅱ类,30.9,7.09,9.3,115.1,13.0,3.89,0.074,0.082,1.25
Ⅱ类,29.8,7.59,6.57,177.6,35.5,1.29,0.086,0.024,1.02
Ⅱ类,29.5,8.11,6.92,215.2,15.8,0.53,0.004,0.046,1.07
Ⅱ类,30.9,8.02,7.36,268.9,13.8,1.78,0.078,0.039,1.23
Ⅱ类,28.0,7.86,8.53,177.9,5.7,1.32,0.07,0.036,1.18
Ⅲ类,27.4,8.0,9.82,203.7,39.5,1.16,0.058,0.116,0.63
Ⅱ类,28.5,8.29,12.34,359.4,89.8,2.22,0.01,0.054,1.65
Ⅱ类,27.4,7.24,7.17,147.1,43.5,1.48,0.026,0.067,3.19
Ⅱ类,28.5,7.73,8.86,205.2,23.2,1.44,0.011,0.033,1.64
Ⅳ类,30.6,7.04,4.46,158.7,30.0,3.34,0.11,0.104,1.36
Ⅱ类,29.5,7.34,6.09,163.6,27.8,1.56,0.02,0.046,0.79
Ⅱ类,30.0,8.22,9.25,177.5,2.5,1.1,0.01,0.034,1.17
Ⅱ类,26.8,7.98,7.74,210.9,29.6,1.18,0.102,0.033,1.74
Ⅱ类,24.7,7.02,8.2,73.2,21.0,1.86,0.0002,0.057,0.5
Ⅱ类,22.9,7.56,8.99,230.8,2.9,0.57,0.014,0.031,1.33
Ⅱ类,30.5,7.78,7.78,200.5,7.3,1.79,0.01,0.085,1.6
Ⅳ类,31.7,7.46,4.45,380.7,4.8,1.82,0.295,0.048,2.03
Ⅱ类,25.8,8.04,8.97,224.8,8.2,1.35,0.008,0.046,1.42
Ⅱ类,29.5,7.9,7.36,331.6,8.2,1.2,0.279,0.016,2.28
Ⅱ类,29.0,7.49,6.89,153.5,10.4,1.06,0.0004,0.036,0.95
Ⅱ类,28.8,7.67,6.33,397.3,84.6,3.19,0.002,0.06,2.33
Ⅲ类,27.7,7.66,7.03,229.9,570.6,5.0,0.01,0.076,2.05
Ⅲ类,29.3,6.76,5.6,284.8,49.1,4.62,0.001,0.112,4.03
Ⅲ类,27.7,6.96,5.97,92.2,26.8,1.82,0.105,0.058,1.42
Ⅳ类,28.6,7.2,4.56,186.7,81.5,2.04,0.001,0.044,2.82
Ⅱ类,27.2,6.39,7.35,65.9,32.4,1.2,0.052,0.053,1.35
Ⅲ类,28.9,6.83,5.95,75.4,28.7,1.16,0.113,0.062,1.37
Ⅳ类,29.2,7.09,3.32,248.8,43.3,3.51,0.472,0.142,3.09
Ⅴ类,28.8,6.84,2.57,236.4,66.7,3.23,0.145,0.083,2.44
Ⅳ类,30.4,6.79,4.48,129.6,42.1,1.48,0.14,0.088,2.01
Ⅱ类,28.7,7.93,7.11,216.1,15.5,1.17,0.023,0.052,1.2
Ⅱ类,29.9,7.13,7.43,94.1,14.2,1.66,0.007,0.023,0.82
Ⅱ类,28.5,7.47,6.85,156.5,9.3,1.89,0.027,0.066,1.07
劣Ⅵ类,27.5,6.66,0.41,315.9,42.4,4.63,0.874,0.21,3.16
Ⅱ类,27.5,6.79,7.23,445.6,71.9,3.16,0.062,0.042,1.39
Ⅳ类,29.0,7.26,3.8,585.6,16.0,3.63,1.042,0.185,5.13
Ⅳ类,29.5,7.05,4.42,536.4,34.5,3.55,1.285,0.134,2.94
Ⅱ类,29.2,7.27,6.73,109.2,24.2,1.14,0.022,0.026,1.54
劣Ⅵ类,30.5,8.02,8.15,593.8,30.4,6.47,2.014,0.214,4.61
Ⅱ类,29.7,7.28,7.24,98.5,11.3,1.36,0.024,0.04,1.27
Ⅱ类,30.2,6.96,6.5,102.9,16.9,1.82,0.022,0.048,1.56
Ⅱ类,33.4,6.84,6.3,119.9,31.5,1.42,0.006,0.057,1.39
Ⅲ类,28.5,7.52,5.38,186.2,22.4,1.48,0.004,0.059,2.5
Ⅲ类,27.7,6.78,5.97,208.2,129.4,2.12,0.15,0.059,2.17
Ⅳ类,28.5,7.09,4.53,200.3,48.1,3.1,0.071,0.137,1.87
Ⅳ类,29.5,6.69,3.84,141.6,24.6,3.74,0.142,0.154,2.02
Ⅲ类,29.8,7.78,7.52,121.3,15.0,4.95,0.033,0.024,1.08
Ⅴ类,31.8,6.63,2.4,191.1,16.6,3.64,0.02,0.088,1.56
Ⅲ类,30.2,8.62,9.84,128.9,34.2,4.89,0.005,0.028,0.93
Ⅳ类,29.6,7.0,5.54,134.8,42.2,6.69,0.099,0.221,2.44
Ⅳ类,32.1,6.63,3.17,192.6,25.0,5.33,0.529,0.068,3.21
Ⅳ类,30.2,6.89,4.49,183.8,16.5,5.72,0.039,0.134,2.42
Ⅳ类,30.8,6.59,4.3,129.4,32.6,3.96,0.065,0.161,2.24
Ⅲ类,30.2,6.92,6.47,123.4,17.5,3.82,0.074,0.186,2.28
Ⅴ类,30.2,6.25,4.43,222.1,85.9,5.96,0.445,0.309,2.68
Ⅲ类,29.0,6.76,6.23,107.8,58.4,3.67,0.133,0.175,2.34
Ⅳ类,27.5,7.15,7.09,95.1,219.8,4.1,0.194,0.219,2.18
Ⅱ类,28.1,7.23,6.49,111.7,61.5,2.02,0.048,0.096,2.22
Ⅱ类,27.6,7.48,6.96,251.9,142.3,3.19,0.007,0.083,4.64
Ⅱ类,27.3,7.08,7.27,123.9,80.9,3.08,0.139,0.071,1.59
Ⅴ类,28.6,6.86,2.62,289.1,22.1,2.62,0.614,0.074,4.21
Ⅱ类,28.4,7.0,6.98,98.7,24.1,1.55,0.05,0.054,1.99
Ⅳ类,28.5,6.84,3.87,131.0,20.5,2.22,0.184,0.096,2.18
Ⅲ类,28.6,6.83,5.68,108.7,16.0,1.63,0.016,0.074,1.84
Ⅳ类,28.4,6.84,3.08,203.5,37.1,2.63,0.281,0.1,2.32
Ⅳ类,27.9,6.66,4.96,71.3,24.2,3.28,0.114,0.109,1.98
Ⅴ类,29.4,7.24,3.89,668.4,17.3,5.01,1.507,0.245,6.76
Ⅳ类,28.4,7.15,6.39,156.4,150.6,5.97,0.132,0.288,1.8
Ⅱ类,30.0,7.97,7.88,280.6,6.0,1.51,0.035,0.049,1.69
Ⅲ类,30.8,7.04,5.25,142.8,18.7,1.79,0.027,0.057,1.76
Ⅳ类,30.4,6.86,4.74,134.7,10.3,2.3,0.159,0.05,1.75
Ⅳ类,29.2,6.8,4.81,90.2,122.5,3.01,0.13,0.1,3.32
Ⅳ类,29.2,7.16,4.98,119.4,15.8,1.92,0.12,0.049,1.79
Ⅲ类,29.4,6.55,5.7,66.6,27.2,3.99,0.135,0.072,0.89
Ⅱ类,27.6,6.52,6.4,47.9,55.8,2.16,0.062,0.057,1.73
Ⅳ类,30.6,6.56,4.6,200.3,49.4,6.73,0.19,0.132,1.8
Ⅱ类,29.9,6.95,6.29,160.2,9.8,1.93,0.048,0.037,1.33
Ⅲ类,29.4,6.65,5.05,97.3,22.9,2.11,0.037,0.052,1.39
Ⅲ类,29.2,6.98,6.86,106.1,42.9,2.05,0.115,0.106,1.23
Ⅲ类,29.1,6.58,5.37,92.9,55.3,3.45,0.155,0.181,2.22
Ⅲ类,29.1,6.81,6.3,124.9,58.8,2.62,0.135,0.146,1.79
Ⅳ类,30.6,6.73,3.27,262.7,19.0,4.23,0.424,0.178,2.1
Ⅲ类,28.6,7.33,5.21,170.9,9.2,1.41,0.005,0.039,1.3
Ⅱ类,28.3,7.6,7.8,173.2,26.2,1.41,0.002,0.048,1.72
Ⅱ类,27.2,7.87,7.68,207.7,23.3,0.73,0.001,0.052,1.42
劣Ⅵ类,29.7,6.99,1.16,352.2,9.9,3.7,1.616,0.205,5.0
Ⅴ类,29.8,6.57,2.74,263.1,63.1,3.23,0.133,0.098,2.72
Ⅳ类,29.1,7.18,4.02,359.3,49.6,2.71,0.873,0.199,4.93
Ⅳ类,29.6,6.75,3.51,143.4,18.8,1.73,0.118,0.079,1.73
Ⅱ类,28.2,7.58,6.31,227.8,99.9,2.24,0.116,0.088,2.91
Ⅲ类,30.2,7.18,7.35,114.8,60.7,3.66,0.176,0.152,2.27
Ⅳ类,30.6,7.11,3.89,317.8,28.6,4.19,0.294,0.103,2.9
Ⅳ类,29.5,6.73,3.17,128.2,37.0,3.14,0.649,0.146,2.95
Ⅱ类,27.6,7.7,6.97,240.7,80.0,2.23,0.066,0.058,2.96
Ⅱ类,27.6,7.48,6.67,225.4,82.0,3.0,0.005,0.063,3.55
Ⅱ类,28.4,7.81,7.21,293.4,13.8,1.01,0.001,0.034,2.42
Ⅲ类,29.0,7.62,7.16,308.9,31.5,1.71,0.06,0.105,4.64
Ⅲ类,27.6,7.88,5.59,307.9,22.5,1.38,0.042,0.031,2.16
Ⅱ类,29.2,7.81,7.97,340.7,19.5,1.87,0.031,0.041,3.36
Ⅱ类,26.4,7.67,8.8,185.4,64.6,1.63,0.069,0.042,2.1
Ⅳ类,25.7,7.43,9.09,180.8,236.0,6.8,0.01,0.09,5.25
Ⅱ类,26.9,7.48,8.33,81.5,67.7,1.83,0.048,0.022,1.73
Ⅲ类,24.7,7.52,6.83,209.7,81.8,3.17,0.005,0.112,1.87
Ⅱ类,23.2,7.15,9.44,43.1,65.4,0.79,0.002,0.024,0.96
Ⅱ类,27.4,7.53,8.95,205.9,92.7,1.97,0.085,0.076,1.9
劣Ⅵ类,26.5,6.68,7.96,57.9,393.9,6.46,0.182,0.488,1.47
Ⅲ类,28.8,7.02,6.59,147.4,52.3,4.56,0.085,0.16,3.35
Ⅳ类,28.0,6.66,4.25,235.6,63.7,4.99,0.503,0.288,2.89
劣Ⅵ类,26.6,6.52,5.55,96.2,222.9,7.31,0.243,0.47,2.44
Ⅱ类,26.9,6.47,7.61,65.8,37.4,2.53,0.12,0.071,1.27
Ⅱ类,27.8,6.47,7.94,51.4,35.4,2.0,0.156,0.082,1.5
Ⅳ类,27.7,6.27,7.0,59.8,359.0,4.74,0.178,0.213,2.46
劣Ⅵ类,27.2,5.83,7.04,54.7,76.2,2.55,0.056,0.083,1.25
Ⅱ类,29.0,7.45,6.96,178.7,331.3,3.99,0.24,0.081,1.21
Ⅴ类,29.3,6.73,5.8,482.5,71.0,7.7,1.359,0.329,3.63
Ⅱ类,27.2,7.35,7.65,268.3,105.0,3.13,0.073,0.066,4.47
Ⅱ类,28.3,7.02,6.28,119.4,27.7,1.85,0.047,0.082,1.98
Ⅳ类,28.1,7.07,6.7,174.7,67.7,3.97,0.006,0.245,3.55
Ⅱ类,25.3,8.24,8.98,363.7,19.6,0.8,0.01,0.036,1.97
Ⅱ类,25.4,7.8,6.45,268.8,22.0,1.49,0.127,0.066,1.65
Ⅱ类,24.9,7.13,9.09,140.4,93.4,3.41,0.099,0.086,2.25
Ⅲ类,26.2,7.85,7.23,167.9,104.9,2.19,0.162,0.128,1.42
Ⅱ类,26.5,7.8,8.19,297.1,25.3,2.03,0.029,0.028,2.38
Ⅰ类,24.4,8.1,7.61,329.9,3.3,0.4,0.028,0.004,2.11
Ⅰ类,24.2,7.78,8.43,340.9,29.1,0.81,0.014,0.018,2.13
Ⅱ类,26.8,7.75,6.95,253.8,138.6,1.73,0.003,0.036,4.1
Ⅱ类,29.1,7.44,6.68,256.8,22.7,1.38,0.006,0.026,2.38
Ⅲ类,32.4,7.46,6.48,116.4,6.7,4.41,0.016,0.113,1.28
Ⅱ类,33.3,7.67,10.94,95.0,11.7,3.1,0.006,0.08,0.92
Ⅱ类,32.7,7.05,9.12,147.5,28.7,1.89,0.032,0.032,2.82
Ⅱ类,31.6,6.86,7.99,106.9,44.8,2.0,0.002,0.03,2.08
Ⅱ类,32.3,7.34,6.65,78.4,0.6,0.78,9e-05,0.004,0.2
Ⅲ类,31.9,7.33,5.19,290.3,31.5,4.13,0.002,0.077,1.18
Ⅱ类,31.8,6.77,6.91,75.3,15.3,2.06,0.008,0.055,0.64
Ⅱ类,30.2,6.94,7.26,68.4,13.3,2.54,0.011,0.044,0.68
Ⅳ类,33.3,7.09,6.28,228.8,24.5,6.94,0.119,0.097,1.56
Ⅱ类,30.6,7.09,7.62,73.6,8.1,1.38,0.002,0.023,1.22
Ⅱ类,31.9,6.88,7.3,144.2,15.1,2.93,0.118,0.061,1.05
Ⅲ类,33.6,6.85,5.04,165.5,22.1,4.96,0.439,0.169,2.51
劣Ⅵ类,31.9,9.26,20.95,15801.5,20.3,9.4,0.097,0.277,1.11
Ⅱ类,32.9,7.92,9.38,108.4,16.0,2.84,0.007,0.029,0.5
Ⅲ类,32.3,7.42,6.11,171.9,7.6,4.06,0.087,0.112,1.91
Ⅱ类,30.6,7.31,7.26,100.4,23.3,2.42,0.0004,0.038,1.02
Ⅳ类,32.5,8.0,7.94,256.5,3.4,2.68,0.003,0.247,2.97
Ⅱ类,29.7,7.49,8.29,86.0,4.6,1.97,0.001,0.036,0.82
Ⅱ类,32.3,8.1,12.95,200.7,16.7,3.16,0.019,0.067,0.72
Ⅲ类,27.2,7.99,7.35,188.4,35.3,4.01,0.061,0.055,1.19
Ⅲ类,33.9,8.57,13.98,370.1,17.3,4.7,0.004,0.054,0.89
Ⅱ类,30.4,7.71,6.26,791.6,5.5,1.38,0.021,0.019,1.49
Ⅲ类,31.1,7.76,7.6,380.5,14.7,4.65,0.031,0.01,0.87
Ⅲ类,31.8,7.94,7.84,270.3,8.8,4.2,0.054,0.036,1.42
Ⅲ类,26.8,7.63,5.55,377.0,11.4,4.86,0.02,0.103,2.4
Ⅱ类,29.3,8.14,8.12,558.8,17.0,1.04,0.009,0.024,1.79
Ⅱ类,36.1,8.93,29.8,286.5,14.3,3.67,0.006,0.039,1.02
Ⅱ类,33.4,8.13,10.37,596.8,5.2,2.56,0.003,0.039,0.58
Ⅲ类,25.9,7.96,6.96,399.7,119.4,2.34,0.078,0.186,2.17
Ⅰ类,21.5,8.54,9.38,226.5,16.0,1.08,0.022,0.009,0.88
Ⅲ类,31.8,7.27,6.08,527.9,12.5,5.25,0.088,0.044,1.35
Ⅱ类,23.5,7.82,8.54,356.8,21.8,1.21,0.005,0.04,2.8
Ⅰ类,23.1,8.45,8.87,405.5,16.0,0.38,0.027,0.008,1.02
Ⅲ类,26.6,7.49,6.98,209.1,59.1,4.4,0.057,0.162,2.13
劣Ⅵ类,28.3,9.15,18.1,183.5,3.6,1.68,0.013,0.025,0.84
Ⅱ类,27.2,7.94,6.6,385.2,24.1,1.95,0.018,0.056,1.79
Ⅰ类,25.6,8.15,11.94,280.4,13.2,0.71,0.002,0.009,0.81
Ⅱ类,27.6,7.63,11.01,285.8,10.3,1.11,0.037,0.036,1.63
Ⅱ类,26.8,7.98,7.48,401.6,18.8,0.72,0.134,0.041,1.61
Ⅰ类,28.8,8.28,8.79,463.2,10.1,0.21,0.007,0.016,1.23
Ⅱ类,22.7,7.73,7.8,91.1,19.7,2.55,0.023,0.064,1.44
Ⅱ类,25.2,7.69,6.49,387.9,12.5,0.94,0.014,0.038,3.09
Ⅰ类,25.6,7.99,8.01,236.5,13.4,0.87,0.011,0.019,1.56
Ⅱ类,24.3,8.16,8.11,281.6,13.7,0.83,0.001,0.046,1.72
Ⅱ类,26.0,7.95,8.3,270.0,24.3,0.58,0.003,0.03,1.29
Ⅱ类,26.4,7.77,7.38,360.9,148.9,2.3,0.11,0.088,1.64
Ⅲ类,29.4,7.99,7.99,415.0,9.9,4.17,0.142,0.12,10.39
Ⅲ类,27.3,7.97,6.95,379.4,27.6,2.21,0.071,0.151,2.15
Ⅲ类,31.0,7.65,7.14,323.3,24.4,2.34,0.019,0.121,1.47
Ⅲ类,33.5,7.72,6.15,1164.1,13.5,4.99,0.043,0.122,1.07
Ⅲ类,31.3,7.67,7.06,400.9,21.8,1.91,0.033,0.125,2.7
Ⅱ类,21.9,8.24,7.27,759.8,21.9,2.29,0.001,0.018,1.37
Ⅰ类,20.0,7.59,8.44,261.4,38.7,1.25,0.017,0.018,0.6
Ⅰ类,20.1,7.95,7.98,195.3,17.5,0.6,0.006,0.012,0.73
Ⅳ类,32.3,7.33,4.86,311.8,21.0,5.72,0.006,0.068,0.73
Ⅲ类,33.5,7.9,6.73,452.0,14.7,1.93,0.006,0.127,1.69
Ⅱ类,28.5,8.38,8.66,415.5,1.8,1.02,0.013,0.024,4.0
Ⅲ类,33.8,7.8,11.65,457.2,10.3,4.7,0.067,0.094,1.76
Ⅲ类,33.0,7.48,6.62,456.1,11.7,1.72,0.021,0.116,2.28
Ⅱ类,31.2,7.84,7.07,384.0,9.3,1.72,0.013,0.034,2.58
Ⅰ类,31.1,8.75,8.06,146.9,41.3,1.27,0.003,0.013,1.03
Ⅱ类,30.8,8.13,7.66,449.0,18.3,1.35,0.034,0.092,2.26
Ⅲ类,32.6,7.78,8.83,471.4,5.0,4.73,0.012,0.148,0.66
Ⅲ类,27.4,8.09,6.97,544.8,112.5,1.52,0.037,0.152,2.11
Ⅰ类,25.2,7.75,8.01,273.6,59.0,0.96,0.002,0.014,1.3
Ⅱ类,29.8,8.71,7.62,249.0,3.1,1.67,0.002,0.012,0.19
Ⅰ类,20.4,8.47,8.74,276.6,51.4,0.86,0.006,0.017,1.5
Ⅰ类,29.9,7.97,8.45,352.0,10.5,1.39,0.004,0.012,0.87
Ⅰ类,23.5,8.19,7.78,354.5,104.0,1.73,0.011,0.003,1.79
Ⅰ类,24.6,8.1,7.94,342.0,18.1,1.32,0.005,0.02,1.26
Ⅰ类,31.3,8.14,7.73,381.2,9.0,1.39,0.006,0.015,0.94
Ⅱ类,27.1,8.15,7.68,414.2,15.6,3.6,0.008,0.03,0.69
Ⅲ类,25.0,7.67,7.57,280.5,132.9,2.56,0.242,0.113,1.97
Ⅱ类,35.4,8.13,7.68,433.2,6.8,3.26,0.206,0.07,0.43
Ⅲ类,32.8,7.83,6.32,567.5,11.1,4.71,0.06,0.135,1.83
Ⅱ类,23.9,8.05,8.02,230.9,173.3,2.66,0.006,0.071,3.17
Ⅱ类,24.1,7.65,7.74,217.0,92.9,2.37,0.005,0.087,3.24
Ⅲ类,26.6,7.5,6.79,297.1,23.3,3.46,0.057,0.109,4.18
Ⅰ类,32.9,8.41,12.3,419.0,10.7,1.79,0.019,0.013,1.13
Ⅱ类,21.5,7.98,8.48,211.4,72.0,1.06,0.004,0.059,1.54
Ⅲ类,34.2,8.12,7.23,603.7,7.3,4.28,0.012,0.093,0.77
Ⅱ类,22.4,7.41,7.9,241.8,146.1,2.53,0.191,0.085,2.45
Ⅱ类,23.7,7.91,7.83,236.0,153.3,3.06,0.005,0.1,2.09
Ⅱ类,23.8,8.26,7.36,401.2,54.0,1.44,0.01,0.04,2.14
Ⅱ类,32.4,7.95,8.79,577.7,25.1,2.27,0.01,0.069,2.1
Ⅰ类,23.5,8.12,7.88,487.9,7.8,0.67,0.012,0.013,0.77
Ⅱ类,24.5,8.17,7.68,321.1,21.5,1.2,0.052,0.088,2.86
Ⅲ类,30.4,7.65,5.93,507.8,3.1,3.74,0.019,0.066,0.43
Ⅲ类,36.1,8.76,20.8,383.3,17.1,4.28,0.008,0.133,0.53
Ⅱ类,31.9,8.05,8.26,373.0,3.9,1.66,0.009,0.023,1.14
Ⅱ类,32.1,7.91,6.73,373.4,19.7,1.09,0.014,0.024,1.29
Ⅱ类,31.8,8.0,7.15,260.4,10.9,2.42,0.012,0.039,0.98
Ⅱ类,30.7,8.45,18.33,388.1,4.8,3.44,0.047,0.05,1.15
Ⅱ类,16.7,8.18,8.38,196.2,68.6,1.63,0.008,0.028,2.98
Ⅲ类,28.7,7.67,7.34,308.2,56.0,2.99,0.106,0.124,2.72
Ⅲ类,28.9,7.75,7.28,310.7,56.5,2.35,0.012,0.115,2.35
Ⅳ类,32.3,7.62,3.75,535.6,56.6,4.94,0.202,0.175,0.66
Ⅲ类,33.6,8.04,9.88,406.5,142.5,5.5,0.005,0.087,0.28
Ⅰ类,15.8,8.4,9.06,355.2,54.3,0.59,0.022,0.01,0.56
Ⅰ类,16.1,8.27,7.79,242.3,20.5,0.23,0.008,0.01,0.41
Ⅱ类,14.6,8.48,6.77,253.1,12.2,0.78,0.013,0.007,0.38
劣Ⅵ类,17.6,8.13,6.81,1046.6,1072.7,7.56,1.199,0.435,3.73
Ⅱ类,24.2,7.76,7.09,299.8,111.0,1.63,0.095,0.086,2.55
Ⅲ类,24.6,7.63,6.56,228.4,167.7,3.27,0.489,0.103,5.69
Ⅱ类,29.2,8.7,8.74,308.3,6.3,2.48,0.009,0.02,0.35
Ⅱ类,24.3,7.5,8.82,427.2,1.2,1.38,0.01,0.041,1.9
Ⅱ类,25.2,8.02,7.3,615.6,7.4,2.17,0.049,0.067,4.73
Ⅱ类,25.7,8.04,6.66,307.7,10.4,0.59,0.007,0.008,0.69
Ⅱ类,25.7,7.91,9.75,309.8,6.0,0.77,0.003,0.045,2.29
Ⅲ类,27.0,7.8,6.37,709.1,5.2,2.45,0.263,0.173,6.54
Ⅱ类,29.1,8.09,8.97,416.1,456.4,0.54,0.001,0.036,4.42
Ⅰ类,30.8,8.5,8.81,280.5,4.8,1.08,0.008,0.011,2.83
Ⅱ类,32.2,8.46,16.13,343.6,17.4,1.86,0.028,0.024,3.15
Ⅰ类,20.8,8.06,7.85,441.2,2.9,0.73,0.093,0.012,5.31
Ⅱ类,26.4,8.44,8.32,456.1,13.3,0.88,0.004,0.044,5.47
